Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Tudela;Navarra;5.9 (14:40);1.1 (23:59);3.5;39 (12:50);20 (13:50);0.0;0.0;0.0;0.0
Luzaide/Valcarlos;Navarra;4.3 (12:30);-0.1 (04:10);2.1;24 (18:20);15 (18:20);0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;;;;;;;;;
A Pobra de Trives;Ourense;5.1 (12:50);-2.6 (23:59);1.3;33 (16:30);16 (16:10);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;1.2 (15:50);-4.0 (23:59);-1.4;32 (15:40);15 (16:10);0.0;0.0;0.0;0.0
Ourense;Ourense;10.1 (15:50);0.5 (05:00);5.3;30 (16:40);12 (16:40);0.0;0.0;0.0;0.0
Beariz;Ourense;5.4 (13:50);-1.3 (23:59);2.1;;;;;;
Carballiño, O;Ourense;8.5 (14:40);-1.0 (23:40);3.8;34 (13:30);15 (14:10);0.0;0.0;0.0;0.0
Ribadavia;Ourense;9.4 (16:10);-0.6 (07:30);4.4;;;0.0;0.0;0.0;0.0
Allariz;Ourense;;;;;;;0.0;0.0;
Muiños;Ourense;4.4 (16:40);-1.8 (23:59);1.3;;;0.0;0.0;0.0;0.0
A Gudiña;Ourense;3.5 (16:00);-3.2 (07:50);0.1;;;0.0;0.0;0.0;0.0
Verín;Ourense;10.0 (15:20);-4.3 (08:30);2.8;;;0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;0.8 (16:10);-4.7 (23:00);-1.9;51 (08:30);22 (14:20);1.4;0.6;0.6;0.2
Aguilar de Campoo;Palencia;;;;;;;;;
Villaeles de Valdavia;Palencia;2.5 (16:40);-5.5 (08:40);-1.5;37 (15:30);22 (15:30);0.2;0.0;0.2;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;-0.3 (15:40);-7.2 (23:59);-3.7;49 (10:50);28 (10:20);0.8;0.0;0.0;0.8
Carrión de los Condes;Palencia;4.0 (14:20);-5.1 (05:30);-0.5;36 (11:50);18 (11:00);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;3.7 (14:20);-5.7 (07:50);-1.0;45 (13:20);32 (12:20);0.0;0.0;0.0;0.0
Palencia;Palencia;4.7 (14:30);-4.8 (09:00);-0.1;34 (12:00);15 (15:00);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;3.3 (14:00);-6.4 (08:30);-1.6;24 (17:20);12 (15:40);0.0;0.0;0.0;0.0
Silleda;Pontevedra;7.3 (12:50);-0.9 (22:30);3.2;24 (14:10);9 (14:10);2.8;1.0;1.6;0.2
A Estrada;Pontevedra;6.9 (14:50);-0.7 (23:59);3.1;;;0.4;0.2;0.2;0.0
VilagarcÍa de Arousa;Pontevedra;8.9 (14:10);2.8 (23:10);5.8;30 (15:20);10 (15:20);0.6;0.2;0.4;0.0
Pontevedra;Pontevedra;8.4 (17:40);2.1 (23:40);5.2;44 (14:50);18 (14:50);0.0;0.0;0.0;0.0
A Lama;Pontevedra;6.5 (13:20);0.1 (23:00);3.3;43 (16:10);19 (11:50);;;;
Vigo Aeropuerto;Pontevedra;9.8 (13:40);1.1 (23:40);5.5;48 (11:20);30 (14:00);0.0;0.0;0.0;0.0
Vigo;Pontevedra;9.8 (13:40);3.5 (23:59);6.7;42 (09:40);16 (09:40);0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;7.7 (15:20);-1.0 (23:59);3.3;;;;;;
Ponteareas, Canedo;Pontevedra;10.2 (15:20);0.4 (08:50);5.3;;;;;;
O Rosal;Pontevedra;11.0 (14:10);3.4 (23:50);7.2;;;;;;
La Covatilla, estación de esquí;Salamanca;;;;;;;;;
Pedrosillo de Los Aires;Salamanca;2.9 (13:40);-4.3 (03:40);-0.7;46 (16:40);28 (16:40);0.0;0.0;0.0;0.0
Pedraza de Alba;Salamanca;2.2 (15:40);-4.5 (01:30);-1.1;37 (16:40);23 (16:30);0.4;0.0;0.2;0.2
Salamanca Aeropuerto;Salamanca;4.5 (14:10);-3.8 (02:50);0.4;39 (15:40);25 (15:00);0.0;0.0;0.0;0.0
Salamanca;Salamanca;5.3 (13:20);-2.9 (02:30);1.2;26 (15:50);12 (16:10);0.0;0.0;0.0;0.0
Barbadillo;Salamanca;3.1 (14:20);-5.8 (09:00);-1.4;38 (13:50);19 (14:00);0.0;0.0;0.0;0.0
Ledesma;Salamanca;5.1 (16:30);-5.6 (06:30);-0.3;29 (16:20);21 (11:50);0.0;0.0;0.0;0.0
Villarino de los Aires;Salamanca;7.8 (15:40);-4.6 (08:20);1.6;38 (16:10);20 (14:00);0.0;0.0;0.0;0.0
Boadilla Fuente San Esteban;Salamanca;3.9 (15:10);-6.0 (08:40);-1.0;32 (16:50);21 (12:40);0.0;0.0;0.0;0.0
Vitigudino;Salamanca;6.5 (15:50);-4.8 (06:50);0.8;38 (17:10);21 (16:30);0.0;0.0;0.0;0.0
El Maíllo;Salamanca;1.7 (14:20);-4.1 (02:10);-1.2;39 (17:50);27 (15:10);0.0;0.0;0.0;0.0
Bañobárez;Salamanca;5.2 (15:20);-6.6 (07:30);-0.7;32 (15:20);21 (15:10);0.0;0.0;0.0;0.0
Navasfrías;Salamanca;4.5 (14:10);-8.3 (08:50);-1.9;32 (15:40);12 (14:50);0.0;0.0;0.0;0.0
El Bodón Base Aérea;Salamanca;3.8 (14:20);-4.7 (06:10);-0.4;37 (16:00);22 (16:00);0.0;0.0;0.0;0.0
Saelices El Chico;Salamanca;6.0 (14:30);-6.0 (08:20);0.0;40 (12:20);27 (17:50);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;0.9 (15:00);-10.8 (01:40);-5.0;34 (14:10);26 (14:10);0.4;0.0;0.2;0.2
Aldeanueva de Serrezuela;Segovia;-0.5 (15:00);-5.2 (02:50);-2.8;48 (15:30);28 (15:40);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;-5.7 (16:00);-8.6 (02:10);-7.2;99 (09:50);26 (08:40);;;;
Pedraza;Segovia;-0.3 (16:00);-8.4 (00:30);-4.3;22 (13:00);14 (13:00);4.8;0.0;0.2;4.6
Cuéllar;Segovia;4.6 (15:00);-4.5 (03:30);0.0;31 (15:00);22 (15:40);0.0;0.0;0.0;0.0
Segovia;Segovia;;;;;;;;;0.0
San Rafael;Segovia;-0.5 (14:40);-5.3 (00:00);-2.9;;;0.2;0.0;0.0;0.2
Miguelañez;Segovia;2.3 (15:30);-3.0 (23:59);-0.4;40 (12:30);25 (12:30);0.0;0.0;0.0;0.0
La Roda de Andalucía;Sevilla;9.9 (16:20);-0.6 (08:40);4.6;35 (16:00);17 (17:20);0.0;0.0;0.0;0.0
Lora de Estepa;Sevilla;8.8 (15:30);0.6 (04:30);4.7;;;0.0;0.0;0.0;0.0
Écija;Sevilla;11.2 (16:10);2.4 (06:20);6.8;41 (13:00);29 (11:10);0.0;0.0;0.0;0.0
La Puebla de los Infantes;Sevilla;11.6 (15:40);-2.0 (06:10);4.8;35 (11:10);22 (12:40);0.0;0.0;0.0;0.0
Fuentes de Andalucía;Sevilla;11.6 (15:20);2.0 (05:10);6.8;41 (12:00);21 (14:20);0.0;0.0;0.0;0.0
Carmona;Sevilla;13.0 (16:00);0.2 (07:20);6.6;50 (11:50);33 (12:00);0.0;0.0;0.0;0.0
Cazalla de la Sierra;Sevilla;9.1 (15:40);-3.0 (04:20);3.1;32 (13:20);19 (11:10);0.0;0.0;0.0;0.0
Guadalcanal;Sevilla;6.8 (15:40);-1.0 (05:20);2.9;36 (16:30);18 (13:20);0.0;0.0;0.0;0.0
Almadén de la Plata;Sevilla;11.5 (15:40);-1.4 (05:10);5.1;27 (15:10);11 (14:50);0.0;0.0;0.0;0.0
Sevilla Aeropuerto;Sevilla;13.3 (16:50);1.3 (07:00);7.3;54 (11:20);39 (12:20);0.0;0.0;0.0;0.0
Sevilla, Tablada;Sevilla;13.2 (16:40);1.3 (08:10);7.2;36 (12:20);18 (12:20);0.0;0.0;0.0;0.0
Morón de la Frontera;Sevilla;11.9 (15:50);-0.4 (08:20);5.7;35 (13:40);21 (13:50);0.0;0.0;0.0;0.0
Carrión de los Céspedes;Sevilla;12.9 (17:00);-2.7 (06:00);5.1;43 (12:20);29 (11:50);0.0;0.0;0.0;0.0
Las Cabezas de San Juan;Sevilla;13.0 (14:50);-0.8 (06:20);6.1;27 (22:30);15 (17:40);0.0;0.0;0.0;0.0
Osuna;Sevilla;10.2 (15:40);3.0 (09:00);6.6;31 (14:20);14 (14:30);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;0.2 (15:50);-4.8 (23:50);-2.3;;;0.2;0.0;0.0;0.2
La Póveda de Soria, Barriomartín;Soria;-1.8 (15:30);-5.4 (23:50);-3.6;52 (14:30);34 (14:30);0.0;0.0;0.0;0.0
Soria;Soria;2.2 (14:50);-3.5 (23:59);-0.6;37 (18:30);18 (22:30);0.0;0.0;0.0;0.0
Lubia;Soria;1.1 (15:40);-7.3 (05:30);-3.1;34 (14:40);21 (14:20);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;1.9 (14:40);-7.9 (05:10);-3.0;37 (22:40);28 (15:50);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;0.1 (13:40);-6.2 (23:40);-3.0;38 (08:10);28 (08:10);0.0;0.0;0.0;0.0
Ucero;Soria;2.9 (15:40);-5.9 (08:20);-1.5;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;3.2 (14:40);-4.6 (23:59);-0.7;37 (16:00);23 (15:30);0.0;0.0;0.0;0.0
Liceras;Soria;;;;;;;;;
Ólvega;Soria;-0.6 (15:10);-5.2 (23:50);-2.9;37 (15:50);23 (15:50);0.0;0.0;0.0;0.0
San Pedro Manrique;Soria;-0.9 (16:10);-3.7 (22:50);-2.3;39 (21:00);21 (14:50);0.0;0.0;0.0;0.0
Arcos de Jalón;Soria;2.6 (15:00);-7.2 (23:10);-2.3;26 (16:30);15 (05:00);1.0;0.0;0.2;0.8
Almazul;Soria;0.8 (15:40);-4.0 (23:59);-1.6;50 (16:50);37 (17:00);0.0;0.0;0.0;0.0
Puntagorda;Santa Cruz de Tenerife;12.8 (13:00);8.4 (20:40);10.6;80 (19:10);42 (16:50);3.4;0.0;2.0;0.4
Tijarafe;Santa Cruz de Tenerife;16.4 (15:30);8.3 (06:30);12.3;32 (15:00);14 (13:50);0.0;0.0;0.0;0.0
El Paso;Santa Cruz de Tenerife;14.5 (15:50);4.3 (08:40);9.4;51 (16:20);24 (17:00);0.0;0.0;0.0;0.0
Fuencaliente;Santa Cruz de Tenerife;20.9 (13:10);14.5 (06:50);17.7;55 (01:20);29 (14:40);0.0;0.0;0.0;0.0
Tazacorte;Santa Cruz de Tenerife;21.3 (14:20);13.6 (07:30);17.4;61 (16:00);27 (16:40);0.0;0.0;0.0;0.0
La Palma Aeropuerto;Santa Cruz de Tenerife;;;;;;;0.0;0.0;0.0
San Andrés y Sauces;Santa Cruz de Tenerife;14.7 (13:00);10.8 (19:00);12.8;55 (13:40);38 (13:40);3.6;0.0;1.2;0.4
Vallehermoso, Alto Igualero;Santa Cruz de Tenerife;5.0 (13:30);2.4 (22:30);3.7;103 (18:10);74 (18:20);10.4;2.0;1.2;0.2
Vallehermoso, Chipude C.F.;Santa Cruz de Tenerife;7.1 (13:30);4.0 (22:30);5.5;62 (18:10);26 (18:40);;;;
Agulo;Santa Cruz de Tenerife;11.2 (13:20);7.7 (22:20);9.4;52 (19:40);18 (21:20);3.8;0.6;0.0;0.2
Vallehermoso, Dama;Santa Cruz de Tenerife;20.3 (13:30);13.1 (07:50);16.7;58 (19:00);29 (20:00);0.8;0.4;0.0;0.2
Hermigua;Santa Cruz de Tenerife;16.0 (13:10);12.1 (22:10);14.1;67 (17:50);32 (15:10);2.0;0.2;0.0;0.2
San Sebastián de la Gomera;Santa Cruz de Tenerife;19.1 (13:30);13.6 (22:30);16.4;75 (19:30);37 (18:40);0.6;0.1;0.0;0.0
La Orotava, Cañadas Teide;Santa Cruz de Tenerife;;;;;;;0.0;;
Adeje;Santa Cruz de Tenerife;21.5 (15:00);13.1 (04:40);17.3;57 (15:40);20 (13:10);0.0;0.0;0.0;0.0
Arico;Santa Cruz de Tenerife;19.2 (15:20);10.0 (23:30);14.6;43 (22:00);27 (12:20);0.0;0.0;0.0;0.0
Tenerife Sur Aeropuerto;Santa Cruz de Tenerife;20.8 (13:40);12.1 (04:00);16.4;35 (14:20);26 (14:20);0.0;0.0;0.0;0.0
Izaña;Santa Cruz de Tenerife;-0.2 (13:00);-3.7 (08:40);-2.0;151 (23:50);116 (23:50);7.8;0.6;1.2;3.4
Candelaria;Santa Cruz de Tenerife;15.0 (14:40);9.5 (21:00);12.3;94 (22:50);55 (17:00);19.8;0.4;0.8;5.6
Güímar;Santa Cruz de Tenerife;20.1 (11:30);12.0 (21:20);16.1;36 (17:10);24 (17:10);3.6;0.0;0.0;0.4
San Cristóbal de La Laguna,Llano de los Loros;Santa Cruz de Tenerife;9.3 (14:10);6.0 (23:10);7.7;74 (18:50);33 (17:00);11.8;1.6;0.2;3.6
Tenerife Norte Aeropuerto;Santa Cruz de Tenerife;12.9 (14:10);8.3 (20:40);10.6;82 (23:40);57 (23:59);7.7;1.2;1.0;1.6
Sta.Cruz de Tenerife;Santa Cruz de Tenerife;19.6 (14:40);13.5 (20:30);16.6;66 (17:00);35 (17:00);13.8;2.2;0.2;3.0
Anaga;Santa Cruz de Tenerife;19.0 (14:50);13.5 (18:10);16.3;50 (13:50);24 (17:30);14.6;5.2;0.2;3.8
La Victoria de Acentejo;Santa Cruz de Tenerife;13.1 (14:30);8.5 (20:20);10.8;43 (17:40);28 (19:20);14.4;3.4;4.8;2.8
Tacoronte;Santa Cruz de Tenerife;15.3 (16:50);10.6 (20:20);13.0;50 (15:10);27 (17:10);4.0;1.8;0.4;1.6
Puerto de la Cruz;Santa Cruz de Tenerife;18.5 (14:30);13.6 (02:30);16.1;63 (22:00);30 (20:40);4.0;2.7;0.0;0.7
Los Silos;Santa Cruz de Tenerife;18.6 (14:10);13.6 (02:40);16.1;51 (21:50);37 (20:50);4.8;0.6;2.2;0.4
El Pinar, Depósito;Santa Cruz de Tenerife;11.3 (11:50);6.9 (23:30);9.1;53 (18:20);21 (19:30);1.6;0.0;0.4;0.6
Valverde;Santa Cruz de Tenerife;9.1 (15:00);5.7 (23:20);7.4;71 (17:40);51 (18:20);1.6;0.2;0.2;0.4
Hierro Aeropuerto;Santa Cruz de Tenerife;19.6 (13:20);13.5 (20:30);16.6;71 (22:20);55 (22:20);0.8;0.0;0.0;0.0
Frontera, Sabinosa;Santa Cruz de Tenerife;18.6 (15:10);15.7 (03:40);17.2;44 (20:40);32 (20:40);0.0;0.0;0.0;0.0
Vandellòs;Tarragona;9.0 (15:30);3.6 (08:00);6.3;82 (02:30);37 (09:20);0.0;0.0;0.0;0.0
Alforja;Tarragona;7.6 (16:00);-0.4 (07:50);3.6;67 (11:30);33 (03:10);0.0;0.0;0.0;0.0
Reus Aeropuerto;Tarragona;10.8 (15:40);2.3 (07:20);6.6;52 (04:30);36 (21:10);0.0;0.0;0.0;0.0
Valls;Tarragona;9.3 (14:20);0.7 (06:10);5.0;;;0.0;0.0;0.0;0.0
Tarragona;Tarragona;12.1 (16:00);1.5 (07:50);6.8;28 (14:20);11 (14:40);0.0;0.0;0.0;0.0
Llorac;Tarragona;4.5 (16:20);-4.2 (23:50);0.2;35 (13:50);27 (12:20);0.0;0.0;0.0;0.0
Horta de Sant Joan;Tarragona;4.8 (13:50);-1.4 (08:20);1.7;;;0.0;0.0;0.0;0.0
La Pobla de Massaluca;Tarragona;6.7 (14:30);0.3 (08:00);3.5;48 (17:40);33 (17:20);0.0;0.0;0.0;0.0
Cabacés;Tarragona;8.3 (16:50);-0.5 (06:30);3.9;28 (13:20);11 (14:40);0.0;0.0;0.0;0.0
Rasquera;Tarragona;9.1 (15:50);3.5 (07:30);6.3;55 (04:50);34 (05:00);0.0;0.0;0.0;0.0
Tortosa;Tarragona;10.5 (14:10);4.7 (08:00);7.6;62 (07:10);27 (15:00);0.0;0.0;0.0;0.0
Sant Jaume d'Enveja;Tarragona;10.7 (15:10);4.4 (06:30);7.5;45 (01:20);20 (12:40);0.0;0.0;0.0;0.0
Albarracín;Teruel;0.0 (14:40);-9.9 (23:59);-4.9;33 (12:50);21 (13:10);3.6;0.0;0.4;3.2
Teruel;Teruel;2.3 (16:00);-9.0 (23:50);-3.4;28 (13:40);13 (11:40);0.0;0.0;0.0;0.0
Jabaloyas;Teruel;-3.2 (15:30);-7.7 (21:30);-5.4;44 (03:00);30 (14:20);0.0;0.0;0.0;0.0
Cedrillas;Teruel;-2.7 (14:50);-10.2 (22:30);-6.4;39 (14:00);27 (15:20);1.4;0.0;0.2;1.2
Mosqueruela;Teruel;-3.8 (13:50);-7.2 (08:00);-5.5;68 (05:50);54 (15:10);0.0;0.0;0.0;0.0
Santa Eulalia del Campo;Teruel;1.5 (14:30);-10.1 (23:20);-4.3;37 (12:00);28 (12:00);0.6;0.0;0.6;0.0
Calamocha;Teruel;2.3 (15:00);-5.4 (07:00);-1.6;36 (14:50);15 (14:10);0.0;0.0;0.0;0.0
Fonfría;Teruel;-1.7 (14:00);-6.0 (07:30);-3.9;55 (11:40);41 (14:20);0.0;0.0;0.0;0.0
Muniesa;Teruel;1.4 (16:20);-2.6 (06:40);-0.6;55 (14:30);32 (13:30);0.0;0.0;0.0;0.0
Montalbán;Teruel;1.9 (16:10);-7.0 (08:40);-2.6;42 (13:30);19 (14:30);0.0;0.0;0.0;0.0
Hijar;Teruel;8.4 (13:50);1.2 (03:10);4.8;54 (06:40);32 (04:20);0.0;0.0;0.0;0.0
Andorra;Teruel;2.2 (14:00);-2.5 (05:20);-0.1;62 (07:20);51 (07:30);1.8;0.0;0.2;1.6
Castellote;Teruel;2.7 (13:50);-1.5 (00:40);0.6;59 (02:20);31 (07:20);0.0;0.0;0.0;0.0
Calanda;Teruel;5.6 (15:30);0.2 (08:30);2.9;44 (11:10);27 (11:30);0.0;0.0;0.0;0.0
Alcañiz;Teruel;6.6 (14:50);0.5 (05:40);3.5;44 (15:20);25 (16:50);0.0;0.0;0.0;0.0
Valderrobres;Teruel;3.7 (13:50);-1.7 (08:20);1.0;38 (11:50);19 (11:50);0.0;0.0;0.0;0.0
Bello;Teruel;0.6 (15:00);-5.3 (22:50);-2.4;28 (16:40);18 (16:30);0.0;0.0;0.0;0.0
Ocaña;Toledo;;;;;;;0.0;0.6;0.0
Tembleque;Toledo;5.0 (16:00);-4.0 (06:30);0.5;;;0.0;0.0;0.0;0.0
Mora;Toledo;4.5 (14:00);-3.1 (06:50);0.7;31 (14:20);19 (15:40);0.4;0.0;0.2;0.2
Toledo;Toledo;7.0 (13:50);-2.9 (08:30);2.0;29 (13:20);18 (13:20);0.0;0.0;0.0;0.0
San Pablo de los Montes;Toledo;3.8 (14:50);-3.7 (07:40);0.0;28 (15:10);15 (15:10);0.0;0.0;0.0;0.0
Navahermosa;Toledo;6.0 (14:10);-2.5 (05:10);1.8;;;0.2;0.2;0.0;0.0
Castillo de Bayuela;Toledo;7.2 (13:50);-0.3 (03:30);3.4;;;0.0;0.0;0.0;0.0
Talavera de la Reina;Toledo;9.2 (15:10);-4.9 (06:30);2.1;;;0.0;0.0;0.0;0.0
Oropesa;Toledo;10.1 (14:00);-6.7 (07:20);1.7;;;0.0;0.0;0.0;0.0
Quintanar de la Orden;Toledo;4.3 (15:50);-2.9 (07:40);0.7;38 (14:50);23 (15:30);0.0;0.0;0.0;0.0
Madridejos;Toledo;3.7 (15:50);-5.5 (08:00);-0.9;;;0.0;0.0;0.0;0.0
Fontanars dels Alforins;València/Valencia;8.4 (14:40);0.1 (07:10);4.2;;;0.4;0.0;0.0;0.0
Oliva;València/Valencia;10.9 (14:00);4.8 (01:30);7.8;31 (04:40);15 (05:00);3.6;3.6;0.0;0.0
Miramar;València/Valencia;11.1 (13:30);5.2 (01:20);8.2;;;2.6;2.6;0.0;0.0
Barx;València/Valencia;9.0 (16:50);2.7 (01:50);5.9;15 (01:00);8 (00:20);1.6;1.6;0.0;0.0
Jalance;València/Valencia;10.6 (15:40);-0.5 (23:50);5.1;23 (19:20);13 (19:10);0.0;0.0;0.0;0.0
Zarra;València/Valencia;7.8 (16:20);-1.7 (08:00);3.1;;32 (07:40);0.0;0.0;0.0;0.0
Bicorp;València/Valencia;10.9 (15:10);1.0 (04:20);5.9;17 (15:20);9 (14:40);0.0;0.0;0.0;0.0
Ontinyent;València/Valencia;9.5 (16:20);2.7 (06:40);6.1;15 (09:30);6 (15:50);0.4;0.4;0.0;0.0
Xàtiva;València/Valencia;13.0 (16:50);4.5 (06:50);8.8;23 (20:50);15 (20:50);0.2;0.2;0.0;0.0
Carcaixent;València/Valencia;12.6 (16:40);4.7 (04:20);8.7;18 (20:00);11 (20:00);0.6;0.6;0.0;0.0
Utiel;València/Valencia;6.9 (16:10);-1.3 (08:20);2.8;46 (14:00);34 (14:10);0.0;0.0;0.0;0.0
Buñol;València/Valencia;8.5 (15:20);-0.9 (23:59);3.8;22 (13:10);8 (06:50);0.0;0.0;0.0;0.0
Polinyà de Xúquer;València/Valencia;11.0 (16:30);4.5 (23:59);7.8;22 (03:40);10 (03:50);0.8;0.8;0.0;0.0
Turís;València/Valencia;12.0 (15:50);0.7 (23:59);6.3;;;0.0;0.0;0.0;0.0
Ademuz;València/Valencia;3.9 (16:20);-4.3 (23:59);-0.2;;;0.8;0.2;0.4;0.2
Chelva;València/Valencia;8.7 (15:30);1.0 (07:20);4.8;37 (16:00);19 (16:00);0.0;0.0;0.0;0.0
Lliria;València/Valencia;11.1 (13:50);2.2 (23:59);6.7;36 (16:10);23 (16:20);0.0;0.0;0.0;0.0
Valencia Aeropuerto;València/Valencia;11.7 (15:40);2.6 (23:40);7.1;37 (22:30);27 (22:30);2.0;2.0;0.0;0.0
València, Viveros;València/Valencia;13.5 (15:00);4.6 (01:00);9.0;26 (01:40);11 (01:50);1.8;1.8;0.0;0.0
Sagunto;València/Valencia;13.0 (15:50);5.8 (23:40);9.4;;;0.0;0.0;0.0;0.0
Peñafiel;Valladolid;3.4 (14:30);-2.6 (23:59);0.4;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;5.9 (16:50);-3.3 (22:50);1.3;34 (14:50);17 (14:50);0.0;0.0;0.0;0.0
Valladolid;Valladolid;5.3 (15:10);-2.5 (08:30);1.4;31 (15:10);13 (13:30);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;3.7 (16:50);-2.2 (07:50);0.8;44 (14:40);25 (14:10);0.0;0.0;0.0;0.0
Rueda;Valladolid;5.4 (15:30);-3.1 (09:00);1.2;;;0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;4.9 (14:40);-2.8 (08:10);1.1;40 (15:50);27 (15:00);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;7.5 (14:40);-6.4 (08:30);0.5;30 (16:30);22 (16:30);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;5.1 (15:00);-7.9 (08:20);-1.4;31 (21:00);16 (21:00);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;5.8 (15:20);-5.5 (08:30);0.2;32 (15:10);18 (14:10);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;3.7 (16:20);-4.0 (03:10);-0.1;30 (15:20);21 (15:20);0.0;0.0;0.0;0.0
Villafáfila;Zamora;6.7 (13:20);-6.9 (05:30);-0.1;37 (17:10);27 (17:20);0.0;0.0;0.0;0.0
Zamora;Zamora;7.4 (15:20);-4.2 (08:40);1.6;27 (18:30);16 (18:30);0.0;0.0;0.0;0.0
Benavente;Zamora;6.8 (14:50);-4.6 (04:30);1.1;42 (16:50);22 (16:50);0.0;0.0;0.0;0.0
Sanabria, Robleda-Cervantes;Zamora;5.3 (14:30);-8.6 (05:30);-1.7;27 (16:50);12 (13:30);0.0;0.0;0.0;0.0
Villardeciervos;Zamora;6.6 (15:30);-7.6 (07:30);-0.5;41 (15:10);19 (15:10);0.0;0.0;0.0;0.0
Santibañez de Vidriales;Zamora;5.7 (15:40);-2.5 (00:00);1.6;32 (14:00);18 (10:00);0.0;0.0;0.0;0.0
Pozuelo de Tabara;Zamora;5.9 (14:10);-4.8 (04:20);0.5;40 (14:20);23 (11:50);0.0;0.0;0.0;0.0
Villadepera;Zamora;5.5 (13:20);-3.1 (06:30);1.2;36 (13:40);23 (15:30);0.0;0.0;0.0;0.0
Peñausende;Zamora;;;;;;;;;
Fresno de Sayago;Zamora;5.3 (14:40);-6.9 (06:50);-0.8;44 (12:50);23 (13:00);0.0;0.0;0.0;0.0
Alcañices;Zamora;6.5 (14:50);-5.2 (07:10);0.7;39 (13:40);27 (13:40);0.0;0.0;0.0;0.0
Sos del Rey Católico;Zaragoza;4.5 (13:40);-0.5 (08:20);2.0;46 (12:30);24 (05:30);0.0;0.0;0.0;0.0
Tarazona;Zaragoza;4.9 (15:50);0.4 (23:50);2.7;43 (12:40);23 (16:00);0.0;0.0;0.0;0.0
Ejea de los Caballeros;Zaragoza;7.2 (13:40);0.6 (07:50);3.9;41 (15:20);15 (15:50);0.0;0.0;0.0;0.0
Castejon de Valdejasa;Zaragoza;5.1 (15:00);-1.2 (07:50);1.9;58 (15:30);33 (11:30);0.0;0.0;0.0;0.0
Alhama de Aragon;Zaragoza;5.7 (14:10);-2.5 (06:00);1.6;;;0.0;0.0;0.0;0.0
Daroca;Zaragoza;3.6 (15:00);-3.7 (06:30);-0.1;34 (14:20);14 (14:30);0.0;0.0;0.0;0.0
Calatayud;Zaragoza;5.8 (16:30);-1.1 (06:00);2.4;39 (15:50);23 (15:50);0.0;0.0;0.0;0.0
La Almunia de Doña Godina;Zaragoza;6.3 (13:00);1.6 (21:00);4.0;45 (13:10);27 (13:10);0.0;0.0;0.0;0.0
Zaragoza Aeropuerto;Zaragoza;7.5 (15:40);2.0 (06:00);4.8;60 (23:10);46 (23:20);0.0;0.0;0.0;0.0
Zaragoza, Valdespartera;Zaragoza;7.4 (15:20);1.8 (06:30);4.6;69 (14:00);37 (13:40);0.0;0.0;0.0;0.0
Leciñena;Zaragoza;7.1 (14:10);-1.2 (05:00);2.9;50 (16:20);35 (15:10);0.0;0.0;0.0;0.0
Valmadrid;Zaragoza;4.3 (13:30);-0.4 (07:10);2.0;66 (23:30);44 (23:59);0.0;0.0;0.0;0.0
Quinto;Zaragoza;8.1 (15:00);2.2 (07:10);5.2;67 (12:00);36 (17:40);0.0;0.0;0.0;0.0
Caspe;Zaragoza;8.8 (15:20);1.2 (07:40);5.0;;;0.0;0.0;0.0;0.0
