Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Degaña;Asturias;5.0 (15:10);1.9 (04:50);3.4;24 (07:50);10 (06:40);;;;
Ibias, San Antolin;Asturias;11.3 (22:30);6.1 (00:20);8.7;80 (03:50);46 (03:10);1.0;0.2;0.6;0.2
Villayón, Oneta;Asturias;15.0 (13:50);8.8 (00:00);11.9;71 (16:40);32 (13:50);;;;
Castropol;Asturias;17.1 (13:30);11.3 (00:00);14.2;72 (13:30);30 (15:00);0.1;0.0;0.0;0.1
Taramundi, Ouria;Asturias;14.6 (14:20);9.2 (00:00);11.9;95 (04:40);57 (06:10);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;;;;75 (00:50);30 (00:50);;;;
Muñotello;Ávila;9.5 (13:50);4.1 (03:30);6.8;79 (13:30);50 (07:20);0.0;0.0;0.0;0.0
Ávila;Ávila;8.8 (13:00);4.0 (06:50);6.4;35 (03:10);18 (03:10);0.2;0.0;0.0;0.2
Gotarrendura;Ávila;10.0 (15:50);5.1 (06:20);7.5;50 (12:00);37 (12:00);0.0;0.0;0.0;0.0
Arevalo;Ávila;9.3 (13:00);5.6 (01:40);7.5;53 (13:50);33 (14:30);0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;8.7 (12:50);5.0 (00:50);6.8;56 (12:20);40 (11:40);0.0;0.0;0.0;0.0
Navarredonda de Gredos;Ávila;;;;30 (17:20);10 (16:00);;;;
Barco de Avila;Ávila;8.5 (12:40);2.2 (08:10);5.4;39 (13:40);23 (13:40);0.0;0.0;0.0;0.0
Puerto El Pico;Ávila;8.2 (15:20);0.2 (08:20);4.2;28 (11:30);14 (12:20);0.0;0.0;0.0;0.0
Cebreros;Ávila;11.9 (12:50);3.4 (07:40);7.6;41 (00:10);10 (00:10);4.8;0.0;0.0;4.6
Candeleda;Ávila;12.1 (17:40);7.5 (02:40);9.8;39 (16:10);21 (16:10);0.0;0.0;0.0;0.0
Herrera del Duque;Badajoz;14.0 (15:30);7.6 (06:50);10.8;37 (01:20);20 (01:20);0.0;0.0;0.0;0.0
Peraleda del Zaucejo;Badajoz;12.6 (16:00);4.3 (06:50);8.5;25 (16:10);18 (00:10);0.0;0.0;0.0;0.0
Castuera;Badajoz;13.6 (17:40);7.1 (05:50);10.4;28 (13:50);16 (11:30);0.0;0.0;0.0;0.0
Navalvillar de Pela;Badajoz;15.2 (15:20);8.4 (08:20);11.8;29 (13:10);18 (12:10);0.0;0.0;0.0;0.0
Don Benito;Badajoz;17.8 (15:20);8.5 (07:50);13.1;32 (13:40);16 (11:50);0.0;0.0;0.0;0.0
Llerena;Badajoz;12.2 (16:10);3.5 (07:30);7.8;27 (16:30);19 (16:30);0.0;0.0;0.0;0.0
Villafranca de los Barros;Badajoz;14.0 (16:10);6.0 (06:20);10.0;32 (16:10);15 (16:10);0.0;0.0;0.0;0.0
Mérida;Badajoz;17.7 (14:40);8.2 (08:00);13.0;27 (17:00);15 (16:50);0.0;0.0;0.0;0.0
Zafra;Badajoz;14.1 (16:20);5.5 (04:50);9.8;28 (12:40);20 (06:50);0.0;0.0;0.0;0.0
Almendralejo;Badajoz;14.8 (14:50);7.5 (03:00);11.2;27 (16:40);18 (16:30);0.0;0.0;0.0;0.0
Badajoz Aeropuerto;Badajoz;17.4 (14:40);7.1 (07:10);12.2;26 (14:40);12 (14:40);0.0;0.0;0.0;0.0
Alburquerque;Badajoz;16.2 (16:30);4.7 (04:40);10.5;29 (13:40);16 (13:40);0.0;0.0;0.0;0.0
Puebla de Obando;Badajoz;15.0 (16:10);6.1 (06:50);10.5;31 (16:20);21 (09:20);0.0;0.0;0.0;0.0
Badajoz;Badajoz;17.2 (15:00);6.0 (07:30);11.6;31 (12:10);19 (12:30);0.0;0.0;0.0;0.0
Olivenza;Badajoz;15.5 (14:10);6.7 (07:20);11.1;30 (14:50);21 (04:40);0.0;0.0;0.0;0.0
Alconchel;Badajoz;15.3 (17:10);5.7 (08:30);10.5;23 (17:30);16 (17:30);0.0;0.0;0.0;0.0
Barcarrota;Badajoz;;;;;;;0.0;;
Villanueva del Fresno;Badajoz;14.5 (16:30);5.5 (07:50);10.0;27 (12:20);17 (15:40);0.0;0.0;0.0;0.0
Monesterio;Badajoz;9.8 (15:50);2.2 (08:20);6.0;22 (14:30);12 (14:40);0.0;0.0;0.0;0.0
Fuente de Cantos;Badajoz;11.1 (17:00);3.7 (03:10);7.4;25 (16:50);17 (16:50);0.0;0.0;0.0;0.0
Jerez de los Caballeros;Badajoz;14.4 (17:40);4.0 (04:10);9.2;31 (13:30);22 (13:00);0.0;0.0;0.0;0.0
Fregenal de la Sierra;Badajoz;12.2 (13:00);1.5 (04:10);6.8;22 (13:00);10 (13:00);0.0;0.0;0.0;0.0
Azuaga;Badajoz;12.4 (17:30);2.8 (04:30);7.6;26 (13:00);16 (13:00);0.0;0.0;0.0;0.0
Pontons;Barcelona;9.0 (23:59);1.8 (00:00);5.4;48 (23:20);26 (23:59);;;0.0;0.0
Vilafranca del Penedès;Barcelona;11.3 (16:40);1.0 (04:20);6.2;21 (17:00);12 (17:10);0.0;0.0;0.0;0.0
Sitges;Barcelona;11.1 (16:40);4.6 (06:10);7.9;24 (03:10);10 (02:50);;;;
Barcelona Aeropuerto;Barcelona;11.8 (16:20);4.1 (05:00);8.0;28 (10:50);21 (10:50);0.0;0.0;0.0;0.0
Berga;Barcelona;;;;;;;;;
Balsareny;Barcelona;9.6 (16:20);-4.1 (07:50);2.8;14 (14:40);9 (20:40);0.0;0.0;0.0;0.0
Prats de Lluçanès;Barcelona;8.2 (17:10);-3.5 (02:00);2.3;17 (17:40);9 (16:20);0.0;0.0;0.0;0.0
Moià;Barcelona;7.1 (16:20);-2.7 (05:30);2.2;19 (16:10);12 (16:30);0.0;0.0;0.0;0.0
Manresa;Barcelona;10.8 (16:50);-2.2 (07:20);4.3;15 (04:10);9 (04:00);0.0;0.0;0.0;0.0
Monistrol de Montserrat;Barcelona;6.7 (19:20);-0.8 (07:30);2.9;;;;;0.0;0.0
Igualada;Barcelona;10.0 (16:30);0.6 (07:10);5.3;15 (16:10);6 (16:30);0.0;0.0;0.0;0.0
Corbera, Pic d'Agulles;Barcelona;7.5 (16:10);-0.5 (06:10);3.5;;;0.0;0.0;0.0;0.0
Barcelona;Barcelona;11.1 (12:50);4.3 (07:50);7.7;28 (03:40);17 (03:40);0.0;0.0;0.0;0.0
Barcelona, Museo Marítimo;Barcelona;11.5 (16:30);6.1 (08:10);8.8;18 (03:20);8 (00:10);0.0;0.0;0.0;0.0
Caldes de Montbui;Barcelona;13.0 (17:10);-0.8 (07:50);6.1;15 (13:10);10 (04:40);0.0;0.0;0.0;0.0
Vilassar de Dalt;Barcelona;13.8 (11:50);3.5 (04:10);8.7;16 (01:50);9 (03:30);0.0;0.0;0.0;0.0
Arenys de Mar;Barcelona;13.0 (12:00);2.9 (00:30);8.0;18 (04:30);10 (03:30);0.0;0.0;0.0;0.0
Santa Susanna;Barcelona;10.9 (12:20);-0.3 (00:10);5.3;23 (15:00);12 (12:50);;;;
Fogars de Montclús;Barcelona;5.7 (12:00);-1.9 (04:40);1.9;;;0.0;0.0;0.0;0.0
Tona;Barcelona;8.6 (16:30);-4.5 (05:50);2.1;15 (17:40);8 (17:00);;;;
Sant Julià  de Vilatorta;Barcelona;8.4 (16:50);-4.5 (05:10);1.9;15 (16:30);6 (16:30);;;0.1;0.3
Lekeitio;Bizkaia;15.7 (19:00);7.2 (04:20);11.4;49 (10:10);25 (11:10);1.8;0.5;1.1;0.2
Forua;Bizkaia;14.3 (16:40);5.9 (00:00);10.1;22 (14:10);11 (15:10);2.4;0.8;1.2;0.4
Machichaco;Bizkaia;16.5 (16:30);7.6 (05:00);12.0;53 (15:10);31 (14:30);2.0;0.8;0.8;0.4
Punta Galea;Bizkaia;15.4 (17:00);6.2 (02:00);10.8;30 (12:00);15 (11:00);1.2;0.7;0.5;0.0
Orozko;Bizkaia;14.1 (16:20);4.3 (00:50);9.2;51 (15:00);22 (18:10);1.6;0.4;0.8;0.4
Abadiño;Bizkaia;7.5 (16:50);1.1 (00:40);4.3;;;3.6;1.4;2.2;0.0
Amorebieta--Etxano;Bizkaia;14.3 (17:20);5.7 (00:40);10.0;25 (10:50);14 (10:50);3.4;1.2;2.0;0.2
Balmaseda;Bizkaia;14.3 (16:50);5.2 (00:10);9.8;;;0.6;0.4;0.0;0.2
Güeñes;Bizkaia;14.6 (17:30);4.7 (01:00);9.7;42 (12:00);14 (12:00);0.5;0.5;0.0;0.0
Bilbao Aeropuerto;Bizkaia;16.9 (16:30);6.1 (02:10);11.5;50 (12:00);29 (11:50);1.3;0.7;0.6;0.0
Sopuerta;Bizkaia;15.5 (16:40);5.5 (00:20);10.5;18 (13:50);8 (14:00);1.2;0.8;0.4;0.0
Coruña del Conde;Burgos;6.7 (16:50);4.3 (08:00);5.5;49 (00:30);26 (01:10);7.0;0.4;0.8;5.6
Aranda de Duero;Burgos;8.2 (16:20);5.6 (06:30);6.9;50 (00:10);22 (00:10);2.4;0.0;0.2;2.2
Pedrosa del Príncipe;Burgos;9.0 (20:30);5.6 (00:00);7.3;53 (12:40);28 (10:50);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;5.9 (14:50);1.2 (00:00);3.6;45 (03:00);24 (02:50);20.8;3.4;6.8;10.0
Monterrubio de la Demanda;Burgos;4.8 (20:10);0.4 (00:00);2.6;43 (12:50);28 (08:40);29.2;14.0;9.8;4.2
Villamayor de los Montes;Burgos;7.8 (19:40);3.9 (00:00);5.9;40 (12:10);26 (12:30);5.2;2.0;0.6;2.6
Burgos Aeropuerto;Burgos;7.8 (20:30);3.9 (00:10);5.9;50 (02:40);36 (02:40);3.2;1.0;1.4;0.8
Santa Gadea de Alfoz;Burgos;7.7 (18:10);1.7 (00:00);4.7;;;0.2;0.2;0.0;0.0
Sargentes de la Lora;Burgos;6.9 (17:10);1.4 (00:00);4.2;50 (12:50);34 (13:20);1.4;0.2;1.2;0.0
Briviesca;Burgos;9.5 (16:00);4.1 (00:50);6.8;57 (11:10);36 (11:30);0.6;0.2;0.4;0.0
Medina de Pomar;Burgos;13.3 (15:30);3.3 (02:20);8.3;40 (13:10);20 (16:50);0.6;0.6;0.0;0.0
Miranda de Ebro;Burgos;12.0 (17:00);4.1 (01:00);8.0;47 (15:20);21 (15:20);0.0;0.0;0.0;0.0
Belorado;Burgos;9.2 (23:59);4.4 (00:10);6.8;58 (12:20);20 (10:40);0.1;0.1;0.0;0.0
Puerto Rey;Cáceres;10.8 (17:10);5.8 (08:10);8.3;;;0.0;0.0;0.0;0.0
Navalvillar de Ibor;Cáceres;7.9 (16:30);4.3 (07:30);6.1;38 (08:20);17 (01:10);0.8;0.4;0.4;0.0
Madrigal de la Vera;Cáceres;11.1 (17:10);5.5 (02:00);8.3;13 (13:00);5 (16:20);0.0;0.0;0.0;0.0
Navalmoral de la Mata;Cáceres;12.9 (16:50);8.4 (03:40);10.6;40 (03:10);23 (03:10);0.0;0.0;0.0;0.0
Garganta de la Olla;Cáceres;9.5 (23:00);6.4 (04:00);8.0;44 (13:30);23 (13:20);0.0;0.0;0.0;0.0
Serradilla;Cáceres;12.7 (16:00);7.1 (04:20);9.9;28 (15:20);17 (14:30);0.2;0.2;0.0;0.0
Jaraicejo;Cáceres;11.8 (17:20);6.4 (05:20);9.1;34 (13:40);22 (13:00);0.2;0.0;0.2;0.0
Trujillo;Cáceres;13.0 (15:40);7.2 (08:30);10.1;27 (12:20);17 (10:40);0.0;0.0;0.0;0.0
Cáceres;Cáceres;13.6 (15:20);7.6 (07:40);10.6;42 (10:30);27 (10:20);0.0;0.0;0.0;0.0
Cañaveral;Cáceres;13.0 (14:50);7.4 (08:20);10.2;32 (13:50);21 (13:40);0.8;0.8;0.0;0.0
Nuñomoral;Cáceres;9.6 (16:10);5.8 (03:40);7.7;20 (12:30);8 (13:10);0.2;0.0;0.0;0.0
Guijo de Granadilla;Cáceres;10.4 (16:10);7.5 (03:30);8.9;17 (14:00);10 (14:00);1.4;0.4;0.6;0.4
Hervás;Cáceres;8.0 (23:40);5.8 (04:10);6.9;24 (02:00);9 (02:00);1.8;0.4;0.4;0.8
Montehermoso;Cáceres;11.5 (16:50);7.9 (05:50);9.7;20 (15:00);11 (15:00);0.6;0.4;0.2;0.0
Tornavacas;Cáceres;6.3 (23:10);4.1 (01:30);5.2;38 (13:20);23 (13:20);2.2;0.2;1.0;0.8
Piornal;Cáceres;4.8 (22:20);2.5 (00:00);3.7;35 (02:10);21 (02:20);4.4;0.6;0.8;2.6
Plasencia;Cáceres;11.8 (16:40);7.5 (03:10);9.7;24 (15:40);12 (15:40);0.3;0.3;0.0;0.0
Coria;Cáceres;12.8 (14:40);8.5 (03:40);10.7;35 (13:20);22 (13:20);0.0;0.0;0.0;0.0
Hoyos;Cáceres;9.6 (17:30);7.3 (06:00);8.5;24 (13:40);13 (13:30);1.4;0.2;0.2;0.2
Zarza La Mayor;Cáceres;12.5 (16:40);8.0 (05:30);10.3;33 (09:30);22 (10:00);0.0;0.0;0.0;0.0
Valverde del Fresno;Cáceres;10.2 (17:00);7.8 (02:20);9.0;24 (14:40);12 (14:30);1.8;0.0;0.0;0.2
Aliseda;Cáceres;14.7 (15:30);7.3 (05:10);11.0;35 (10:30);22 (10:30);0.0;0.0;0.0;0.0
Brozas;Cáceres;13.1 (14:40);6.2 (08:00);9.7;31 (13:10);24 (11:30);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;14.0 (16:00);7.7 (01:50);10.8;42 (11:50);24 (11:40);0.0;0.0;0.0;0.0
Guadalupe;Cáceres;10.7 (17:00);6.3 (08:00);8.5;22 (06:20);7 (11:00);0.8;0.2;0.6;0.0
Cañamero;Cáceres;11.1 (15:20);5.8 (08:10);8.5;33 (11:50);22 (11:50);0.0;0.0;0.0;0.0
Zorita;Cáceres;13.8 (15:30);7.3 (08:10);10.6;36 (00:50);27 (01:10);0.0;0.0;0.0;0.0
Alcuescar;Cáceres;13.5 (16:10);6.4 (08:20);10.0;32 (13:20);23 (13:20);0.0;0.0;0.0;0.0
Chipiona;Cádiz;15.8 (16:20);3.4 (08:20);9.6;18 (16:20);13 (16:10);0.0;0.0;0.0;0.0
Rota, Base Naval;Cádiz;15.7 (15:40);3.3 (07:20);9.5;;;0.0;0.0;0.0;0.0
Grazalema;Cádiz;10.8 (15:00);-0.3 (04:40);5.3;21 (18:40);11 (16:50);0.0;0.0;0.0;0.0
Olvera;Cádiz;12.8 (16:00);2.6 (07:10);7.7;23 (16:00);12 (15:50);0.0;0.0;0.0;0.0
El Bosque;Cádiz;14.2 (14:50);2.4 (08:20);8.3;29 (17:10);17 (16:30);0.0;0.0;0.0;0.0
San José del Valle;Cádiz;15.6 (14:40);4.2 (07:40);9.9;27 (14:30);13 (13:50);0.0;0.0;0.0;0.0
Jerez de la Frontera Aeropuerto;Cádiz;17.4 (16:20);0.0 (08:30);8.7;35 (17:30);18 (17:30);0.0;0.0;0.0;0.0
San Fernando;Cádiz;15.0 (16:30);7.5 (08:20);11.3;23 (15:00);13 (16:40);0.0;0.0;0.0;0.0
Cádiz;Cádiz;16.0 (16:30);7.4 (08:10);11.7;21 (14:50);14 (16:10);0.0;0.0;0.0;0.0
Medina Sidonia;Cádiz;16.0 (16:00);1.2 (08:30);8.6;44 (17:20);26 (17:30);0.0;0.0;0.0;0.0
Vejer de la Frontera;Cádiz;15.7 (15:40);8.9 (08:20);12.3;33 (16:10);17 (16:10);0.0;0.0;0.0;0.0
Barbate;Cádiz;16.6 (15:30);4.2 (06:50);10.4;30 (15:00);21 (16:30);0.0;0.0;0.0;0.0
Tarifa;Cádiz;14.5 (16:10);8.5 (02:50);11.5;42 (18:10);29 (14:10);0.0;0.0;0.0;0.0
Jimena de la Frontera;Cádiz;16.8 (16:10);2.8 (08:20);9.8;42 (16:10);28 (14:30);0.0;0.0;0.0;0.0
San Roque;Cádiz;18.3 (15:00);8.0 (07:50);13.1;50 (18:10);27 (17:30);0.0;0.0;0.0;0.0
Castro Urdiales;Cantabria;16.8 (14:40);7.5 (04:20);12.1;26 (08:50);17 (08:50);0.7;0.3;0.4;0.0
Ramales de la Victoria;Cantabria;16.2 (16:10);6.1 (07:20);11.2;12 (13:30);5 (10:40);0.2;0.0;0.0;0.2
Barcena de Cicero, Treto;Cantabria;16.9 (15:00);7.3 (01:00);12.1;24 (08:20);14 (07:00);0.4;0.2;0.2;0.0
Soba, Alto Miera;Cantabria;11.1 (15:20);3.3 (00:50);7.2;27 (23:40);16 (23:40);0.2;0.2;0.0;0.0
Santander Aeropuerto;Cantabria;19.3 (14:50);6.9 (05:30);13.1;33 (13:20);21 (13:30);0.3;0.2;0.1;0.0
Santander;Cantabria;17.3 (14:50);7.8 (03:50);12.5;31 (13:40);20 (13:40);;;;
Villacarriedo;Cantabria;16.4 (15:20);6.0 (04:30);11.2;37 (14:20);23 (14:20);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;12.6 (15:10);2.3 (03:10);7.5;14 (12:40);8 (15:20);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;19.6 (15:10);5.6 (03:50);12.6;21 (14:50);11 (15:10);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;18.5 (14:50);6.8 (00:30);12.7;19 (23:30);15 (23:30);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;15.1 (13:50);6.1 (04:10);10.6;18 (05:50);14 (06:00);0.1;0.1;0.0;0.0
Camaleño, Fuente De;Cantabria;9.5 (16:30);1.2 (00:00);5.4;34 (10:20);13 (18:10);10.0;2.8;6.6;0.6
Cillórigo de Liébana, Tama;Cantabria;16.0 (16:30);4.4 (03:20);10.2;13 (02:00);9 (03:40);0.2;0.0;0.2;0.0
Tresviso;Cantabria;13.1 (16:10);1.8 (01:00);7.5;41 (13:10);24 (14:20);0.4;0.4;0.0;0.0
Santillana del Mar, Altamira;Cantabria;;;;;;;0.2;;
Reinosa;Cantabria;;;;;;;;;0.0
Alto Campoo;Cantabria;6.0 (22:00);0.0 (04:50);3.0;81 (11:40);37 (16:30);;;;
Valderredible, Cubillo de Ebro;Cantabria;10.3 (17:20);1.6 (00:30);6.0;43 (13:10);25 (11:40);0.2;0.2;0.0;0.0
