Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Camaleño, Fuente De;Cantabria;0.8 (14:50);-6.8 (22:30);-3.0;16 (13:20);6 (12:20);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;3.8 (15:00);-1.5 (07:00);1.1;34 (17:20);19 (15:20);0.0;0.0;0.0;0.0
Tresviso;Cantabria;-1.3 (13:40);-6.9 (23:10);-4.1;31 (16:00);17 (16:30);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;2.5 (12:40);-1.9 (23:10);0.3;26 (15:50);13 (17:50);0.0;0.0;0.0;0.0
Reinosa;Cantabria;;;;;;0.0;0.0;0.0;0.0
Alto Campoo;Cantabria;-1.7 (14:40);-13.1 (09:10);-7.4;21 (04:30);14 (04:20);;;;
Valderredible, Cubillo de Ebro;Cantabria;1.9 (14:50);-7.0 (08:00);-2.6;32 (13:50);17 (03:30);0.0;0.0;0.0;0.0
Valderredible, Polientes;Cantabria;3.5 (14:50);-6.1 (08:30);-1.3;29 (15:20);12 (11:40);0.0;0.0;0.0;0.0
Segorbe;Castelló/Castellón;6.6 (00:00);1.2 (19:40);3.9;12 (04:20);6 (00:40);17.0;0.0;1.2;11.0
Montanejos;Castelló/Castellón;6.6 (00:00);0.2 (21:40);3.4;17 (04:40);9 (02:00);5.8;0.0;0.0;3.8
Villafranca del Cid/Vilafranca;Castelló/Castellón;-0.1 (00:00);-3.9 (04:00);-2.0;23 (18:00);15 (00:10);;;;
Atzeneta del Maestrat;Castelló/Castellón;4.6 (02:30);1.0 (12:10);2.8;25 (03:30);14 (03:30);6.0;0.0;0.2;2.6
Castellón - Almassora;Castelló/Castellón;10.2 (00:00);4.8 (12:20);7.5;31 (03:10);16 (03:10);7.8;0.0;0.6;4.2
Torreblanca;Castelló/Castellón;7.1 (01:20);3.2 (10:20);5.1;36 (05:10);23 (05:10);5.8;0.0;1.8;1.6
La Pobla de Benifassà-Fredes;Castelló/Castellón;-2.1 (00:00);-6.8 (04:30);-4.5;19 (00:10);10 (12:30);0.0;0.0;0.0;0.0
Vinaròs;Castelló/Castellón;6.8 (00:20);1.9 (17:20);4.4;34 (00:10);21 (00:10);0.1;0.0;0.1;0.0
Morella;Castelló/Castellón;0.5 (00:00);-3.4 (05:50);-1.5;25 (00:30);16 (22:20);0.0;0.0;0.0;0.0
Castellfort;Castelló/Castellón;0.2 (00:10);-3.8 (04:40);-1.8;;;1.1;0.0;0.0;0.1
Ceuta;Ceuta;18.9 (14:30);13.3 (03:40);16.1;44 (02:10);18 (09:10);3.8;1.4;2.4;0.0
Alcazar de San Juan;Ciudad Real;8.5 (00:50);5.0 (04:50);6.8;17 (04:50);6 (04:50);20.8;0.0;9.2;8.2
Tomelloso;Ciudad Real;9.2 (00:10);4.9 (05:40);7.0;38 (13:40);21 (14:00);14.4;0.0;7.0;5.2
Ciudad Real;Ciudad Real;12.2 (16:40);7.9 (09:10);10.0;47 (13:30);18 (14:00);15.2;1.4;10.0;0.2
Villanueva de los Infantes;Ciudad Real;9.9 (16:00);5.5 (02:20);7.7;51 (13:30);35 (13:30);11.0;0.8;4.2;1.8
Valdepeñas;Ciudad Real;12.5 (14:30);6.8 (09:00);9.7;45 (14:20);24 (14:20);9.2;0.0;3.6;0.6
Viso del Marqués;Ciudad Real;12.7 (14:00);5.7 (07:20);9.2;47 (23:00);33 (13:50);3.5;0.5;1.6;0.0
Puebla de Don Rodrigo;Ciudad Real;12.8 (17:00);6.3 (07:10);9.6;46 (11:10);22 (11:10);14.3;4.5;3.0;0.2
Almadén;Ciudad Real;13.4 (14:30);9.1 (05:30);11.3;46 (11:20);21 (11:30);8.8;1.4;1.2;0.2
Puertollano;Ciudad Real;13.2 (15:40);7.6 (07:50);10.4;43 (13:30);24 (15:10);10.6;3.4;3.0;0.0
Fuencaliente;Ciudad Real;12.5 (15:10);7.7 (04:10);10.1;45 (16:10);18 (09:40);15.6;6.0;5.0;0.2
Valsequillo;Córdoba;13.6 (14:20);9.0 (00:00);11.3;49 (14:40);35 (10:50);5.2;1.4;0.0;0.0
Hinojosa del Duque;Córdoba;13.9 (14:20);8.9 (02:10);11.4;50 (10:50);38 (10:50);5.9;2.0;0.4;0.0
Cardeña;Córdoba;12.7 (13:30);8.5 (00:10);10.6;;;20.6;4.6;3.6;0.0
Montoro;Córdoba;17.6 (14:00);11.4 (04:20);14.5;48 (14:50);26 (14:50);7.0;6.6;0.4;0.0
Villanueva de Córdoba;Córdoba;13.0 (14:30);8.4 (08:50);10.7;49 (12:30);28 (12:30);6.6;2.8;0.2;0.0
Córdoba, Embalse de Guadanuño;Córdoba;14.4 (14:40);9.4 (00:00);11.9;56 (20:40);28 (20:40);11.0;5.0;0.4;0.0
Córdoba Aeropuerto;Córdoba;18.1 (14:40);11.2 (00:10);14.7;48 (12:10);33 (12:40);3.6;3.6;0.0;0.0
Priego de Cordoba;Córdoba;12.7 (13:00);9.8 (02:30);11.3;47 (07:40);29 (09:10);4.4;1.8;1.0;0.4
Doña Mencía;Córdoba;12.2 (14:10);7.9 (08:40);10.0;47 (16:30);30 (12:20);4.2;1.6;2.1;0.0
Córdoba, Prágdena;Córdoba;15.7 (15:00);10.6 (00:00);13.2;55 (13:10);37 (14:20);4.2;3.4;0.4;0.0
Espiel;Córdoba;15.7 (14:30);10.4 (02:50);13.0;40 (14:20);22 (14:20);5.6;2.2;0.0;0.0
Fuente Palmera;Córdoba;17.4 (13:40);11.5 (00:00);14.4;51 (13:10);32 (13:00);2.6;2.6;0.0;0.0
Benamejí;Córdoba;12.9 (15:10);9.7 (05:00);11.3;41 (07:40);27 (11:50);2.2;0.6;1.0;0.0
Aguilar de la Frontera;Córdoba;15.2 (13:20);11.0 (08:00);13.1;44 (16:00);28 (13:30);2.2;1.2;0.0;0.2
La Rambla;Córdoba;16.9 (14:30);11.0 (00:00);13.9;46 (18:00);33 (18:00);3.4;1.8;0.0;0.8
Beteta;Cuenca;2.5 (11:20);-3.8 (07:20);-0.6;;;0.2;0.0;0.0;0.2
Tarancón;Cuenca;7.0 (00:10);2.4 (12:20);4.7;33 (09:30);16 (05:20);16.4;0.0;3.0;6.8
Alcázar del Rey;Cuenca;4.4 (00:00);0.4 (06:30);2.4;31 (09:20);20 (09:20);13.6;0.0;1.4;7.2
Abia de Obispalia;Cuenca;3.0 (01:50);0.4 (12:20);1.7;31 (10:00);22 (09:50);;;;
Villares del Saz;Cuenca;4.3 (00:00);1.8 (06:10);3.1;;;17.4;0.0;7.0;7.0
Alberca de Zancara;Cuenca;6.0 (00:00);2.2 (04:30);4.1;17 (07:40);9 (23:10);15.2;0.0;4.4;6.4
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;5.4 (14:40);2.1 (00:50);3.8;23 (04:20);11 (04:20);22.0;0.0;8.6;8.0
Belmonte;Cuenca;6.0 (01:20);3.4 (23:00);4.7;29 (02:40);17 (02:40);14.0;0.0;4.4;5.2
Cuenca;Cuenca;5.9 (00:00);1.0 (17:20);3.5;30 (09:00);16 (09:50);11.0;0.0;0.4;6.2
Motilla del Palancar;Cuenca;4.3 (00:40);0.7 (11:10);2.5;32 (06:50);19 (07:20);20.2;0.0;5.6;10.0
Salvacañete;Cuenca;1.3 (11:40);-3.5 (04:20);-1.1;19 (12:50);10 (02:50);1.6;0.0;0.0;1.6
Mira;Cuenca;3.7 (09:00);-3.1 (00:50);0.3;;;11.6;0.0;1.4;8.0
Irún;Gipuzkoa;1.8 (15:30);-5.0 (07:50);-1.6;21 (12:30);11 (14:30);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;3.8 (16:20);-2.7 (08:10);0.5;28 (00:10);19 (00:10);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;3.7 (11:50);-6.0 (08:10);-1.1;21 (15:20);10 (15:30);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;4.6 (15:00);-6.7 (07:50);-1.0;19 (16:20);6 (16:00);0.0;0.0;0.0;0.0
Beasain;Gipuzkoa;3.0 (14:10);-6.2 (08:10);-1.6;31 (15:00);18 (14:50);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;2.0 (14:40);-5.9 (08:10);-2.0;30 (12:30);18 (13:00);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;0.5 (14:50);-7.1 (07:50);-3.3;;;0.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;0.5 (14:50);-7.1 (06:40);-3.3;21 (16:30);9 (17:40);0.0;0.0;0.0;0.0
Azpeitia;Gipuzkoa;3.2 (13:50);-5.2 (08:00);-1.0;22 (15:10);9 (16:30);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;4.3 (15:30);-2.5 (07:40);0.9;34 (00:20);22 (00:10);0.0;0.0;0.0;0.0
Aretxabaleta;Gipuzkoa;2.9 (15:20);-6.8 (08:00);-2.0;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;0.2 (15:00);-5.8 (07:30);-2.8;23 (15:10);10 (15:10);0.0;0.0;0.0;0.0
Elgoibar;Gipuzkoa;1.5 (14:20);-4.9 (07:40);-1.7;23 (15:10);13 (14:30);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;1.8 (15:20);-2.2 (20:30);-0.2;42 (00:20);22 (00:30);0.0;0.0;0.0;0.0
Blanes;Girona;7.3 (15:30);0.1 (08:10);3.7;36 (00:20);18 (00:10);0.2;0.2;0.0;0.0
Castell, Platja d'Aro;Girona;5.8 (13:30);0.8 (09:00);3.3;41 (11:10);20 (11:20);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;-0.3 (15:30);-9.8 (04:40);-5.1;13 (17:10);7 (11:50);0.6;0.0;0.2;0.0
Ripoll;Girona;3.8 (15:50);-3.4 (05:40);0.2;21 (14:20);12 (14:20);0.5;0.1;0.0;0.0
Les Planes d'Hostoles;Girona;2.6 (14:00);-3.4 (03:40);-0.4;8 (23:20);4 (12:30);0.2;0.2;0.0;0.0
Sant Hilari;Girona;-0.4 (16:10);-7.0 (02:40);-3.7;22 (09:40);12 (09:40);4.2;2.6;1.0;0.2
Girona Aeropuerto;Girona;5.5 (13:40);-1.3 (08:10);2.1;46 (00:50);31 (00:50);0.0;0.0;0.0;0.0
Girona;Girona;6.1 (15:00);-0.3 (08:10);2.9;33 (01:20);16 (11:20);0.0;0.0;0.0;0.0
Porqueres;Girona;5.2 (14:10);-3.6 (05:20);0.8;30 (00:30);15 (00:30);0.0;0.0;0.0;0.0
L'Estartit;Girona;4.4 (00:00);1.4 (07:40);2.9;45 (00:40);15 (12:00);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;3.3 (11:20);-5.9 (05:20);-1.3;13 (18:10);7 (18:10);0.2;0.0;0.0;0.0
Castelló d'Empúries;Girona;5.9 (13:50);-3.6 (08:00);1.2;40 (00:10);21 (00:10);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;;;;;;;;;
Espolla;Girona;4.9 (15:50);-1.3 (07:30);1.8;50 (01:20);30 (00:40);0.0;0.0;0.0;0.0
Figueres;Girona;5.9 (14:50);-1.6 (05:10);2.2;40 (10:30);19 (10:30);0.0;0.0;0.0;0.0
La Molina;Girona;-0.5 (13:10);-12.8 (05:00);-6.7;36 (16:00);16 (18:20);0.0;0.0;0.0;0.0
Baza;Granada;14.5 (16:10);7.3 (05:40);10.9;71 (14:50);42 (15:00);2.6;1.2;1.4;0.0
Dólar;Granada;11.6 (16:00);5.0 (23:59);8.3;;;1.2;1.2;0.0;0.0
Granada-Cartuja;Granada;12.4 (14:20);8.4 (03:20);10.4;29 (12:30);9 (12:30);9.0;6.0;1.4;1.2
Granada Aeropuerto;Granada;15.0 (14:30);10.0 (05:00);12.5;48 (12:00);29 (12:00);2.3;0.8;0.8;0.5
Loja;Granada;14.4 (15:40);9.3 (07:40);11.8;49 (15:50);17 (13:00);2.7;0.3;1.8;0.0
Lanjarón;Granada;14.9 (15:40);9.3 (04:20);12.1;;;2.8;2.6;0.2;0.0
Salobreña;Granada;19.4 (13:50);12.7 (07:30);16.0;51 (13:50);24 (15:00);0.2;0.2;0.0;0.0
Motril;Granada;18.0 (13:40);13.7 (00:00);15.8;54 (17:10);30 (17:10);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;55 (15:10);31 (15:10);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;17.5 (13:30);11.9 (00:00);14.7;60 (15:10);39 (03:40);0.8;0.8;0.0;0.0
Válor;Granada;17.8 (14:30);7.1 (03:30);12.4;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;3.6 (17:10);-6.4 (02:40);-1.4;21 (17:40);12 (11:50);1.8;0.0;0.0;0.0
Zaorejas;Guadalajara;2.3 (12:40);-4.6 (07:00);-1.1;32 (11:50);16 (16:10);0.0;0.0;0.0;0.0
Pastrana;Guadalajara;3.8 (12:00);-0.3 (06:10);1.7;;;13.0;0.0;0.0;4.8
Pantano el Vado;Guadalajara;6.5 (14:10);-2.7 (07:20);1.9;27 (18:30);17 (18:20);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;6.0 (16:00);-4.7 (08:20);0.7;;;0.0;0.0;0.0;0.0
Mandayona;Guadalajara;7.1 (14:40);-3.8 (04:20);1.6;;;0.4;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;18 (15:40);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;6.0 (12:40);0.0 (06:50);3.0;41 (00:20);22 (00:10);8.6;0.0;0.0;2.6
Brihuega;Guadalajara;6.0 (13:30);-2.9 (07:00);1.5;;;3.0;0.0;0.0;0.8
El Pedregal;Guadalajara;2.1 (12:50);-6.2 (02:30);-2.0;18 (12:30);11 (08:30);0.0;0.0;0.0;0.0
Aroche;Huelva;15.7 (14:30);10.6 (08:00);13.2;34 (13:10);20 (12:00);9.6;1.6;0.6;0.4
El Granado;Huelva;17.2 (12:20);6.6 (08:20);11.9;;;0.2;0.2;0.0;0.0
Ayamonte;Huelva;18.5 (14:50);9.9 (08:20);14.2;37 (16:20);21 (23:50);0.1;0.0;0.0;0.1
Cartaya;Huelva;16.9 (14:00);12.0 (08:30);14.4;41 (16:50);24 (17:00);0.6;0.0;0.2;0.4
Alajar;Huelva;14.1 (13:00);8.8 (08:20);11.5;63 (23:30);27 (22:40);23.4;5.6;0.4;9.2
Valverde del Camino;Huelva;15.3 (12:00);9.3 (08:10);12.3;;;3.6;0.2;0.0;2.6
El Cerro de Andévalo;Huelva;15.9 (12:30);10.3 (08:20);13.1;;;7.8;1.2;0.2;3.6
Alosno, Tharsis;Huelva;15.5 (12:30);9.7 (05:40);12.6;48 (21:20);32 (23:30);1.8;0.0;0.0;0.6
El Campillo;Huelva;15.6 (13:00);9.5 (08:10);12.6;45 (18:00);30 (21:40);4.8;1.4;0.0;2.2
Villarrasa;Huelva;;;;;;;0.2;0.2;
Huelva, Ronda Este;Huelva;18.4 (15:00);10.4 (07:40);14.4;49 (17:10);30 (17:20);;0.0;;0.4
Cala;Huelva;13.6 (15:00);8.5 (00:00);11.1;45 (23:10);19 (23:10);11.4;2.6;0.2;4.4
Almonte;Huelva;18.3 (15:50);12.2 (06:10);15.2;43 (16:40);29 (13:40);1.8;1.6;0.2;0.0
Moguer, El Arenosillo;Huelva;16.9 (16:00);13.4 (08:20);15.1;35 (22:40);24 (18:00);0.4;0.0;0.0;0.4
Canfranc;Huesca;5.0 (15:10);-7.4 (08:10);-1.2;36 (01:40);18 (01:10);0.0;0.0;0.0;0.0
Jaca;Huesca;4.6 (15:30);-10.6 (08:00);-3.0;27 (15:20);9 (05:00);0.0;0.0;0.0;0.0
Valle de Hecho, Hecho;Huesca;5.2 (15:30);-10.9 (08:10);-2.8;43 (00:20);16 (00:10);0.0;0.0;0.0;0.0
Aragüés del Puerto;Huesca;4.5 (15:20);-9.4 (07:50);-2.4;28 (15:40);15 (14:20);0.0;0.0;0.0;0.0
Bailo;Huesca;5.7 (15:40);-8.6 (07:50);-1.5;28 (23:20);22 (23:20);0.0;0.0;0.0;0.0
Biescas;Huesca;3.5 (15:20);-10.0 (07:30);-3.3;26 (15:40);13 (14:10);0.0;0.0;0.0;0.0
Sabiñánigo;Huesca;7.0 (15:40);-10.2 (07:30);-1.6;25 (16:50);12 (16:50);0.0;0.0;0.0;0.0
Almudévar;Huesca;6.5 (15:10);-5.7 (07:20);0.4;30 (00:20);20 (18:10);0.0;0.0;0.0;0.0
Sopeira;Huesca;5.9 (14:30);-5.2 (08:00);0.4;37 (17:40);25 (02:40);0.0;0.0;0.0;0.0
Benabarre;Huesca;4.1 (15:10);-5.0 (07:50);-0.5;32 (03:40);20 (00:20);0.2;0.0;0.0;0.0
Bielsa;Huesca;4.7 (13:10);-8.9 (07:30);-2.1;33 (18:40);13 (00:10);0.0;0.0;0.0;0.0
Ainsa;Huesca;7.0 (13:50);-4.6 (07:50);1.2;37 (17:20);27 (17:50);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;9.9 (13:40);-7.4 (09:00);1.2;32 (14:50);19 (15:30);0.0;0.0;0.0;0.0
Benasque;Huesca;5.2 (15:30);-10.9 (08:00);-2.8;36 (13:50);18 (18:00);0.0;0.0;0.0;0.0
Seira;Huesca;6.1 (15:40);-7.9 (08:30);-0.9;30 (16:10);16 (19:30);0.0;0.0;0.0;0.0
Capella;Huesca;5.8 (15:20);-5.4 (08:10);0.2;31 (04:50);18 (14:00);0.0;0.0;0.0;0.0
Barbastro;Huesca;6.9 (15:00);-4.0 (08:10);1.5;27 (16:00);14 (15:50);0.2;0.0;0.0;0.0
Sariñena, Depósito agua;Huesca;6.5 (14:50);-4.8 (07:50);0.8;29 (00:10);18 (00:10);0.0;0.0;0.0;0.0
Huesca Aeropuerto;Huesca;6.3 (15:30);-5.3 (07:50);0.5;30 (17:30);18 (17:40);0.0;0.0;0.0;0.0
Huesca;Huesca;6.6 (15:50);-4.2 (07:40);1.2;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;5.8 (15:20);-5.1 (06:50);0.4;37 (00:10);25 (00:10);0.0;0.0;0.0;0.0
Ballobar;Huesca;4.1 (00:00);-3.4 (07:50);0.3;27 (14:30);18 (02:00);0.6;0.0;0.0;0.4
Tamarite de Litera;Huesca;4.8 (13:00);-4.9 (07:50);0.0;26 (14:50);16 (00:20);2.2;0.0;0.0;1.0
Fraga;Huesca;4.2 (00:00);-1.1 (19:00);1.5;28 (00:50);17 (00:30);0.0;0.0;0.0;0.0
Escorca, Lluc;Illes Balears;3.3 (00:20);-0.1 (16:20);1.6;28 (15:20);10 (20:40);2.1;0.0;0.0;1.0
Banyalbufar;Illes Balears;7.7 (00:00);4.0 (17:20);5.8;44 (01:00);21 (23:20);1.0;0.0;0.0;0.2
Calvià, Es Capdellà;Illes Balears;7.6 (00:50);3.9 (22:20);5.8;38 (11:10);14 (10:30);0.4;0.0;0.0;0.0
Palma, Puerto;Illes Balears;8.5 (00:10);4.0 (22:50);6.3;36 (08:20);21 (10:50);1.4;0.0;0.0;0.0
Palma, Universitat;Illes Balears;7.3 (00:00);3.3 (23:20);5.3;35 (15:10);17 (05:10);1.8;0.0;0.0;0.0
Sierra de Alfabia, Bunyola;Illes Balears;-1.5 (00:00);-3.9 (08:50);-2.7;50 (00:10);35 (05:20);0.0;0.0;0.0;0.0
Marratxí;Illes Balears;8.1 (00:00);3.7 (22:50);5.9;37 (03:50);21 (03:50);1.4;0.0;0.0;0.0
Palma de Mallorca, Aeropuerto;Illes Balears;7.6 (00:00);3.6 (22:40);5.6;45 (11:20);31 (11:00);0.9;0.0;0.0;0.0
Palma de Mallorca, Es Pil Larí;Illes Balears;7.4 (00:10);3.2 (22:50);5.3;;;1.1;0.0;0.0;0.1
Llucmajor, Cap Blanc;Illes Balears;6.5 (00:30);2.9 (21:00);4.7;42 (11:50);26 (09:50);1.0;0.0;0.0;0.0
Llucmajor;Illes Balears;6.1 (00:00);2.5 (20:30);4.3;;;0.2;0.0;0.0;0.0
Porreres;Illes Balears;7.2 (00:10);2.9 (20:10);5.0;26 (11:00);6 (12:50);2.2;0.0;0.0;0.0
Campos, Can Sion;Illes Balears;7.0 (00:00);3.6 (20:10);5.3;32 (09:00);14 (09:10);0.8;0.0;0.0;0.0
Campos, Salines Llevant;Illes Balears;7.7 (00:40);3.9 (20:20);5.8;35 (13:40);20 (13:40);1.2;0.0;0.0;0.0
Santanyí;Illes Balears;8.0 (00:40);4.7 (20:30);6.3;35 (11:40);20 (14:30);2.7;0.0;0.0;0.0
Portocolom;Illes Balears;8.7 (00:00);5.3 (20:10);7.0;42 (04:30);25 (22:40);2.0;0.0;0.0;0.0
Son Servera;Illes Balears;7.7 (00:00);3.8 (19:00);5.7;38 (04:00);22 (04:40);2.0;0.0;0.0;0.0
Artà;Illes Balears;6.9 (00:00);3.0 (19:00);5.0;;;2.0;0.0;0.0;0.4
Capdepera;Illes Balears;7.4 (00:30);2.2 (18:30);4.8;63 (06:10);47 (07:00);0.4;0.0;0.0;0.1
Artà-Colònia de Sant Pere;Illes Balears;7.1 (00:00);3.0 (18:20);5.0;;;2.0;0.0;0.0;0.6
Muro, S'Albufera;Illes Balears;8.3 (00:00);4.4 (18:20);6.4;;;1.8;0.0;0.0;0.8
Manacor;Illes Balears;6.6 (00:20);2.9 (19:50);4.8;32 (11:00);16 (11:00);3.5;0.0;0.0;0.0
Sineu;Illes Balears;7.0 (00:00);2.8 (18:10);4.9;31 (10:50);18 (03:20);1.8;0.0;0.0;0.4
Santa María del Camí;Illes Balears;7.5 (03:00);2.7 (17:00);5.1;36 (07:20);20 (07:20);1.6;0.0;0.0;0.2
Binissalem;Illes Balears;7.0 (00:00);3.1 (19:00);5.0;42 (03:30);20 (03:40);1.8;0.0;0.0;0.2
Escorca, Son Torrella;Illes Balears;0.9 (00:20);-2.0 (07:40);-0.6;;;;;;
Sa Pobla;Illes Balears;7.6 (00:00);3.9 (22:20);5.8;33 (03:00);22 (06:00);2.0;0.0;0.0;0.6
Pollença;Illes Balears;7.6 (00:00);3.5 (19:10);5.5;24 (03:20);11 (03:20);4.8;0.0;0.0;1.8
Port de Pollença;Illes Balears;8.0 (00:00);3.7 (19:30);5.9;31 (06:30);12 (05:00);3.8;0.0;0.0;1.2
Es Mercadal;Illes Balears;6.5 (00:00);2.0 (19:20);4.3;48 (06:50);33 (06:20);1.9;0.0;0.0;0.0
Ciutadella;Illes Balears;7.0 (00:00);3.0 (19:20);5.0;;;0.6;0.0;0.0;0.0
Ciutadella, Cala Galdana;Illes Balears;6.9 (00:10);2.2 (20:00);4.6;43 (02:20);19 (02:50);1.0;0.0;0.0;0.0
Menorca, Aeropuerto;Illes Balears;;;;;;;;0.0;0.0
Sant Joan de Labritja;Illes Balears;9.2 (03:50);5.3 (00:40);7.3;;;4.6;0.0;1.6;1.0
Ibiza, Aeropuerto;Illes Balears;11.1 (03:00);8.0 (11:50);9.6;46 (13:10);30 (10:30);9.3;0.0;3.3;2.4
Eivissa;Illes Balears;10.7 (03:30);7.1 (01:50);8.9;;;10.0;0.0;3.2;2.6
Formentera;Illes Balears;11.2 (01:10);8.4 (09:10);9.8;41 (12:10);23 (08:50);11.8;0.0;2.3;2.9
Cazorla;Jaén;11.8 (15:30);6.8 (07:00);9.3;;;13.2;11.6;1.4;0.0
Baeza;Jaén;12.5 (16:10);6.5 (05:10);9.5;51 (14:40);23 (14:20);25.4;18.2;7.2;0.0
Torres;Jaén;11.8 (14:30);7.4 (10:10);9.6;;;13.0;9.2;3.6;0.0
Arroyo del Ojanco;Jaén;14.4 (14:40);7.6 (07:50);11.0;56 (15:50);35 (14:20);7.9;0.7;6.4;0.0
Villanueva del Arzobispo;Jaén;12.6 (13:40);6.6 (07:10);9.6;50 (11:10);23 (11:00);7.6;1.2;5.8;0.0
Santa Elena;Jaén;11.6 (14:10);6.5 (08:10);9.1;58 (23:59);24 (22:10);;;;
Jaén;Jaén;14.5 (15:50);10.1 (03:10);12.3;51 (09:00);28 (07:50);3.2;1.6;1.2;0.2
Linares;Jaén;14.2 (15:20);7.7 (06:20);10.9;41 (14:00);18 (13:10);15.0;7.8;6.0;0.0
Bailén;Jaén;16.7 (15:20);9.0 (05:50);12.9;37 (13:10);14 (14:30);20.0;12.2;7.4;0.0
Andújar;Jaén;17.0 (15:40);8.9 (07:20);12.9;55 (14:40);30 (14:00);16.2;10.0;4.8;0.0
Alcalá La Real;Jaén;10.4 (13:50);7.5 (08:50);8.9;41 (15:00);22 (13:50);10.2;4.2;2.2;1.6
Valdezcaray, estación de esquí;La Rioja;-0.2 (14:50);-12.0 (04:30);-6.1;47 (22:50);38 (23:00);0.0;0.0;0.0;0.0
Haro;La Rioja;3.4 (15:30);-4.9 (08:00);-0.8;;;0.0;0.0;0.0;0.0
Anguiano;La Rioja;1.3 (15:20);-7.5 (08:10);-3.1;;;0.0;0.0;0.0;0.0
Nájera;La Rioja;5.6 (16:10);-4.6 (08:20);0.5;20 (00:20);10 (08:00);0.0;0.0;0.0;0.0
Cenicero;La Rioja;5.5 (16:00);-4.0 (08:10);0.8;23 (11:50);12 (11:50);0.0;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;6.6 (15:50);-3.5 (08:00);1.5;24 (09:40);16 (10:20);0.0;0.0;0.0;0.0
Enciso;La Rioja;2.8 (15:20);-8.1 (08:00);-2.7;28 (14:40);16 (11:20);0.0;0.0;0.0;0.0
Alfaro;La Rioja;6.9 (15:10);-3.9 (07:20);1.5;36 (09:40);22 (09:40);0.0;0.0;0.0;0.0
Tías;Las Palmas;19.9 (15:30);12.6 (00:00);16.3;49 (16:10);28 (16:10);0.0;0.0;0.0;0.0
Yaiza Playa Blanca;Las Palmas;20.0 (12:40);16.9 (03:50);18.4;61 (17:40);44 (17:00);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;21.0 (11:30);15.9 (00:00);18.4;48 (13:50);37 (14:10);0.0;0.0;0.0;0.0
Haría;Las Palmas;20.0 (13:50);13.8 (01:20);16.9;54 (12:50);36 (12:40);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;19.6 (14:00);13.3 (07:00);16.5;67 (16:00);49 (18:00);0.0;0.0;0.0;0.0
Pájara;Las Palmas;20.1 (12:00);16.3 (06:40);18.2;44 (03:50);19 (15:30);0.0;0.0;0.0;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;20.2 (15:10);17.1 (00:40);18.7;57 (23:10);43 (22:40);0.0;0.0;0.0;0.0
Antigua;Las Palmas;18.9 (14:10);14.0 (00:30);16.4;57 (14:30);39 (12:40);0.0;0.0;0.0;0.0
Fuerteventura Aeropuerto;Las Palmas;22.5 (13:10);15.6 (01:50);19.1;65 (13:50);46 (14:20);0.0;0.0;0.0;0.0
La Oliva;Las Palmas;21.1 (13:50);13.8 (01:40);17.5;68 (21:20);46 (21:20);0.0;0.0;0.0;0.0
La Oliva, Puerto de Corralejo;Las Palmas;21.1 (12:30);15.8 (07:10);18.5;73 (17:20);49 (17:20);0.0;0.0;0.0;0.0
Vega de San Mateo;Las Palmas;10.7 (04:00);3.7 (07:10);7.2;79 (22:00);43 (21:30);8.2;0.0;0.0;1.0
Tejeda, Cruz de Tejeda;Las Palmas;8.4 (23:59);4.3 (04:50);6.3;94 (20:30);40 (19:00);6.4;0.0;0.0;1.0
Tejeda;Las Palmas;12.1 (10:40);8.5 (05:20);10.3;80 (21:10);35 (22:40);3.6;0.0;1.6;0.3
