Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Villanueva del Fresno;Badajoz;9.0 (18:10);-0.3 (05:20);4.3;21 (16:50);15 (16:50);0.2;0.0;0.2;0.0
Monesterio;Badajoz;8.0 (14:00);0.0 (01:20);4.0;23 (18:00);12 (17:40);0.0;0.0;0.0;0.0
Fuente de Cantos;Badajoz;8.3 (16:30);0.4 (06:40);4.4;26 (17:10);19 (17:10);0.0;0.0;0.0;0.0
Jerez de los Caballeros;Badajoz;10.0 (15:50);-3.1 (08:30);3.5;26 (16:50);21 (17:00);0.2;0.0;0.2;0.0
Fregenal de la Sierra;Badajoz;7.4 (16:20);-3.2 (01:30);2.1;19 (17:10);11 (17:10);0.4;0.0;0.2;0.2
Azuaga;Badajoz;9.3 (16:30);-1.5 (06:50);3.9;27 (17:40);18 (17:50);0.0;0.0;0.0;0.0
Pontons;Barcelona;6.3 (13:10);-3.6 (02:20);1.4;48 (16:50);28 (17:20);0.2;0.0;0.2;0.0
Vilafranca del Penedès;Barcelona;10.0 (15:00);-2.4 (08:00);3.8;24 (16:40);11 (14:20);0.0;0.0;0.0;0.0
Sitges;Barcelona;9.8 (14:10);-0.5 (03:30);4.7;26 (05:20);12 (05:20);;;;
Barcelona Aeropuerto;Barcelona;10.3 (14:50);0.6 (06:50);5.5;32 (15:40);24 (15:50);0.0;0.0;0.0;0.0
Berga;Barcelona;5.3 (14:40);-5.7 (08:30);-0.2;24 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Balsareny;Barcelona;7.6 (14:10);-7.2 (07:50);0.2;26 (14:20);13 (14:20);0.0;0.0;0.0;0.0
Prats de Lluçanès;Barcelona;4.7 (14:50);-6.6 (07:40);-1.0;20 (13:50);12 (13:50);0.0;0.0;0.0;0.0
Moià;Barcelona;4.2 (13:10);-4.7 (08:00);-0.3;24 (14:40);13 (14:20);0.0;0.0;0.0;0.0
Manresa;Barcelona;7.7 (13:50);-4.6 (07:50);1.5;31 (14:10);18 (14:20);0.0;0.0;0.0;0.0
Monistrol de Montserrat;Barcelona;3.7 (15:00);-3.1 (09:50);0.3;;;0.0;0.0;0.0;0.0
Igualada;Barcelona;6.8 (13:30);-3.1 (08:20);1.9;25 (13:30);8 (11:10);0.0;0.0;0.0;0.0
Corbera, Pic d'Agulles;Barcelona;5.6 (14:30);-1.8 (00:30);1.9;;;0.0;0.0;0.0;0.0
Barcelona;Barcelona;10.3 (14:00);1.2 (07:50);5.8;57 (19:10);23 (14:50);0.1;0.0;0.1;0.0
Barcelona, Museo Marítimo;Barcelona;10.6 (13:40);2.9 (06:50);6.8;25 (15:00);14 (15:50);0.0;0.0;0.0;0.0
Caldes de Montbui;Barcelona;11.6 (14:10);-3.7 (07:30);4.0;31 (15:10);19 (15:10);0.0;0.0;0.0;0.0
Vilassar de Dalt;Barcelona;11.6 (11:40);2.1 (04:50);6.9;26 (15:30);14 (16:10);0.0;0.0;0.0;0.0
Arenys de Mar;Barcelona;10.9 (14:20);0.0 (06:40);5.4;23 (15:50);12 (15:30);0.0;0.0;0.0;0.0
Santa Susanna;Barcelona;9.4 (14:50);-2.5 (07:30);3.4;24 (14:30);13 (23:10);;;;
Fogars de Montclús;Barcelona;5.4 (13:20);-3.9 (01:10);0.8;;;0.0;0.0;0.0;0.0
Tona;Barcelona;6.9 (14:20);-6.3 (07:50);0.3;24 (14:40);14 (14:40);;;;
Sant Julià  de Vilatorta;Barcelona;6.5 (14:40);-7.4 (07:20);-0.5;15 (15:10);8 (15:20);0.0;0.0;0.0;0.0
Lekeitio;Bizkaia;9.6 (18:20);1.2 (00:20);5.4;105 (15:50);68 (15:50);1.7;0.0;0.0;1.7
Forua;Bizkaia;8.4 (19:10);-0.9 (04:10);3.7;54 (16:00);31 (16:30);2.8;0.0;0.2;2.6
Machichaco;Bizkaia;8.9 (15:00);3.6 (03:50);6.2;82 (19:40);59 (19:40);0.6;0.0;0.0;0.6
Punta Galea;Bizkaia;9.0 (15:00);0.9 (03:30);4.9;69 (15:40);26 (15:40);1.0;0.0;0.0;0.9
Orozko;Bizkaia;5.7 (16:30);-1.9 (04:30);1.9;35 (16:50);15 (16:50);22.4;0.0;0.2;17.4
Abadiño;Bizkaia;3.1 (15:40);-2.6 (01:40);0.3;;;14.2;0.0;0.2;11.0
Amorebieta--Etxano;Bizkaia;7.3 (17:00);-0.7 (05:10);3.3;40 (17:20);21 (17:20);6.0;0.0;0.0;5.4
Balmaseda;Bizkaia;7.4 (15:40);-0.5 (05:10);3.5;;;14.4;0.0;0.0;12.2
Güeñes;Bizkaia;7.1 (16:10);-0.5 (07:20);3.3;50 (16:20);25 (16:00);15.9;0.0;0.3;14.1
Bilbao Aeropuerto;Bizkaia;8.9 (16:50);-0.5 (04:30);4.2;71 (16:00);39 (16:10);5.2;0.0;0.0;5.2
Sopuerta;Bizkaia;7.9 (15:20);-0.2 (02:30);3.9;52 (15:50);21 (15:20);20.2;0.0;0.2;18.6
Coruña del Conde;Burgos;1.1 (16:10);-6.1 (05:20);-2.5;28 (23:40);19 (23:40);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;2.6 (17:30);-7.3 (03:00);-2.4;25 (14:50);12 (13:00);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;5.6 (15:30);-8.0 (02:40);-1.2;30 (21:10);22 (21:10);0.2;0.0;0.0;0.2
Palacios de la Sierra;Burgos;1.4 (20:20);-9.0 (05:20);-3.8;40 (21:30);22 (21:30);0.8;0.0;0.2;0.6
Monterrubio de la Demanda;Burgos;1.6 (18:00);-11.0 (05:50);-4.7;38 (20:10);20 (15:20);2.2;0.0;0.0;2.0
Villamayor de los Montes;Burgos;3.7 (16:30);-5.0 (01:20);-0.6;42 (22:40);32 (22:40);0.2;0.0;0.2;0.0
Burgos Aeropuerto;Burgos;3.9 (17:30);-5.4 (02:30);-0.8;40 (18:10);30 (20:50);0.0;0.0;0.0;0.0
Santa Gadea de Alfoz;Burgos;2.9 (13:20);-4.3 (01:50);-0.7;;;12.4;0.0;3.0;9.0
Sargentes de la Lora;Burgos;2.6 (14:50);-7.6 (00:30);-2.5;45 (16:40);29 (16:40);5.2;0.0;0.4;3.0
Briviesca;Burgos;4.9 (15:10);-3.2 (03:50);0.9;28 (20:30);15 (20:40);0.8;0.0;0.0;0.4
Medina de Pomar;Burgos;5.5 (16:40);-4.1 (05:00);0.7;27 (17:10);12 (17:10);4.2;0.0;0.2;1.8
Miranda de Ebro;Burgos;7.2 (14:50);-2.4 (02:20);2.4;23 (20:00);13 (18:00);0.8;0.0;0.0;0.8
Belorado;Burgos;4.6 (14:00);-2.7 (02:50);0.9;30 (09:20);15 (20:00);0.0;0.0;0.0;0.0
Puerto Rey;Cáceres;9.6 (15:50);-3.7 (08:30);3.0;;;0.0;0.0;0.0;0.0
Navalvillar de Ibor;Cáceres;7.7 (16:00);-2.7 (06:40);2.5;17 (20:20);9 (16:10);0.0;0.0;0.0;0.0
Madrigal de la Vera;Cáceres;10.1 (15:30);-0.8 (08:50);4.7;14 (13:50);7 (00:40);0.0;0.0;0.0;0.0
Navalmoral de la Mata;Cáceres;11.7 (15:50);-4.1 (06:00);3.8;27 (16:00);14 (16:00);0.0;0.0;0.0;0.0
Garganta de la Olla;Cáceres;9.4 (15:40);-0.2 (03:00);4.6;30 (20:10);23 (20:10);0.0;0.0;0.0;0.0
Serradilla;Cáceres;10.4 (17:30);-1.3 (05:40);4.5;39 (19:20);21 (19:20);0.0;0.0;0.0;0.0
Jaraicejo;Cáceres;7.3 (17:00);-1.0 (08:30);3.2;20 (13:40);11 (04:30);0.0;0.0;0.0;0.0
Trujillo;Cáceres;8.1 (18:10);-1.9 (03:50);3.1;19 (13:10);11 (12:40);0.0;0.0;0.0;0.0
Cáceres;Cáceres;9.8 (17:20);-0.1 (03:00);4.9;26 (16:10);17 (16:10);0.4;0.0;0.4;0.0
Cañaveral;Cáceres;10.9 (17:00);1.8 (08:50);6.3;35 (17:40);22 (17:30);0.2;0.0;0.2;0.0
Nuñomoral;Cáceres;8.3 (17:50);-3.3 (01:20);2.5;34 (15:30);17 (15:30);0.8;0.0;0.8;0.0
Guijo de Granadilla;Cáceres;11.4 (16:40);-0.5 (04:50);5.4;18 (16:50);11 (17:00);0.0;0.0;0.0;0.0
Hervás;Cáceres;9.2 (15:10);-1.9 (02:40);3.6;22 (16:30);11 (15:50);0.0;0.0;0.0;0.0
Montehermoso;Cáceres;11.7 (16:50);0.3 (08:40);6.0;33 (15:50);20 (15:50);1.2;0.0;1.0;0.2
Tornavacas;Cáceres;7.5 (15:10);-2.5 (03:50);2.5;46 (03:10);35 (04:00);0.8;0.0;0.0;0.0
Piornal;Cáceres;9.1 (15:20);-4.2 (00:40);2.5;27 (11:00);17 (12:20);0.2;0.0;0.2;0.0
Plasencia;Cáceres;11.7 (17:10);0.0 (05:50);5.8;33 (18:50);13 (12:30);0.0;0.0;0.0;0.0
Coria;Cáceres;12.7 (16:20);1.0 (08:20);6.8;34 (16:10);18 (16:20);0.2;0.0;0.2;0.0
Hoyos;Cáceres;10.9 (17:30);1.7 (00:20);6.3;40 (23:20);23 (23:20);0.8;0.2;0.4;0.2
Zarza La Mayor;Cáceres;10.6 (17:00);2.0 (03:40);6.3;19 (14:10);13 (14:30);0.4;0.0;0.2;0.2
Valverde del Fresno;Cáceres;12.5 (17:00);1.8 (02:40);7.1;37 (23:30);21 (23:59);0.4;0.0;0.4;0.0
Aliseda;Cáceres;10.7 (17:10);0.3 (02:00);5.5;18 (14:30);11 (16:00);0.2;0.0;0.2;0.0
Brozas;Cáceres;9.0 (17:30);1.1 (02:10);5.1;22 (15:20);14 (14:10);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;10.1 (17:00);-0.4 (02:40);4.9;21 (15:10);12 (17:10);1.4;0.0;1.4;0.0
Guadalupe;Cáceres;9.5 (15:40);-1.8 (04:50);3.9;17 (14:50);8 (00:20);0.0;0.0;0.0;0.0
Cañamero;Cáceres;7.6 (15:40);-1.5 (08:20);3.0;22 (14:40);15 (17:50);0.0;0.0;0.0;0.0
Zorita;Cáceres;8.2 (16:00);-0.6 (05:30);3.8;22 (13:30);15 (11:20);0.0;0.0;0.0;0.0
Alcuescar;Cáceres;8.7 (17:30);-1.3 (03:30);3.7;23 (16:10);13 (16:10);0.0;0.0;0.0;0.0
Chipiona;Cádiz;11.4 (15:10);1.1 (07:40);6.2;17 (16:10);10 (13:10);0.0;0.0;0.0;0.0
Rota, Base Naval;Cádiz;11.9 (15:20);1.1 (08:40);6.5;;;0.0;0.0;0.0;0.0
Grazalema;Cádiz;8.5 (14:50);-2.0 (02:20);3.3;29 (11:50);14 (11:20);1.0;0.0;0.0;0.0
Olvera;Cádiz;10.6 (16:40);-0.3 (06:50);5.2;25 (16:00);14 (14:20);0.0;0.0;0.0;0.0
El Bosque;Cádiz;11.9 (15:50);-1.7 (08:30);5.1;21 (13:30);12 (13:40);0.2;0.0;0.0;0.0
San José del Valle;Cádiz;13.7 (15:40);0.9 (08:10);7.3;19 (18:30);9 (17:20);0.2;0.0;0.0;0.0
Jerez de la Frontera Aeropuerto;Cádiz;13.0 (14:30);-2.6 (08:30);5.2;24 (15:30);17 (17:40);0.0;0.0;0.0;0.0
San Fernando;Cádiz;12.1 (15:30);4.6 (07:20);8.4;19 (17:30);10 (02:50);0.0;0.0;0.0;0.0
Cádiz;Cádiz;13.3 (13:50);5.7 (06:40);9.5;24 (01:20);19 (02:50);0.0;0.0;0.0;0.0
Medina Sidonia;Cádiz;12.9 (15:40);0.2 (08:10);6.5;28 (17:20);19 (16:30);0.2;0.0;0.0;0.0
Vejer de la Frontera;Cádiz;12.8 (15:10);4.9 (06:00);8.9;28 (17:10);18 (17:40);0.9;0.0;0.0;0.0
Barbate;Cádiz;14.3 (15:10);1.0 (08:30);7.7;29 (12:50);20 (18:00);4.2;0.0;0.0;0.0
Tarifa;Cádiz;12.8 (15:40);4.9 (08:10);8.9;46 (22:00);31 (21:40);2.5;0.0;0.0;0.0
Jimena de la Frontera;Cádiz;14.8 (16:40);-1.5 (08:30);6.7;42 (15:10);27 (15:00);0.0;0.0;0.0;0.0
San Roque;Cádiz;15.7 (16:10);2.4 (08:40);9.0;45 (14:40);29 (17:20);0.0;0.0;0.0;0.0
Castro Urdiales;Cantabria;11.3 (14:00);1.4 (04:00);6.4;69 (15:30);52 (15:30);2.2;0.0;0.0;2.0
Ramales de la Victoria;Cantabria;8.9 (15:20);-1.0 (04:20);3.9;49 (15:20);21 (15:20);17.8;0.0;1.8;14.4
Barcena de Cicero, Treto;Cantabria;11.3 (14:20);0.5 (04:00);5.9;48 (15:20);27 (15:20);5.4;0.0;1.0;4.0
Soba, Alto Miera;Cantabria;4.5 (14:00);-0.4 (00:20);2.0;53 (15:30);30 (16:20);;;12.2;29.6
Santander Aeropuerto;Cantabria;11.6 (13:30);1.4 (02:00);6.5;59 (14:00);33 (14:40);1.7;0.0;0.5;1.2
Santander;Cantabria;11.3 (13:20);3.7 (03:30);7.5;76 (13:50);54 (14:00);1.8;0.0;1.4;0.4
Villacarriedo;Cantabria;8.9 (14:00);-0.8 (03:40);4.0;59 (14:30);29 (15:20);18.4;0.0;4.0;11.2
Los Tojos, Bárcena Mayor;Cantabria;5.7 (15:20);-2.7 (02:20);1.5;76 (15:30);37 (15:40);32.4;0.0;5.0;21.8
San Felices de Buelna;Cantabria;9.9 (13:40);-0.3 (02:00);4.8;56 (15:00);27 (14:00);17.8;0.0;4.6;11.2
Torrelavega, Sierrapando;Cantabria;10.4 (13:30);2.5 (02:50);6.4;55 (15:30);35 (15:30);3.8;0.0;2.2;1.0
San Vicente de la Barquera;Cantabria;10.5 (12:30);1.2 (02:10);5.9;68 (13:40);44 (15:50);5.1;0.0;2.6;1.8
Camaleño, Fuente De;Cantabria;4.7 (11:50);-5.8 (00:00);-0.6;36 (10:50);10 (11:00);9.2;0.0;3.8;5.4
Cillórigo de Liébana, Tama;Cantabria;9.1 (14:20);-1.5 (01:40);3.8;42 (17:40);21 (16:20);12.8;0.0;1.8;9.0
Tresviso;Cantabria;4.3 (09:00);-1.3 (00:00);1.5;64 (12:40);42 (13:00);;;;
