Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Labastida;Araba/Álava;3.1 (01:10);1.9 (04:40);2.5;62 (12:40);33 (22:20);2.4;0.8;0.4;0.8
Leza;Araba/Álava;3.4 (00:00);0.7 (03:40);2.1;;;2.8;1.6;0.6;0.4
Campezo/Kanpezu;Araba/Álava;3.3 (12:50);0.8 (02:50);2.0;;;3.0;2.6;0.0;0.4
Cabrales;Asturias;1.8 (23:59);-0.2 (00:40);0.8;30 (20:30);12 (20:30);22.2;5.6;5.8;5.4
Llanes;Asturias;9.1 (00:00);5.3 (14:10);7.2;58 (07:40);39 (07:40);23.2;12.2;6.2;4.8
Amieva, Panizales;Asturias;1.4 (21:10);0.0 (06:50);0.7;;;20.0;6.4;5.8;4.4
Piloña;Asturias;3.7 (12:00);0.8 (00:20);2.3;40 (09:20);17 (09:20);55.2;24.2;16.2;14.0
Colunga;Asturias;8.6 (01:00);5.7 (12:00);7.2;66 (03:50);34 (03:50);17.0;11.8;4.4;0.8
Gijón, Campus;Asturias;8.4 (00:40);5.5 (06:20);6.9;59 (09:30);28 (02:40);7.8;4.8;3.0;0.0
Cabo Peñas;Asturias;8.2 (01:00);5.8 (04:10);7.0;84 (00:20);29 (05:40);17.8;16.3;1.5;0.0
Asturias Aeropuerto;Asturias;7.3 (02:10);4.8 (23:59);6.1;59 (02:50);26 (05:30);9.2;8.8;0.4;0.0
Puerto de Pajares;Asturias;;;;;;;2.1;;
Pola de Lena;Asturias;2.2 (14:20);0.1 (02:00);1.2;26 (11:40);13 (11:00);36.6;10.8;13.6;9.6
Aller;Asturias;;;;;;;21.2;;
Mieres;Asturias;5.4 (14:10);1.3 (00:50);3.4;26 (15:30);8 (14:30);31.6;18.6;11.0;2.0
Oviedo;Asturias;4.7 (03:40);1.9 (22:40);3.3;55 (03:40);30 (09:30);16.4;7.8;7.2;1.2
Tineo, Soto de la Barca;Asturias;3.5 (13:10);-0.1 (02:50);1.7;34 (09:00);12 (09:20);33.4;8.8;13.4;9.8
Pola de Somiedo;Asturias;1.3 (08:00);-0.7 (23:40);0.3;41 (16:10);14 (16:10);20.0;9.2;6.8;3.0
Salas;Asturias;4.8 (07:30);1.3 (23:59);3.1;49 (08:30);29 (08:30);36.2;30.2;4.8;1.2
Cabo Busto;Asturias;8.4 (15:30);5.8 (17:50);7.1;86 (06:50);30 (05:00);3.6;3.2;0.2;0.0
Ibias, San Antolin;Asturias;0.2 (13:10);-1.8 (21:50);-0.8;54 (13:50);33 (15:10);16.4;10.6;0.2;5.4
Villayón, Oneta;Asturias;3.9 (00:20);1.3 (12:50);2.6;76 (05:20);50 (05:10);;;;
Castropol;Asturias;8.4 (11:40);5.6 (23:59);7.0;57 (07:30);28 (07:30);1.5;1.1;0.4;0.0
Taramundi, Ouria;Asturias;5.5 (13:20);2.3 (09:10);3.9;63 (05:20);41 (04:10);8.0;5.6;2.2;0.2
Puerto de Leitariegos;Asturias;-3.5 (15:40);-4.4 (01:40);-4.0;;;;;;
Muñotello;Ávila;0.0 (13:20);-2.8 (07:00);-1.4;37 (21:20);24 (21:20);1.2;0.0;0.0;1.2
Ávila;Ávila;-0.2 (14:50);-2.4 (06:50);-1.3;49 (15:20);30 (15:20);11.6;0.6;0.4;7.0
Gotarrendura;Ávila;0.4 (15:00);-1.8 (08:30);-0.7;44 (15:50);27 (15:20);1.4;0.0;0.2;1.2
Arevalo;Ávila;2.9 (15:00);-1.6 (04:30);0.7;42 (15:40);22 (15:50);2.0;0.0;0.2;1.2
Rivilla de Barajas;Ávila;1.6 (15:50);-2.1 (08:00);-0.2;48 (16:20);37 (16:20);0.0;0.0;0.0;0.0
Navarredonda de Gredos;Ávila;;;;54 (17:00);20 (23:10);;;;
Barco de Avila;Ávila;0.5 (14:10);-1.7 (07:50);-0.6;37 (19:20);18 (20:10);2.0;0.0;0.0;2.0
Puerto El Pico;Ávila;;;;;;0.0;0.0;0.0;0.0
Cebreros;Ávila;;;;;;;0.0;;0.0
Candeleda;Ávila;9.8 (13:10);1.9 (09:10);5.9;37 (16:30);17 (16:20);0.0;0.0;0.0;0.0
Herrera del Duque;Badajoz;8.7 (15:30);3.1 (07:10);5.9;36 (17:50);25 (17:50);0.4;0.4;0.0;0.0
Peraleda del Zaucejo;Badajoz;7.0 (16:20);0.5 (23:40);3.8;31 (19:30);21 (19:30);0.6;0.0;0.0;0.0
Castuera;Badajoz;8.3 (15:30);2.1 (09:20);5.2;48 (18:50);19 (18:50);1.8;0.4;0.2;0.0
Navalvillar de Pela;Badajoz;9.4 (15:50);4.1 (05:00);6.7;21 (17:30);12 (17:30);0.8;0.8;0.0;0.0
Don Benito;Badajoz;12.0 (15:00);2.9 (09:00);7.5;17 (14:00);9 (19:00);0.0;0.0;0.0;0.0
Llerena;Badajoz;7.2 (14:10);-0.5 (08:20);3.3;35 (15:30);19 (16:30);0.0;0.0;0.0;0.0
Villafranca de los Barros;Badajoz;10.1 (15:20);0.9 (08:10);5.5;34 (18:10);24 (18:10);0.6;0.2;0.0;0.0
Mérida;Badajoz;13.2 (13:20);1.1 (06:40);7.1;31 (19:50);17 (19:50);0.0;0.0;0.0;0.0
Zafra;Badajoz;9.5 (15:50);-1.7 (06:50);3.9;31 (15:20);19 (16:40);0.6;0.0;0.0;0.0
Almendralejo;Badajoz;9.5 (14:50);0.5 (08:30);5.0;40 (17:40);27 (15:40);0.8;0.0;0.0;0.8
Badajoz Aeropuerto;Badajoz;12.1 (14:10);2.2 (06:20);7.2;49 (23:00);31 (23:10);0.0;0.0;0.0;0.0
Alburquerque;Badajoz;10.4 (16:20);2.5 (04:00);6.4;48 (15:30);27 (16:30);0.0;0.0;0.0;0.0
Puebla de Obando;Badajoz;9.2 (14:10);2.0 (08:00);5.6;50 (17:50);28 (12:20);0.0;0.0;0.0;0.0
Badajoz;Badajoz;12.8 (14:30);0.8 (04:00);6.8;53 (17:40);37 (17:10);0.0;0.0;0.0;0.0
Olivenza;Badajoz;10.6 (14:20);0.6 (08:30);5.6;48 (17:10);32 (17:10);0.0;0.0;0.0;0.0
Alconchel;Badajoz;11.6 (14:40);0.0 (08:10);5.8;40 (18:20);24 (18:20);0.0;0.0;0.0;0.0
Barcarrota;Badajoz;;;;;;;0.0;;
Villanueva del Fresno;Badajoz;10.3 (14:10);0.3 (07:10);5.3;39 (14:00);24 (14:10);0.0;0.0;0.0;0.0
Monesterio;Badajoz;6.0 (14:50);-1.1 (08:20);2.4;29 (17:20);12 (16:00);0.0;0.0;0.0;0.0
Fuente de Cantos;Badajoz;7.1 (14:40);-0.9 (07:40);3.1;36 (19:20);29 (19:20);0.2;0.0;0.0;0.2
Jerez de los Caballeros;Badajoz;10.2 (14:30);-0.4 (07:30);4.9;45 (22:30);28 (23:00);0.0;0.0;0.0;0.0
Fregenal de la Sierra;Badajoz;8.0 (15:30);-2.5 (08:50);2.8;30 (16:50);15 (16:40);0.2;0.0;0.0;0.2
Azuaga;Badajoz;7.3 (15:20);0.4 (07:50);3.9;33 (20:20);20 (20:20);0.0;0.0;0.0;0.0
Pontons;Barcelona;5.2 (15:20);1.6 (01:40);3.4;35 (12:00);19 (12:00);63.4;17.4;22.2;13.8
Vilafranca del Penedès;Barcelona;8.0 (14:50);4.6 (03:10);6.3;;;62.4;16.6;27.4;14.6
Sitges;Barcelona;10.8 (06:10);6.8 (00:30);8.8;39 (05:40);19 (05:40);15.6;4.0;4.8;4.0
Barcelona Aeropuerto;Barcelona;10.4 (21:30);6.4 (01:10);8.4;46 (04:40);32 (04:40);38.6;13.5;13.0;4.2
Berga;Barcelona;2.9 (23:59);1.0 (13:50);2.0;24 (02:30);14 (03:00);41.6;18.2;9.4;8.2
Balsareny;Barcelona;5.1 (13:30);2.5 (00:10);3.8;28 (13:50);20 (13:50);28.4;8.6;10.2;7.6
Prats de Lluçanès;Barcelona;3.5 (16:50);0.5 (00:00);2.0;26 (14:40);14 (11:00);24.8;9.8;2.2;10.4
Moià;Barcelona;5.0 (11:10);1.8 (03:50);3.4;31 (13:40);14 (10:50);25.6;5.6;4.4;13.2
Manresa;Barcelona;6.3 (13:50);3.3 (01:00);4.8;19 (13:10);12 (15:00);29.2;9.8;10.6;7.4
Monistrol de Montserrat;Barcelona;4.1 (22:20);1.0 (01:20);2.5;;;26.8;8.6;11.8;5.2
Igualada;Barcelona;6.8 (16:10);3.1 (05:20);5.0;15 (07:30);6 (14:50);58.5;15.5;23.8;13.5
Corbera, Pic d'Agulles;Barcelona;5.7 (16:10);2.0 (01:10);3.8;;;48.6;16.2;14.0;7.4
Barcelona;Barcelona;10.5 (14:30);6.6 (01:40);8.5;54 (04:40);35 (05:00);20.5;8.8;6.5;3.0
Barcelona, Museo Marítimo;Barcelona;10.9 (15:20);7.5 (02:30);9.2;32 (13:40);13 (13:40);27.0;10.4;9.0;5.0
Caldes de Montbui;Barcelona;9.6 (13:40);5.1 (02:00);7.4;35 (11:10);16 (11:10);27.4;7.4;4.8;13.6
Vilassar de Dalt;Barcelona;12.3 (15:20);6.2 (00:00);9.3;29 (00:40);18 (00:30);21.2;8.4;4.8;3.6
Arenys de Mar;Barcelona;12.3 (13:40);5.5 (00:00);8.9;30 (00:20);15 (00:40);28.2;11.9;10.7;1.3
Santa Susanna;Barcelona;10.4 (15:10);4.8 (03:20);7.6;37 (02:00);16 (01:30);;;;
Fogars de Montclús;Barcelona;4.3 (15:10);0.8 (04:00);2.6;;;33.2;13.6;9.0;7.4
Tona;Barcelona;3.5 (17:00);0.5 (00:00);2.0;15 (14:40);8 (14:40);;;;
Sant Julià  de Vilatorta;Barcelona;4.0 (15:30);-0.3 (01:30);1.8;17 (14:50);10 (14:40);19.8;4.1;5.0;9.5
Lekeitio;Bizkaia;8.0 (01:50);5.2 (23:10);6.6;71 (19:50);41 (23:40);2.2;1.0;1.0;0.1
Forua;Bizkaia;6.6 (12:20);4.0 (00:00);5.3;38 (21:10);20 (21:10);17.6;3.8;3.0;4.4
Punta Galea;Bizkaia;6.9 (10:40);4.6 (02:00);5.8;52 (23:59);27 (13:10);10.2;6.0;0.6;1.8
Orozko;Bizkaia;4.3 (13:50);1.2 (21:10);2.8;24 (14:20);8 (14:20);23.6;0.6;3.6;6.2
Abadiño;Bizkaia;1.3 (00:00);-0.4 (23:20);0.4;;;32.2;1.0;8.4;7.8
Amorebieta--Etxano;Bizkaia;5.6 (13:40);3.9 (02:10);4.8;28 (20:40);14 (20:50);28.8;2.4;6.2;9.4
Balmaseda;Bizkaia;5.1 (16:20);3.5 (22:40);4.3;;;16.2;2.2;1.4;5.6
Güeñes;Bizkaia;6.0 (12:00);3.2 (22:30);4.6;41 (20:30);19 (19:30);20.1;2.6;3.1;7.5
Bilbao Aeropuerto;Bizkaia;7.3 (12:50);4.4 (00:10);5.9;41 (22:20);30 (22:20);11.3;2.9;2.7;2.1
Sopuerta;Bizkaia;5.6 (11:20);3.5 (09:50);4.5;41 (19:00);15 (13:00);28.2;3.8;12.0;4.2
Coruña del Conde;Burgos;3.0 (16:10);-1.8 (07:30);0.6;34 (23:59);21 (23:59);0.2;0.0;0.2;0.0
Aranda de Duero;Burgos;3.3 (13:00);-0.9 (04:40);1.2;51 (16:30);20 (16:40);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;3.2 (15:10);-1.9 (05:30);0.7;56 (17:00);40 (16:50);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;2.7 (13:30);-1.1 (07:10);0.8;49 (21:40);18 (10:50);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;-0.2 (14:00);-2.4 (08:20);-1.3;67 (21:50);35 (19:40);0.4;0.0;0.0;0.4
Villamayor de los Montes;Burgos;1.8 (15:30);-0.2 (20:40);0.8;59 (16:40);37 (15:10);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;1.9 (16:10);-0.3 (19:30);0.8;54 (15:30);37 (15:30);0.0;0.0;0.0;0.0
Santa Gadea de Alfoz;Burgos;-0.2 (04:00);-2.1 (22:00);-1.1;;;1.8;0.0;0.2;1.6
Sargentes de la Lora;Burgos;0.5 (11:10);-2.4 (21:40);-1.0;58 (16:00);39 (20:00);0.4;0.0;0.4;0.0
Briviesca;Burgos;3.3 (14:00);0.5 (05:20);1.9;37 (22:40);24 (04:10);0.2;0.2;0.0;0.0
Medina de Pomar;Burgos;3.0 (15:10);0.7 (19:40);1.8;45 (20:50);22 (21:00);4.8;0.0;0.8;2.8
Miranda de Ebro;Burgos;5.2 (14:30);2.6 (22:00);3.9;32 (15:50);17 (14:50);0.0;0.0;0.0;0.0
Belorado;Burgos;1.0 (13:20);-0.3 (21:50);0.3;51 (10:00);23 (14:20);1.8;0.2;0.1;0.5
Puerto Rey;Cáceres;6.7 (15:00);2.1 (03:10);4.4;;;1.0;0.6;0.0;0.0
Navalvillar de Ibor;Cáceres;4.7 (14:40);0.1 (04:50);2.4;37 (20:50);14 (23:00);0.6;0.4;0.2;0.0
Madrigal de la Vera;Cáceres;10.0 (13:20);2.3 (00:40);6.1;33 (19:50);14 (19:50);0.0;0.0;0.0;0.0
Navalmoral de la Mata;Cáceres;11.7 (14:20);1.9 (00:20);6.8;22 (16:10);10 (09:40);0.0;0.0;0.0;0.0
Garganta de la Olla;Cáceres;6.3 (14:50);2.5 (06:30);4.4;66 (17:40);36 (12:50);0.0;0.0;0.0;0.0
Serradilla;Cáceres;8.8 (16:20);3.4 (03:50);6.1;51 (19:30);30 (19:10);0.0;0.0;0.0;0.0
Jaraicejo;Cáceres;9.2 (15:40);2.0 (08:30);5.6;27 (15:00);14 (15:00);0.0;0.0;0.0;0.0
Trujillo;Cáceres;10.5 (14:40);1.7 (08:20);6.1;25 (17:00);16 (17:00);0.0;0.0;0.0;0.0
Cáceres;Cáceres;9.5 (17:00);2.8 (05:20);6.1;54 (17:50);29 (17:50);0.0;0.0;0.0;0.0
Cañaveral;Cáceres;8.9 (16:20);3.6 (06:40);6.2;65 (23:00);42 (13:20);0.0;0.0;0.0;0.0
Nuñomoral;Cáceres;8.3 (15:40);-0.7 (03:20);3.8;46 (13:40);15 (13:40);0.8;0.0;0.0;0.2
Guijo de Granadilla;Cáceres;9.7 (15:40);2.6 (04:30);6.1;63 (23:30);33 (23:20);0.0;0.0;0.0;0.0
Hervás;Cáceres;4.1 (14:20);0.5 (23:30);2.3;56 (22:40);22 (23:00);0.6;0.0;0.0;0.6
Montehermoso;Cáceres;9.7 (15:40);1.9 (08:20);5.8;53 (23:30);25 (22:30);0.0;0.0;0.0;0.0
Tornavacas;Cáceres;0.8 (15:10);-1.1 (08:30);-0.2;61 (21:30);36 (19:00);0.0;0.0;0.0;0.0
Piornal;Cáceres;0.6 (11:50);-3.0 (22:50);-1.2;72 (21:00);40 (17:10);0.0;0.0;0.0;0.0
Plasencia;Cáceres;8.5 (15:50);3.6 (02:20);6.0;64 (21:20);27 (21:20);0.0;0.0;0.0;0.0
Coria;Cáceres;10.7 (15:50);2.1 (05:50);6.4;47 (16:40);22 (08:10);0.0;0.0;0.0;0.0
Torrecilla de los Angeles;Cáceres;9.4 (15:30);-1.6 (01:30);3.9;42 (16:00);23 (16:00);0.2;0.0;0.0;0.2
Hoyos;Cáceres;8.1 (15:50);2.0 (04:50);5.1;66 (23:59);25 (23:59);0.0;0.0;0.0;0.0
Zarza La Mayor;Cáceres;10.0 (16:40);2.6 (07:10);6.3;51 (12:40);35 (12:30);0.0;0.0;0.0;0.0
Valverde del Fresno;Cáceres;7.4 (14:50);2.3 (07:50);4.9;50 (16:10);26 (20:20);1.0;0.0;0.0;1.0
Aliseda;Cáceres;10.3 (13:30);1.2 (07:30);5.8;48 (22:40);22 (15:40);0.0;0.0;0.0;0.0
Brozas;Cáceres;8.8 (14:20);0.6 (04:50);4.7;53 (15:00);37 (14:20);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;9.7 (16:30);0.2 (05:40);4.9;64 (16:10);33 (15:50);0.0;0.0;0.0;0.0
Guadalupe;Cáceres;6.0 (14:50);1.9 (04:50);3.9;31 (21:10);17 (21:10);2.4;2.2;0.0;0.0
Cañamero;Cáceres;6.1 (14:10);2.3 (02:50);4.2;26 (23:59);12 (00:10);1.0;1.0;0.0;0.0
Zorita;Cáceres;9.2 (15:40);2.6 (08:50);5.9;27 (16:50);21 (11:00);0.2;0.0;0.2;0.0
Alcuescar;Cáceres;8.9 (15:00);0.5 (07:40);4.7;42 (18:40);24 (13:30);0.0;0.0;0.0;0.0
Chipiona;Cádiz;12.7 (15:50);1.6 (08:20);7.1;38 (17:00);26 (17:00);0.0;0.0;0.0;0.0
Rota, Base Naval;Cádiz;12.2 (16:30);1.4 (07:40);6.8;;;0.0;0.0;0.0;0.0
Grazalema;Cádiz;4.9 (13:10);-1.8 (05:00);1.6;23 (18:20);9 (05:30);0.1;0.0;0.0;0.1
Olvera;Cádiz;7.9 (15:30);-0.1 (07:10);3.9;27 (15:40);16 (15:40);0.4;0.0;0.4;0.0
El Bosque;Cádiz;10.6 (14:10);-1.3 (07:40);4.7;26 (16:00);13 (17:00);0.2;0.0;0.2;0.0
San José del Valle;Cádiz;12.3 (14:50);1.7 (08:40);7.0;34 (20:10);12 (20:10);0.2;0.2;0.0;0.0
Jerez de la Frontera Aeropuerto;Cádiz;12.8 (16:50);-1.6 (07:30);5.6;54 (19:00);39 (19:00);1.0;0.0;0.1;0.0
San Fernando;Cádiz;12.7 (17:00);4.0 (06:40);8.3;38 (17:50);24 (18:00);0.0;0.0;0.0;0.0
Cádiz;Cádiz;12.7 (16:30);5.3 (08:10);9.0;36 (17:40);24 (18:00);0.0;0.0;0.0;0.0
Medina Sidonia;Cádiz;11.8 (13:40);-1.3 (08:30);5.3;45 (16:50);29 (15:00);0.2;0.0;0.0;0.2
Vejer de la Frontera;Cádiz;11.7 (16:40);4.5 (09:00);8.1;44 (15:50);22 (16:10);0.2;0.0;0.2;0.0
Barbate;Cádiz;13.4 (16:20);1.9 (09:20);7.6;40 (16:00);27 (15:20);0.2;0.0;0.0;0.0
Tarifa;Cádiz;12.5 (16:30);3.8 (01:10);8.1;50 (23:10);29 (13:30);0.1;0.0;0.1;0.0
Jimena de la Frontera;Cádiz;13.3 (15:40);-1.3 (08:40);6.0;46 (18:30);24 (15:10);0.6;0.0;0.2;0.0
San Roque;Cádiz;13.9 (15:40);2.5 (08:30);8.2;45 (16:30);28 (15:50);;;;
Castro Urdiales;Cantabria;7.8 (05:30);5.3 (03:40);6.6;75 (16:20);32 (14:20);12.5;6.9;4.2;1.3
Ramales de la Victoria;Cantabria;5.5 (12:10);2.7 (08:10);4.1;27 (21:20);14 (21:40);29.2;9.4;6.4;10.8
Barcena de Cicero, Treto;Cantabria;7.9 (10:50);5.1 (04:30);6.5;37 (17:50);23 (07:00);25.8;11.2;11.6;2.6
Soba, Alto Miera;Cantabria;1.2 (14:00);-0.6 (21:50);0.3;;;;;;
Santander Aeropuerto;Cantabria;8.3 (15:10);5.3 (20:50);6.8;52 (08:10);36 (08:00);11.2;5.9;4.8;0.1
Santander;Cantabria;7.8 (07:20);5.0 (20:40);6.4;63 (18:20);53 (18:20);;;;
Villacarriedo;Cantabria;5.9 (12:00);2.8 (21:00);4.4;42 (14:10);22 (14:10);12.2;3.0;5.4;1.4
Los Tojos, Bárcena Mayor;Cantabria;;;;;;;4.0;11.4;4.8
San Felices de Buelna;Cantabria;6.5 (10:40);4.0 (21:10);5.3;37 (13:20);18 (13:20);20.6;2.4;8.0;6.6
Torrelavega, Sierrapando;Cantabria;6.8 (12:20);3.8 (19:20);5.3;51 (13:00);34 (13:20);11.6;4.2;3.0;3.4
San Vicente de la Barquera;Cantabria;7.6 (08:10);4.1 (00:10);5.8;54 (07:10);40 (18:10);15.9;9.0;3.3;3.6
Camaleño, Fuente De;Cantabria;1.8 (12:40);-3.1 (23:30);-0.6;;;;;;
Cillórigo de Liébana, Tama;Cantabria;5.0 (13:10);0.3 (04:20);2.7;40 (11:00);17 (21:20);41.0;5.8;15.4;15.6
Tresviso;Cantabria;0.0 (00:30);-2.2 (23:30);-1.1;;;;;;
Santillana del Mar, Altamira;Cantabria;6.2 (12:30);3.4 (20:40);4.8;50 (08:20);32 (17:50);13.8;4.8;4.4;1.6
Reinosa;Cantabria;0.7 (11:10);-1.9 (22:20);-0.6;48 (20:30);31 (23:00);9.8;0.1;4.6;2.6
Alto Campoo;Cantabria;-3.5 (14:00);-6.7 (21:40);-5.1;89 (21:20);31 (16:10);;;;
Valderredible, Cubillo de Ebro;Cantabria;2.5 (14:20);-0.4 (22:00);1.0;37 (21:20);17 (11:50);3.8;0.0;0.8;1.4
