Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Vilassar de Dalt;Barcelona;15.8 (13:30);8.4 (06:20);12.1;21 (14:40);12 (14:10);0.0;0.0;0.0;0.0
Arenys de Mar;Barcelona;15.7 (13:10);6.7 (08:00);11.2;24 (14:10);11 (13:50);0.0;0.0;0.0;0.0
Santa Susanna;Barcelona;;;;;;;;;
Fogars de Montclús;Barcelona;13.9 (13:30);6.1 (21:20);10.0;;;0.0;0.0;0.0;0.0
Blanes;Girona;16.5 (14:00);9.0 (03:50);12.8;28 (13:00);19 (14:10);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;16.0 (13:40);4.0 (07:20);10.0;21 (13:40);12 (13:30);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;12.4 (12:40);-1.1 (01:50);5.6;16 (13:50);10 (13:50);0.0;0.0;0.0;0.0
Planoles;Girona;12.4 (14:20);3.4 (22:30);7.9;22 (15:40);12 (14:10);0.0;0.0;0.0;0.0
Ripoll;Girona;13.3 (14:10);0.0 (03:40);6.7;;;0.0;0.0;0.0;0.0
Tona;Barcelona;14.0 (15:20);1.5 (07:10);7.8;20 (17:20);11 (16:50);0.0;0.0;0.0;0.0
Sant Julià  de Vilatorta;Barcelona;13.5 (16:10);0.3 (06:20);6.9;18 (17:30);10 (17:30);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;15.8 (13:40);0.2 (03:50);8.0;15 (12:40);6 (12:40);0.0;0.0;0.0;0.0
Sant Hilari;Girona;14.4 (13:20);3.5 (03:20);8.9;24 (11:40);13 (11:20);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;16.1 (13:40);1.7 (07:30);8.9;33 (16:40);15 (15:30);0.0;0.0;0.0;0.0
Girona;Girona;15.4 (16:30);3.9 (07:40);9.6;15 (14:50);8 (14:50);0.0;0.0;0.0;0.0
Porqueres;Girona;14.7 (13:50);2.9 (07:20);8.8;11 (15:30);8 (15:40);0.0;0.0;0.0;0.0
L'Estartit;Girona;14.2 (14:00);6.5 (05:40);10.3;17 (11:40);12 (11:40);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;14.7 (15:10);-0.2 (03:30);7.2;21 (13:10);12 (13:10);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;15.2 (15:20);3.6 (07:40);9.4;18 (13:40);11 (16:00);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;16.6 (14:20);3.6 (02:20);10.1;26 (14:40);13 (14:40);0.0;0.0;0.0;0.0
Espolla;Girona;15.0 (14:30);5.1 (08:10);10.0;18 (03:30);12 (03:30);0.0;0.0;0.0;0.0
Figueres;Girona;15.4 (15:30);5.9 (07:20);10.6;15 (22:40);8 (16:00);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;15.0 (15:40);11.2 (00:20);13.1;;39 (06:00);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;10.1 (17:30);-1.2 (08:00);4.5;7 (23:30);4 (23:30);2.4;0.0;0.0;0.2
Bera;Navarra;12.1 (16:10);1.6 (07:40);6.9;12 (17:20);7 (17:20);3.4;0.0;0.0;0.0
Irún;Gipuzkoa;12.3 (12:50);7.9 (07:50);10.1;24 (22:30);11 (22:20);2.2;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;14.2 (12:50);6.8 (07:30);10.5;33 (15:00);18 (15:30);2.4;0.0;0.0;0.0
Renteria;Gipuzkoa;11.0 (14:20);3.7 (08:40);7.4;19 (14:20);6 (03:40);5.0;0.0;0.0;1.4
Segura - Lastala;Gipuzkoa;12.8 (14:50);1.0 (09:10);6.9;15 (15:30);6 (15:30);2.0;0.0;0.0;0.0
Beasain;Gipuzkoa;12.0 (14:50);1.3 (07:50);6.6;21 (15:30);11 (15:30);1.2;0.0;0.0;0.0
Ordizia;Gipuzkoa;11.4 (15:00);1.8 (08:50);6.6;18 (20:40);7 (22:20);1.6;0.0;0.0;0.0
Areso;Navarra;10.7 (13:40);3.2 (06:40);6.9;18 (22:10);8 (22:10);1.8;0.0;0.0;0.4
Legazpia;Gipuzkoa;11.4 (13:30);3.0 (06:30);7.2;;;3.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;10.7 (14:30);2.9 (07:30);6.8;31 (21:50);15 (20:20);;;;
Azpeitia;Gipuzkoa;11.9 (14:50);3.3 (06:00);7.6;21 (15:00);12 (15:00);2.2;0.0;0.0;0.2
Zumaia;Gipuzkoa;13.0 (13:20);6.6 (02:00);9.8;38 (19:00);23 (16:10);1.3;0.0;0.0;0.1
Aramaio;Araba/Álava;10.7 (14:10);4.5 (02:00);7.6;;;1.6;0.0;0.0;0.4
Aretxabaleta;Gipuzkoa;12.3 (14:20);1.2 (08:00);6.8;;;1.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;10.9 (14:00);5.0 (06:40);7.9;25 (19:20);9 (10:50);3.8;0.0;0.0;1.4
Elgoibar;Gipuzkoa;11.1 (15:40);3.0 (05:30);7.1;16 (15:10);6 (08:00);1.9;0.0;0.0;0.0
Mutriku;Gipuzkoa;12.7 (12:20);9.4 (19:00);11.0;32 (13:20);17 (13:30);0.6;0.0;0.0;0.4
Forua;Bizkaia;13.1 (15:10);4.6 (06:30);8.9;18 (13:00);11 (11:50);1.8;0.0;0.0;0.8
Machichaco;Bizkaia;12.6 (11:30);9.4 (00:00);11.0;52 (20:10);44 (20:10);0.4;0.0;0.0;0.4
Punta Galea;Bizkaia;;;;29 (13:00);15 (18:10);1.2;0.0;0.1;0.9
Amurrio;Araba/Álava;12.9 (14:30);0.3 (08:00);6.6;17 (16:00);9 (16:00);0.8;0.0;0.0;0.0
Orozko;Bizkaia;12.7 (14:20);3.0 (05:00);7.8;20 (19:20);7 (15:50);1.0;0.0;0.0;0.0
Abadiño;Bizkaia;9.3 (13:50);3.3 (06:00);6.3;;;2.6;0.0;0.0;0.8
Amorebieta--Etxano;Bizkaia;11.9 (13:50);2.6 (06:50);7.2;25 (18:50);11 (18:50);2.8;0.0;0.0;1.2
Balmaseda;Bizkaia;10.9 (14:30);0.6 (05:40);5.7;;;1.2;0.0;0.0;0.4
Güeñes;Bizkaia;10.1 (14:20);2.2 (07:50);6.2;17 (18:20);10 (18:30);1.1;0.0;0.1;0.4
Bilbao Aeropuerto;Bizkaia;11.8 (15:30);4.4 (05:50);8.1;26 (18:20);17 (18:30);1.8;0.0;0.0;0.8
Sopuerta;Bizkaia;11.6 (13:50);4.4 (05:40);8.0;24 (19:30);11 (18:40);0.4;0.0;0.0;0.2
Castro Urdiales;Cantabria;13.5 (12:10);8.5 (05:50);11.0;31 (19:20);18 (19:30);1.8;0.0;0.0;1.4
Ramales de la Victoria;Cantabria;12.1 (15:30);2.4 (05:20);7.3;20 (17:30);9 (17:30);3.2;0.0;0.0;0.8
Barcena de Cicero, Treto;Cantabria;12.7 (13:50);5.9 (07:10);9.3;21 (00:30);12 (00:30);3.0;0.0;0.0;1.0
Soba, Alto Miera;Cantabria;9.2 (12:50);5.4 (03:40);7.3;25 (18:10);16 (18:10);3.0;0.0;0.0;0.4
Santander Aeropuerto;Cantabria;13.7 (11:50);8.8 (05:40);11.3;30 (22:00);15 (15:00);;;0.0;0.7
Santander;Cantabria;13.0 (11:40);10.0 (22:10);11.5;32 (23:59);22 (23:59);4.0;0.0;0.0;0.2
Villacarriedo;Cantabria;11.4 (14:50);2.7 (05:00);7.0;18 (16:20);11 (16:50);0.2;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;13.2 (14:00);2.3 (05:00);7.7;21 (14:50);12 (17:10);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;12.2 (14:30);5.0 (07:00);8.6;26 (17:40);15 (17:40);;0.0;;0.4
Torrelavega, Sierrapando;Cantabria;11.4 (14:30);7.9 (06:50);9.6;27 (16:00);18 (15:30);0.4;0.0;0.0;0.2
San Vicente de la Barquera;Cantabria;12.6 (12:30);8.7 (02:20);10.7;37 (15:10);27 (14:20);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;11.2 (14:10);0.5 (08:00);5.8;20 (14:20);8 (14:00);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;14.4 (14:30);-0.8 (09:00);6.8;32 (18:00);14 (18:00);0.0;0.0;0.0;0.0
Tresviso;Cantabria;9.1 (13:30);4.5 (22:40);6.8;39 (20:10);27 (20:10);0.4;0.0;0.0;0.0
Posada de Valdeón, Soto;León;9.4 (14:50);-2.1 (07:50);3.6;;;1.0;0.0;0.0;0.0
Cabrales;Asturias;12.7 (13:50);6.8 (02:40);9.8;30 (16:10);21 (14:40);0.8;0.0;0.0;0.0
Llanes;Asturias;13.4 (13:10);10.3 (03:30);11.8;42 (14:30);26 (14:30);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;12.7 (13:30);4.6 (03:40);8.6;15 (16:20);6 (14:00);0.2;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;12.4 (13:50);4.8 (02:50);8.6;18 (14:20);9 (13:10);1.2;0.0;0.0;0.0
Colunga;Asturias;13.4 (12:50);7.9 (05:50);10.6;30 (23:10);12 (23:59);3.8;0.0;0.0;0.4
Gijón, Campus;Asturias;12.3 (16:10);5.9 (00:30);9.1;25 (23:10);13 (23:40);1.6;0.0;0.0;0.2
Cabo Peñas;Asturias;12.0 (00:10);9.3 (22:50);10.7;37 (11:20);24 (20:50);0.3;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;11.2 (15:30);8.6 (23:30);9.9;33 (22:40);21 (16:20);4.9;0.0;0.7;0.2
Pajares-Valgrande;Asturias;5.9 (13:50);0.0 (01:10);3.0;21 (23:10);11 (23:10);0.9;0.0;0.0;0.0
Lena, Ronzón;Asturias;12.0 (15:00);3.4 (01:00);7.7;24 (17:40);15 (17:40);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;11.3 (14:10);2.7 (01:40);7.0;18 (14:30);13 (14:30);0.6;0.0;0.0;0.0
Mieres, Baiña;Asturias;12.3 (14:10);4.4 (01:10);8.4;13 (14:40);6 (14:40);0.8;0.0;0.0;0.0
Oviedo;Asturias;11.4 (13:10);7.2 (03:00);9.3;16 (14:00);10 (03:50);1.2;0.0;0.0;0.0
Tineo, Soutu;Asturias;13.4 (14:40);6.1 (00:00);9.7;15 (15:20);8 (15:30);0.2;0.0;0.0;0.0
Pola de Somiedo;Asturias;10.8 (16:00);1.0 (00:30);5.9;23 (17:50);10 (18:00);1.0;0.0;0.0;0.2
Salas, Camuño;Asturias;11.9 (11:40);8.0 (21:20);9.9;21 (15:50);12 (08:40);;0.0;0.0;0.0
Cabo Busto;Asturias;12.5 (08:30);9.4 (23:59);10.9;41 (10:50);31 (11:30);2.0;0.0;0.4;0.8
Cervantes;Lugo;;;;;;;;;
Degaña;Asturias;8.3 (14:40);-0.5 (00:20);3.9;16 (14:20);5 (13:40);0.6;0.0;0.0;0.0
Ibias, San Antolin;Asturias;9.2 (14:20);5.0 (21:50);7.1;29 (03:20);21 (03:20);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;10.3 (00:40);6.2 (23:59);8.3;31 (06:30);21 (14:00);;0.0;;0.0
Castropol;Asturias;13.6 (17:10);8.7 (23:59);11.2;33 (01:30);14 (04:30);4.8;0.0;2.0;0.2
Taramundi, Ouria;Asturias;10.9 (00:00);7.0 (23:20);8.9;33 (22:50);26 (22:50);7.4;0.0;0.0;2.4
Ribadeo;Lugo;13.4 (00:00);9.3 (23:59);11.3;39 (20:30);22 (04:10);4.8;0.0;1.4;0.2
Mondoñedo;Lugo;12.9 (16:30);8.9 (23:10);10.9;;;7.2;0.0;0.2;0.6
Burela;Lugo;13.9 (16:00);8.9 (23:50);11.4;;;5.6;0.0;1.0;0.0
Estaca de Bares;A Coruña;13.1 (16:20);8.9 (23:50);11.0;53 (19:30);41 (18:50);4.8;1.2;2.8;0.0
Ferrol;A Coruña;14.2 (15:20);9.2 (23:30);11.7;29 (21:00);19 (21:10);4.0;0.1;3.0;0.0
As Pontes;A Coruña;10.9 (16:30);7.2 (23:50);9.0;;;3.0;0.8;2.0;0.0
A Coruña;A Coruña;14.4 (14:40);9.6 (23:30);12.0;32 (22:10);21 (22:10);7.8;0.0;3.4;0.0
A Coruña Bens;A Coruña;13.2 (14:30);8.8 (22:40);11.0;30 (21:20);23 (21:20);6.8;0.0;2.7;0.0
A Coruña Aeropuerto;A Coruña;13.7 (14:40);8.8 (23:50);11.3;30 (08:20);14 (08:10);2.9;0.0;1.3;0.0
Carballo, Depuradora;A Coruña;14.4 (16:20);8.4 (07:00);11.4;;;3.2;0.0;0.8;0.0
Cabo Vilán;A Coruña;14.5 (14:30);9.1 (23:50);11.8;51 (21:10);42 (21:00);2.1;1.1;0.1;0.0
Vimianzo;A Coruña;12.5 (14:00);7.8 (23:59);10.2;;;5.6;1.8;1.4;0.2
Fisterra;A Coruña;11.9 (14:10);8.1 (23:59);10.0;45 (23:10);32 (23:10);0.4;0.0;0.4;0.0
Mazaricos;A Coruña;11.5 (15:00);7.6 (09:20);9.5;;;4.0;2.2;0.8;0.0
Sobrado;A Coruña;11.5 (14:10);6.5 (22:30);9.0;;;4.6;2.0;2.6;0.0
Santiago de Compostela Aeropuerto;A Coruña;11.9 (14:50);7.6 (23:30);9.7;26 (16:20);18 (16:10);1.4;1.1;0.3;0.0
Noia;A Coruña;12.5 (14:40);9.2 (22:20);10.8;10 (15:20);4 (02:20);3.8;3.2;0.6;0.0
Monte Iroite;A Coruña;;;;;;16.9;6.9;10.0;0.0
Boiro;A Coruña;14.4 (12:20);8.7 (23:59);11.5;;;2.4;2.4;0.0;0.0
Monterroso;Lugo;9.5 (16:30);5.4 (21:50);7.5;;;0.8;0.0;0.6;0.2
Silleda;Pontevedra;11.8 (15:50);7.0 (23:59);9.4;21 (11:00);9 (11:10);3.0;0.0;3.0;0.0
A Estrada;Pontevedra;13.5 (15:50);8.2 (23:50);10.8;;;3.4;0.8;2.6;0.0
Padrón;A Coruña;14.5 (15:40);8.7 (23:40);11.6;9 (05:20);5 (22:20);3.2;2.2;1.0;0.0
Santiago de Compostela;A Coruña;14.1 (14:50);9.3 (09:30);11.7;16 (03:10);8 (23:59);2.4;1.6;0.8;0.0
Rois, Casas do Porto;A Coruña;13.2 (15:30);8.9 (23:20);11.0;;;2.4;1.4;1.0;0.0
Vilagarcía de Arousa;Pontevedra;13.8 (16:00);9.7 (23:00);11.8;16 (06:30);9 (17:00);3.0;1.2;1.8;0.0
Pontevedra;Pontevedra;13.2 (17:10);8.4 (23:20);10.8;21 (03:00);9 (03:10);2.8;1.2;1.6;0.0
A Lama;Pontevedra;10.9 (17:00);4.9 (23:50);7.9;18 (11:40);9 (12:50);3.6;1.2;2.4;0.0
Vigo Aeropuerto;Pontevedra;11.7 (12:30);7.3 (23:10);9.5;30 (17:50);18 (10:20);2.6;0.0;2.6;0.0
Vigo;Pontevedra;14.2 (14:00);8.7 (23:00);11.4;16 (08:30);6 (14:10);3.4;0.4;3.0;0.0
Lugo Aeropuerto;Lugo;10.4 (15:40);7.5 (20:20);8.9;20 (04:20);10 (04:20);1.4;0.0;0.6;0.0
Lugo;Lugo;10.7 (15:30);7.4 (20:40);9.0;16 (17:20);6 (14:00);0.8;0.0;0.6;0.0
O Páramo;Lugo;10.6 (12:30);6.3 (22:10);8.5;;;0.2;0.0;0.0;0.2
Becerreá;Lugo;5.8 (13:50);3.3 (22:20);4.6;19 (12:10);13 (17:50);1.4;0.4;0.6;0.4
O Saviñao;Lugo;;;;;;;;;
Villablino;León;11.6 (13:50);-1.5 (05:10);5.1;24 (15:20);15 (15:30);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;5.7 (14:40);-0.4 (05:50);2.6;25 (20:10);18 (20:10);1.2;0.0;0.0;0.0
Ponferrada;León;13.4 (14:50);2.2 (02:40);7.8;21 (18:00);13 (18:00);0.0;0.0;0.0;0.0
Vega de Espinareda;León;11.8 (16:00);0.5 (04:20);6.2;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;13.0 (16:10);5.2 (03:00);9.1;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;8.8 (15:30);4.5 (23:30);6.7;22 (18:50);10 (17:00);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;8.3 (15:40);3.4 (01:00);5.9;20 (16:40);12 (16:40);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;9.5 (15:10);3.0 (23:59);6.3;;;0.4;0.0;0.0;0.4
Monforte de Lemos;Lugo;13.0 (14:00);3.7 (23:59);8.4;19 (16:30);9 (16:40);0.6;0.0;0.0;0.6
Ourense;Ourense;14.6 (14:10);7.0 (23:59);10.8;19 (16:30);8 (16:20);0.0;0.0;0.0;0.0
Beariz;Ourense;9.9 (15:50);2.1 (23:20);6.0;;;1.2;0.0;0.8;0.4
O Carballiño;Ourense;12.1 (16:30);5.7 (23:59);8.9;25 (18:50);12 (19:00);0.3;0.0;0.0;0.3
Ribadavia;Ourense;13.0 (17:00);6.3 (23:59);9.7;12 (19:20);6 (19:20);0.4;0.0;0.0;0.4
Allariz;Ourense;11.2 (14:20);4.8 (00:10);8.0;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;10.0 (14:50);4.6 (23:30);7.3;;;1.0;0.0;1.0;0.0
Ponteareas, Canedo;Pontevedra;14.3 (14:10);7.2 (23:40);10.8;;;0.6;0.0;0.6;0.0
O Rosal;Pontevedra;14.1 (14:20);8.3 (23:59);11.2;;;1.0;0.0;0.8;0.2
Xinzo de Limia;Ourense;9.7 (15:00);-0.3 (00:30);4.7;20 (16:30);13 (16:40);0.0;0.0;0.0;0.0
Muiños;Ourense;;;;;;;;;
Santillana del Mar, Altamira;Cantabria;12.0 (12:20);8.6 (05:40);10.3;27 (15:10);15 (15:10);1.0;0.0;0.0;0.8
Vinuesa, Quintanarejo;Soria;14.4 (14:40);1.2 (08:30);7.8;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;12.6 (13:40);0.9 (08:50);6.8;28 (23:50);17 (19:10);0.0;0.0;0.0;0.0
Soria;Soria;13.9 (15:10);4.6 (09:00);9.2;36 (12:40);19 (12:40);0.0;0.0;0.0;0.0
Lubia;Soria;11.9 (14:20);1.0 (23:59);6.4;43 (14:20);26 (14:50);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;12.7 (15:30);-0.5 (02:40);6.1;36 (13:50);26 (13:50);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;10.6 (15:00);0.3 (07:50);5.5;30 (14:10);21 (18:30);0.0;0.0;0.0;0.0
Ucero;Soria;11.1 (15:40);-1.1 (08:10);5.0;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;11.2 (15:50);-0.4 (06:50);5.4;35 (16:00);24 (15:50);0.0;0.0;0.0;0.0
Liceras;Soria;11.2 (15:00);2.1 (23:50);6.6;33 (12:00);23 (12:40);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;10.2 (15:50);0.7 (08:50);5.4;25 (13:40);17 (13:50);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;11.0 (15:50);-2.1 (08:20);4.5;23 (15:50);9 (13:00);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;11.2 (14:20);0.8 (07:20);6.0;30 (12:40);22 (12:40);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;8.5 (10:50);3.4 (23:50);6.0;30 (11:50);19 (11:50);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;7.5 (13:20);-1.8 (23:59);2.9;37 (07:40);19 (08:00);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;10.5 (15:10);-0.6 (09:00);4.9;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;10.2 (16:00);-3.7 (07:10);3.2;19 (14:50);10 (12:30);0.0;0.0;0.0;0.0
Pedraza;Segovia;10.5 (15:00);1.9 (08:30);6.2;25 (16:00);17 (15:50);0.0;0.0;0.0;0.0
Cuéllar;Segovia;8.9 (14:20);-4.9 (08:10);2.0;21 (13:40);11 (14:30);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;11.0 (12:30);-1.6 (08:20);4.7;22 (13:00);14 (13:00);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;9.7 (15:20);-5.2 (08:40);2.3;21 (17:40);13 (17:40);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;9.4 (16:00);-4.1 (08:40);2.6;17 (16:00);9 (16:00);0.0;0.0;0.0;0.0
Villadiego;Burgos;10.6 (16:40);-2.2 (08:50);4.2;30 (23:40);21 (21:10);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;9.8 (15:50);-5.4 (05:10);2.2;13 (11:40);8 (23:40);0.0;0.0;0.0;0.0
Ólvega;Soria;13.9 (12:30);3.4 (08:30);8.6;27 (14:10);19 (14:00);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;11.0 (14:30);-2.7 (06:30);4.1;28 (14:50);15 (14:50);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;10.0 (15:30);-2.0 (06:30);4.0;24 (13:20);17 (13:50);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;10.3 (14:50);1.5 (08:40);5.9;23 (22:00);15 (01:30);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;11.1 (14:00);0.5 (04:00);5.8;27 (23:20);20 (23:20);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;8.1 (12:10);0.2 (23:59);4.2;26 (14:00);16 (14:00);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;9.9 (15:40);-4.3 (08:50);2.8;12 (16:00);6 (14:50);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;8.2 (15:20);-2.6 (04:00);2.8;22 (13:00);16 (02:40);0.0;0.0;0.0;0.0
Palencia;Palencia;10.0 (14:00);-1.7 (08:40);4.1;21 (13:50);10 (13:40);0.0;0.0;0.0;0.0
Valladolid;Valladolid;9.1 (15:50);1.0 (07:10);5.1;15 (13:50);8 (13:40);0.0;0.0;0.0;0.0
Muñotello;Ávila;11.5 (14:50);2.1 (07:00);6.8;28 (16:50);22 (16:50);0.0;0.0;0.0;0.0
Ávila;Ávila;8.6 (14:10);1.0 (07:40);4.8;24 (15:00);14 (15:30);0.0;0.0;0.0;0.0
Arevalo;Ávila;8.8 (16:10);-0.5 (08:20);4.2;22 (11:30);14 (10:50);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;8.7 (14:50);-0.9 (23:59);3.9;24 (12:10);14 (09:10);0.0;0.0;0.0;0.0
Segovia;Segovia;9.8 (15:10);3.5 (08:40);6.7;22 (15:40);14 (15:50);0.0;0.0;0.0;0.0
San Rafael;Segovia;11.0 (14:20);1.1 (08:10);6.1;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;8.6 (00:20);2.1 (23:20);5.4;26 (03:00);16 (03:00);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;9.8 (13:30);2.9 (02:40);6.4;38 (06:30);26 (05:20);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;9.2 (16:20);0.8 (07:30);5.0;20 (11:00);15 (02:00);0.0;0.0;0.0;0.0
Rueda;Valladolid;9.8 (16:50);1.6 (08:30);5.7;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;8.8 (14:20);1.1 (07:20);5.0;25 (11:00);18 (14:30);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;9.9 (15:40);0.3 (23:59);5.1;24 (10:30);18 (11:10);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;11.0 (16:30);-2.4 (08:50);4.3;17 (13:30);11 (21:40);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;10.2 (17:00);0.6 (06:10);5.4;22 (01:20);16 (01:10);0.0;0.0;0.0;0.0
Coreses;Zamora;10.5 (15:50);1.0 (09:30);5.8;20 (05:10);17 (05:20);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;8.7 (15:40);-1.9 (03:40);3.4;17 (16:00);12 (16:20);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;9.4 (15:30);-2.3 (09:20);3.5;21 (15:10);15 (02:10);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;10.4 (14:00);-2.1 (04:30);4.1;24 (15:50);12 (11:20);0.0;0.0;0.0;0.0
Villafáfila;Zamora;11.1 (16:30);-1.7 (08:00);4.7;13 (16:50);8 (02:30);0.0;0.0;0.0;0.0
Zamora;Zamora;11.3 (16:10);0.9 (08:30);6.1;14 (00:40);6 (00:40);0.0;0.0;0.0;0.0
Riaño;León;9.0 (14:30);-3.9 (08:50);2.5;26 (19:50);18 (19:20);0.0;0.0;0.0;0.0
