Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Caldes de Montbui;Barcelona;21.8 (15:40);-0.5 (07:30);10.6;24 (15:20);16 (15:20);0.0;0.0;0.0;0.0
Vilassar de Dalt;Barcelona;16.5 (13:50);7.1 (06:40);11.8;26 (14:30);16 (16:50);0.0;0.0;0.0;0.0
Arenys de Mar;Barcelona;16.5 (11:10);5.4 (05:50);11.0;24 (14:50);9 (15:00);0.0;0.0;0.0;0.0
Santa Susanna;Barcelona;;;;;;;;;
Fogars de Montclús;Barcelona;22.5 (12:50);9.4 (21:40);15.9;;;0.0;0.0;0.0;0.0
Blanes;Girona;16.9 (13:30);8.1 (06:10);12.5;38 (15:30);21 (15:00);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;16.1 (13:40);1.3 (07:40);8.7;34 (15:00);19 (15:10);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;20.5 (14:20);-2.8 (08:30);8.9;30 (13:40);15 (13:20);0.0;0.0;0.0;0.0
Planoles;Girona;22.2 (14:00);4.7 (23:59);13.5;26 (00:20);13 (14:20);0.0;0.0;0.0;0.0
Ripoll;Girona;21.1 (14:20);-3.1 (08:30);9.0;;;0.0;0.0;0.0;0.0
Tona;Barcelona;20.6 (14:40);-2.0 (07:50);9.3;28 (14:50);12 (15:10);0.0;0.0;0.0;0.0
Sant Julià  de Vilatorta;Barcelona;18.6 (15:00);-2.8 (07:00);7.9;18 (15:50);8 (15:50);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;18.8 (14:50);-3.7 (07:30);7.5;15 (15:00);6 (15:30);0.0;0.0;0.0;0.0
Sant Hilari;Girona;21.4 (13:50);4.1 (06:50);12.7;32 (14:50);16 (13:00);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;19.8 (15:20);-1.6 (07:40);9.1;26 (16:50);18 (16:50);0.0;0.0;0.0;0.0
Girona;Girona;19.8 (15:10);0.6 (08:00);10.2;20 (16:10);9 (16:10);0.0;0.0;0.0;0.0
Porqueres;Girona;18.0 (14:40);0.0 (06:00);9.0;21 (13:50);9 (14:20);0.0;0.0;0.0;0.0
L'Estartit;Girona;15.5 (13:10);3.3 (08:10);9.4;23 (18:10);17 (13:30);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;18.9 (13:40);-4.1 (08:00);7.4;26 (15:00);14 (15:00);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;16.1 (14:50);-1.0 (08:00);7.6;28 (16:30);13 (16:30);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;17.4 (13:50);3.6 (07:50);10.5;14 (14:00);9 (14:30);0.0;0.0;0.0;0.0
Espolla;Girona;17.8 (13:10);3.0 (07:30);10.4;18 (02:40);10 (02:10);0.0;0.0;0.0;0.0
Figueres;Girona;17.9 (14:40);2.8 (06:50);10.3;19 (16:00);9 (16:20);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;15.5 (12:20);9.9 (07:20);12.7;;30 (02:10);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;17.6 (15:10);-1.7 (08:20);8.0;19 (16:10);9 (16:10);0.0;0.0;0.0;0.0
Bera;Navarra;18.1 (14:30);-0.5 (07:00);8.8;25 (15:30);15 (15:30);0.0;0.0;0.0;0.0
Irún;Gipuzkoa;16.7 (13:50);7.1 (02:20);11.9;43 (04:10);21 (04:00);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;15.8 (14:10);2.9 (03:30);9.4;28 (15:00);15 (14:50);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;17.4 (14:10);1.4 (07:30);9.4;22 (15:50);11 (15:50);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;15.7 (14:40);-1.5 (06:20);7.1;14 (16:40);6 (17:20);0.2;0.0;0.2;0.0
Beasain;Gipuzkoa;15.2 (16:20);-0.9 (06:30);7.1;12 (17:40);6 (16:50);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;14.7 (16:10);0.3 (08:10);7.5;20 (16:30);11 (16:30);0.0;0.0;0.0;0.0
Areso;Navarra;16.7 (14:30);4.1 (23:50);10.4;16 (14:50);8 (13:10);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;15.3 (13:40);3.2 (07:50);9.3;;;0.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;15.1 (13:50);3.0 (04:30);9.1;18 (14:20);12 (14:20);;;;
Azpeitia;Gipuzkoa;15.3 (15:00);1.5 (07:50);8.4;22 (15:50);8 (06:20);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;14.7 (14:00);4.2 (07:40);9.4;34 (03:10);19 (14:40);0.0;0.0;0.0;0.0
Aramaio;Araba/Álava;14.7 (13:30);4.8 (22:50);9.8;;;0.0;0.0;0.0;0.0
Aretxabaleta;Gipuzkoa;14.1 (14:10);-0.5 (07:50);6.8;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;;;;;;;;;0.0
Elgoibar;Gipuzkoa;13.7 (15:10);0.7 (08:20);7.2;26 (03:20);10 (01:50);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;15.3 (13:20);8.6 (07:50);12.0;27 (03:00);18 (03:00);0.0;0.0;0.0;0.0
Forua;Bizkaia;18.8 (14:00);2.6 (03:00);10.7;31 (14:20);21 (14:20);0.0;0.0;0.0;0.0
Machichaco;Bizkaia;15.2 (13:20);9.0 (00:40);12.1;61 (06:50);47 (07:20);0.0;0.0;0.0;0.0
Punta Galea;Bizkaia;;;;22 (00:20);12 (01:20);0.0;0.0;0.0;0.0
Amurrio;Araba/Álava;15.3 (15:50);0.2 (05:20);7.8;19 (16:10);12 (16:10);0.0;0.0;0.0;0.0
Orozko;Bizkaia;16.2 (15:30);2.2 (05:40);9.2;13 (17:20);8 (20:00);0.0;0.0;0.0;0.0
Abadiño;Bizkaia;12.8 (13:20);4.0 (04:30);8.4;;;0.0;0.0;0.0;0.0
Amorebieta--Etxano;Bizkaia;16.6 (15:00);1.2 (08:00);8.9;27 (15:30);17 (15:40);0.0;0.0;0.0;0.0
Balmaseda;Bizkaia;16.4 (14:10);0.1 (04:50);8.2;;;0.0;0.0;0.0;0.0
Güeñes;Bizkaia;15.9 (15:20);0.6 (08:10);8.2;14 (16:00);8 (15:50);0.1;0.0;0.1;0.0
Bilbao Aeropuerto;Bizkaia;17.9 (14:10);2.4 (06:40);10.1;30 (15:10);22 (15:10);0.0;0.0;0.0;0.0
Sopuerta;Bizkaia;18.1 (13:30);3.5 (08:00);10.8;17 (14:50);8 (14:50);0.0;0.0;0.0;0.0
Castro Urdiales;Cantabria;14.2 (14:10);8.9 (04:00);11.5;33 (00:50);21 (00:50);0.0;0.0;0.0;0.0
Ramales de la Victoria;Cantabria;15.9 (15:50);0.3 (04:20);8.1;17 (16:20);9 (16:10);0.0;0.0;0.0;0.0
Barcena de Cicero, Treto;Cantabria;16.1 (15:20);3.6 (02:00);9.9;20 (15:20);13 (15:30);0.0;0.0;0.0;0.0
Soba, Alto Miera;Cantabria;19.7 (00:00);5.5 (20:40);12.6;22 (14:30);15 (14:30);0.0;0.0;0.0;0.0
Santander Aeropuerto;Cantabria;;;;;;;0.0;0.0;
Santander;Cantabria;14.8 (12:00);8.6 (01:10);11.7;28 (02:50);21 (03:50);0.0;0.0;0.0;0.0
Villacarriedo;Cantabria;15.4 (13:40);2.3 (00:00);8.8;20 (13:50);12 (13:50);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;14.9 (13:30);1.2 (05:40);8.0;19 (13:50);11 (13:50);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;16.2 (14:10);2.6 (04:30);9.4;16 (14:30);8 (14:30);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;15.5 (12:30);7.2 (01:10);11.3;24 (03:00);17 (02:00);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;15.8 (15:50);5.0 (03:40);10.4;17 (08:50);14 (08:40);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;16.0 (00:40);3.0 (21:40);9.5;31 (06:20);13 (06:20);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;15.5 (15:50);-1.0 (02:00);7.3;36 (17:50);17 (17:30);0.0;0.0;0.0;0.0
Tresviso;Cantabria;15.3 (00:00);6.1 (22:10);10.7;23 (06:20);14 (06:20);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;11.5 (14:40);-0.4 (23:30);5.5;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;15.1 (12:50);8.2 (00:00);11.7;28 (13:20);20 (13:20);0.0;0.0;0.0;0.0
Llanes;Asturias;16.3 (15:20);6.8 (01:10);11.5;15 (01:20);11 (12:50);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;15.7 (14:30);4.8 (04:50);10.3;23 (15:10);10 (17:30);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;15.6 (15:00);4.0 (09:10);9.8;14 (17:00);8 (17:00);0.0;0.0;0.0;0.0
Colunga;Asturias;15.3 (15:40);4.7 (00:20);10.0;21 (01:40);12 (01:10);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;;;;16 (15:30);10 (15:30);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;15.2 (15:20);10.1 (04:40);12.7;37 (00:10);26 (00:10);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;16.1 (14:40);7.6 (03:20);11.9;35 (00:40);23 (00:50);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;10.6 (14:40);0.0 (21:30);5.3;36 (01:20);22 (04:30);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;14.8 (14:30);2.2 (04:10);8.5;19 (15:40);10 (16:00);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;12.7 (14:30);3.4 (08:40);8.0;15 (04:40);10 (12:20);0.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;16.5 (15:30);2.7 (06:10);9.6;15 (16:00);9 (16:00);0.0;0.0;0.0;0.0
Oviedo;Asturias;;;;;;;0.0;;0.0
Tineo, Soutu;Asturias;16.8 (15:00);1.2 (09:20);9.0;19 (15:30);9 (15:30);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;15.5 (15:00);1.3 (23:59);8.4;24 (15:40);12 (15:40);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;16.6 (14:10);5.2 (09:00);10.9;16 (15:40);9 (15:30);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;15.9 (15:00);7.9 (06:40);11.9;37 (14:30);27 (16:00);0.0;0.0;0.0;0.0
Cervantes;Lugo;;;;;;;;;
Degaña;Asturias;13.1 (15:40);-0.3 (23:20);6.4;23 (15:10);10 (14:50);0.0;0.0;0.0;0.0
Ibias, San Antolin;Asturias;13.9 (15:30);6.0 (09:10);9.9;31 (16:40);21 (17:10);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;15.4 (15:20);7.7 (05:50);11.5;32 (13:40);16 (16:20);0.0;0.0;0.0;0.0
Castropol;Asturias;18.0 (14:20);7.9 (00:30);13.0;39 (13:50);22 (15:20);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;15.2 (14:30);7.4 (05:20);11.3;44 (12:30);28 (12:30);0.0;0.0;0.0;0.0
Ribadeo;Lugo;17.2 (14:00);8.2 (00:00);12.7;40 (14:10);26 (14:20);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;16.3 (13:50);6.5 (03:30);11.4;;;0.0;0.0;0.0;0.0
Burela;Lugo;16.2 (13:00);9.9 (08:10);13.1;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;14.6 (14:00);10.8 (21:20);12.7;58 (13:20);49 (13:10);0.4;0.0;0.0;0.0
Ferrol;A Coruña;14.8 (13:10);7.2 (01:10);11.0;30 (18:00);17 (12:50);0.1;0.0;0.0;0.0
As Pontes;A Coruña;12.2 (12:50);2.8 (06:50);7.5;;;0.4;0.0;0.0;0.0
A Coruña;A Coruña;14.9 (13:30);10.2 (03:50);12.5;31 (22:20);18 (14:10);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;14.3 (14:10);10.3 (03:40);12.3;29 (06:40);25 (06:40);0.2;0.0;0.0;0.0
A Coruña Aeropuerto;A Coruña;14.2 (15:30);7.7 (00:10);10.9;32 (11:50);23 (11:50);0.0;0.0;0.0;0.0
Carballo, Depuradora;A Coruña;14.2 (13:40);4.2 (01:20);9.2;;;0.4;0.0;0.0;0.0
Cabo Vilán;A Coruña;13.7 (11:10);10.4 (21:50);12.0;43 (15:50);32 (14:20);0.8;0.0;0.0;0.2
Vimianzo;A Coruña;12.6 (12:50);8.3 (00:00);10.5;;;1.4;0.0;0.0;0.2
Fisterra;A Coruña;13.1 (12:50);10.2 (23:30);11.7;41 (15:20);30 (15:20);0.4;0.0;0.0;0.4
Mazaricos;A Coruña;12.2 (13:20);9.0 (21:00);10.6;;;3.4;0.0;0.0;0.4
Sobrado;A Coruña;12.2 (13:40);0.6 (03:50);6.4;;;0.2;0.0;0.0;0.0
Santiago de Compostela Aeropuerto;A Coruña;12.2 (15:30);5.9 (08:30);9.0;32 (15:30);18 (15:30);0.7;0.0;0.0;0.0
Noia;A Coruña;14.3 (14:40);10.1 (00:10);12.2;20 (08:10);8 (07:50);0.4;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;2.4;0.0;0.0;0.1
Boiro;A Coruña;14.5 (11:50);7.8 (00:00);11.2;;;1.2;0.0;0.0;0.0
Monterroso;Lugo;13.0 (16:20);6.8 (06:40);9.9;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;14.0 (14:40);7.1 (06:50);10.5;26 (14:40);13 (09:40);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;12.8 (15:30);6.3 (04:40);9.6;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;14.6 (14:20);5.3 (08:20);10.0;21 (08:00);14 (05:20);0.1;0.0;0.0;0.0
Santiago de Compostela;A Coruña;13.3 (14:10);7.2 (04:00);10.3;22 (14:10);8 (15:20);1.5;0.0;0.0;0.0
Rois, Casas do Porto;A Coruña;13.0 (14:10);8.1 (05:40);10.6;;;1.4;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;14.3 (14:10);8.2 (03:30);11.3;27 (11:30);16 (11:30);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;14.5 (15:40);7.5 (06:30);11.0;23 (15:00);13 (15:00);0.0;0.0;0.0;0.0
A Lama;Pontevedra;12.4 (12:50);1.6 (09:20);7.0;24 (12:50);10 (13:50);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;13.3 (13:10);6.1 (08:40);9.7;33 (16:40);20 (16:40);0.0;0.0;0.0;0.0
Vigo;Pontevedra;15.4 (12:20);9.5 (06:00);12.4;20 (16:00);8 (16:00);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;15.5 (15:30);0.1 (08:40);7.8;31 (14:20);18 (14:20);0.0;0.0;0.0;0.0
Lugo;Lugo;13.7 (14:20);1.6 (09:00);7.6;30 (15:00);14 (15:10);0.0;0.0;0.0;0.0
O Páramo;Lugo;15.3 (14:40);-1.2 (09:20);7.1;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;9.2 (01:00);4.7 (23:40);6.9;30 (15:30);17 (03:50);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;15.4 (15:30);-1.6 (04:10);6.9;30 (14:20);20 (14:00);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;11.7 (15:20);1.2 (23:10);6.4;38 (05:40);21 (05:40);0.0;0.0;0.0;0.0
Ponferrada;León;15.0 (16:50);1.2 (08:00);8.1;10 (15:10);6 (06:10);0.0;0.0;0.0;0.0
Vega de Espinareda;León;15.6 (15:10);1.4 (08:30);8.5;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;15.4 (17:00);0.7 (08:50);8.0;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;13.3 (15:40);3.4 (09:10);8.4;20 (19:20);13 (19:30);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;14.9 (15:10);3.1 (09:00);9.0;24 (17:30);12 (15:40);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;14.5 (15:20);2.9 (09:00);8.7;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;16.4 (16:00);-1.7 (09:10);7.3;17 (16:50);5 (16:40);0.0;0.0;0.0;0.0
Ourense;Ourense;16.8 (15:30);1.3 (09:20);9.0;24 (15:40);12 (15:40);0.0;0.0;0.0;0.0
Beariz;Ourense;12.1 (14:10);0.9 (04:10);6.5;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;15.3 (15:00);1.7 (09:30);8.5;20 (17:10);9 (17:20);0.0;0.0;0.0;0.0
Ribadavia;Ourense;16.6 (15:40);1.8 (09:00);9.2;29 (15:50);17 (16:20);0.0;0.0;0.0;0.0
Allariz;Ourense;15.0 (14:40);1.4 (08:10);8.2;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;13.0 (15:10);6.4 (06:50);9.7;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;16.2 (14:30);2.2 (09:30);9.2;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;15.3 (13:10);5.7 (06:10);10.5;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;13.8 (15:40);-3.1 (09:00);5.4;25 (16:30);8 (09:30);0.0;0.0;0.0;0.0
Muiños;Ourense;;;;;;;;;
Santillana del Mar, Altamira;Cantabria;14.6 (12:20);6.5 (08:50);10.6;27 (13:10);17 (13:30);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;16.0 (14:20);-2.0 (03:40);7.0;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;16.7 (15:00);-0.5 (04:20);8.1;29 (16:20);19 (16:20);0.0;0.0;0.0;0.0
Soria;Soria;17.3 (15:20);-3.9 (08:50);6.7;30 (15:30);16 (15:30);0.0;0.0;0.0;0.0
Lubia;Soria;16.0 (11:40);-1.0 (07:10);7.5;36 (16:20);22 (16:20);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;16.4 (15:40);-8.3 (08:20);4.0;30 (15:50);20 (15:50);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;15.5 (15:30);-4.2 (06:10);5.7;25 (15:30);19 (15:30);0.0;0.0;0.0;0.0
Ucero;Soria;15.7 (14:40);-5.5 (06:10);5.1;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;15.8 (15:30);-6.4 (07:40);4.7;31 (15:40);21 (15:20);0.0;0.0;0.0;0.0
Liceras;Soria;15.7 (11:10);2.5 (04:50);9.1;33 (15:00);24 (15:00);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;15.1 (14:40);-1.5 (08:40);6.8;31 (15:00);15 (15:30);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;15.6 (15:10);-4.5 (05:10);5.6;23 (15:40);12 (15:30);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;15.4 (15:30);-4.0 (06:10);5.7;30 (14:40);22 (14:50);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;13.8 (13:40);7.1 (23:50);10.5;32 (14:30);24 (15:00);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;13.6 (00:10);3.3 (06:50);8.5;52 (00:30);30 (02:00);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;16.3 (14:40);-3.2 (08:20);6.5;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;16.1 (14:50);-4.3 (08:20);5.9;23 (15:10);14 (15:10);0.0;0.0;0.0;0.0
Pedraza;Segovia;15.0 (14:20);3.4 (08:50);9.2;26 (14:30);17 (14:30);0.0;0.0;0.0;0.0
Cuéllar;Segovia;15.9 (14:10);-6.1 (04:20);4.9;23 (14:40);12 (14:40);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;15.0 (16:10);2.1 (23:00);8.5;31 (17:30);18 (19:00);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;12.9 (16:40);-2.6 (07:00);5.1;21 (14:50);11 (15:00);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;11.9 (15:00);-2.8 (05:50);4.5;28 (15:40);16 (14:40);0.0;0.0;0.0;0.0
Villadiego;Burgos;12.0 (15:00);-1.6 (03:20);5.2;26 (14:30);19 (16:10);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;13.5 (15:50);-4.6 (06:20);4.5;26 (15:30);17 (15:10);0.0;0.0;0.0;0.0
Ólvega;Soria;18.3 (12:10);2.1 (02:00);10.2;28 (13:30);20 (06:20);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;16.8 (14:40);-4.2 (06:10);6.3;36 (15:10);20 (15:10);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;13.6 (13:50);-2.2 (07:50);5.7;39 (15:40);24 (15:10);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;15.4 (14:40);-0.4 (04:10);7.5;24 (15:10);15 (15:40);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;13.8 (14:20);-2.1 (01:00);5.9;29 (14:20);20 (14:50);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;13.1 (12:30);3.8 (22:00);8.5;36 (14:30);22 (02:50);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;13.1 (15:30);-3.4 (07:40);4.9;23 (15:00);12 (15:00);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;13.1 (16:20);0.1 (08:30);6.6;28 (15:40);21 (15:40);0.0;0.0;0.0;0.0
Palencia;Palencia;14.8 (16:20);-2.8 (03:20);6.0;26 (15:50);17 (16:00);0.0;0.0;0.0;0.0
Valladolid;Valladolid;14.1 (14:20);-0.7 (08:20);6.7;20 (19:10);12 (19:00);0.0;0.0;0.0;0.0
Muñotello;Ávila;15.6 (16:00);2.9 (04:20);9.3;32 (13:40);22 (13:50);0.0;0.0;0.0;0.0
Ávila;Ávila;13.7 (14:00);-0.3 (06:10);6.7;22 (14:30);12 (14:30);0.0;0.0;0.0;0.0
Arevalo;Ávila;15.2 (16:10);-2.3 (04:30);6.4;18 (16:30);10 (14:20);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;10.4 (11:20);3.5 (21:50);6.9;40 (00:20);23 (00:10);0.0;0.0;0.0;0.0
Segovia;Segovia;15.6 (16:10);4.1 (02:40);9.9;22 (14:10);13 (14:10);0.0;0.0;0.0;0.0
San Rafael;Segovia;14.2 (15:20);1.9 (06:30);8.0;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;;;;31 (07:00);24 (07:00);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;11.0 (14:10);3.0 (02:50);7.0;45 (08:10);28 (08:10);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;15.2 (16:00);-2.6 (07:00);6.3;23 (16:20);17 (05:40);0.0;0.0;0.0;0.0
Rueda;Valladolid;16.2 (15:40);-2.3 (08:30);7.0;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;15.3 (15:50);4.2 (07:30);9.8;29 (16:10);18 (02:20);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;15.6 (13:00);-3.7 (03:00);6.0;23 (14:00);15 (14:10);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;14.7 (14:10);-2.2 (08:40);6.2;26 (16:20);19 (16:20);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;15.8 (15:10);2.8 (07:20);9.3;31 (13:40);22 (13:50);0.0;0.0;0.0;0.0
Coreses;Zamora;14.7 (14:40);-1.5 (08:40);6.6;31 (16:30);25 (16:40);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;11.4 (16:40);0.3 (23:59);5.8;21 (16:50);15 (16:30);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;13.2 (15:20);-3.3 (08:00);4.9;30 (15:10);17 (15:30);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;14.2 (15:00);-3.7 (03:10);5.2;27 (16:30);18 (16:30);0.0;0.0;0.0;0.0
Villafáfila;Zamora;14.9 (15:00);-3.1 (08:20);5.9;25 (14:30);18 (15:10);0.0;0.0;0.0;0.0
Zamora;Zamora;14.4 (14:40);-0.9 (08:00);6.7;24 (16:00);10 (16:30);0.0;0.0;0.0;0.0
Riaño;León;13.8 (14:50);-1.0 (01:30);6.4;20 (15:20);12 (16:00);0.0;0.0;0.0;0.0
Cubillas de Rueda;León;12.6 (15:50);-1.8 (23:30);5.4;16 (15:50);10 (17:10);0.0;0.0;0.0;0.0
