Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Baztan, Irurita;Navarra;13.5 (14:40);5.2 (04:20);9.3;22 (14:50);10 (14:50);9.2;7.0;2.0;0.2
Bera;Navarra;14.3 (14:00);6.4 (08:30);10.4;37 (02:20);13 (02:30);4.8;2.2;2.4;0.2
Irún;Gipuzkoa;13.5 (15:00);7.7 (01:00);10.6;43 (01:50);22 (01:50);1.4;1.0;0.4;0.0
San Sebastián Aeropuerto;Gipuzkoa;15.3 (15:10);9.0 (08:10);12.2;41 (02:20);27 (00:10);1.6;1.0;0.6;0.0
Renteria;Gipuzkoa;13.9 (15:10);6.5 (04:00);10.2;27 (02:20);10 (02:10);17.0;15.2;1.8;0.0
Segura - Lastala;Gipuzkoa;14.7 (14:30);5.1 (08:40);9.9;21 (01:50);7 (15:50);5.0;4.8;0.2;0.0
Beasain;Gipuzkoa;12.9 (15:40);5.1 (03:10);9.0;32 (14:20);14 (14:00);6.2;5.0;1.0;0.2
Ordizia;Gipuzkoa;12.8 (14:20);5.0 (03:40);8.9;30 (00:50);17 (14:40);4.8;4.2;0.6;0.0
Areso;Navarra;10.8 (16:00);4.2 (07:50);7.5;23 (00:50);12 (00:30);7.8;4.2;3.6;0.0
Legazpia;Gipuzkoa;10.8 (13:00);4.3 (04:40);7.6;;;8.8;8.4;0.4;0.0
Zumarraga;Gipuzkoa;10.3 (15:10);4.0 (04:30);7.2;32 (01:30);17 (14:30);5.9;5.7;0.2;0.0
Azpeitia;Gipuzkoa;13.4 (13:20);6.4 (07:50);9.9;27 (14:40);13 (04:30);4.8;4.6;0.2;0.0
Zumaia;Gipuzkoa;;;;;;;3.5;2.5;0.0
Aramaio;Araba/Álava;10.0 (13:00);3.3 (00:00);6.6;;;13.2;12.4;0.8;0.0
Aretxabaleta;Gipuzkoa;13.0 (14:00);4.9 (04:30);9.0;;;7.4;6.8;0.6;0.0
Elgeta;Gipuzkoa;10.6 (13:40);4.5 (03:50);7.6;42 (03:20);13 (02:50);10.2;10.0;0.0;0.2
Elgoibar;Gipuzkoa;13.1 (14:40);5.8 (08:10);9.5;28 (00:20);12 (00:20);5.5;5.4;0.1;0.0
Mutriku;Gipuzkoa;13.3 (14:30);7.4 (05:10);10.4;56 (01:10);32 (01:00);1.6;1.2;0.4;0.0
Forua;Bizkaia;14.6 (14:00);7.1 (06:30);10.9;44 (00:50);24 (00:50);2.8;2.8;0.0;0.0
Machichaco;Bizkaia;12.8 (13:20);8.0 (00:30);10.4;95 (00:30);67 (00:30);1.0;0.8;0.2;0.0
Punta Galea;Bizkaia;;;;47 (00:40);26 (00:40);2.3;2.3;0.0;0.0
Amurrio;Araba/Álava;13.0 (13:40);4.9 (05:00);9.0;21 (14:10);10 (14:10);1.2;1.0;0.2;0.0
Orozko;Bizkaia;13.7 (14:20);4.8 (03:00);9.3;17 (14:50);7 (15:10);3.0;2.6;0.4;0.0
Abadiño;Bizkaia;9.6 (14:20);2.9 (01:50);6.3;;;12.4;11.8;0.6;0.0
Amorebieta--Etxano;Bizkaia;14.3 (14:10);5.6 (08:40);10.0;31 (00:10);17 (15:10);5.0;4.8;0.2;0.0
Balmaseda;Bizkaia;14.0 (16:00);5.4 (08:40);9.7;;;1.0;0.8;0.2;0.0
Güeñes;Bizkaia;14.3 (16:10);5.2 (08:20);9.8;30 (14:20);18 (14:30);0.8;0.7;0.1;0.0
Bilbao Aeropuerto;Bizkaia;14.7 (14:40);5.9 (08:20);10.3;41 (12:20);25 (14:20);2.2;2.1;0.1;0.0
Sopuerta;Bizkaia;14.9 (13:30);6.0 (08:20);10.4;35 (01:50);19 (01:50);1.6;1.4;0.2;0.0
Castro Urdiales;Cantabria;14.0 (14:40);8.7 (05:00);11.3;71 (02:20);28 (00:10);1.4;1.4;0.0;0.0
Ramales de la Victoria;Cantabria;15.2 (15:50);5.5 (09:20);10.3;31 (14:00);14 (14:10);;1.6;;0.0
Barcena de Cicero, Treto;Cantabria;14.9 (13:50);8.6 (03:00);11.8;35 (01:40);14 (14:10);;0.8;;0.0
Soba, Alto Miera;Cantabria;10.5 (15:50);3.5 (00:00);7.0;37 (00:40);16 (01:10);2.4;2.4;0.0;0.0
Santander Aeropuerto;Cantabria;14.8 (13:40);7.8 (03:40);11.3;39 (13:10);26 (13:30);2.0;2.0;0.0;0.0
Santander;Cantabria;13.7 (13:20);9.2 (08:00);11.4;50 (00:30);35 (00:40);1.4;1.4;0.0;0.0
Villacarriedo;Cantabria;13.9 (15:10);3.5 (08:50);8.7;24 (13:30);15 (13:30);0.4;0.4;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;13.6 (15:10);-0.3 (08:50);6.7;25 (00:30);12 (00:30);0.2;0.2;0.0;0.0
San Felices de Buelna;Cantabria;15.4 (13:40);2.6 (08:10);9.0;23 (15:20);12 (15:20);0.8;0.8;0.0;0.0
Torrelavega, Sierrapando;Cantabria;14.2 (12:40);6.2 (08:00);10.2;39 (00:10);19 (00:10);0.2;0.2;0.0;0.0
San Vicente de la Barquera;Cantabria;14.2 (13:00);6.8 (08:40);10.5;37 (01:40);21 (01:40);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;8.9 (14:10);-2.1 (08:20);3.4;50 (00:10);11 (00:10);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;13.4 (16:00);0.5 (08:30);6.9;13 (21:10);8 (21:10);0.0;0.0;0.0;0.0
Tresviso;Cantabria;9.2 (16:10);2.2 (08:30);5.7;46 (00:20);30 (00:50);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;8.5 (14:00);-0.7 (08:40);3.9;;;0.2;0.2;0.0;0.0
Cabrales;Asturias;12.8 (13:10);4.9 (01:30);8.9;45 (13:30);24 (13:20);0.2;0.2;0.0;0.0
Llanes;Asturias;15.5 (13:30);9.3 (00:20);12.4;38 (11:50);18 (13:50);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;14.3 (15:40);3.1 (05:20);8.7;28 (07:30);15 (11:30);0.2;0.0;0.2;0.0
Piloña, Bargaéu;Asturias;13.8 (15:40);1.5 (08:20);7.7;27 (13:50);13 (14:00);0.0;0.0;0.0;0.0
Colunga;Asturias;15.4 (15:10);8.2 (00:00);11.8;38 (12:40);20 (13:00);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;15.1 (13:40);5.4 (04:30);10.3;39 (15:40);20 (15:40);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;13.2 (13:10);8.3 (02:30);10.8;43 (16:00);31 (23:40);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;13.5 (13:10);6.1 (04:10);9.8;42 (17:30);29 (23:59);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;4.7 (13:10);-3.8 (07:00);0.4;41 (01:10);18 (11:00);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;13.9 (14:10);0.5 (07:20);7.2;22 (23:10);12 (23:10);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;11.0 (15:20);0.1 (08:40);5.6;14 (16:10);9 (16:00);0.4;0.4;0.0;0.0
Mieres, Baiña;Asturias;15.2 (15:10);2.7 (07:20);8.9;16 (15:40);7 (15:30);0.2;0.2;0.0;0.0
Oviedo;Asturias;12.7 (14:30);4.2 (06:40);8.4;49 (14:10);27 (13:30);0.0;0.0;0.0;0.0
Tineo, Soutu;Asturias;12.2 (14:50);2.5 (06:10);7.3;33 (13:20);12 (13:20);0.2;0.2;0.0;0.0
Pola de Somiedo;Asturias;10.9 (13:30);-0.9 (08:50);5.0;21 (23:00);8 (14:40);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;13.0 (13:10);4.2 (03:00);8.6;55 (23:20);25 (21:30);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;13.9 (13:20);9.5 (02:30);11.7;68 (21:40);51 (16:50);0.0;0.0;0.0;0.0
Cervantes;Lugo;6.5 (11:40);0.7 (04:50);3.6;28 (13:40);10 (15:20);0.4;0.0;0.4;0.0
Degaña;Asturias;2.9 (15:40);-1.9 (02:20);0.5;23 (00:50);9 (00:40);;;;
Ibias, San Antolin;Asturias;6.9 (13:10);2.7 (00:30);4.8;45 (14:30);31 (14:40);0.2;0.0;0.2;0.0
Villayón, Oneta;Asturias;10.3 (12:20);4.9 (03:50);7.6;58 (22:20);25 (22:20);0.6;0.0;0.4;0.2
Castropol;Asturias;13.2 (13:10);6.1 (03:10);9.6;51 (23:50);25 (23:50);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;10.6 (12:50);4.8 (02:20);7.7;76 (23:30);46 (23:59);0.2;0.0;0.2;0.0
Ribadeo;Lugo;13.5 (13:00);8.2 (04:20);10.8;56 (23:00);34 (23:30);0.2;0.2;0.0;0.0
Mondoñedo;Lugo;12.6 (16:40);5.6 (04:40);9.1;;;0.0;0.0;0.0;0.0
Burela;Lugo;13.8 (16:00);7.9 (07:30);10.9;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;12.8 (16:00);9.2 (07:10);11.0;80 (23:50);65 (23:50);0.0;0.0;0.0;0.0
Ferrol;A Coruña;14.5 (15:30);7.3 (02:40);10.9;42 (18:20);27 (18:20);0.2;0.2;0.0;0.0
As Pontes;A Coruña;10.6 (16:30);3.5 (03:30);7.1;;;0.8;0.6;0.0;0.0
A Coruña;A Coruña;14.4 (16:20);9.1 (08:30);11.8;43 (15:10);24 (18:10);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;13.4 (15:50);8.3 (05:50);10.8;36 (15:10);27 (15:10);0.0;0.0;0.0;0.0
A Coruña Aeropuerto;A Coruña;13.9 (16:00);4.9 (01:40);9.4;41 (16:30);26 (14:40);0.8;0.8;0.0;0.0
Carballo, Depuradora;A Coruña;13.7 (15:50);1.8 (07:30);7.7;;;0.0;0.0;0.0;0.0
Cabo Vilán;A Coruña;14.0 (14:50);9.0 (01:10);11.5;58 (23:50);42 (23:50);0.1;0.0;0.0;0.0
Vimianzo;A Coruña;11.4 (15:20);2.9 (00:40);7.1;;;0.4;0.0;0.4;0.0
Fisterra;A Coruña;13.1 (17:00);9.0 (01:30);11.1;53 (15:20);40 (10:40);0.0;0.0;0.0;0.0
Mazaricos;A Coruña;10.4 (14:50);5.4 (02:20);7.9;;;2.8;0.4;0.8;0.0
Sobrado;A Coruña;8.8 (16:40);-1.1 (01:50);3.9;;;1.0;0.2;0.4;0.4
Santiago de Compostela Aeropuerto;A Coruña;10.0 (16:30);2.3 (04:30);6.1;39 (15:00);21 (15:00);0.2;0.1;0.1;0.0
Noia;A Coruña;12.6 (15:20);4.9 (03:50);8.8;29 (23:30);8 (07:00);0.4;0.0;0.2;0.0
Monte Iroite;A Coruña;;;;;;2.2;1.0;0.4;0.6
Boiro;A Coruña;13.6 (16:40);3.6 (02:10);8.6;;;0.8;0.2;0.6;0.0
Monterroso;Lugo;8.3 (13:30);2.6 (06:40);5.5;;;0.4;0.0;0.4;0.0
Silleda;Pontevedra;11.1 (11:20);2.0 (01:40);6.6;35 (15:40);15 (13:50);0.8;0.0;0.6;0.0
A Estrada;Pontevedra;11.3 (16:20);3.1 (03:40);7.2;;;1.8;0.6;0.8;0.2
Padrón;A Coruña;12.4 (16:30);2.2 (08:20);7.3;30 (15:50);14 (03:40);0.6;0.2;0.0;0.0
Santiago de Compostela;A Coruña;11.8 (16:40);3.3 (02:50);7.6;29 (16:30);9 (13:30);0.2;0.1;0.1;0.0
Rois, Casas do Porto;A Coruña;11.0 (13:50);3.2 (04:40);7.1;;;3.2;0.4;0.4;0.8
Vilagarcía de Arousa;Pontevedra;13.3 (13:40);5.0 (03:10);9.2;37 (15:10);22 (15:30);0.4;0.2;0.0;0.2
Pontevedra;Pontevedra;12.3 (17:00);4.4 (02:40);8.4;30 (15:30);14 (03:10);2.0;0.0;1.4;0.6
A Lama;Pontevedra;9.8 (16:30);-0.3 (01:40);4.8;27 (15:40);14 (16:30);1.0;0.0;0.6;0.4
Vigo Aeropuerto;Pontevedra;11.6 (16:20);3.7 (08:40);7.7;33 (15:50);21 (16:10);0.9;0.0;0.9;0.0
Vigo;Pontevedra;13.1 (15:50);6.5 (02:20);9.8;23 (15:40);10 (15:40);2.2;0.0;1.8;0.0
Lugo Aeropuerto;Lugo;9.6 (12:30);1.4 (00:40);5.5;32 (11:20);18 (16:50);0.2;0.0;0.2;0.0
Lugo;Lugo;9.9 (16:50);1.0 (02:40);5.4;27 (14:50);12 (14:50);0.2;0.0;0.2;0.0
O Páramo;Lugo;10.4 (14:00);-0.2 (03:10);5.1;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;4.2 (13:00);0.8 (07:40);2.5;36 (23:40);15 (20:40);0.4;0.0;0.4;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;6.4 (13:50);-0.9 (08:40);2.8;36 (14:20);22 (12:50);0.2;0.2;0.0;0.0
Puerto de Leitariegos;Asturias;;;;;;;;;
Ponferrada;León;10.1 (14:00);1.6 (03:00);5.9;26 (16:30);13 (15:20);0.0;0.0;0.0;0.0
Vega de Espinareda;León;7.2 (15:30);-1.6 (06:20);2.8;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;10.3 (16:40);2.2 (02:50);6.3;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;8.1 (11:30);0.4 (08:30);4.3;36 (16:10);15 (15:40);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;5.3 (15:50);-0.9 (06:30);2.2;29 (21:40);12 (20:20);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;;;;;;;;;
Monforte de Lemos;Lugo;9.9 (16:40);0.1 (05:00);5.0;21 (14:50);7 (14:50);0.0;0.0;0.0;0.0
Ourense;Ourense;10.9 (21:20);2.2 (06:10);6.5;15 (23:40);8 (23:40);0.0;0.0;0.0;0.0
Beariz;Ourense;7.8 (16:50);-1.5 (02:30);3.2;;;0.8;0.0;0.4;0.4
O Carballiño;Ourense;9.5 (17:20);-0.4 (04:30);4.5;9 (17:50);3 (21:20);0.1;0.0;0.0;0.1
Ribadavia;Ourense;9.0 (23:50);2.9 (05:50);6.0;10 (02:50);6 (01:30);0.4;0.0;0.2;0.0
Allariz;Ourense;10.0 (15:50);-0.6 (03:40);4.7;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;8.3 (17:00);1.8 (02:30);5.1;;;1.4;0.0;1.0;0.2
Ponteareas, Canedo;Pontevedra;13.3 (16:40);2.3 (02:20);7.8;;;1.2;0.0;1.0;0.2
O Rosal;Pontevedra;13.8 (12:50);5.7 (03:30);9.8;;;1.6;0.8;0.8;0.0
Xinzo de Limia;Ourense;7.5 (14:50);-4.9 (06:00);1.3;25 (16:30);12 (15:50);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;13.8 (13:30);6.1 (08:00);10.0;28 (00:10);13 (22:50);0.2;0.2;0.0;0.0
Vinuesa, Quintanarejo;Soria;7.9 (13:20);-3.1 (08:20);2.4;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;8.9 (14:30);-0.6 (09:10);4.1;58 (01:40);36 (01:50);0.0;0.0;0.0;0.0
Soria;Soria;8.3 (17:10);-1.5 (09:30);3.4;41 (23:59);24 (14:50);0.0;0.0;0.0;0.0
Lubia;Soria;8.0 (16:20);-2.9 (07:00);2.5;44 (13:50);28 (14:20);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;9.1 (16:00);-3.0 (05:10);3.1;41 (15:10);29 (15:10);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;8.4 (16:50);-2.2 (08:20);3.1;43 (15:30);32 (15:30);0.0;0.0;0.0;0.0
Ucero;Soria;8.0 (16:30);-2.9 (00:10);2.5;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;8.4 (16:20);-2.6 (06:00);2.9;39 (14:30);28 (14:50);0.0;0.0;0.0;0.0
Liceras;Soria;7.5 (15:40);-2.2 (06:50);2.6;41 (23:59);27 (23:59);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;7.5 (16:30);-2.8 (08:30);2.4;27 (17:20);16 (18:00);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;8.7 (16:00);-3.6 (08:30);2.5;31 (12:20);15 (12:20);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;7.8 (16:10);-1.5 (03:40);3.2;39 (16:30);24 (13:20);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;6.6 (16:30);-1.7 (07:50);2.4;41 (23:10);27 (23:59);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;-0.6 (15:40);-4.7 (08:50);-2.6;42 (00:20);19 (10:50);4.4;0.0;3.0;1.4
Peñafiel;Valladolid;9.0 (16:20);-1.8 (07:00);3.6;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;9.6 (17:20);-3.5 (06:20);3.1;26 (15:10);17 (15:30);0.0;0.0;0.0;0.0
Pedraza;Segovia;7.6 (16:30);-2.6 (07:30);2.5;34 (14:50);21 (14:50);0.0;0.0;0.0;0.0
Cuéllar;Segovia;9.9 (15:50);-6.3 (04:10);1.8;27 (17:00);15 (16:00);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;11.1 (14:30);-3.3 (08:40);3.9;34 (13:40);15 (18:00);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;9.3 (16:30);-5.6 (08:20);1.9;28 (17:30);17 (17:20);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;9.0 (15:10);-3.9 (08:10);2.5;40 (15:40);28 (15:50);0.0;0.0;0.0;0.0
Villadiego;Burgos;9.7 (15:30);-3.6 (05:50);3.0;46 (16:30);31 (16:30);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;9.9 (15:00);-3.7 (08:20);3.1;37 (14:20);20 (14:50);0.0;0.0;0.0;0.0
Ólvega;Soria;10.2 (15:40);-2.1 (08:10);4.0;42 (20:00);23 (15:20);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;7.0 (16:10);-3.6 (08:30);1.7;35 (02:40);20 (01:30);0.2;0.2;0.0;0.0
Monterrubio de la Demanda;Burgos;5.5 (14:50);-2.4 (08:40);1.5;39 (14:30);26 (13:40);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;9.0 (16:10);-2.8 (05:00);3.1;29 (15:10);16 (22:20);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;8.8 (15:50);-4.1 (08:40);2.4;41 (15:30);27 (15:40);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;5.5 (13:50);-3.7 (06:50);0.9;34 (17:50);24 (07:50);0.2;0.0;0.2;0.0
Carrión de los Condes;Palencia;10.2 (15:20);-3.2 (08:40);3.5;77 (16:50);16 (15:00);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;8.7 (15:50);-4.5 (08:30);2.1;52 (22:20);26 (17:10);0.0;0.0;0.0;0.0
Palencia;Palencia;11.1 (15:40);-1.4 (08:30);4.9;32 (15:10);18 (13:40);0.0;0.0;0.0;0.0
Valladolid;Valladolid;10.3 (16:00);-1.0 (08:30);4.7;33 (18:10);;;0.0;;
Muñotello;Ávila;9.1 (15:30);-1.8 (08:20);3.7;45 (14:20);32 (14:10);0.0;0.0;0.0;0.0
Ávila;Ávila;9.5 (16:30);-2.1 (05:50);3.7;34 (14:40);19 (14:40);0.0;0.0;0.0;0.0
Arevalo;Ávila;9.4 (15:40);-1.0 (08:30);4.2;30 (17:10);18 (18:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;0.8 (14:30);-5.2 (08:00);-2.2;46 (00:10);23 (21:40);0.0;0.0;0.0;0.0
Segovia;Segovia;8.0 (16:20);-0.9 (03:20);3.6;28 (14:10);16 (15:00);0.0;0.0;0.0;0.0
San Rafael;Segovia;6.7 (16:30);-0.8 (06:50);2.9;;;5.0;0.2;2.6;2.2
Miguelañez;Segovia;8.5 (16:40);-0.3 (07:20);4.1;34 (16:20);23 (16:20);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;4.6 (13:40);-6.4 (05:50);-0.9;30 (16:00);20 (17:40);2.8;0.0;0.0;2.8
Olmedo, Depósito de Agua;Valladolid;9.4 (16:40);-2.3 (08:20);3.5;31 (15:30);20 (15:20);0.2;0.0;0.2;0.0
Rueda;Valladolid;10.4 (16:00);-1.1 (08:30);4.6;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;8.7 (15:50);-0.5 (08:40);4.1;36 (16:10);25 (16:10);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;10.5 (16:10);-1.4 (08:20);4.6;39 (15:10);25 (16:30);0.2;0.0;0.2;0.0
Morales del Toro;Zamora;11.1 (15:10);-2.9 (09:00);4.1;41 (17:50);30 (17:10);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;9.5 (15:30);-1.9 (08:40);3.8;37 (17:40);23 (17:30);0.2;0.0;0.2;0.0
Coreses;Zamora;10.4 (15:20);-1.9 (06:10);4.2;47 (16:50);35 (16:50);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;8.3 (14:30);-1.9 (03:20);3.2;44 (15:10);30 (15:10);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;10.0 (15:10);-5.2 (08:30);2.4;31 (14:40);21 (14:00);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;10.1 (15:00);-3.9 (08:10);3.1;35 (15:10);23 (15:10);0.0;0.0;0.0;0.0
Villafáfila;Zamora;10.8 (16:10);-4.9 (07:30);3.0;40 (17:40);28 (16:50);0.0;0.0;0.0;0.0
Zamora;Zamora;11.0 (15:10);-1.4 (08:10);4.8;32 (14:30);13 (16:00);0.0;0.0;0.0;0.0
Riaño;León;7.7 (16:00);-2.4 (08:20);2.6;23 (00:20);12 (00:10);0.0;0.0;0.0;0.0
Cubillas de Rueda;León;8.8 (14:40);-6.3 (08:30);1.3;38 (16:00);23 (14:50);0.0;0.0;0.0;0.0
Puerto de San Isidro;León;4.3 (14:20);-7.2 (08:20);-1.4;55 (01:50);37 (00:50);0.0;0.0;0.0;0.0
