Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Cubillas de Rueda;León;10.7 (16:40);-4.3 (23:59);3.2;22 (19:00);14 (17:30);0.0;0.0;0.0;0.0
Puerto de San Isidro;León;1.0 (15:30);-4.2 (23:59);-1.6;31 (02:30);21 (00:20);1.4;1.0;0.4;0.0
León, Virgen del Camino;León;11.4 (16:20);-0.9 (23:50);5.2;35 (14:50);16 (17:50);0.0;0.0;0.0;0.0
Valencia de Don Juan;León;10.1 (15:20);-1.4 (08:00);4.4;34 (18:40);26 (19:30);0.0;0.0;0.0;0.0
Barrios de Luna, Miñera;León;7.2 (11:50);-3.3 (23:30);1.9;31 (14:00);21 (14:00);0.4;0.2;0.2;0.0
Quintana del Castillo, Villameca;León;11.2 (16:20);-1.7 (23:40);4.7;19 (04:00);15 (04:00);0.0;0.0;0.0;0.0
Astorga;León;14.9 (15:50);-0.9 (07:20);7.0;21 (14:10);13 (01:20);0.0;0.0;0.0;0.0
Lagunas de Somoza;León;11.0 (16:50);-4.0 (23:50);3.5;19 (15:50);10 (18:10);0.0;0.0;0.0;0.0
Bustillo del Páramo;León;11.5 (16:40);-2.5 (23:59);4.5;21 (18:10);14 (01:10);0.0;0.0;0.0;0.0
Benavente;Zamora;11.3 (15:50);-1.0 (09:00);5.2;27 (14:10);14 (11:00);0.0;0.0;0.0;0.0
Sanabria, Robleda-Cervantes;Zamora;11.9 (16:20);-3.7 (09:00);4.1;22 (12:40);9 (13:50);0.0;0.0;0.0;0.0
Villardeciervos;Zamora;11.7 (16:40);-2.8 (09:10);4.4;31 (11:40);14 (11:40);0.0;0.0;0.0;0.0
Santibañez de Vidriales;Zamora;11.3 (15:30);-0.5 (23:59);5.4;24 (14:10);14 (14:10);0.0;0.0;0.0;0.0
Pozuelo de Tabara;Zamora;11.0 (16:20);-1.5 (23:50);4.8;27 (14:30);18 (17:20);0.0;0.0;0.0;0.0
Villadepera;Zamora;10.2 (16:00);1.5 (23:20);5.8;37 (12:30);27 (12:30);0.0;0.0;0.0;0.0
Barco de Avila;Ávila;10.7 (13:40);-1.1 (23:59);4.8;29 (14:30);18 (15:20);0.0;0.0;0.0;0.0
Pedrosillo de Los Aires;Salamanca;10.1 (16:00);-2.1 (06:40);4.0;48 (13:10);28 (13:00);0.0;0.0;0.0;0.0
Pedraza de Alba;Salamanca;10.1 (16:40);-0.8 (03:00);4.7;32 (11:30);21 (11:40);0.0;0.0;0.0;0.0
Salamanca Aeropuerto;Salamanca;11.1 (15:50);-1.8 (05:40);4.7;41 (12:20);28 (12:00);0.1;0.0;0.1;0.0
Salamanca;Salamanca;12.3 (15:50);2.0 (05:40);7.2;32 (11:20);16 (11:20);0.0;0.0;0.0;0.0
Barbadillo;Salamanca;10.6 (15:50);-2.3 (07:00);4.2;38 (13:00);25 (11:20);0.0;0.0;0.0;0.0
Peñausende;Zamora;9.6 (16:30);-0.6 (08:50);4.5;;16 (14:30);0.0;0.0;0.0;0.0
Fresno de Sayago;Zamora;11.2 (14:50);-1.7 (06:30);4.7;43 (13:20);33 (13:20);0.0;0.0;0.0;0.0
Villarino de los Aires;Salamanca;14.3 (16:10);1.4 (08:30);7.9;36 (14:10);23 (12:50);0.0;0.0;0.0;0.0
Boadilla Fuente San Esteban;Salamanca;10.7 (16:30);-0.2 (04:50);5.2;39 (14:20);29 (13:50);0.0;0.0;0.0;0.0
Vitigudino;Salamanca;12.8 (15:40);0.3 (08:40);6.6;37 (12:20);25 (14:20);0.0;0.0;0.0;0.0
El Maíllo;Salamanca;8.6 (15:40);1.8 (23:30);5.2;39 (10:20);26 (11:40);0.0;0.0;0.0;0.0
Bañobárez;Salamanca;11.1 (16:20);-1.0 (06:00);5.1;40 (14:00);25 (14:00);0.0;0.0;0.0;0.0
Navasfrías;Salamanca;11.4 (16:20);-2.8 (23:59);4.3;30 (13:40);14 (13:50);0.0;0.0;0.0;0.0
El Bodón Base Aérea;Salamanca;10.9 (15:20);1.0 (09:30);5.9;37 (13:00);24 (13:30);0.0;0.0;0.0;0.0
Saelices El Chico;Salamanca;12.0 (16:20);1.1 (03:40);6.6;51 (12:20);32 (11:40);0.0;0.0;0.0;0.0
Alcañices;Zamora;;;;;;;;;
A Gudiña;Ourense;12.9 (14:50);2.2 (09:00);7.5;;;0.0;0.0;0.0;0.0
Verín;Ourense;16.6 (15:40);1.1 (05:00);8.9;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;11.0 (14:40);-3.9 (23:59);3.5;24 (12:20);10 (12:10);0.0;0.0;0.0;0.0
Zaorejas;Guadalajara;9.3 (15:50);-0.2 (23:59);4.6;26 (12:00);12 (12:00);0.0;0.0;0.0;0.0
Beteta;Cuenca;;;;;;0.0;0.0;0.0;0.0
Cañizares;Cuenca;14.1 (14:20);0.8 (23:10);7.5;;;0.0;0.0;0.0;0.0
Pastrana;Guadalajara;13.3 (14:20);3.8 (23:59);8.6;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;;;;18 (13:10);10 (14:20);0.0;0.0;0.0;0.0
Ocaña;Toledo;12.9 (14:50);1.2 (08:30);7.0;18 (13:10);12 (22:10);0.0;0.0;0.0;0.0
Aranjuez;Madrid;15.6 (14:40);1.3 (07:40);8.5;20 (15:10);12 (15:30);0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;13.1 (16:30);1.1 (23:59);7.1;23 (12:50);8 (13:00);0.0;0.0;0.0;0.0
Rascafría;Madrid;12.3 (14:30);-2.8 (08:00);4.8;19 (18:00);8 (15:40);0.0;0.0;0.0;0.0
Buitrago del Lozoya;Madrid;13.0 (14:00);-1.1 (23:59);5.9;26 (15:00);13 (17:00);0.0;0.0;0.0;0.0
Somosierra;Madrid;8.5 (15:50);-1.4 (23:59);3.6;21 (15:10);9 (14:20);0.0;0.0;0.0;0.0
San Sebastián de Los Reyes;Madrid;14.9 (17:00);4.6 (08:30);9.7;;;0.0;0.0;0.0;0.0
Madrid, El Goloso;Madrid;13.4 (14:10);2.4 (23:59);7.9;31 (12:20);15 (12:20);0.0;0.0;0.0;0.0
Madrid Aeropuerto;Madrid;15.4 (15:30);4.1 (07:30);9.7;42 (15:40);19 (11:50);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;11.6 (14:40);-3.6 (23:40);4.0;35 (10:30);15 (10:30);0.0;0.0;0.0;0.0
Mandayona;Guadalajara;13.1 (16:10);-0.6 (23:50);6.3;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;;;;0.0;0.0
Guadalajara;Guadalajara;14.4 (15:20);4.5 (23:59);9.4;34 (10:50);18 (22:30);0.0;0.0;0.0;0.0
Alcala de Henares;Madrid;16.4 (15:40);4.2 (23:59);10.3;37 (12:50);25 (11:40);0.0;0.0;0.0;0.0
Arganda del Rey;Madrid;16.5 (16:50);2.1 (08:40);9.3;28 (11:40);16 (11:30);0.0;0.0;0.0;0.0
Colmenar Viejo;Madrid;11.4 (16:10);2.6 (08:40);7.0;36 (12:20);18 (13:30);0.0;0.0;0.0;0.0
Pozuelo de Alarcón;Madrid;15.0 (16:10);1.8 (08:40);8.4;;;0.0;0.0;0.0;0.0
Madrid, Retiro;Madrid;14.3 (16:00);7.1 (08:10);10.7;;;0.0;0.0;0.0;0.0
Brihuega;Guadalajara;12.8 (15:00);0.5 (23:59);6.7;;;0.0;0.0;0.0;0.0
Tielmes;Madrid;14.8 (13:40);2.0 (08:40);8.4;;;0.0;0.0;0.0;0.0
Tembleque;Toledo;13.2 (16:00);0.8 (08:50);7.0;;;0.0;0.0;0.0;0.0
Mora;Toledo;13.8 (14:50);4.6 (08:30);9.2;20 (14:50);8 (15:20);0.0;0.0;0.0;0.0
Toledo;Toledo;15.4 (15:50);3.7 (09:20);9.5;26 (14:00);14 (13:20);0.0;0.0;0.0;0.0
Puerto Alto del León;Madrid;5.9 (16:30);-2.2 (22:30);1.9;27 (02:50);19 (00:10);0.0;0.0;0.0;0.0
Alpedrete;Madrid;14.4 (16:00);2.4 (07:50);8.4;27 (12:50);15 (12:30);0.0;0.0;0.0;0.0
Torrelodones;Madrid;14.2 (15:40);3.7 (23:40);8.9;41 (13:30);16 (13:30);0.0;0.0;0.0;0.0
San Pablo de los Montes;Toledo;;;;14 (14:10);6 (23:10);0.0;0.0;0.0;0.0
Navahermosa;Toledo;14.2 (16:30);2.9 (04:50);8.5;;;0.0;0.0;0.0;0.0
Puerto del Pico;Ávila;10.6 (16:00);-4.7 (08:40);3.0;20 (12:50);12 (15:20);0.0;0.0;0.0;0.0
Rozas de Puerto Real;Madrid;11.8 (15:40);2.7 (09:00);7.3;;;0.0;0.0;0.0;0.0
Cebreros;Ávila;12.7 (13:30);3.7 (08:10);8.2;34 (00:20);18 (00:10);0.0;0.0;0.0;0.0
Robledo de Chavela;Madrid;13.8 (15:20);2.6 (23:50);8.2;29 (00:20);13 (14:10);0.0;0.0;0.0;0.0
Valdemorillo;Madrid;13.5 (16:40);4.5 (06:00);9.0;27 (14:30);14 (12:00);0.0;0.0;0.0;0.0
Villanueva de la Cañada;Madrid;15.1 (16:40);3.9 (06:00);9.5;37 (12:30);22 (12:30);0.0;0.0;0.0;0.0
Castillo de Bayuela;Toledo;15.2 (15:20);4.6 (08:00);9.9;;;0.0;0.0;0.0;0.0
Talavera de la Reina;Toledo;17.6 (16:10);1.7 (09:10);9.7;41 (13:00);22 (13:40);0.0;0.0;0.0;0.0
Navalvillar de Ibor;Cáceres;12.1 (15:30);4.0 (06:20);8.1;26 (22:30);9 (07:50);0.0;0.0;0.0;0.0
Candeleda;Ávila;19.5 (15:50);2.4 (08:50);11.0;14 (22:00);8 (22:00);0.0;0.0;0.0;0.0
Madrigal de la Vera;Cáceres;17.3 (16:50);4.8 (08:10);11.0;14 (14:30);5 (22:30);0.0;0.0;0.0;0.0
Oropesa;Toledo;17.4 (15:30);-0.9 (08:50);8.2;;;;;;
Navalmoral de la Mata;Cáceres;17.2 (16:30);2.5 (05:30);9.9;22 (08:50);12 (13:40);0.0;0.0;0.0;0.0
Garganta la Olla;Cáceres;14.1 (16:20);5.2 (07:10);9.7;19 (14:20);12 (19:20);0.0;0.0;0.0;0.0
Serradilla;Cáceres;14.7 (15:30);4.1 (07:40);9.4;35 (00:40);21 (12:30);0.0;0.0;0.0;0.0
Jaraicejo;Cáceres;14.7 (16:10);4.3 (08:20);9.5;40 (14:00);28 (14:00);0.0;0.0;0.0;0.0
Trujillo;Cáceres;15.6 (16:00);3.9 (09:30);9.8;17 (17:10);10 (17:10);0.0;0.0;0.0;0.0
Cáceres;Cáceres;15.4 (15:50);4.1 (09:00);9.7;24 (16:10);15 (16:50);0.0;0.0;0.0;0.0
Cañaveral;Cáceres;15.6 (15:20);6.1 (08:20);10.9;39 (23:00);27 (22:40);0.0;0.0;0.0;0.0
Nuñomoral;Cáceres;15.4 (15:00);1.6 (05:40);8.5;37 (10:40);19 (11:10);0.0;0.0;0.0;0.0
Guijo de Granadilla;Cáceres;15.1 (15:40);5.3 (09:00);10.2;33 (23:59);21 (14:50);0.0;0.0;0.0;0.0
Hervás;Cáceres;12.8 (16:00);2.7 (07:30);7.8;30 (18:20);16 (18:20);0.0;0.0;0.0;0.0
Montehermoso;Cáceres;16.5 (16:00);2.7 (08:40);9.6;32 (21:10);17 (21:00);0.0;0.0;0.0;0.0
Tornavacas;Cáceres;11.7 (14:30);3.7 (08:20);7.7;46 (07:40);31 (07:40);0.0;0.0;0.0;0.0
Piornal;Cáceres;10.0 (15:30);3.2 (07:40);6.6;34 (07:30);18 (06:40);0.0;0.0;0.0;0.0
Plasencia;Cáceres;16.8 (16:20);5.1 (08:00);10.9;26 (01:40);11 (19:50);0.0;0.0;0.0;0.0
Coria;Cáceres;17.0 (15:30);5.7 (08:30);11.3;42 (23:00);21 (23:00);0.0;0.0;0.0;0.0
Torrecilla de los Angeles;Cáceres;16.5 (14:50);2.0 (05:00);9.3;38 (11:50);17 (11:40);0.0;0.0;0.0;0.0
Hoyos;Cáceres;15.7 (14:20);6.6 (07:50);11.1;40 (06:10);22 (08:20);0.0;0.0;0.0;0.0
Zarza La Mayor;Cáceres;16.4 (16:20);4.7 (06:10);10.5;25 (23:20);15 (23:20);0.0;0.0;0.0;0.0
Valverde del Fresno;Cáceres;15.7 (15:50);7.5 (08:50);11.6;54 (07:50);28 (09:20);0.0;0.0;0.0;0.0
Aliseda;Cáceres;15.4 (16:00);5.8 (08:30);10.6;22 (14:10);13 (16:30);0.0;0.0;0.0;0.0
Brozas;Cáceres;14.7 (15:00);3.6 (08:50);9.1;39 (13:00);28 (13:00);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;14.6 (16:40);3.7 (07:30);9.2;29 (15:20);19 (14:50);0.0;0.0;0.0;0.0
Ossa de Montiel;Albacete;13.5 (15:00);5.3 (07:40);9.4;17 (16:50);8 (20:40);3.2;0.2;2.4;0.6
Alcázar del Rey;Cuenca;12.5 (15:40);3.9 (08:30);8.2;;;0.0;0.0;0.0;0.0
Quintanar de la Orden;Toledo;14.5 (14:40);6.3 (08:50);10.4;12 (14:50);6 (14:50);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;14.0 (15:30);6.5 (08:30);10.3;16 (23:20);7 (23:20);0.0;0.0;0.0;0.0
Madridejos;Toledo;13.0 (16:50);3.1 (09:00);8.0;27 (14:40);9 (15:00);0.0;0.0;0.0;0.0
Abia de Obispalia;Cuenca;12.4 (16:00);4.1 (02:00);8.2;21 (11:40);13 (11:40);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;13.1 (13:20);4.6 (08:10);8.9;;;0.0;0.0;0.0;0.0
Alberca de Zancara;Cuenca;14.1 (14:30);5.0 (09:00);9.6;16 (12:10);8 (15:10);0.0;0.0;0.0;0.0
San Clemente;Cuenca;13.5 (14:50);5.1 (08:20);9.3;20 (15:20);12 (22:50);0.0;0.0;0.0;0.0
Villarrobledo;Albacete;14.1 (14:30);6.3 (09:00);10.2;19 (23:30);11 (23:10);0.8;0.2;0.4;0.2
Osa de la Vega;Cuenca;13.5 (15:40);4.6 (08:40);9.0;18 (15:20);11 (15:20);0.0;0.0;0.0;0.0
Belmonte;Cuenca;13.7 (14:00);6.4 (08:10);10.0;19 (13:40);9 (17:40);0.0;0.0;0.0;0.0
Munera;Albacete;11.4 (14:40);5.6 (08:00);8.5;17 (17:30);8 (17:10);1.8;0.0;1.8;0.0
Tomelloso;Ciudad Real;14.2 (14:40);6.3 (08:40);10.3;28 (15:00);13 (15:00);0.2;0.2;0.0;0.0
Ciudad Real;Ciudad Real;14.8 (15:20);6.3 (08:40);10.6;16 (00:50);7 (17:50);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;13.9 (13:40);6.1 (08:20);10.0;25 (21:00);19 (21:10);0.6;0.0;0.4;0.2
Valdepeñas;Ciudad Real;14.7 (14:20);6.7 (08:40);10.7;19 (16:40);9 (16:40);1.4;0.8;0.6;0.0
Viso del Marqués;Ciudad Real;14.2 (15:00);5.2 (08:50);9.7;13 (16:30);8 (16:30);1.3;0.4;0.9;0.0
Abenójar;Ciudad Real;15.8 (15:30);4.3 (08:20);10.1;17 (22:10);13 (21:20);0.0;0.0;0.0;0.0
Puebla de Don Rodrigo;Ciudad Real;17.7 (16:40);3.4 (07:50);10.6;3 (14:20);0 (00:20);0.0;0.0;0.0;0.0
Puerto Rey;Cáceres;15.4 (14:30);4.0 (07:40);9.7;;;0.0;0.0;0.0;0.0
Herrera del Duque;Badajoz;16.5 (16:40);4.1 (08:50);10.3;19 (00:10);9 (00:10);0.0;0.0;0.0;0.0
Guadalupe;Cáceres;15.4 (15:30);3.7 (06:50);9.5;23 (16:40);10 (16:40);0.0;0.0;0.0;0.0
Peraleda del Zaucejo;Badajoz;14.6 (16:00);4.3 (08:20);9.5;19 (14:50);12 (16:50);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;15.1 (14:20);4.3 (23:59);9.7;20 (17:50);14 (17:50);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;14.9 (15:40);5.6 (23:30);10.2;16 (18:10);12 (18:10);0.0;0.0;0.0;0.0
Almadén;Ciudad Real;17.7 (16:10);7.0 (09:00);12.4;15 (17:50);8 (17:00);0.0;0.0;0.0;0.0
Castuera;Badajoz;12.9 (17:00);6.2 (08:30);9.5;22 (01:10);17 (01:20);0.0;0.0;0.0;0.0
Cañamero;Cáceres;15.1 (15:40);4.8 (05:00);10.0;17 (15:50);11 (16:00);0.0;0.0;0.0;0.0
Navalvillar de Pela;Badajoz;15.0 (16:30);4.0 (08:00);9.5;15 (17:40);10 (17:40);0.0;0.0;0.0;0.0
Zorita;Cáceres;14.7 (16:30);5.5 (06:30);10.1;21 (08:10);14 (08:10);0.0;0.0;0.0;0.0
Don Benito;Badajoz;14.6 (16:50);5.7 (08:30);10.2;14 (02:50);9 (03:30);0.0;0.0;0.0;0.0
Llerena;Badajoz;12.3 (15:00);6.0 (08:30);9.2;19 (15:40);12 (00:40);0.0;0.0;0.0;0.0
Villafranca de los Barros;Badajoz;14.0 (15:40);1.8 (07:50);7.9;19 (15:40);12 (15:50);0.0;0.0;0.0;0.0
Mérida;Badajoz;15.9 (16:10);3.1 (06:30);9.5;13 (14:00);6 (02:30);0.0;0.0;0.0;0.0
Alcuescar;Cáceres;14.4 (16:30);3.4 (09:10);8.9;18 (15:30);11 (16:40);0.0;0.0;0.0;0.0
Zafra;Badajoz;14.5 (16:30);3.3 (23:50);8.9;22 (14:50);14 (15:10);0.0;0.0;0.0;0.0
Almendralejo;Badajoz;14.0 (15:30);4.1 (08:30);9.0;23 (14:20);11 (04:30);0.0;0.0;0.0;0.0
Badajoz Aeropuerto;Badajoz;15.9 (16:40);4.9 (09:00);10.4;18 (16:10);11 (16:10);0.0;0.0;0.0;0.0
Alburquerque;Badajoz;16.1 (16:00);4.1 (09:00);10.1;31 (23:20);16 (23:20);0.0;0.0;0.0;0.0
Puebla de Obando;Badajoz;14.2 (15:30);3.6 (08:00);8.9;20 (16:10);14 (23:40);0.0;0.0;0.0;0.0
Badajoz;Badajoz;16.8 (16:10);2.6 (07:40);9.7;21 (16:40);10 (14:40);0.0;0.0;0.0;0.0
Olivenza;Badajoz;15.4 (16:30);5.6 (08:40);10.5;22 (15:40);16 (15:40);0.0;0.0;0.0;0.0
Alconchel;Badajoz;15.6 (16:10);5.3 (08:50);10.5;22 (16:20);15 (16:20);0.0;0.0;0.0;0.0
Barcarrota;Badajoz;14.8 (14:10);2.5 (08:40);8.7;20 (16:40);11 (16:00);0.0;0.0;0.0;0.0
Villanueva del Fresno;Badajoz;15.6 (15:50);4.4 (07:30);10.0;21 (17:10);13 (17:50);0.0;0.0;0.0;0.0
Monesterio;Badajoz;11.4 (14:50);5.1 (08:30);8.2;20 (00:20);13 (00:20);0.0;0.0;0.0;0.0
Fuente de Cantos;Badajoz;13.6 (16:40);5.4 (10:10);9.5;24 (14:50);17 (16:40);0.0;0.0;0.0;0.0
Jerez de los Caballeros;Badajoz;14.5 (15:20);6.0 (07:00);10.3;24 (19:20);18 (19:40);0.0;0.0;0.0;0.0
Fregenal de la Sierra;Badajoz;12.6 (14:10);3.2 (23:59);7.9;21 (16:50);11 (16:50);0.0;0.0;0.0;0.0
Aroche;Huelva;14.9 (16:20);2.9 (23:59);8.9;25 (17:40);15 (16:10);0.0;0.0;0.0;0.0
El Granado;Huelva;17.5 (16:50);7.1 (08:50);12.3;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;18.8 (16:40);10.1 (09:10);14.4;28 (14:00);12 (14:30);0.0;0.0;0.0;0.0
Cartaya;Huelva;17.7 (16:30);7.0 (07:20);12.4;29 (16:50);14 (16:50);0.0;0.0;0.0;0.0
Alajar;Huelva;16.5 (14:00);6.0 (08:40);11.3;51 (00:20);33 (00:20);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;17.7 (16:00);7.6 (09:00);12.7;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;16.9 (16:50);7.2 (09:10);12.0;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;14.9 (17:10);6.4 (08:20);10.6;35 (16:40);20 (15:50);0.0;0.0;0.0;0.0
El Campillo;Huelva;16.5 (16:50);7.7 (08:30);12.1;27 (18:00);18 (18:40);0.0;0.0;0.0;0.0
Villarrasa;Huelva;18.8 (16:20);6.3 (08:50);12.5;23 (15:40);12 (16:00);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;18.1 (15:50);8.5 (08:30);13.3;30 (16:40);21 (10:40);0.0;0.0;0.0;0.0
Ceuta;Ceuta;21.6 (12:50);13.5 (22:40);17.6;39 (01:40);17 (07:00);0.0;0.0;0.0;0.0
Cazorla;Jaén;15.9 (15:40);8.2 (09:30);12.0;;;0.4;0.0;0.4;0.0
Baza;Granada;15.0 (17:10);5.8 (06:00);10.4;27 (00:30);19 (00:30);0.0;0.0;0.0;0.0
Vélez Blanco - Topares;Almería;12.2 (17:10);5.5 (08:20);8.8;;;0.0;0.0;0.0;0.0
Dólar;Granada;12.2 (14:10);6.9 (22:50);9.5;26 (21:00);17 (20:50);0.0;0.0;0.0;0.0
Baeza;Jaén;17.9 (13:10);7.6 (08:10);12.7;12 (10:30);7 (17:00);0.4;0.0;0.4;0.0
Torres;Jaén;13.6 (15:30);6.7 (07:00);10.2;;;0.4;0.0;0.4;0.0
Arroyo del Ojanco;Jaén;17.6 (15:40);7.9 (07:20);12.8;;;0.1;0.0;0.1;0.0
Villanueva del Arzobispo;Jaén;16.9 (14:50);7.5 (08:30);12.2;14 (15:20);6 (02:50);0.4;0.0;0.4;0.0
Santa Elena;Jaén;14.7 (16:10);7.2 (08:10);10.9;16 (21:30);9 (21:50);1.0;0.0;1.0;0.0
Jaén;Jaén;15.5 (14:40);8.8 (08:20);12.2;15 (21:10);11 (21:00);0.0;0.0;0.0;0.0
Linares;Jaén;16.4 (16:40);7.6 (08:20);12.0;12 (14:30);6 (13:20);0.2;0.0;0.2;0.0
Bailén;Jaén;18.1 (16:30);9.3 (08:30);13.7;9 (10:40);4 (09:10);0.0;0.0;0.0;0.0
Andújar;Jaén;19.0 (16:50);6.4 (23:10);12.7;12 (11:50);6 (18:50);0.4;0.4;0.0;0.0
Puertollano;Ciudad Real;15.2 (16:30);6.5 (08:20);10.8;21 (19:00);14 (19:10);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;17.5 (16:00);4.5 (07:50);11.0;15 (16:00);7 (17:00);1.2;1.2;0.0;0.0
Cardeña;Córdoba;16.7 (15:40);5.3 (08:00);11.0;;;1.6;1.4;0.0;0.2
Montoro;Córdoba;19.6 (15:50);6.0 (23:30);12.8;10 (12:50);6 (01:30);1.0;0.6;0.4;0.0
Villanueva de Córdoba;Córdoba;16.5 (16:20);6.5 (08:10);11.5;18 (18:50);9 (19:30);0.6;0.6;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;17.1 (16:30);6.8 (07:50);12.0;16 (00:10);8 (00:20);0.8;0.8;0.0;0.0
Córdoba Aeropuerto;Córdoba;19.5 (16:40);7.5 (08:40);13.5;13 (13:10);7 (04:00);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;16.0 (15:20);6.8 (09:00);11.4;23 (12:00);12 (11:50);0.2;0.0;0.2;0.0
Priego de Córdoba;Córdoba;16.9 (14:40);6.5 (23:59);11.7;23 (17:50);15 (17:30);1.8;0.0;1.8;0.0
Doña Mencía;Córdoba;17.3 (16:30);7.6 (08:40);12.4;18 (07:30);15 (07:30);0.5;0.0;0.5;0.0
Córdoba, Prágdena;Córdoba;18.9 (16:40);8.2 (08:20);13.5;13 (11:50);7 (16:50);0.0;0.0;0.0;0.0
Espiel;Córdoba;18.0 (16:00);5.9 (23:20);12.0;10 (14:20);5 (16:10);0.4;0.4;0.0;0.0
Fuente Palmera;Córdoba;18.7 (16:40);8.9 (09:10);13.8;12 (12:40);6 (23:59);0.2;0.2;0.0;0.0
Azuaga;Badajoz;13.7 (17:10);4.9 (08:10);9.3;18 (18:40);11 (15:00);0.0;0.0;0.0;0.0
Granada Base Aérea;Granada;;;;21 (20:40);15 (20:30);0.4;0.0;0.4;0.0
Víznar;Granada;11.5 (16:00);4.5 (08:10);8.0;;11 (17:20);0.4;0.0;0.4;0.0
Granada-Cartuja;Granada;19.5 (15:30);7.5 (08:10);13.5;12 (15:50);5 (15:50);0.0;0.0;0.0;0.0
Sierra Nevada, Radiotelescopio;Granada;0.5 (02:00);-3.0 (20:20);-1.3;48 (02:20);39 (07:10);;;;
Granada Aeropuerto;Granada;18.1 (16:20);6.9 (05:50);12.5;22 (19:10);15 (19:00);0.0;0.0;0.0;0.0
Loja;Granada;17.7 (15:40);7.8 (09:10);12.8;23 (09:50);14 (09:50);;;;
Benamejí;Córdoba;17.6 (14:50);8.1 (08:50);12.9;17 (17:10);12 (23:00);0.6;0.4;0.2;0.0
La Roda de Andalucía;Sevilla;18.3 (14:50);6.9 (08:40);12.6;21 (16:00);13 (23:40);0.4;0.4;0.0;0.0
Lora de Estepa;Sevilla;17.0 (15:50);7.4 (08:20);12.2;;;1.2;1.2;0.0;0.0
Aguilar de la Frontera;Córdoba;18.2 (15:40);7.8 (08:40);13.0;16 (23:50);12 (23:30);1.2;0.4;0.6;0.2
La Rambla;Córdoba;19.5 (15:50);6.4 (08:20);13.0;14 (17:40);8 (17:40);1.4;1.4;0.0;0.0
Écija;Sevilla;20.2 (16:10);8.5 (08:20);14.4;13 (16:30);10 (03:00);1.0;1.0;0.0;0.0
La Puebla de los Infantes;Sevilla;18.7 (16:20);4.6 (23:59);11.7;15 (13:40);7 (13:40);0.2;0.2;0.0;0.0
Fuentes de Andalucía;Sevilla;18.6 (15:40);9.0 (08:40);13.8;15 (16:50);10 (17:40);1.0;0.8;0.2;0.0
Carmona;Sevilla;19.2 (15:30);7.2 (08:40);13.2;20 (16:30);10 (16:30);0.6;0.6;0.0;0.0
Cazalla de la Sierra;Sevilla;17.1 (16:30);4.2 (08:50);10.7;20 (18:20);11 (18:20);0.0;0.0;0.0;0.0
Guadalcanal;Sevilla;14.0 (15:10);5.3 (08:20);9.7;22 (22:10);15 (22:00);0.0;0.0;0.0;0.0
Almadén de la Plata;Sevilla;16.8 (14:40);7.1 (08:30);11.9;17 (14:00);7 (14:00);0.0;0.0;0.0;0.0
Cala;Huelva;17.2 (14:30);5.7 (09:20);11.5;19 (18:50);10 (18:30);0.0;0.0;0.0;0.0
Sevilla Aeropuerto;Sevilla;18.2 (15:40);7.9 (08:40);13.1;17 (14:30);10 (16:50);0.4;0.4;0.0;0.0
Tomares, Zaudín;Sevilla;18.7 (16:10);8.4 (08:30);13.6;16 (15:10);8 (15:10);0.2;0.2;0.0;0.0
Sevilla, Tablada;Sevilla;19.5 (16:10);8.3 (08:40);13.9;14 (16:00);7 (15:10);0.4;0.4;0.0;0.0
Morón de la Frontera;Sevilla;19.6 (16:10);8.5 (09:20);14.1;13 (18:50);8 (03:10);2.8;2.8;0.0;0.0
Carrión de los Céspedes;Sevilla;19.0 (16:50);6.1 (09:00);12.5;18 (12:00);11 (22:20);0.0;0.0;0.0;0.0
Almonte;Huelva;18.4 (14:10);5.4 (08:20);11.9;25 (15:30);19 (16:00);0.2;0.2;0.0;0.0
Moguer, El Arenosillo;Huelva;17.5 (17:10);7.6 (08:50);12.5;23 (15:00);16 (15:00);0.0;0.0;0.0;0.0
