Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
San Felices de Buelna;Cantabria;21.4 (14:30);0.8 (07:30);11.1;21 (15:50);10 (15:30);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;19.7 (13:00);5.3 (06:10);12.5;21 (15:10);17 (15:10);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;14.0 (15:50);3.7 (07:10);8.9;20 (23:10);16 (21:40);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;16.3 (14:00);4.7 (23:59);10.5;28 (11:20);10 (06:30);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;19.9 (15:30);-2.7 (08:40);8.6;36 (17:00);20 (15:50);0.0;0.0;0.0;0.0
Tresviso;Cantabria;16.5 (14:00);8.4 (07:50);12.4;18 (17:20);9 (14:30);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;16.1 (15:30);0.3 (08:40);8.2;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;19.2 (16:10);6.0 (05:40);12.6;18 (18:10);14 (18:20);0.0;0.0;0.0;0.0
Llanes;Asturias;15.9 (16:10);6.3 (07:10);11.1;22 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;20.2 (15:50);2.9 (05:10);11.6;26 (10:20);13 (15:40);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;19.6 (14:50);0.3 (08:50);10.0;18 (15:50);9 (15:50);0.2;0.0;0.2;0.0
Colunga;Asturias;14.1 (15:20);3.2 (07:30);8.7;15 (23:50);10 (06:20);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;20.5 (15:50);0.9 (07:20);10.7;14 (16:10);9 (22:30);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;16.1 (16:30);8.3 (07:30);12.2;20 (20:30);14 (20:40);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;18.4 (13:30);6.8 (05:20);12.6;32 (08:40);22 (08:40);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;10.9 (15:50);3.3 (08:00);7.1;42 (00:20);32 (00:40);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;20.2 (14:20);0.0 (06:10);10.1;27 (14:50);16 (14:50);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;18.0 (13:20);3.1 (08:50);10.5;19 (13:30);9 (03:20);;0.0;;0.0
Mieres, Baiña;Asturias;20.7 (16:40);0.5 (08:20);10.6;21 (15:40);8 (15:10);0.0;0.0;0.0;0.0
Oviedo;Asturias;18.5 (16:10);5.0 (07:30);11.8;21 (18:20);12 (03:50);0.0;0.0;0.0;0.0
Tineo, Soutu;Asturias;19.9 (15:20);-1.1 (08:40);9.4;18 (15:40);9 (15:00);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;17.7 (15:20);1.0 (09:50);9.4;29 (13:50);14 (14:20);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;21.0 (14:50);3.4 (09:00);12.2;29 (14:10);12 (14:10);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;17.2 (16:00);6.2 (05:40);11.7;28 (08:40);23 (08:20);0.0;0.0;0.0;0.0
Cervantes;Lugo;14.4 (16:50);6.1 (07:50);10.2;38 (13:10);18 (10:30);0.0;0.0;0.0;0.0
Degaña;Asturias;12.8 (14:20);0.9 (08:00);6.9;28 (00:30);20 (00:30);0.0;0.0;0.0;0.0
Ibias, San Antolin;Asturias;16.3 (14:30);7.7 (08:10);12.0;43 (15:50);27 (15:10);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;18.0 (15:00);8.5 (02:30);13.3;36 (18:00);18 (18:10);0.0;0.0;0.0;0.0
Castropol;Asturias;21.5 (16:10);4.8 (06:30);13.2;32 (13:40);15 (14:30);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;18.5 (15:00);7.4 (03:10);13.0;45 (12:00);28 (12:30);0.0;0.0;0.0;0.0
Ribadeo;Lugo;21.4 (16:00);5.1 (04:40);13.2;34 (14:00);21 (14:20);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;20.4 (16:30);4.4 (00:10);12.4;;;0.0;0.0;0.0;0.0
Burela;Lugo;19.0 (14:00);6.7 (06:30);12.8;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;16.4 (13:40);9.9 (01:50);13.1;53 (19:10);40 (17:00);0.0;0.0;0.0;0.0
Ferrol;A Coruña;20.1 (14:40);4.3 (07:10);12.2;24 (13:20);15 (13:40);0.0;0.0;0.0;0.0
As Pontes;A Coruña;17.6 (14:50);1.5 (03:20);9.6;;;0.0;0.0;0.0;0.0
A Coruña;A Coruña;19.7 (14:20);9.4 (02:10);14.6;37 (13:20);22 (13:20);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;18.4 (14:00);9.5 (07:10);13.9;28 (17:00);22 (17:00);0.0;0.0;0.0;0.0
A Coruña Aeropuerto;A Coruña;19.7 (15:40);3.6 (05:30);11.7;35 (16:40);26 (16:40);0.0;0.0;0.0;0.0
Carballo, Depuradora;A Coruña;19.1 (14:50);-0.7 (08:00);9.2;;;0.0;0.0;0.0;0.0
Cabo Vilán;A Coruña;16.2 (16:20);10.5 (05:20);13.4;44 (13:20);34 (13:20);0.0;0.0;0.0;0.0
Vimianzo;A Coruña;16.0 (13:30);5.6 (02:00);10.8;;;0.0;0.0;0.0;0.0
Fisterra;A Coruña;15.3 (16:10);11.3 (08:30);13.3;44 (08:40);33 (07:20);0.0;0.0;0.0;0.0
Mazaricos;A Coruña;15.6 (15:50);7.7 (01:40);11.7;;;0.0;0.0;0.0;0.0
Sobrado;A Coruña;17.7 (15:20);-0.5 (01:20);8.6;;;0.0;0.0;0.0;0.0
Santiago de Compostela Aeropuerto;A Coruña;16.3 (15:30);6.8 (08:50);11.5;33 (14:00);19 (14:00);0.0;0.0;0.0;0.0
Noia;A Coruña;17.0 (14:00);7.4 (05:20);12.2;17 (14:10);7 (22:30);0.0;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;0.0;0.0;0.0;0.0
Boiro;A Coruña;15.3 (15:00);3.0 (07:00);9.2;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;16.5 (14:20);6.5 (09:00);11.5;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;18.8 (16:50);7.3 (03:00);13.0;30 (15:20);18 (08:50);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;17.5 (14:50);4.5 (08:20);11.0;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;18.2 (14:20);0.6 (09:20);9.4;22 (07:00);17 (07:00);0.0;0.0;0.0;0.0
Santiago de Compostela;A Coruña;17.4 (15:00);4.3 (05:40);10.8;28 (16:10);12 (14:50);0.0;0.0;0.0;0.0
Rois, Casas do Porto;A Coruña;16.3 (15:40);5.9 (10:10);11.1;;;0.0;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;16.9 (14:10);5.7 (06:10);11.3;29 (15:40);18 (14:40);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;17.8 (15:10);7.0 (06:00);12.4;23 (01:10);17 (03:50);0.0;0.0;0.0;0.0
A Lama;Pontevedra;17.5 (14:40);0.8 (05:30);9.2;26 (13:50);14 (13:40);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;18.2 (15:30);6.9 (04:10);12.6;24 (14:30);19 (04:00);0.0;0.0;0.0;0.0
Vigo;Pontevedra;18.5 (15:50);10.7 (22:30);14.6;15 (15:10);6 (12:30);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;18.9 (16:20);-1.9 (09:00);8.5;31 (16:10);15 (13:40);0.0;0.0;0.0;0.0
Lugo;Lugo;18.2 (17:50);0.9 (08:20);9.6;23 (14:50);10 (15:50);0.0;0.0;0.0;0.0
O Páramo;Lugo;18.2 (16:00);-2.5 (08:10);7.9;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;12.7 (13:50);7.3 (08:30);10.0;32 (13:40);17 (06:40);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;16.1 (17:10);-5.1 (08:20);5.5;48 (15:10);25 (13:10);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;11.0 (17:30);0.3 (09:50);5.7;46 (15:20);24 (15:00);0.0;0.0;0.0;0.0
Ponferrada;León;18.3 (18:00);-1.3 (07:50);8.5;13 (19:00);6 (19:00);0.0;0.0;0.0;0.0
Vega de Espinareda;León;17.2 (16:00);-1.2 (08:10);8.0;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;15.2 (17:30);-0.5 (08:40);7.3;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;16.5 (15:20);2.1 (08:40);9.3;23 (16:40);12 (16:40);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;15.9 (15:40);1.9 (08:50);8.9;34 (12:50);22 (12:50);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;17.7 (15:20);2.9 (08:20);10.3;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;21.1 (16:10);-3.4 (08:30);8.9;22 (16:20);9 (16:40);0.0;0.0;0.0;0.0
Ourense;Ourense;21.5 (16:10);-0.4 (08:30);10.5;25 (16:20);12 (16:20);0.0;0.0;0.0;0.0
Beariz;Ourense;19.0 (14:40);-3.1 (07:40);8.0;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;20.0 (15:40);0.4 (09:20);10.2;22 (16:00);8 (16:30);0.0;0.0;0.0;0.0
Ribadavia;Ourense;21.0 (16:30);-0.4 (08:00);10.3;24 (16:40);12 (16:40);0.0;0.0;0.0;0.0
Allariz;Ourense;19.0 (13:50);4.8 (23:59);11.9;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;17.9 (15:30);6.5 (08:10);12.2;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;20.4 (16:10);0.8 (09:00);10.6;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;18.0 (14:30);3.9 (07:30);11.0;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;17.3 (15:20);-3.3 (07:40);7.0;24 (16:30);14 (12:10);0.0;0.0;0.0;0.0
Muiños;Ourense;15.6 (13:40);2.5 (07:40);9.1;;;0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;19.8 (13:40);5.7 (06:00);12.7;23 (15:20);18 (06:30);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;16.0 (15:40);-2.6 (07:50);6.7;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;15.1 (14:20);-2.9 (07:10);6.1;31 (13:40);17 (13:40);0.0;0.0;0.0;0.0
Soria;Soria;17.9 (16:20);-2.6 (08:20);7.6;24 (14:10);13 (14:30);0.0;0.0;0.0;0.0
Lubia;Soria;18.1 (16:30);-1.2 (08:20);8.5;25 (15:20);12 (14:00);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;18.5 (17:00);-6.6 (06:00);6.0;20 (12:50);9 (14:10);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;16.6 (15:20);-2.2 (06:40);7.2;26 (13:50);18 (17:40);0.0;0.0;0.0;0.0
Ucero;Soria;16.9 (16:20);-3.9 (08:50);6.5;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;18.5 (15:50);-3.0 (07:40);7.8;21 (16:10);13 (14:40);0.0;0.0;0.0;0.0
Liceras;Soria;15.3 (11:30);2.2 (06:00);8.8;39 (00:40);24 (00:30);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;16.0 (16:30);1.4 (08:40);8.7;21 (10:20);12 (01:10);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;15.7 (16:40);-5.3 (08:30);5.2;17 (15:10);8 (00:20);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;15.6 (14:10);-5.0 (08:10);5.3;25 (01:20);15 (15:20);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;14.2 (17:00);5.5 (05:00);9.8;18 (02:50);12 (08:00);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;10.7 (16:50);1.5 (21:40);6.1;62 (01:40);49 (01:40);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;16.8 (16:10);-4.6 (08:40);6.1;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;18.5 (15:30);-4.9 (08:30);6.8;16 (16:10);10 (16:10);0.0;0.0;0.0;0.0
Pedraza;Segovia;15.8 (16:20);2.6 (08:00);9.2;25 (15:50);13 (00:10);0.0;0.0;0.0;0.0
Cuéllar;Segovia;18.9 (16:20);-7.0 (07:00);5.9;16 (16:20);11 (19:10);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;16.8 (14:50);0.7 (04:30);8.7;39 (16:00);21 (13:40);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;15.5 (15:40);-4.6 (05:40);5.5;34 (15:50);16 (16:40);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;14.3 (15:50);-3.6 (06:30);5.4;31 (15:30);20 (17:30);0.0;0.0;0.0;0.0
Villadiego;Burgos;15.8 (15:20);-1.1 (07:50);7.4;29 (15:50);21 (16:30);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;16.0 (16:20);-6.7 (08:10);4.7;23 (15:30);13 (15:30);0.0;0.0;0.0;0.0
Ólvega;Soria;18.3 (16:30);0.2 (06:50);9.2;24 (14:40);13 (10:30);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;16.6 (15:50);-2.4 (08:50);7.1;32 (14:50);15 (14:30);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;14.2 (14:40);-3.0 (08:00);5.6;30 (12:30);22 (12:40);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;15.8 (15:20);-1.8 (08:20);7.0;20 (16:10);9 (12:20);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;15.3 (16:00);-4.3 (06:20);5.5;27 (15:30);19 (15:30);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;12.2 (14:00);3.7 (23:10);7.9;46 (16:00);31 (16:00);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;16.1 (16:10);-4.8 (08:30);5.7;22 (17:20);10 (16:50);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;14.6 (15:40);-0.9 (08:20);6.9;22 (17:30);15 (17:30);0.0;0.0;0.0;0.0
Palencia;Palencia;16.7 (15:30);-3.7 (06:50);6.5;18 (19:10);11 (19:10);0.0;0.0;0.0;0.0
Valladolid;Valladolid;17.1 (16:40);-1.4 (08:10);7.9;12 (17:00);6 (16:50);0.0;0.0;0.0;0.0
Muñotello;Ávila;15.3 (15:10);1.2 (05:40);8.3;17 (16:10);10 (18:50);0.0;0.0;0.0;0.0
Ávila;Ávila;16.6 (15:30);0.4 (08:40);8.5;27 (00:10);15 (00:10);0.0;0.0;0.0;0.0
Arevalo;Ávila;17.2 (16:00);-0.5 (07:20);8.4;28 (15:10);11 (01:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;11.1 (15:10);2.1 (00:40);6.6;45 (00:40);34 (01:10);0.0;0.0;0.0;0.0
Segovia;Segovia;15.8 (16:20);2.0 (08:50);8.9;17 (13:10);13 (01:00);0.0;0.0;0.0;0.0
San Rafael;Segovia;15.1 (17:00);1.5 (23:50);8.3;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;17.3 (16:20);-0.5 (08:40);8.4;27 (07:00);19 (02:40);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;9.8 (14:40);-0.3 (07:50);4.8;22 (15:40);16 (06:00);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;17.6 (16:20);-2.8 (08:10);7.4;18 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Rueda;Valladolid;16.3 (16:20);-3.3 (08:30);6.5;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;16.2 (15:30);2.6 (03:30);9.4;15 (23:59);11 (23:59);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;19.4 (15:20);-4.1 (06:30);7.6;13 (04:10);11 (01:20);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;18.6 (16:30);-4.1 (08:30);7.3;14 (23:50);12 (22:20);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;16.9 (16:50);-1.5 (07:00);7.7;22 (16:30);12 (16:30);0.0;0.0;0.0;0.0
Coreses;Zamora;16.9 (16:10);-2.3 (08:30);7.3;24 (04:10);18 (20:10);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;13.2 (16:10);-0.7 (09:00);6.2;27 (15:00);17 (15:00);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;16.0 (16:40);-5.0 (07:50);5.5;22 (16:40);14 (16:50);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;16.1 (15:40);-4.8 (08:10);5.7;18 (16:50);11 (16:50);0.0;0.0;0.0;0.0
Villafáfila;Zamora;15.7 (16:50);-4.7 (08:10);5.5;17 (16:30);13 (18:00);0.0;0.0;0.0;0.0
Zamora;Zamora;16.6 (16:20);-2.3 (09:00);7.2;10 (19:20);6 (18:50);0.0;0.0;0.0;0.0
