Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Vigo;Pontevedra;20.1 (16:40);8.4 (08:20);14.3;27 (01:10);10 (00:20);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;13.4 (15:20);2.2 (23:59);7.8;42 (11:00);23 (11:00);0.0;0.0;0.0;0.0
Lugo;Lugo;14.7 (14:10);4.0 (23:59);9.3;31 (10:40);15 (10:40);0.0;0.0;0.0;0.0
O Páramo;Lugo;16.2 (15:10);2.7 (07:50);9.5;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;9.5 (15:10);0.8 (08:20);5.2;33 (00:30);13 (04:00);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;19.7 (15:50);-3.3 (07:20);8.2;22 (16:10);12 (14:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;9.3 (14:10);-3.7 (08:50);2.8;26 (14:30);18 (14:30);0.0;0.0;0.0;0.0
Ponferrada;León;17.6 (15:40);-0.3 (08:30);8.7;35 (15:10);16 (18:10);0.0;0.0;0.0;0.0
Vega de Espinareda;León;16.5 (16:20);-0.4 (07:20);8.0;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;18.1 (17:20);0.5 (08:20);9.3;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;14.0 (17:00);-0.4 (08:00);6.8;27 (13:20);15 (13:30);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;14.2 (16:10);-2.5 (08:10);5.8;24 (16:50);10 (16:50);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;17.7 (16:00);-0.7 (08:20);8.5;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;18.7 (16:30);-1.8 (08:30);8.5;24 (19:50);9 (19:30);0.0;0.0;0.0;0.0
Ourense;Ourense;20.3 (18:40);1.7 (08:20);11.0;23 (00:20);8 (00:20);0.0;0.0;0.0;0.0
Beariz;Ourense;16.8 (16:40);0.8 (23:59);8.8;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;19.2 (16:40);0.0 (08:40);9.6;21 (11:40);8 (20:20);0.0;0.0;0.0;0.0
Ribadavia;Ourense;19.6 (17:40);1.0 (07:40);10.3;24 (14:30);9 (13:30);0.0;0.0;0.0;0.0
Allariz;Ourense;17.1 (17:00);-1.4 (08:30);7.9;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;17.4 (16:40);4.7 (08:40);11.0;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;20.9 (17:00);3.7 (09:00);12.3;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;19.7 (16:40);8.1 (23:59);13.9;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;15.6 (16:10);-5.9 (08:10);4.9;30 (18:20);17 (18:20);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;11.5 (13:50);4.4 (23:59);8.0;30 (01:40);13 (15:30);2.6;2.6;0.0;0.0
Vinuesa, Quintanarejo;Soria;7.5 (14:40);-2.5 (23:40);2.5;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;6.1 (14:00);0.6 (23:59);3.3;46 (10:50);31 (10:50);0.0;0.0;0.0;0.0
Soria;Soria;8.7 (14:50);1.7 (23:20);5.2;33 (03:10);17 (04:30);0.0;0.0;0.0;0.0
Lubia;Soria;7.3 (16:00);0.3 (23:59);3.8;39 (11:50);22 (11:00);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;9.5 (15:50);-0.4 (23:59);4.5;40 (11:10);27 (10:40);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;7.9 (15:30);1.3 (23:59);4.6;43 (12:00);31 (12:00);0.0;0.0;0.0;0.0
Ucero;Soria;9.7 (15:20);-1.5 (07:30);4.1;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;8.5 (16:40);-0.4 (07:50);4.0;34 (14:00);23 (13:40);0.0;0.0;0.0;0.0
Liceras;Soria;8.4 (17:20);1.4 (23:50);4.9;44 (03:20);31 (03:20);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;9.7 (15:10);1.4 (06:40);5.5;23 (17:00);15 (16:50);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;10.4 (16:00);1.4 (01:00);5.9;30 (14:30);14 (14:40);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;8.9 (17:30);2.7 (23:59);5.8;47 (04:30);30 (03:10);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;7.3 (16:40);3.3 (03:50);5.3;50 (04:40);33 (04:50);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;6.1 (17:00);1.5 (07:40);3.8;58 (06:40);45 (06:40);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;11.1 (17:30);3.4 (23:59);7.3;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;13.0 (15:30);2.7 (23:59);7.9;33 (01:30);15 (11:30);0.0;0.0;0.0;0.0
Pedraza;Segovia;10.0 (14:00);2.7 (07:00);6.4;23 (17:10);14 (17:10);0.0;0.0;0.0;0.0
Cuéllar;Segovia;11.0 (15:50);2.3 (23:50);6.6;42 (03:30);32 (03:30);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;10.1 (16:50);-2.2 (23:50);4.0;44 (10:50);19 (10:30);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;7.8 (16:20);-0.6 (23:59);3.6;41 (17:10);21 (16:40);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;7.9 (13:40);-0.1 (23:59);3.9;45 (15:10);26 (13:50);0.0;0.0;0.0;0.0
Villadiego;Burgos;7.8 (16:10);-0.7 (23:59);3.6;48 (15:10);38 (15:10);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;8.7 (11:50);1.5 (23:59);5.1;49 (12:40);32 (11:20);0.0;0.0;0.0;0.0
Ólvega;Soria;7.3 (14:50);0.0 (22:20);3.7;33 (11:50);22 (11:50);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;9.7 (13:40);-1.7 (04:50);4.0;28 (14:20);15 (17:00);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;5.4 (13:20);-0.1 (23:59);2.7;37 (13:50);27 (16:20);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;7.6 (14:20);1.2 (23:59);4.4;51 (12:00);32 (10:30);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;7.0 (14:20);0.0 (23:59);3.5;52 (10:40);41 (14:00);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;8.3 (14:00);-1.9 (00:10);3.2;40 (11:50);22 (05:30);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;9.3 (14:20);1.0 (23:59);5.2;54 (12:40);26 (13:30);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;8.3 (13:50);0.2 (23:50);4.3;49 (10:20);38 (10:20);0.0;0.0;0.0;0.0
Palencia;Palencia;9.2 (13:50);2.1 (23:59);5.6;44 (11:10);22 (11:10);0.0;0.0;0.0;0.0
Valladolid;Valladolid;12.6 (15:10);3.1 (23:59);7.9;35 (10:30);15 (10:50);0.0;0.0;0.0;0.0
Muñotello;Ávila;10.2 (12:00);2.8 (07:50);6.5;39 (14:10);26 (13:00);0.4;0.0;0.0;0.4
Ávila;Ávila;8.2 (15:00);2.8 (05:10);5.5;33 (13:00);20 (13:00);0.0;0.0;0.0;0.0
Arevalo;Ávila;10.9 (17:00);1.5 (23:59);6.2;24 (15:20);14 (16:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;6.6 (12:50);0.0 (22:40);3.3;60 (23:30);36 (23:30);0.4;0.0;0.0;0.4
Segovia;Segovia;9.9 (17:10);2.8 (08:30);6.3;21 (17:20);13 (17:20);0.0;0.0;0.0;0.0
San Rafael;Segovia;7.1 (03:20);2.4 (05:10);4.8;;;0.6;0.0;0.0;0.2
Miguelañez;Segovia;11.0 (16:40);2.5 (08:20);6.8;25 (15:20);19 (15:20);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;4.1 (00:50);-0.1 (19:20);2.0;60 (10:30);43 (10:20);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;10.8 (16:00);3.4 (23:40);7.1;37 (14:20);25 (13:20);0.0;0.0;0.0;0.0
Rueda;Valladolid;12.0 (16:40);3.2 (23:50);7.6;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;9.9 (16:20);2.1 (08:20);6.0;28 (16:30);19 (16:30);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;11.0 (15:30);1.5 (23:59);6.3;33 (13:10);23 (14:00);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;12.9 (15:10);3.1 (23:50);8.0;56 (11:00);43 (11:00);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;10.9 (16:40);1.0 (23:40);5.9;39 (11:40);27 (11:10);0.0;0.0;0.0;0.0
Coreses;Zamora;13.3 (15:00);2.6 (23:59);8.0;46 (13:00);33 (13:00);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;9.0 (13:50);1.7 (01:20);5.4;50 (11:50);36 (14:00);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;9.2 (12:20);1.7 (23:59);5.4;50 (12:10);26 (11:40);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;10.8 (15:40);2.1 (23:59);6.5;52 (10:40);30 (01:10);0.0;0.0;0.0;0.0
Villafáfila;Zamora;11.7 (15:50);0.6 (06:50);6.1;53 (13:30);37 (13:00);0.0;0.0;0.0;0.0
Zamora;Zamora;13.6 (15:30);3.0 (08:10);8.3;38 (13:20);22 (13:40);0.0;0.0;0.0;0.0
