Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Vigo;Pontevedra;15.7 (16:10);5.3 (07:50);10.5;31 (20:10);12 (21:20);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;13.4 (16:10);-2.7 (06:50);5.3;19 (16:20);10 (17:40);0.0;0.0;0.0;0.0
Lugo;Lugo;12.7 (17:50);-1.7 (05:40);5.5;19 (16:30);9 (16:30);0.2;0.0;0.2;0.0
O Páramo;Lugo;12.4 (17:00);-1.5 (04:10);5.4;;;0.2;0.0;0.2;0.0
Becerreá;Lugo;8.3 (16:40);-0.3 (08:00);4.0;17 (23:30);9 (01:00);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;16.8 (16:40);-6.4 (08:00);5.2;25 (18:20);13 (18:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;9.9 (16:30);-3.1 (02:50);3.4;33 (23:59);22 (22:30);0.0;0.0;0.0;0.0
Ponferrada;León;13.6 (17:40);-2.3 (06:50);5.7;11 (08:30);6 (07:40);0.0;0.0;0.0;0.0
Vega de Espinareda;León;14.5 (16:20);-4.0 (07:40);5.3;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;11.5 (17:50);-1.2 (07:20);5.1;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;12.1 (16:20);-2.2 (06:40);5.0;32 (19:40);14 (19:40);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;12.9 (16:20);-3.3 (07:00);4.8;18 (15:20);8 (15:20);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;12.3 (16:40);-2.3 (08:00);5.0;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;13.8 (17:00);-2.8 (06:00);5.5;9 (12:20);4 (14:10);0.0;0.0;0.0;0.0
Ourense;Ourense;16.4 (17:20);-1.2 (08:50);7.6;15 (18:30);8 (12:20);0.0;0.0;0.0;0.0
Beariz;Ourense;16.3 (16:40);-4.7 (08:20);5.8;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;15.7 (16:10);-2.0 (08:30);6.8;14 (21:00);6 (20:30);0.0;0.0;0.0;0.0
Ribadavia;Ourense;16.4 (16:50);-0.7 (09:00);7.8;14 (11:50);8 (11:20);0.0;0.0;0.0;0.0
Allariz;Ourense;13.5 (16:20);-3.3 (09:00);5.1;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;16.2 (16:40);1.0 (08:30);8.6;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;18.7 (17:00);-0.4 (09:40);9.2;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;17.9 (16:50);2.8 (08:10);10.3;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;12.9 (16:50);-8.1 (08:20);2.4;22 (15:20);13 (18:10);0.0;0.0;0.0;0.0
Muiños;Ourense;;;;;;;;;
Santillana del Mar, Altamira;Cantabria;11.8 (15:30);0.8 (06:20);6.3;20 (23:10);14 (23:10);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;12.5 (15:20);-8.0 (08:30);2.3;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;10.4 (15:10);-5.6 (06:50);2.4;32 (21:20);20 (21:20);0.0;0.0;0.0;0.0
Soria;Soria;13.9 (16:10);-6.8 (08:20);3.5;13 (17:50);7 (17:50);0.0;0.0;0.0;0.0
Lubia;Soria;13.5 (16:00);-6.4 (07:40);3.5;19 (16:30);12 (19:10);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;11.7 (16:10);-10.9 (08:20);0.4;22 (16:40);14 (17:20);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;11.1 (16:50);-9.3 (08:20);0.9;25 (14:20);18 (17:20);0.0;0.0;0.0;0.0
Ucero;Soria;11.1 (16:10);-8.7 (08:30);1.2;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;11.1 (15:50);-9.2 (08:30);1.0;26 (14:00);17 (16:20);0.0;0.0;0.0;0.0
Liceras;Soria;10.4 (16:30);-4.9 (08:00);2.7;25 (14:10);17 (14:10);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;10.5 (17:00);-5.8 (08:30);2.3;21 (19:30);15 (19:30);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;11.3 (17:20);-9.0 (08:10);1.2;21 (17:50);10 (17:50);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;11.7 (16:00);-8.0 (08:10);1.8;23 (16:40);13 (16:40);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;9.1 (15:40);-1.7 (08:10);3.7;19 (13:20);12 (13:40);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;7.5 (13:50);-2.8 (09:50);2.4;24 (23:20);14 (23:20);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;11.7 (16:00);-8.1 (08:40);1.8;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;13.9 (16:10);-8.5 (08:20);2.7;18 (15:50);9 (15:50);0.0;0.0;0.0;0.0
Pedraza;Segovia;10.7 (16:50);-4.4 (07:40);3.1;24 (14:30);12 (14:20);0.0;0.0;0.0;0.0
Cuéllar;Segovia;15.0 (16:40);-11.0 (08:20);2.0;20 (16:00);10 (13:40);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;12.4 (15:10);-5.5 (07:40);3.4;21 (11:40);12 (14:30);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;10.1 (16:40);-7.9 (08:00);1.1;27 (18:10);16 (18:10);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;10.9 (17:10);-6.7 (08:20);2.1;22 (05:00);11 (05:00);0.0;0.0;0.0;0.0
Villadiego;Burgos;12.3 (17:00);-4.2 (07:40);4.1;32 (11:30);24 (11:30);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;11.1 (17:40);-7.2 (08:40);2.0;20 (00:10);14 (00:10);0.0;0.0;0.0;0.0
Ólvega;Soria;11.9 (15:00);-5.5 (07:00);3.2;18 (12:40);13 (16:20);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;12.2 (16:30);-9.7 (08:50);1.3;27 (18:20);17 (18:00);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;10.7 (16:10);-6.8 (08:30);1.9;36 (10:40);29 (11:20);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;10.4 (15:20);-5.5 (06:50);2.4;34 (15:30);22 (15:30);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;9.6 (16:40);-4.7 (06:30);2.5;30 (12:40);22 (10:50);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;11.2 (16:10);-3.3 (00:00);3.9;27 (17:00);17 (17:00);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;11.1 (16:50);-5.9 (08:10);2.6;26 (00:20);13 (00:20);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;9.8 (16:00);-6.7 (08:50);1.6;31 (00:30);23 (00:50);0.0;0.0;0.0;0.0
Palencia;Palencia;11.7 (16:00);-4.7 (07:40);3.5;20 (15:20);11 (06:10);0.0;0.0;0.0;0.0
Valladolid;Valladolid;11.6 (16:40);-3.0 (07:10);4.3;13 (00:20);6 (14:00);0.0;0.0;0.0;0.0
Muñotello;Ávila;11.4 (15:40);-2.5 (06:30);4.4;18 (17:20);13 (17:20);0.0;0.0;0.0;0.0
Ávila;Ávila;9.5 (13:40);-4.1 (08:30);2.7;22 (14:30);10 (14:30);0.0;0.0;0.0;0.0
Arevalo;Ávila;11.0 (17:00);-8.1 (08:40);1.4;23 (14:00);13 (14:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;7.2 (14:30);-1.8 (06:30);2.7;33 (22:00);19 (22:00);0.0;0.0;0.0;0.0
Segovia;Segovia;10.3 (17:00);-2.5 (03:30);3.9;25 (14:30);14 (14:30);0.0;0.0;0.0;0.0
San Rafael;Segovia;8.8 (14:30);-3.3 (06:20);2.8;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;11.4 (16:50);-5.7 (08:10);2.8;22 (14:20);14 (14:00);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;7.5 (13:30);-4.6 (03:30);1.5;39 (23:00);31 (21:20);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;11.0 (17:10);-6.8 (08:20);2.1;19 (10:20);15 (10:20);0.0;0.0;0.0;0.0
Rueda;Valladolid;10.7 (16:50);-6.4 (08:20);2.1;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;8.8 (17:00);-6.1 (08:50);1.4;28 (14:00);14 (14:30);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;13.2 (16:30);-8.5 (08:00);2.3;18 (13:30);11 (10:30);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;14.6 (16:20);-6.4 (08:20);4.1;26 (13:30);18 (12:10);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;9.4 (17:10);-5.7 (06:50);1.8;22 (13:40);16 (13:50);0.0;0.0;0.0;0.0
Coreses;Zamora;11.8 (16:10);-4.7 (08:50);3.6;22 (10:10);17 (08:00);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;9.5 (17:10);-3.4 (03:40);3.0;21 (15:20);14 (00:30);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;12.6 (17:10);-5.9 (04:50);3.4;18 (06:10);12 (06:10);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;10.7 (16:10);-6.7 (08:30);2.0;34 (00:20);21 (00:50);0.0;0.0;0.0;0.0
Villafáfila;Zamora;11.8 (17:00);-5.9 (08:20);3.0;20 (13:30);15 (06:30);0.0;0.0;0.0;0.0
