Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Sant Pau de Segúries;Girona;12.6 (14:30);-0.2 (07:20);6.2;30 (01:00);13 (00:40);0.0;0.0;0.0;0.0
Planoles;Girona;12.3 (15:20);0.2 (08:10);6.3;30 (15:10);17 (15:00);0.0;0.0;0.0;0.0
Ripoll;Girona;14.4 (16:20);1.8 (08:50);8.1;;;0.0;0.0;0.0;0.0
Tona;Barcelona;14.1 (14:00);2.3 (07:00);8.2;27 (17:20);17 (17:20);0.0;0.0;0.0;0.0
Sant Julià  de Vilatorta;Barcelona;14.6 (14:40);1.2 (05:40);7.9;23 (15:10);11 (17:20);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;17.1 (14:50);-1.2 (07:30);8.0;35 (10:00);16 (10:10);0.0;0.0;0.0;0.0
Sant Hilari;Girona;13.3 (15:20);-1.5 (07:40);5.9;27 (11:30);15 (12:00);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;16.1 (14:40);-0.3 (08:00);7.9;41 (14:50);31 (15:00);0.0;0.0;0.0;0.0
Girona;Girona;17.4 (13:30);3.3 (06:40);10.3;28 (16:40);13 (14:40);0.0;0.0;0.0;0.0
Porqueres;Girona;17.0 (14:10);0.9 (07:30);8.9;27 (03:50);13 (03:50);0.0;0.0;0.0;0.0
L'Estartit;Girona;14.1 (12:10);8.1 (07:40);11.1;33 (13:00);24 (14:00);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;16.6 (13:40);-1.5 (07:50);7.6;30 (16:00);19 (15:40);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;15.8 (13:10);0.9 (07:40);8.4;28 (13:00);12 (13:30);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;14.5 (15:00);-0.2 (06:30);7.1;24 (15:40);13 (16:20);0.0;0.0;0.0;0.0
Espolla;Girona;15.8 (14:30);2.0 (07:00);8.9;31 (14:30);15 (16:30);0.0;0.0;0.0;0.0
Figueres;Girona;15.1 (14:10);3.9 (08:00);9.5;25 (14:30);10 (16:20);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;13.4 (11:30);10.3 (07:20);11.8;;21 (04:50);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;15.8 (15:40);3.4 (23:59);9.6;31 (03:40);12 (03:40);0.0;0.0;0.0;0.0
Bera;Navarra;16.6 (14:40);4.6 (23:59);10.6;25 (03:40);12 (16:30);0.0;0.0;0.0;0.0
Irún;Gipuzkoa;16.6 (15:40);9.4 (23:10);13.0;23 (04:30);9 (04:30);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;17.7 (15:40);8.4 (23:59);13.1;26 (04:40);20 (15:50);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;18.9 (15:20);6.1 (23:59);12.5;46 (00:30);30 (00:30);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;15.8 (16:30);5.3 (23:59);10.6;34 (01:30);18 (01:30);0.0;0.0;0.0;0.0
Beasain;Gipuzkoa;17.0 (16:40);5.4 (23:59);11.2;33 (01:40);13 (00:50);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;15.5 (15:20);6.7 (23:59);11.1;27 (04:40);14 (04:40);0.0;0.0;0.0;0.0
Areso;Navarra;15.3 (16:30);4.5 (23:40);9.9;48 (02:00);28 (01:40);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;;;;;;;0.0;0.0;
Zumarraga;Gipuzkoa;12.6 (17:30);4.9 (23:59);8.8;24 (03:00);10 (17:50);0.0;0.0;0.0;0.0
Azpeitia;Gipuzkoa;16.4 (16:30);6.1 (23:59);11.2;24 (02:00);11 (03:30);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;17.8 (15:10);7.8 (23:50);12.8;51 (05:00);34 (04:40);0.0;0.0;0.0;0.0
Aramaio;Araba/Álava;13.1 (16:40);5.8 (23:40);9.5;;;0.0;0.0;0.0;0.0
Aretxabaleta;Gipuzkoa;14.8 (15:50);4.9 (23:50);9.9;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;14.9 (16:30);6.4 (23:50);10.6;21 (00:50);8 (00:50);0.0;0.0;0.0;0.0
Elgoibar;Gipuzkoa;15.3 (16:10);5.4 (23:59);10.4;27 (00:50);15 (17:20);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;15.2 (16:20);9.4 (23:59);12.3;36 (05:00);21 (06:20);0.0;0.0;0.0;0.0
Forua;Bizkaia;17.1 (16:00);6.5 (23:59);11.8;25 (17:40);16 (17:10);0.0;0.0;0.0;0.0
Machichaco;Bizkaia;14.9 (15:20);11.2 (23:20);13.0;47 (03:30);31 (03:20);0.0;0.0;0.0;0.0
Punta Galea;Bizkaia;16.7 (14:50);8.9 (23:59);12.8;23 (16:10);14 (16:00);0.1;0.0;0.1;0.0
Amurrio;Araba/Álava;15.7 (16:10);5.3 (23:59);10.5;31 (01:00);16 (01:00);0.0;0.0;0.0;0.0
Orozko;Bizkaia;16.5 (16:30);5.4 (23:59);11.0;29 (01:50);10 (01:50);0.0;0.0;0.0;0.0
Abadiño;Bizkaia;11.8 (16:10);5.3 (07:40);8.6;;;0.2;0.0;0.2;0.0
Amorebieta--Etxano;Bizkaia;17.1 (16:00);6.5 (23:40);11.8;33 (00:50);17 (17:50);0.0;0.0;0.0;0.0
Balmaseda;Bizkaia;16.9 (15:20);5.3 (23:59);11.1;;;0.0;0.0;0.0;0.0
Güeñes;Bizkaia;16.0 (15:30);6.7 (23:50);11.3;15 (13:30);8 (13:30);0.2;0.0;0.2;0.0
Bilbao Aeropuerto;Bizkaia;17.9 (16:40);7.2 (22:50);12.5;33 (02:50);18 (03:30);0.0;0.0;0.0;0.0
Sopuerta;Bizkaia;19.0 (14:30);6.4 (23:50);12.7;26 (16:50);17 (16:30);0.2;0.0;0.2;0.0
Castro Urdiales;Cantabria;16.3 (11:40);8.8 (23:50);12.5;31 (01:40);21 (03:00);0.0;0.0;0.0;0.0
Ramales de la Victoria;Cantabria;17.6 (15:40);5.2 (23:59);11.4;20 (15:50);9 (16:10);0.0;0.0;0.0;0.0
Barcena de Cicero, Treto;Cantabria;15.7 (12:20);7.0 (22:40);11.3;27 (15:40);21 (17:00);0.0;0.0;0.0;0.0
Soba, Alto Miera;Cantabria;13.2 (17:30);6.0 (07:50);9.6;26 (08:50);13 (04:30);0.0;0.0;0.0;0.0
Santander Aeropuerto;Cantabria;16.9 (12:10);6.8 (23:30);11.8;33 (15:50);24 (16:00);0.0;0.0;0.0;0.0
Santander;Cantabria;16.3 (11:20);9.8 (23:30);13.0;28 (20:00);21 (20:00);0.0;0.0;0.0;0.0
Villacarriedo;Cantabria;16.0 (12:10);5.6 (23:59);10.8;23 (16:50);15 (17:50);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;15.1 (12:50);2.3 (08:10);8.7;20 (13:20);10 (11:50);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;17.5 (15:00);5.6 (08:10);11.5;21 (15:40);12 (15:40);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;16.3 (13:40);8.0 (23:20);12.1;29 (15:00);21 (14:00);0.2;0.0;0.2;0.0
San Vicente de la Barquera;Cantabria;16.5 (11:40);8.3 (09:10);12.4;22 (03:50);13 (15:30);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;13.4 (14:20);2.6 (08:40);8.0;24 (12:50);12 (12:40);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;16.3 (14:20);3.1 (09:00);9.7;37 (16:10);19 (15:50);0.0;0.0;0.0;0.0
Tresviso;Cantabria;12.2 (16:20);4.7 (08:00);8.4;20 (14:40);10 (14:40);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;12.2 (12:30);1.7 (08:40);6.9;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;16.1 (14:00);6.5 (08:40);11.3;32 (15:20);18 (14:40);0.0;0.0;0.0;0.0
Llanes;Asturias;16.2 (13:20);9.7 (01:30);13.0;31 (17:00);19 (15:50);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;18.1 (14:30);4.4 (08:10);11.3;27 (14:10);12 (13:40);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;17.3 (14:30);5.8 (08:20);11.5;21 (16:50);11 (15:10);0.0;0.0;0.0;0.0
Colunga;Asturias;15.0 (14:20);8.2 (06:40);11.6;21 (16:10);13 (16:10);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;16.7 (14:50);4.8 (08:20);10.8;31 (17:20);15 (17:20);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;14.4 (12:30);9.7 (08:30);12.0;26 (19:40);19 (19:40);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;14.7 (13:30);7.9 (08:30);11.3;22 (06:00);15 (06:40);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;8.9 (15:50);1.1 (07:10);5.0;31 (23:59);21 (23:59);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;16.1 (15:20);3.9 (08:50);10.0;23 (17:20);14 (15:40);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;15.5 (14:40);3.6 (08:40);9.5;20 (16:10);13 (13:40);0.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;18.0 (14:20);5.0 (08:40);11.5;19 (15:20);9 (16:00);0.0;0.0;0.0;0.0
Oviedo;Asturias;16.1 (14:20);7.0 (08:30);11.6;24 (15:30);17 (16:50);0.0;0.0;0.0;0.0
Tineo, Soutu;Asturias;17.9 (14:30);2.9 (08:40);10.4;26 (17:30);12 (15:40);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;16.6 (15:10);1.6 (09:00);9.1;22 (16:50);12 (16:50);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;17.7 (14:00);5.0 (08:10);11.4;27 (15:10);18 (14:50);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;15.4 (12:50);7.1 (08:10);11.2;27 (17:10);16 (03:30);0.0;0.0;0.0;0.0
Cervantes;Lugo;13.3 (15:00);3.9 (06:50);8.6;24 (14:00);13 (01:10);0.0;0.0;0.0;0.0
Degaña;Asturias;11.4 (15:10);0.5 (08:20);5.9;20 (13:10);9 (13:30);0.0;0.0;0.0;0.0
Ibias, San Antolin;Asturias;15.6 (15:50);4.9 (07:30);10.3;39 (00:10);28 (00:10);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;14.4 (13:00);7.1 (22:50);10.7;31 (11:30);14 (13:40);0.0;0.0;0.0;0.0
Castropol;Asturias;17.9 (14:10);8.6 (00:40);13.3;33 (04:30);16 (13:20);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;16.9 (15:30);7.4 (07:50);12.1;33 (13:50);22 (16:30);0.0;0.0;0.0;0.0
Ribadeo;Lugo;17.1 (13:40);8.8 (00:10);13.0;41 (05:50);25 (05:40);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;17.7 (15:50);7.8 (07:20);12.8;;;0.0;0.0;0.0;0.0
Burela;Lugo;15.6 (13:10);7.8 (07:30);11.7;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;14.1 (12:50);10.2 (08:00);12.2;55 (16:30);48 (16:20);0.0;0.0;0.0;0.0
Ferrol;A Coruña;13.1 (12:20);7.1 (06:10);10.1;23 (15:10);13 (11:00);0.0;0.0;0.0;0.0
As Pontes;A Coruña;14.7 (14:10);4.1 (06:30);9.4;;;0.0;0.0;0.0;0.0
A Coruña;A Coruña;13.3 (11:40);9.5 (05:10);11.4;23 (11:30);16 (13:50);0.4;0.0;0.2;0.2
A Coruña Bens;A Coruña;12.7 (11:30);8.9 (03:40);10.8;20 (10:30);15 (09:40);0.4;0.0;0.2;0.2
A Coruña Aeropuerto;A Coruña;13.5 (13:00);7.3 (05:10);10.4;28 (11:00);18 (11:00);0.1;0.0;0.0;0.1
Carballo, Depuradora;A Coruña;14.5 (13:10);5.9 (04:30);10.2;;;0.4;0.0;0.0;0.4
Cabo Vilán;A Coruña;14.6 (14:50);9.7 (02:00);12.2;39 (09:20);24 (06:30);5.7;0.1;5.6;0.0
Vimianzo;A Coruña;12.8 (15:10);6.3 (02:50);9.6;;;7.0;0.0;1.0;6.0
Fisterra;A Coruña;14.8 (17:00);9.3 (01:30);12.1;35 (10:10);27 (10:10);5.8;0.0;5.8;0.0
Mazaricos;A Coruña;12.8 (16:40);6.7 (22:50);9.8;;;1.0;0.0;0.8;0.2
Sobrado;A Coruña;14.6 (14:30);2.3 (07:10);8.5;;;0.0;0.0;0.0;0.0
Santiago de Compostela Aeropuerto;A Coruña;12.5 (12:30);6.6 (06:00);9.5;26 (13:40);15 (12:20);0.0;0.0;0.0;0.0
Noia;A Coruña;13.8 (17:30);8.6 (06:20);11.2;24 (14:10);10 (14:10);0.4;0.0;0.4;0.0
Monte Iroite;A Coruña;;;;;;0.7;0.0;0.2;0.5
Boiro;A Coruña;14.8 (16:00);6.1 (07:30);10.5;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;13.9 (14:30);5.1 (07:50);9.5;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;14.9 (13:10);5.3 (06:20);10.1;27 (14:30);13 (14:30);0.4;0.4;0.0;0.0
A Estrada;Pontevedra;13.0 (16:50);5.4 (06:10);9.2;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;15.2 (16:40);6.2 (07:40);10.7;17 (14:00);8 (07:10);0.4;0.0;0.0;0.4
Santiago de Compostela;A Coruña;14.2 (16:40);7.8 (05:20);11.0;21 (17:10);9 (15:00);0.4;0.0;0.0;0.4
Rois, Casas do Porto;A Coruña;12.5 (17:20);7.2 (05:40);9.8;;;0.6;0.0;0.0;0.6
Vilagarcía de Arousa;Pontevedra;15.2 (15:40);7.4 (05:10);11.3;30 (15:50);17 (14:40);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;14.5 (11:40);8.0 (07:30);11.3;20 (12:50);10 (11:30);0.2;0.0;0.0;0.2
A Lama;Pontevedra;13.4 (15:50);2.7 (06:50);8.0;26 (15:40);12 (15:50);0.2;0.2;0.0;0.0
Vigo Aeropuerto;Pontevedra;13.1 (18:20);6.4 (07:20);9.8;26 (17:20);16 (04:30);0.4;0.2;0.0;0.2
Vigo;Pontevedra;14.2 (16:20);8.1 (08:20);11.2;14 (17:10);4 (10:50);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;16.3 (16:20);3.2 (07:30);9.7;27 (12:00);14 (12:00);0.0;0.0;0.0;0.0
Lugo;Lugo;16.5 (13:50);4.5 (08:30);10.5;22 (17:10);10 (14:50);0.0;0.0;0.0;0.0
O Páramo;Lugo;15.4 (16:00);2.4 (09:10);8.9;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;10.2 (15:30);3.7 (08:30);6.9;26 (14:30);17 (20:30);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;16.5 (16:50);1.4 (08:30);8.9;35 (12:10);21 (12:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;11.3 (17:10);-0.2 (09:40);5.6;38 (15:00);18 (14:30);0.0;0.0;0.0;0.0
Ponferrada;León;18.0 (17:00);4.4 (08:30);11.2;20 (17:10);10 (17:10);0.0;0.0;0.0;0.0
Vega de Espinareda;León;16.8 (15:40);3.5 (08:40);10.1;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;17.7 (16:50);4.9 (08:40);11.3;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;15.3 (14:40);2.6 (07:50);9.0;23 (15:50);12 (19:00);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;14.8 (14:30);1.5 (08:30);8.2;25 (16:20);12 (15:00);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;16.2 (15:30);3.3 (08:50);9.8;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;19.2 (14:30);0.9 (08:50);10.1;18 (18:10);8 (18:00);0.0;0.0;0.0;0.0
Ourense;Ourense;18.2 (16:10);3.5 (08:40);10.9;23 (16:00);12 (16:40);0.0;0.0;0.0;0.0
Beariz;Ourense;14.8 (14:50);0.2 (07:20);7.5;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;17.4 (14:20);2.5 (08:20);9.9;27 (15:50);13 (16:00);0.0;0.0;0.0;0.0
Ribadavia;Ourense;18.8 (14:50);3.3 (08:30);11.0;32 (15:10);21 (15:10);0.0;0.0;0.0;0.0
Allariz;Ourense;15.4 (15:20);0.9 (08:30);8.1;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;13.4 (14:40);5.6 (06:50);9.5;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;16.3 (12:10);5.0 (08:00);10.6;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;15.7 (16:30);6.3 (06:40);11.0;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;14.3 (16:10);-3.3 (07:50);5.5;19 (16:40);12 (16:30);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;15.7 (12:50);8.2 (23:20);11.9;26 (13:50);14 (13:50);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;10.2 (13:20);2.3 (23:59);6.2;;;2.6;0.0;1.0;0.6
La Póveda de Soria, Barriomartín;Soria;9.8 (14:30);1.5 (23:50);5.7;17 (15:20);10 (15:20);5.4;0.0;0.8;4.6
Soria;Soria;13.1 (15:40);4.4 (23:59);8.8;22 (17:00);10 (17:00);1.6;0.0;0.0;1.6
Lubia;Soria;;;;;;;0.0;0.2;
Morón de Almazán;Soria;15.5 (15:00);2.8 (06:40);9.1;26 (17:30);17 (18:20);0.2;0.0;0.0;0.0
La Riba de Escalote;Soria;12.5 (14:00);4.0 (23:59);8.3;32 (07:40);24 (07:40);0.4;0.0;0.0;0.4
Ucero;Soria;12.7 (17:00);0.2 (23:59);6.4;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;15.2 (13:10);1.8 (23:59);8.5;26 (16:40);17 (15:20);0.0;0.0;0.0;0.0
Liceras;Soria;12.6 (13:10);1.7 (23:50);7.2;26 (00:20);15 (00:20);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;11.2 (16:10);3.5 (23:59);7.3;20 (03:50);12 (03:50);1.6;0.0;1.6;0.0
Aranda de Duero;Burgos;12.3 (16:40);0.6 (23:50);6.5;15 (16:40);8 (16:30);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;11.8 (12:50);0.2 (23:59);6.0;21 (14:10);15 (14:30);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;10.2 (16:50);4.4 (21:40);7.3;21 (17:50);13 (17:50);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;5.4 (16:00);0.3 (03:20);2.9;44 (00:50);33 (01:10);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;12.8 (15:30);3.7 (23:59);8.3;;;2.2;0.6;1.6;0.0
Sardón de Duero;Valladolid;15.3 (17:10);1.2 (23:59);8.3;18 (01:20);12 (01:20);5.4;3.8;1.6;0.0
Pedraza;Segovia;12.2 (15:50);4.1 (07:30);8.1;25 (00:40);15 (00:40);2.2;0.0;0.0;0.0
Cuéllar;Segovia;14.7 (14:20);-0.7 (23:30);7.0;18 (14:00);12 (16:40);0.4;0.2;0.0;0.2
Cervera de Pisuerga;Palencia;14.5 (15:50);2.2 (23:59);8.4;38 (15:00);17 (18:50);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;13.0 (17:20);0.4 (23:50);6.7;23 (16:00);13 (16:00);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;13.2 (17:40);0.7 (23:50);6.9;23 (17:20);11 (17:50);0.0;0.0;0.0;0.0
Villadiego;Burgos;13.7 (18:10);2.4 (22:30);8.0;18 (08:40);15 (23:40);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;13.2 (17:00);0.5 (23:59);6.8;17 (00:10);9 (00:10);0.0;0.0;0.0;0.0
Ólvega;Soria;14.0 (14:30);0.7 (22:50);7.3;21 (01:30);14 (01:10);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;11.6 (17:10);0.3 (23:30);6.0;27 (17:40);16 (17:30);0.2;0.0;0.2;0.0
Monterrubio de la Demanda;Burgos;10.4 (16:30);1.6 (23:59);6.0;26 (18:20);18 (15:30);0.6;0.0;0.6;0.0
Villamayor de los Montes;Burgos;11.6 (18:10);2.2 (23:59);6.9;18 (06:50);12 (06:50);0.8;0.8;0.0;0.0
Burgos Aeropuerto;Burgos;11.7 (18:00);1.0 (23:30);6.3;28 (00:30);18 (00:30);2.8;2.6;0.2;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;10.7 (16:00);1.3 (07:40);6.0;35 (15:00);23 (15:00);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;14.7 (17:00);0.3 (23:59);7.5;18 (16:50);9 (16:50);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;12.0 (17:10);3.5 (07:00);7.8;18 (10:30);13 (00:10);0.0;0.0;0.0;0.0
Palencia;Palencia;13.2 (17:10);1.5 (23:40);7.3;14 (11:50);8 (10:20);0.0;0.0;0.0;0.0
Valladolid;Valladolid;15.1 (14:40);5.8 (23:59);10.5;16 (01:30);10 (01:30);0.0;0.0;0.0;0.0
Muñotello;Ávila;11.9 (13:50);4.1 (08:50);8.0;23 (17:00);13 (17:50);1.2;1.0;0.2;0.0
Ávila;Ávila;12.4 (15:20);3.8 (08:30);8.1;29 (01:30);15 (01:40);1.6;0.0;1.6;0.0
Arevalo;Ávila;14.2 (14:30);2.3 (23:59);8.2;19 (16:00);13 (10:30);0.2;0.2;0.0;0.0
Puerto de Navacerrada;Madrid;5.9 (12:50);-0.3 (03:30);2.8;31 (00:20);21 (01:40);0.0;0.0;0.0;0.0
Segovia;Segovia;12.9 (16:50);4.1 (05:20);8.5;21 (19:20);12 (17:10);0.0;0.0;0.0;0.0
San Rafael;Segovia;11.1 (17:40);2.6 (08:20);6.9;;;0.4;0.0;0.0;0.2
Miguelañez;Segovia;14.4 (14:30);5.0 (23:30);9.7;26 (00:40);19 (00:30);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;6.8 (16:10);-0.1 (00:50);3.4;22 (17:00);17 (23:20);0.2;0.0;0.2;0.0
Olmedo, Depósito de Agua;Valladolid;14.5 (15:10);5.6 (23:50);10.0;22 (09:40);16 (09:40);2.4;1.2;1.2;0.0
Rueda;Valladolid;13.8 (17:50);5.1 (23:59);9.5;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;12.8 (14:20);4.9 (02:30);8.9;21 (18:10);14 (18:10);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;16.5 (15:50);2.9 (23:59);9.7;18 (16:10);11 (16:30);2.0;2.0;0.0;0.0
Morales del Toro;Zamora;16.0 (17:20);3.6 (23:10);9.8;20 (14:40);12 (21:50);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;14.0 (13:20);3.1 (22:30);8.5;21 (16:00);13 (19:00);0.0;0.0;0.0;0.0
Coreses;Zamora;15.1 (17:10);5.6 (08:20);10.4;22 (14:30);14 (14:30);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;12.1 (16:50);2.5 (23:00);7.3;22 (15:20);12 (15:20);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;16.5 (17:50);-0.6 (08:10);7.9;20 (12:30);15 (10:40);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;14.1 (18:10);1.0 (23:30);7.6;21 (12:30);13 (13:20);0.0;0.0;0.0;0.0
Villafáfila;Zamora;15.1 (16:50);-0.5 (08:10);7.3;22 (16:00);12 (16:50);0.0;0.0;0.0;0.0
Zamora;Zamora;14.8 (15:10);5.0 (08:40);9.9;18 (15:00);8 (00:40);0.0;0.0;0.0;0.0
Riaño;León;12.3 (15:00);0.8 (08:30);6.6;22 (13:40);17 (13:40);0.0;0.0;0.0;0.0
