Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Les Planes d'Hostoles;Girona;16.4 (15:40);-3.7 (07:50);6.3;11 (13:50);6 (16:50);0.0;0.0;0.0;0.0
Sant Hilari;Girona;14.6 (15:30);0.2 (08:40);7.4;15 (04:50);9 (12:30);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;16.7 (14:50);-1.3 (04:50);7.7;21 (15:00);17 (16:30);0.0;0.0;0.0;0.0
Girona;Girona;18.0 (16:20);1.3 (07:30);9.6;18 (17:10);6 (17:10);0.0;0.0;0.0;0.0
Porqueres;Girona;16.6 (16:20);2.7 (05:20);9.7;20 (14:20);8 (15:00);0.0;0.0;0.0;0.0
L'Estartit;Girona;15.1 (15:10);2.6 (08:00);8.9;21 (16:10);15 (16:10);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;16.6 (15:00);-1.8 (04:00);7.4;18 (16:00);9 (17:50);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;15.5 (14:40);1.0 (04:50);8.3;22 (16:40);11 (17:30);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;15.7 (14:40);2.8 (08:20);9.2;13 (15:40);8 (15:20);;0.0;0.0;
Espolla;Girona;15.9 (16:00);4.9 (03:10);10.4;18 (14:40);10 (15:20);0.0;0.0;0.0;0.0
Figueres;Girona;16.8 (15:10);5.0 (04:20);10.9;16 (15:50);9 (16:50);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;15.3 (15:00);10.1 (05:30);12.7;;10 (18:10);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;20.5 (16:10);-1.3 (08:20);9.6;18 (17:00);10 (17:00);0.0;0.0;0.0;0.0
Bera;Navarra;20.2 (14:00);1.5 (07:50);10.9;23 (16:20);13 (16:20);0.0;0.0;0.0;0.0
Irún;Gipuzkoa;16.8 (12:40);9.6 (22:00);13.2;19 (16:40);10 (17:00);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;16.9 (13:30);4.7 (06:40);10.8;22 (16:00);16 (16:40);;0.0;0.0;
Renteria;Gipuzkoa;20.4 (15:10);4.9 (06:40);12.6;19 (15:50);10 (07:20);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;19.6 (16:20);1.3 (08:20);10.5;18 (17:20);10 (17:20);0.0;0.0;0.0;0.0
Beasain;Gipuzkoa;19.1 (16:00);1.8 (08:10);10.5;18 (20:40);8 (20:30);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;19.0 (16:20);3.0 (08:00);11.0;25 (17:10);18 (18:10);0.0;0.0;0.0;0.0
Areso;Navarra;18.0 (16:00);5.1 (08:40);11.5;18 (01:00);11 (12:20);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;17.2 (15:10);3.1 (06:20);10.2;;;0.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;15.9 (14:00);3.8 (08:30);9.8;21 (20:50);12 (20:50);;0.0;0.0;
Azpeitia;Gipuzkoa;19.9 (14:40);4.7 (08:00);12.3;28 (15:50);9 (15:40);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;15.4 (15:40);7.8 (00:30);11.6;29 (19:30);14 (02:30);0.0;0.0;0.0;0.0
Aramaio;Araba/Álava;16.5 (15:40);5.4 (07:10);11.0;;;0.0;0.0;0.0;0.0
Aretxabaleta;Gipuzkoa;17.5 (15:00);1.5 (07:10);9.5;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;17.4 (15:10);5.7 (07:10);11.5;17 (07:00);8 (10:10);0.0;0.0;0.0;0.0
Elgoibar;Gipuzkoa;18.4 (15:00);3.5 (07:10);10.9;29 (15:40);15 (15:40);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;15.1 (13:10);9.6 (21:20);12.4;26 (05:20);17 (04:50);0.0;0.0;0.0;0.0
Forua;Bizkaia;18.0 (13:20);4.5 (07:30);11.3;36 (14:50);23 (14:50);0.0;0.0;0.0;0.0
Machichaco;Bizkaia;14.3 (12:00);9.8 (06:40);12.1;37 (14:40);32 (14:40);0.0;0.0;0.0;0.0
Punta Galea;Bizkaia;;;;24 (18:30);13 (14:20);0.0;0.0;0.0;0.0
Amurrio;Araba/Álava;18.6 (15:40);3.2 (07:50);10.9;23 (19:30);13 (19:40);0.0;0.0;0.0;0.0
Orozko;Bizkaia;19.8 (15:20);3.8 (08:40);11.8;19 (16:20);8 (16:20);0.0;0.0;0.0;0.0
Abadiño;Bizkaia;15.6 (14:50);3.9 (08:00);9.8;;;0.0;0.0;0.0;0.0
Amorebieta--Etxano;Bizkaia;19.5 (14:50);3.3 (04:40);11.4;32 (15:10);20 (15:10);0.0;0.0;0.0;0.0
Balmaseda;Bizkaia;19.4 (14:10);1.2 (08:00);10.3;;;0.0;0.0;0.0;0.0
Güeñes;Bizkaia;18.8 (15:00);3.4 (08:00);11.1;30 (19:00);14 (19:10);0.0;0.0;0.0;0.0
Bilbao Aeropuerto;Bizkaia;18.3 (14:00);4.6 (07:50);11.4;35 (14:40);26 (14:20);0.0;0.0;0.0;0.0
Sopuerta;Bizkaia;19.7 (14:00);6.6 (06:10);13.2;35 (18:50);15 (18:40);0.0;0.0;0.0;0.0
Castro Urdiales;Cantabria;13.5 (12:10);8.3 (07:40);10.9;27 (14:00);18 (14:00);0.0;0.0;0.0;0.0
Ramales de la Victoria;Cantabria;17.0 (16:10);1.3 (08:10);9.1;17 (14:30);9 (14:30);0.2;0.0;0.0;0.0
Barcena de Cicero, Treto;Cantabria;15.3 (14:00);4.0 (07:30);9.7;27 (16:30);15 (16:30);0.2;0.0;0.0;0.0
Soba, Alto Miera;Cantabria;17.2 (16:10);7.3 (22:10);12.3;26 (18:20);15 (18:20);0.4;0.0;0.0;0.0
Santander Aeropuerto;Cantabria;15.6 (16:00);2.7 (02:20);9.2;32 (13:00);21 (13:00);0.2;0.0;0.0;0.0
Santander;Cantabria;14.3 (15:20);9.9 (06:50);12.1;30 (17:20);23 (17:30);0.4;0.0;0.0;0.0
Villacarriedo;Cantabria;16.9 (16:40);1.4 (08:50);9.1;29 (17:50);17 (17:50);;0.0;0.0;
Los Tojos, Bárcena Mayor;Cantabria;19.1 (16:00);-0.2 (08:40);9.5;32 (17:30);16 (17:30);1.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;18.3 (16:20);1.6 (07:20);9.9;24 (17:30);13 (17:30);0.6;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;17.0 (16:20);5.8 (08:00);11.4;30 (17:20);23 (17:20);0.2;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;15.2 (15:10);5.3 (07:30);10.3;29 (16:50);17 (01:20);0.5;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;15.2 (16:00);4.2 (03:40);9.7;22 (12:20);8 (17:20);2.4;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;18.7 (16:40);-1.3 (08:50);8.7;38 (17:40);19 (17:40);0.8;0.0;0.0;0.0
Tresviso;Cantabria;13.9 (11:30);5.9 (23:50);9.9;22 (17:00);15 (16:20);0.6;0.0;0.0;0.0
Posada de Valdeón, Soto;León;15.9 (16:00);-0.1 (06:50);7.9;;;1.2;0.0;0.0;0.0
Cabrales;Asturias;16.0 (16:10);6.6 (06:20);11.3;44 (16:40);29 (16:30);2.0;0.0;0.0;0.0
Llanes;Asturias;15.5 (15:30);7.9 (08:30);11.7;27 (13:50);17 (13:30);0.8;0.0;0.0;0.0
Amieva, Panizales;Asturias;17.1 (15:40);5.2 (02:00);11.2;27 (16:00);11 (16:10);0.8;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;16.6 (15:10);1.8 (08:50);9.2;26 (15:30);10 (15:30);2.0;0.0;0.0;0.0
Colunga;Asturias;15.5 (14:00);4.6 (07:10);10.0;22 (14:50);14 (14:50);4.8;0.0;0.0;0.0
Gijón, Campus;Asturias;15.4 (13:50);3.0 (07:10);9.2;22 (13:50);14 (13:50);3.8;0.0;0.0;0.0
Cabo Peñas;Asturias;14.6 (13:50);9.3 (05:40);12.0;22 (04:20);17 (03:50);8.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;14.6 (13:40);7.1 (07:20);10.9;28 (03:50);19 (04:20);6.9;0.0;0.0;0.1
Pajares-Valgrande;Asturias;11.2 (15:10);3.1 (23:50);7.1;28 (02:50);17 (08:30);1.6;0.0;0.0;0.0
Lena, Ronzón;Asturias;16.2 (15:10);1.9 (05:50);9.1;27 (15:20);14 (15:50);1.8;0.0;0.0;0.0
Aller, Felechosa;Asturias;17.4 (15:10);3.3 (03:50);10.3;26 (16:10);14 (16:00);1.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;17.1 (14:50);2.7 (07:40);9.9;19 (15:10);9 (16:00);1.6;0.0;0.0;0.0
Oviedo;Asturias;16.3 (14:10);5.4 (07:30);10.8;23 (14:40);12 (04:10);2.6;0.0;0.0;0.0
Tineo, Soutu;Asturias;15.3 (16:30);1.1 (06:30);8.2;22 (17:40);13 (17:20);9.2;0.0;0.0;0.0
Pola de Somiedo;Asturias;18.8 (14:30);1.3 (01:40);10.0;32 (15:00);15 (15:20);2.2;0.0;0.0;0.0
Salas, Camuño;Asturias;16.6 (14:10);4.7 (07:30);10.7;20 (13:30);13 (13:30);9.4;0.0;0.0;0.0
Cabo Busto;Asturias;14.1 (12:30);7.8 (06:30);11.0;29 (03:00);22 (03:10);5.4;0.0;0.0;0.2
Cervantes;Lugo;14.4 (14:10);6.3 (23:59);10.3;37 (13:10);23 (13:10);3.2;0.0;0.0;0.0
Degaña;Asturias;14.6 (13:50);1.5 (06:00);8.1;24 (13:50);10 (12:20);6.2;0.0;0.0;0.0
Ibias, San Antolin;Asturias;16.0 (13:00);6.7 (08:50);11.3;32 (13:00);20 (13:30);5.8;0.0;0.0;0.0
Villayón, Oneta;Asturias;12.7 (13:00);7.9 (23:40);10.3;28 (11:10);15 (11:10);4.4;0.0;0.0;0.2
Castropol;Asturias;13.2 (13:10);6.8 (01:10);10.0;25 (03:00);11 (02:50);6.3;0.0;0.0;0.7
Taramundi, Ouria;Asturias;14.5 (15:10);8.4 (01:50);11.4;46 (03:10);17 (03:30);5.8;0.0;0.0;0.6
Ribadeo;Lugo;13.3 (12:20);7.6 (00:40);10.5;21 (03:10);15 (09:50);7.6;0.0;0.0;0.8
Mondoñedo;Lugo;16.6 (12:40);5.6 (01:00);11.1;;;6.2;0.0;0.0;1.2
Burela;Lugo;13.3 (12:00);9.1 (01:00);11.2;;;13.8;0.0;0.0;2.2
Estaca de Bares;A Coruña;13.5 (11:40);10.0 (21:00);11.8;37 (18:20);27 (08:40);13.0;0.0;0.0;5.0
Ferrol;A Coruña;12.3 (11:10);8.8 (07:30);10.6;23 (21:40);13 (21:20);7.8;0.0;0.0;4.3
As Pontes;A Coruña;12.5 (14:00);4.9 (04:40);8.7;;;6.2;0.0;0.0;1.6
A Coruña;A Coruña;13.4 (15:00);10.6 (04:20);12.0;35 (17:50);21 (17:50);7.2;0.0;0.0;2.4
A Coruña Bens;A Coruña;12.9 (14:20);9.7 (02:20);11.3;30 (17:50);26 (17:50);8.2;0.0;0.0;2.8
A Coruña Aeropuerto;A Coruña;13.1 (13:50);8.0 (01:20);10.6;28 (18:30);17 (18:30);7.7;0.0;0.0;1.9
Carballo, Depuradora;A Coruña;14.2 (13:40);7.1 (07:00);10.6;;;4.2;0.0;0.0;1.4
Cabo Vilán;A Coruña;13.4 (12:30);9.7 (18:30);11.5;39 (23:30);27 (16:50);3.5;0.0;0.0;2.3
Vimianzo;A Coruña;13.1 (13:30);7.7 (05:40);10.4;;;4.6;0.0;0.0;1.6
Fisterra;A Coruña;12.6 (13:50);8.7 (23:59);10.7;44 (20:20);33 (19:00);1.2;0.0;0.0;0.8
Mazaricos;A Coruña;13.6 (13:30);8.5 (23:00);11.1;;;3.4;0.0;0.0;2.4
Sobrado;A Coruña;14.7 (14:50);1.1 (01:40);7.9;;;2.4;0.0;0.0;1.2
Santiago de Compostela Aeropuerto;A Coruña;14.5 (13:30);4.8 (07:10);9.7;30 (13:30);17 (13:40);5.3;0.0;0.0;1.6
Noia;A Coruña;14.5 (13:20);9.4 (06:30);11.9;14 (01:40);9 (01:40);4.2;0.0;0.0;1.8
Monte Iroite;A Coruña;;;;;;8.6;0.0;0.0;1.5
Boiro;A Coruña;15.5 (14:40);6.6 (06:00);11.0;;;1.8;0.0;0.0;0.0
Monterroso;Lugo;15.7 (15:30);8.0 (05:00);11.8;;;4.4;0.0;0.0;0.0
Silleda;Pontevedra;17.9 (14:40);7.9 (07:50);12.9;30 (05:40);18 (03:00);3.2;0.0;0.0;0.0
A Estrada;Pontevedra;16.5 (15:20);4.8 (05:00);10.7;;;5.4;0.0;0.0;0.2
Padrón;A Coruña;15.8 (15:40);3.0 (06:30);9.4;26 (08:40);18 (08:40);4.5;0.0;0.0;0.0
Santiago de Compostela;A Coruña;15.6 (13:30);6.5 (07:10);11.1;21 (14:20);8 (13:20);4.0;0.0;0.0;1.1
Rois, Casas do Porto;A Coruña;15.1 (13:40);6.2 (07:40);10.7;;;4.8;0.0;0.0;0.2
Vilagarcía de Arousa;Pontevedra;16.5 (14:20);7.1 (04:50);11.8;24 (15:40);15 (15:40);3.0;0.0;0.0;0.4
Pontevedra;Pontevedra;18.0 (13:50);8.0 (06:40);13.0;20 (10:50);12 (14:30);1.2;0.0;0.0;0.0
A Lama;Pontevedra;16.2 (14:00);3.0 (03:50);9.6;23 (14:30);14 (20:10);2.6;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;16.7 (15:20);7.3 (07:40);12.0;30 (06:50);22 (06:20);0.6;0.0;0.0;0.0
Vigo;Pontevedra;17.2 (14:40);10.4 (01:00);13.8;15 (15:40);8 (16:30);1.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;16.0 (15:40);1.8 (06:10);8.9;19 (15:50);8 (03:40);3.2;0.0;0.0;0.2
Lugo;Lugo;16.5 (15:30);3.5 (06:10);10.0;17 (10:10);9 (10:10);5.2;0.0;0.0;0.0
O Páramo;Lugo;17.4 (15:50);-0.3 (07:20);8.5;;;4.0;0.0;0.0;0.0
Becerreá;Lugo;12.7 (12:50);6.1 (23:50);9.4;26 (09:30);13 (13:40);9.4;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;16.1 (15:30);-3.5 (07:20);6.3;42 (14:50);23 (16:00);6.2;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;12.0 (16:00);2.0 (10:00);7.0;46 (21:20);19 (18:00);8.4;0.0;0.0;0.0
Ponferrada;León;15.2 (15:50);0.4 (07:50);7.8;14 (11:30);8 (12:30);0.0;0.0;0.0;0.0
Vega de Espinareda;León;16.7 (16:10);0.5 (08:30);8.6;;;0.2;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;14.6 (16:00);1.1 (07:20);7.9;;;0.4;0.0;0.0;0.0
A Pobra de Trives;Ourense;16.0 (15:10);2.4 (05:30);9.2;27 (15:20);13 (15:10);0.4;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;16.3 (14:30);2.4 (07:30);9.3;36 (13:10);24 (13:10);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;17.3 (14:40);2.7 (06:00);10.0;;;1.6;0.0;0.0;0.0
Monforte de Lemos;Lugo;18.4 (16:00);-1.0 (06:30);8.7;23 (17:10);9 (16:10);0.6;0.0;0.0;0.0
Ourense;Ourense;17.9 (15:50);2.0 (07:10);9.9;18 (17:40);6 (08:20);0.2;0.0;0.0;0.0
Beariz;Ourense;18.0 (15:20);-0.3 (05:00);8.8;;;1.0;0.0;0.0;0.0
O Carballiño;Ourense;17.1 (15:40);1.8 (07:50);9.5;18 (18:20);8 (17:20);0.7;0.0;0.0;0.0
Ribadavia;Ourense;18.5 (16:20);2.2 (06:40);10.4;22 (20:50);12 (19:50);0.2;0.0;0.0;0.0
Allariz;Ourense;17.4 (13:50);3.5 (03:00);10.4;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;16.3 (15:40);7.9 (03:40);12.1;;;0.2;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;18.4 (15:30);3.8 (04:30);11.1;;;0.6;0.0;0.0;0.0
O Rosal;Pontevedra;16.4 (15:10);6.1 (05:10);11.2;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;15.7 (13:40);-2.1 (05:40);6.8;26 (13:50);13 (13:50);0.0;0.0;0.0;0.0
Muiños;Ourense;16.5 (13:00);1.9 (06:10);9.2;;;0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;16.3 (16:20);5.1 (08:40);10.7;39 (17:10);27 (17:10);0.4;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;16.1 (15:10);-3.5 (07:20);6.3;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;15.4 (13:40);-0.7 (08:10);7.3;22 (15:30);15 (06:50);0.0;0.0;0.0;0.0
Soria;Soria;18.1 (16:00);-2.9 (07:40);7.6;15 (17:40);9 (17:40);0.0;0.0;0.0;0.0
Lubia;Soria;17.6 (14:00);-2.5 (05:40);7.6;18 (17:50);12 (17:50);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;17.3 (16:40);-7.7 (08:10);4.8;20 (15:50);13 (12:30);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;15.8 (15:40);-4.8 (07:30);5.5;21 (12:50);13 (14:50);0.0;0.0;0.0;0.0
Ucero;Soria;15.7 (16:20);-4.9 (08:00);5.4;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;15.5 (16:00);-5.8 (08:20);4.8;26 (16:20);17 (16:20);0.0;0.0;0.0;0.0
Liceras;Soria;14.4 (15:30);1.7 (04:00);8.0;23 (16:00);13 (15:40);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;15.0 (16:40);-0.8 (06:30);7.1;22 (14:00);14 (15:50);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;15.0 (16:40);-3.8 (06:00);5.6;19 (15:20);8 (07:40);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;15.1 (14:30);-4.4 (07:50);5.4;21 (15:00);15 (16:20);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;13.6 (15:30);5.5 (07:10);9.6;18 (14:20);11 (23:00);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;11.0 (13:20);0.2 (04:30);5.6;25 (07:20);19 (07:20);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;16.4 (16:10);-2.9 (08:20);6.7;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;17.5 (15:50);-4.4 (07:20);6.5;14 (14:30);8 (14:30);0.0;0.0;0.0;0.0
Pedraza;Segovia;15.4 (16:30);1.8 (07:00);8.6;21 (15:10);11 (00:10);0.0;0.0;0.0;0.0
Cuéllar;Segovia;18.5 (16:50);-5.8 (07:40);6.3;16 (14:00);9 (14:00);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;17.5 (14:10);0.2 (08:30);8.9;37 (16:30);24 (16:00);0.4;0.0;0.0;0.0
Aguilar de Campoo;Palencia;15.5 (16:00);-3.9 (08:00);5.8;23 (16:50);15 (21:00);0.2;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;15.0 (15:10);-2.9 (07:30);6.0;26 (16:40);18 (15:40);0.0;0.0;0.0;0.0
Villadiego;Burgos;15.1 (15:40);-1.0 (08:00);7.1;23 (16:40);16 (16:50);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;15.5 (16:20);-5.2 (06:10);5.2;16 (14:30);10 (14:30);0.0;0.0;0.0;0.0
Ólvega;Soria;16.5 (13:10);-1.6 (04:10);7.4;22 (14:50);14 (15:50);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;15.1 (15:50);-4.7 (07:40);5.2;50 (15:10);19 (16:10);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;14.3 (14:30);-2.7 (07:40);5.8;33 (16:10);27 (16:10);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;15.0 (16:50);-0.2 (08:30);7.4;15 (14:50);8 (11:00);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;14.8 (16:10);-2.6 (06:30);6.1;23 (14:50);15 (14:40);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;13.4 (14:30);2.2 (23:10);7.8;36 (15:30);23 (15:40);1.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;15.7 (15:20);-3.9 (08:00);5.9;17 (14:10);10 (15:30);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;14.9 (16:50);-1.1 (07:40);6.9;23 (23:00);17 (23:00);0.0;0.0;0.0;0.0
Palencia;Palencia;16.5 (16:30);-2.9 (07:50);6.8;15 (14:40);9 (14:50);0.0;0.0;0.0;0.0
Valladolid;Valladolid;16.6 (16:00);-0.4 (08:10);8.1;11 (19:40);7 (19:30);0.0;0.0;0.0;0.0
Muñotello;Ávila;16.3 (14:50);3.1 (06:30);9.7;25 (15:30);16 (15:30);0.0;0.0;0.0;0.0
Ávila;Ávila;16.8 (14:40);0.0 (06:00);8.4;21 (15:40);11 (17:50);0.0;0.0;0.0;0.0
Arevalo;Ávila;16.0 (13:50);-1.8 (07:10);7.1;17 (13:50);11 (14:40);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;11.0 (14:20);1.7 (04:50);6.4;26 (05:30);18 (05:10);0.0;0.0;0.0;0.0
Segovia;Segovia;15.6 (16:30);3.0 (08:50);9.3;19 (14:20);10 (14:40);0.0;0.0;0.0;0.0
San Rafael;Segovia;14.9 (13:50);0.3 (03:10);7.6;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;16.5 (15:40);0.5 (07:40);8.5;24 (03:00);19 (09:50);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;11.9 (13:20);0.1 (23:40);6.0;18 (16:30);13 (18:50);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;16.0 (16:20);-2.2 (07:30);6.9;21 (23:30);18 (23:20);0.0;0.0;0.0;0.0
Rueda;Valladolid;16.0 (17:00);-2.2 (08:40);6.9;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;15.9 (14:30);5.1 (02:30);10.5;18 (23:40);13 (22:30);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;18.1 (16:10);-2.9 (08:30);7.6;14 (15:50);10 (23:20);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;17.4 (15:20);-2.6 (08:20);7.4;19 (10:00);13 (10:20);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;17.7 (15:50);1.9 (05:00);9.8;19 (16:30);13 (16:40);0.0;0.0;0.0;0.0
Coreses;Zamora;15.9 (16:00);-0.9 (08:40);7.5;21 (21:50);18 (20:20);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;13.7 (15:40);-1.0 (03:20);6.3;26 (15:40);16 (15:50);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;16.2 (16:30);-3.8 (08:40);6.2;18 (15:40);12 (15:40);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;15.9 (15:40);-2.9 (04:10);6.5;17 (15:00);10 (14:50);0.0;0.0;0.0;0.0
Villafáfila;Zamora;15.2 (15:50);-3.9 (08:50);5.6;19 (17:10);13 (16:30);0.0;0.0;0.0;0.0
Zamora;Zamora;15.4 (15:50);-1.1 (08:50);7.1;17 (21:50);8 (21:00);0.0;0.0;0.0;0.0
