Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Amurrio;Araba/Álava;14.6 (14:00);5.0 (03:20);9.8;42 (13:20);22 (13:10);0.4;0.0;0.2;0.2
Orozko;Bizkaia;15.9 (15:10);4.7 (03:20);10.3;28 (15:00);12 (15:00);0.2;0.0;0.2;0.0
Abadiño;Bizkaia;9.2 (15:10);5.0 (23:10);7.1;;;2.2;0.0;2.0;0.2
Amorebieta--Etxano;Bizkaia;14.4 (14:00);6.5 (04:20);10.4;47 (14:10);30 (14:10);1.8;0.0;1.8;0.0
Balmaseda;Bizkaia;14.9 (13:20);5.5 (03:00);10.2;;;0.4;0.0;0.4;0.0
Güeñes;Bizkaia;14.7 (13:50);5.3 (03:10);10.0;33 (12:40);23 (12:40);0.3;0.0;0.3;0.0
Bilbao Aeropuerto;Bizkaia;14.8 (13:10);5.9 (02:30);10.4;55 (13:20);39 (13:30);1.1;0.0;1.1;0.0
Sopuerta;Bizkaia;15.3 (14:40);6.6 (03:00);11.0;44 (13:00);17 (14:30);0.4;0.0;0.4;0.0
Castro Urdiales;Cantabria;14.5 (12:00);9.6 (22:30);12.1;70 (02:40);29 (07:30);0.5;0.0;0.5;0.0
Ramales de la Victoria;Cantabria;15.0 (16:10);5.8 (03:20);10.4;33 (12:30);16 (14:00);0.8;0.0;0.8;0.0
Barcena de Cicero, Treto;Cantabria;14.7 (13:50);9.0 (23:59);11.8;35 (13:00);18 (14:40);1.0;0.0;1.0;0.0
Soba, Alto Miera;Cantabria;9.7 (15:30);3.3 (23:59);6.5;28 (12:40);15 (10:40);3.8;0.0;3.8;0.0
Santander Aeropuerto;Cantabria;14.9 (13:30);8.8 (23:59);11.8;42 (13:40);27 (13:40);0.7;0.0;0.7;0.0
Santander;Cantabria;13.6 (13:10);10.6 (23:59);12.1;51 (06:10);35 (06:10);0.2;0.0;0.2;0.0
Villacarriedo;Cantabria;13.5 (13:10);5.9 (03:30);9.7;33 (13:20);18 (14:00);1.2;0.0;1.2;0.0
Los Tojos, Bárcena Mayor;Cantabria;13.5 (13:10);2.9 (03:20);8.2;30 (13:50);14 (14:20);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;14.9 (14:50);6.1 (03:00);10.5;33 (14:10);16 (13:00);0.6;0.0;0.6;0.0
Torrelavega, Sierrapando;Cantabria;14.5 (13:30);8.9 (04:40);11.7;44 (12:30);28 (12:50);1.0;0.0;1.0;0.0
San Vicente de la Barquera;Cantabria;15.1 (12:00);8.6 (02:30);11.9;45 (13:30);32 (13:40);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;14.9 (15:40);1.2 (23:50);8.0;27 (08:40);14 (11:20);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;17.9 (16:00);3.4 (23:59);10.6;49 (18:50);23 (18:50);0.0;0.0;0.0;0.0
Tresviso;Cantabria;12.5 (16:00);3.2 (23:59);7.9;55 (09:50);31 (09:50);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;13.4 (15:50);-0.5 (23:59);6.4;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;14.5 (14:30);7.0 (23:59);10.8;44 (12:00);27 (13:10);0.0;0.0;0.0;0.0
Llanes;Asturias;16.5 (11:50);11.5 (23:30);14.0;38 (06:30);24 (13:20);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;18.4 (14:50);6.4 (23:59);12.4;21 (14:40);11 (16:00);0.4;0.0;0.4;0.0
Piloña, Bargaéu;Asturias;16.6 (14:10);7.0 (01:20);11.8;27 (12:30);13 (13:30);0.0;0.0;0.0;0.0
Colunga;Asturias;16.7 (13:30);9.6 (23:50);13.2;33 (05:50);14 (05:50);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;16.0 (12:50);7.3 (02:00);11.7;31 (13:50);21 (14:00);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;13.3 (12:00);9.9 (20:10);11.6;45 (02:10);28 (00:10);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;15.2 (13:50);8.3 (23:59);11.8;33 (05:20);19 (05:50);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;6.6 (15:10);0.8 (02:20);3.7;31 (06:00);16 (09:30);0.9;0.0;0.9;0.0
Lena, Ronzón;Asturias;15.7 (14:10);4.4 (23:59);10.0;22 (14:20);13 (14:20);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;13.1 (14:50);2.4 (23:59);7.8;28 (15:30);15 (15:00);1.0;0.0;1.0;0.0
Mieres, Baiña;Asturias;17.6 (15:00);5.8 (02:20);11.7;20 (15:30);10 (16:30);0.0;0.0;0.0;0.0
Oviedo;Asturias;15.1 (14:30);8.1 (07:20);11.6;22 (18:40);14 (14:00);0.2;0.0;0.2;0.0
Tineo, Soutu;Asturias;17.6 (15:00);5.0 (02:30);11.3;21 (14:40);10 (19:00);0.2;0.0;0.2;0.0
Pola de Somiedo;Asturias;15.5 (15:30);1.7 (23:59);8.6;21 (14:40);10 (14:40);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;17.1 (13:50);8.3 (01:00);12.7;33 (08:00);21 (08:00);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;15.8 (12:40);9.6 (23:40);12.7;45 (05:30);31 (05:30);0.6;0.0;0.6;0.0
Cervantes;Lugo;13.3 (17:00);3.1 (05:10);8.2;20 (16:00);12 (15:00);0.0;0.0;0.0;0.0
Degaña;Asturias;11.4 (14:20);-0.1 (01:20);5.6;23 (10:50);11 (15:30);0.2;0.0;0.2;0.0
Ibias, San Antolin;Asturias;14.9 (16:10);4.6 (00:10);9.7;19 (14:30);12 (19:40);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;13.5 (12:50);6.0 (23:30);9.8;29 (14:00);22 (14:00);0.4;0.2;0.2;0.0
Castropol;Asturias;17.0 (13:30);8.5 (23:59);12.8;26 (07:10);13 (00:50);0.1;0.0;0.1;0.0
Taramundi, Ouria;Asturias;13.7 (14:20);7.2 (23:59);10.4;32 (02:20);20 (02:20);0.4;0.2;0.2;0.0
Ribadeo;Lugo;15.7 (12:40);7.5 (23:59);11.6;34 (02:10);23 (03:50);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;16.0 (14:10);8.4 (23:59);12.2;;;0.2;0.0;0.2;0.0
Burela;Lugo;13.5 (11:40);9.2 (23:40);11.3;;;0.2;0.2;0.0;0.0
Estaca de Bares;A Coruña;13.8 (13:50);9.3 (23:59);11.6;58 (00:10);48 (00:10);2.2;0.2;2.0;0.0
Ferrol;A Coruña;16.6 (13:10);8.5 (23:59);12.6;22 (15:00);15 (15:20);6.2;3.0;3.2;0.0
As Pontes;A Coruña;16.9 (15:20);2.8 (23:59);9.8;;;3.6;1.4;2.2;0.0
A Coruña;A Coruña;14.9 (13:00);9.8 (23:59);12.3;27 (20:00);17 (19:30);2.2;1.0;1.2;0.0
A Coruña Bens;A Coruña;13.9 (12:50);8.3 (23:50);11.1;24 (08:10);18 (20:40);1.5;0.8;0.7;0.0
A Coruña Aeropuerto;A Coruña;14.5 (13:40);6.3 (23:50);10.4;24 (15:20);15 (15:20);0.8;0.2;0.6;0.0
Carballo, Depuradora;A Coruña;15.1 (15:20);7.2 (01:10);11.2;;;3.0;0.8;2.2;0.0
Cabo Vilán;A Coruña;14.2 (13:00);9.2 (23:50);11.7;41 (19:20);36 (19:20);1.7;1.5;0.2;0.0
Vimianzo;A Coruña;14.4 (14:30);7.0 (23:40);10.7;;;3.8;1.2;2.6;0.0
Fisterra;A Coruña;12.9 (13:10);9.2 (21:30);11.0;40 (21:30);30 (21:30);2.2;1.4;0.6;0.2
Mazaricos;A Coruña;14.9 (15:50);6.8 (23:50);10.8;;;1.0;0.2;0.8;0.0
Sobrado;A Coruña;17.7 (15:50);-0.7 (23:59);8.5;;;0.4;0.2;0.0;0.2
Santiago de Compostela Aeropuerto;A Coruña;15.7 (17:20);4.5 (23:59);10.1;24 (18:00);14 (21:50);0.2;0.0;0.1;0.1
Noia;A Coruña;16.1 (16:20);7.8 (01:40);12.0;21 (15:00);6 (14:50);0.4;0.0;0.4;0.0
Monte Iroite;A Coruña;;;;;;1.2;0.1;1.1;0.0
Boiro;A Coruña;17.6 (17:00);5.7 (04:40);11.7;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;13.6 (17:20);6.0 (08:20);9.8;;;0.6;0.0;0.6;0.0
Silleda;Pontevedra;18.2 (17:00);6.2 (00:20);12.2;24 (15:20);11 (08:30);0.2;0.0;0.2;0.0
A Estrada;Pontevedra;16.0 (16:10);5.9 (05:40);11.0;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;17.7 (15:20);4.7 (05:20);11.2;31 (17:20);17 (17:20);0.0;0.0;0.0;0.0
Santiago de Compostela;A Coruña;16.8 (16:40);6.8 (01:20);11.8;27 (16:00);10 (21:10);0.4;0.1;0.3;0.0
Rois, Casas do Porto;A Coruña;16.0 (17:10);6.9 (06:20);11.5;;;0.6;0.0;0.6;0.0
Vilagarcía de Arousa;Pontevedra;18.1 (17:10);7.3 (05:20);12.7;35 (21:20);20 (21:20);0.2;0.0;0.2;0.0
Pontevedra;Pontevedra;19.1 (16:40);6.8 (05:10);13.0;27 (16:50);15 (15:10);0.0;0.0;0.0;0.0
A Lama;Pontevedra;17.4 (16:40);1.8 (06:40);9.6;26 (20:50);15 (20:50);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;17.4 (13:50);5.9 (08:10);11.6;30 (13:50);16 (15:20);0.0;0.0;0.0;0.0
Vigo;Pontevedra;18.7 (15:00);8.4 (05:40);13.6;21 (11:40);9 (22:30);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;16.0 (16:40);2.3 (23:59);9.1;21 (16:20);8 (15:10);0.0;0.0;0.0;0.0
Lugo;Lugo;17.0 (17:00);5.3 (01:10);11.2;22 (17:40);10 (18:20);0.0;0.0;0.0;0.0
O Páramo;Lugo;16.3 (17:00);4.4 (02:10);10.3;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;10.2 (16:20);3.3 (01:00);6.7;23 (18:20);10 (00:20);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;16.4 (13:20);-1.0 (23:59);7.7;33 (14:40);19 (14:40);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;;;;;;;;;
Ponferrada;León;19.3 (17:30);2.2 (08:30);10.7;14 (16:30);7 (16:30);0.0;0.0;0.0;0.0
Vega de Espinareda;León;18.9 (16:40);0.8 (04:50);9.8;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;18.0 (17:30);2.0 (07:30);10.0;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;14.8 (16:50);2.2 (06:40);8.5;21 (12:10);10 (13:50);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;14.0 (16:00);1.4 (06:50);7.7;31 (15:00);15 (15:10);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;17.7 (15:30);2.1 (07:50);9.9;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;19.4 (15:30);2.4 (08:30);10.9;21 (16:30);9 (16:30);0.0;0.0;0.0;0.0
Ourense;Ourense;20.1 (16:10);3.2 (08:20);11.7;20 (16:20);9 (14:50);0.0;0.0;0.0;0.0
Beariz;Ourense;17.5 (15:50);1.6 (06:50);9.6;;;0.2;0.0;0.2;0.0
O Carballiño;Ourense;19.6 (16:40);4.4 (01:30);12.0;20 (14:20);9 (14:40);0.0;0.0;0.0;0.0
Ribadavia;Ourense;19.4 (17:20);4.7 (07:10);12.0;26 (17:10);14 (17:10);0.0;0.0;0.0;0.0
Allariz;Ourense;17.2 (16:30);-0.2 (08:00);8.5;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;17.6 (17:10);3.8 (07:10);10.7;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;21.4 (16:40);3.1 (08:30);12.2;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;19.8 (16:40);5.9 (08:30);12.8;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;15.5 (17:10);0.0 (03:50);7.8;24 (13:20);14 (13:30);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;14.6 (13:00);8.9 (03:50);11.8;35 (13:40);18 (16:20);1.6;0.0;1.6;0.0
Vinuesa, Quintanarejo;Soria;11.8 (15:20);-1.8 (04:50);5.0;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;9.3 (15:10);0.3 (00:30);4.8;52 (23:10);39 (23:10);0.0;0.0;0.0;0.0
Soria;Soria;14.7 (14:10);-0.5 (05:50);7.1;33 (14:50);16 (15:20);0.0;0.0;0.0;0.0
Lubia;Soria;14.6 (14:20);-2.8 (07:50);5.9;37 (15:20);18 (15:40);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;15.3 (15:00);-5.3 (05:40);5.0;39 (15:10);26 (18:00);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;14.6 (16:00);-0.1 (08:20);7.3;42 (15:40);27 (15:40);0.0;0.0;0.0;0.0
Ucero;Soria;15.0 (15:20);-3.1 (09:10);6.0;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;14.7 (16:20);-2.8 (05:40);5.9;50 (14:00);26 (14:00);0.0;0.0;0.0;0.0
Liceras;Soria;12.3 (15:10);-1.3 (07:50);5.5;38 (13:30);26 (16:00);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;13.5 (15:40);-2.0 (08:00);5.8;42 (13:10);30 (13:00);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;13.7 (16:10);-3.9 (08:00);4.9;31 (15:30);14 (15:30);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;13.4 (16:00);-3.4 (23:50);5.0;34 (15:30);24 (18:10);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;11.4 (16:40);2.1 (07:50);6.7;34 (11:10);20 (20:40);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;5.4 (16:30);-0.5 (09:50);2.5;46 (15:30);30 (15:30);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;15.0 (16:30);-1.8 (08:00);6.6;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;17.7 (16:30);-4.4 (08:10);6.7;17 (15:10);8 (18:10);0.0;0.0;0.0;0.0
Pedraza;Segovia;12.3 (15:10);0.7 (08:30);6.5;28 (15:10);16 (16:40);0.0;0.0;0.0;0.0
Cuéllar;Segovia;17.7 (16:30);-6.0 (08:00);5.9;23 (14:30);15 (22:50);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;15.1 (13:10);0.2 (04:40);7.7;33 (13:50);17 (13:40);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;14.1 (14:50);-2.1 (08:20);6.0;34 (19:10);19 (16:20);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;14.5 (15:20);-2.3 (08:20);6.1;31 (17:50);19 (17:20);0.0;0.0;0.0;0.0
Villadiego;Burgos;15.2 (15:30);-2.0 (08:20);6.6;40 (17:30);29 (17:20);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;15.2 (15:30);-5.1 (08:10);5.0;25 (21:20);15 (21:20);0.0;0.0;0.0;0.0
Ólvega;Soria;11.8 (14:10);-2.3 (06:30);4.8;43 (15:00);29 (12:10);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;12.7 (14:50);-4.5 (07:00);4.1;49 (11:30);28 (11:30);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;10.4 (16:20);-2.0 (05:30);4.2;47 (10:50);25 (10:30);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;14.2 (15:40);-2.1 (07:40);6.0;44 (17:10);24 (17:30);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;13.1 (15:20);-3.3 (08:20);4.9;36 (12:40);25 (14:50);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;13.7 (15:50);-0.2 (06:20);6.7;31 (16:10);21 (02:10);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;15.4 (16:40);-3.3 (07:40);6.0;16 (16:30);7 (22:30);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;14.2 (16:50);-3.4 (07:40);5.4;20 (02:00);18 (22:20);0.0;0.0;0.0;0.0
Palencia;Palencia;16.3 (17:20);-3.0 (08:00);6.6;21 (16:10);9 (14:30);0.0;0.0;0.0;0.0
Valladolid;Valladolid;15.7 (16:10);-0.3 (08:20);7.7;15 (00:10);9 (00:10);0.0;0.0;0.0;0.0
Muñotello;Ávila;14.2 (14:40);1.1 (07:50);7.6;22 (16:20);13 (16:20);0.0;0.0;0.0;0.0
Ávila;Ávila;13.2 (16:40);-0.6 (07:50);6.3;27 (15:00);14 (17:10);0.0;0.0;0.0;0.0
Arevalo;Ávila;15.0 (17:00);-2.5 (08:20);6.3;21 (17:10);12 (00:30);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;7.8 (15:10);-0.6 (04:40);3.6;41 (23:00);25 (23:59);0.0;0.0;0.0;0.0
Segovia;Segovia;14.0 (14:30);1.7 (08:40);7.9;32 (15:30);18 (16:10);0.0;0.0;0.0;0.0
San Rafael;Segovia;12.6 (15:40);-0.6 (08:20);6.0;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;14.6 (16:20);-1.2 (07:50);6.7;31 (00:40);26 (00:40);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;8.9 (12:10);-0.3 (03:50);4.3;35 (22:00);25 (22:10);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;15.7 (16:30);-1.6 (08:00);7.0;30 (00:20);23 (00:20);0.0;0.0;0.0;0.0
Rueda;Valladolid;15.5 (17:00);-2.0 (08:20);6.8;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;13.6 (16:50);0.6 (07:20);7.1;24 (00:40);14 (00:40);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;15.5 (16:30);-3.2 (07:20);6.1;27 (00:30);18 (00:30);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;17.7 (16:40);-2.3 (08:00);7.7;27 (14:30);14 (01:00);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;14.2 (16:10);-1.2 (08:20);6.5;27 (15:10);18 (15:20);0.0;0.0;0.0;0.0
Coreses;Zamora;16.6 (17:30);0.0 (07:20);8.3;24 (14:40);16 (00:50);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;14.2 (16:10);-1.1 (08:10);6.5;21 (02:10);14 (12:20);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;18.2 (16:50);-2.4 (08:30);7.9;23 (14:50);17 (01:10);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;15.5 (16:40);-3.3 (06:20);6.1;20 (13:40);10 (14:10);0.0;0.0;0.0;0.0
Villafáfila;Zamora;17.7 (17:10);-3.5 (08:10);7.1;23 (16:30);16 (23:10);0.0;0.0;0.0;0.0
Zamora;Zamora;16.6 (15:40);-0.9 (08:20);7.9;24 (14:20);12 (13:10);0.0;0.0;0.0;0.0
Riaño;León;10.9 (16:40);-0.7 (23:40);5.1;40 (16:50);26 (13:10);0.0;0.0;0.0;0.0
