Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Segura - Lastala;Gipuzkoa;11.1 (16:00);1.3 (01:50);6.2;7 (12:20);4 (20:40);0.6;0.2;0.2;0.2
Beasain;Gipuzkoa;10.9 (17:20);1.4 (01:20);6.1;10 (23:40);7 (05:10);1.0;0.0;0.8;0.2
Ordizia;Gipuzkoa;10.3 (16:50);2.1 (02:00);6.2;10 (23:30);6 (04:30);1.2;0.2;0.4;0.6
Areso;Navarra;8.9 (15:30);0.6 (01:30);4.7;12 (14:20);5 (13:40);5.6;0.8;2.8;2.0
Legazpia;Gipuzkoa;9.4 (17:00);1.0 (00:50);5.2;;;1.4;0.2;0.4;0.8
Zumarraga;Gipuzkoa;8.9 (17:50);1.1 (00:30);5.0;15 (16:20);9 (13:00);1.8;0.0;1.0;0.8
Azpeitia;Gipuzkoa;11.5 (17:30);3.1 (00:00);7.3;10 (02:30);5 (05:50);2.4;0.2;1.0;1.2
Zumaia;Gipuzkoa;14.6 (14:10);5.8 (00:10);10.2;31 (12:20);15 (15:10);1.2;0.0;0.3;0.9
Aramaio;Araba/Álava;8.2 (17:00);1.6 (00:10);4.9;;;2.8;0.0;1.0;1.8
Aretxabaleta;Gipuzkoa;10.1 (15:40);0.9 (00:30);5.5;;;0.8;0.0;0.2;0.6
Elgeta;Gipuzkoa;9.6 (17:40);2.7 (00:00);6.2;18 (16:00);8 (03:00);2.8;0.2;1.2;1.4
Elgoibar;Gipuzkoa;10.6 (18:00);2.5 (00:10);6.6;15 (15:10);8 (15:10);0.1;0.0;0.0;0.1
Mutriku;Gipuzkoa;12.3 (13:40);7.5 (00:00);9.9;33 (10:40);22 (09:30);0.0;0.0;0.0;0.0
Forua;Bizkaia;13.3 (16:20);4.3 (00:00);8.8;20 (18:20);13 (06:30);0.8;0.0;0.6;0.2
Machichaco;Bizkaia;12.9 (23:20);9.5 (00:00);11.2;60 (13:20);38 (13:20);1.2;0.0;0.6;0.6
Punta Galea;Bizkaia;13.3 (16:00);5.9 (00:10);9.6;28 (13:00);17 (13:00);0.2;0.0;0.1;0.1
Amurrio;Araba/Álava;12.9 (16:10);1.8 (00:20);7.3;13 (23:40);8 (16:50);0.0;0.0;0.0;0.0
Orozko;Bizkaia;12.4 (16:40);1.7 (00:00);7.0;10 (07:30);5 (07:30);0.2;0.0;0.0;0.2
Abadiño;Bizkaia;8.1 (17:10);1.5 (00:20);4.8;;;3.6;0.0;1.8;1.8
Amorebieta--Etxano;Bizkaia;12.2 (17:30);3.3 (00:00);7.7;13 (16:00);9 (16:00);1.4;0.0;0.8;0.6
Balmaseda;Bizkaia;13.3 (17:00);2.2 (00:00);7.8;;;0.2;0.0;0.0;0.2
Güeñes;Bizkaia;12.9 (16:50);2.8 (00:10);7.8;9 (23:30);6 (22:30);0.4;0.0;0.2;0.2
Bilbao Aeropuerto;Bizkaia;13.0 (17:00);4.5 (00:00);8.8;17 (22:10);10 (02:00);1.3;0.0;0.9;0.4
Sopuerta;Bizkaia;13.9 (16:40);4.3 (00:00);9.1;13 (17:00);6 (17:00);1.0;0.0;0.6;0.4
Castro Urdiales;Cantabria;14.5 (16:30);8.2 (00:00);11.3;48 (08:50);23 (10:40);0.2;0.0;0.0;0.2
Ramales de la Victoria;Cantabria;14.6 (16:00);3.4 (00:50);9.0;23 (16:40);10 (16:10);0.2;0.0;0.2;0.0
Barcena de Cicero, Treto;Cantabria;15.0 (15:50);5.7 (00:00);10.3;23 (14:20);13 (16:50);0.2;0.0;0.0;0.2
Soba, Alto Miera;Cantabria;9.2 (16:00);4.7 (00:00);6.9;23 (12:00);11 (12:00);0.2;0.0;0.0;0.2
Santander Aeropuerto;Cantabria;15.5 (15:20);8.2 (02:50);11.8;35 (13:00);22 (13:40);0.0;0.0;0.0;0.0
Santander;Cantabria;14.4 (15:00);9.3 (00:00);11.8;44 (06:50);29 (06:50);0.6;0.0;0.6;0.0
Villacarriedo;Cantabria;13.3 (17:10);4.0 (00:00);8.7;14 (14:20);8 (14:30);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;13.1 (15:20);0.8 (06:00);7.0;21 (22:50);9 (12:40);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;14.9 (15:40);3.3 (04:50);9.1;18 (14:20);10 (14:30);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;14.7 (15:50);6.4 (00:00);10.5;35 (12:10);23 (13:00);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;15.6 (15:40);6.5 (00:10);11.1;37 (12:20);25 (12:30);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;13.5 (15:50);0.9 (00:20);7.2;27 (17:50);11 (02:20);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;16.5 (15:50);-1.6 (08:10);7.4;33 (17:10);15 (17:10);0.0;0.0;0.0;0.0
Tresviso;Cantabria;12.8 (16:00);5.1 (04:30);9.0;52 (23:59);31 (23:59);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;13.8 (16:10);0.2 (00:30);7.0;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;15.1 (16:20);7.0 (01:30);11.1;41 (13:00);28 (13:50);0.0;0.0;0.0;0.0
Llanes;Asturias;15.6 (15:20);8.8 (00:10);12.2;37 (06:30);21 (06:30);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;17.9 (15:50);6.2 (00:40);12.0;28 (22:10);15 (22:10);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;16.8 (15:50);7.0 (00:00);11.9;21 (12:10);10 (14:30);0.0;0.0;0.0;0.0
Colunga;Asturias;17.2 (15:00);9.6 (23:50);13.4;27 (05:40);14 (05:40);0.2;0.0;0.2;0.0
Gijón, Campus;Asturias;16.1 (16:30);8.8 (23:30);12.5;26 (12:40);15 (15:50);0.2;0.0;0.0;0.2
Cabo Peñas;Asturias;13.3 (13:40);10.0 (04:20);11.7;43 (23:40);28 (23:59);0.3;0.1;0.2;0.0
Asturias Aeropuerto;Asturias;14.7 (17:20);9.4 (04:00);12.0;33 (19:10);26 (20:20);0.1;0.0;0.1;0.0
Pajares-Valgrande;Asturias;7.5 (15:30);-1.4 (04:00);3.1;32 (23:10);20 (22:20);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;15.8 (14:30);4.3 (00:50);10.1;24 (16:10);14 (16:10);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;13.0 (14:50);4.6 (00:50);8.8;16 (18:00);8 (18:00);0.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;17.2 (15:10);6.1 (05:30);11.7;23 (17:00);9 (17:10);0.0;0.0;0.0;0.0
Oviedo;Asturias;15.1 (16:10);7.4 (06:50);11.3;25 (15:40);13 (17:00);0.2;0.0;0.0;0.2
Tineo, Soutu;Asturias;16.3 (15:20);6.1 (23:59);11.2;27 (16:50);13 (16:30);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;14.8 (15:40);3.3 (08:00);9.1;18 (15:50);10 (16:00);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;16.8 (15:30);8.5 (23:59);12.6;29 (22:10);17 (08:00);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;16.5 (15:00);11.4 (02:00);13.9;48 (00:50);34 (23:20);0.0;0.0;0.0;0.0
Cervantes;Lugo;11.1 (15:10);3.3 (04:50);7.2;19 (17:00);9 (22:50);0.0;0.0;0.0;0.0
Degaña;Asturias;10.3 (15:40);0.3 (22:40);5.3;17 (15:40);7 (14:00);0.2;0.0;0.2;0.0
Ibias, San Antolin;Asturias;12.8 (15:20);3.9 (05:30);8.4;24 (15:30);17 (15:30);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;14.3 (14:50);6.7 (06:50);10.5;23 (21:10);13 (15:40);0.4;0.2;0.2;0.0
Castropol;Asturias;17.6 (17:00);9.1 (01:30);13.4;27 (00:30);15 (22:10);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;14.1 (16:50);7.2 (04:30);10.7;31 (16:50);21 (13:50);0.4;0.4;0.0;0.0
Ribadeo;Lugo;17.0 (14:50);9.7 (01:10);13.3;33 (23:20);24 (23:20);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;16.3 (14:40);9.3 (02:40);12.8;;;0.0;0.0;0.0;0.0
Burela;Lugo;16.6 (16:00);10.4 (22:50);13.5;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;14.9 (15:40);10.5 (00:00);12.7;60 (23:50);48 (23:59);0.0;0.0;0.0;0.0
Ferrol;A Coruña;15.6 (16:10);9.6 (08:40);12.6;23 (14:40);16 (14:20);1.9;0.0;1.9;0.0
As Pontes;A Coruña;13.3 (14:50);7.0 (00:00);10.2;;;1.2;0.4;0.8;0.0
A Coruña;A Coruña;15.2 (14:10);10.5 (01:50);12.8;30 (18:20);19 (15:20);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;13.7 (16:00);9.8 (08:20);11.8;26 (16:30);19 (16:10);0.4;0.2;0.2;0.0
A Coruña Aeropuerto;A Coruña;15.1 (15:20);8.1 (08:50);11.6;26 (17:40);14 (16:20);0.2;0.0;0.2;0.0
Carballo, Depuradora;A Coruña;15.9 (15:20);7.5 (23:59);11.7;;;0.2;0.0;0.2;0.0
Cabo Vilán;A Coruña;15.5 (14:40);10.0 (01:00);12.8;23 (21:30);17 (21:30);0.0;0.0;0.0;0.0
Vimianzo;A Coruña;14.1 (14:50);7.5 (00:00);10.8;;;0.8;0.2;0.6;0.0
Fisterra;A Coruña;13.6 (14:50);9.8 (00:10);11.7;28 (23:00);21 (08:30);0.0;0.0;0.0;0.0
Mazaricos;A Coruña;14.2 (15:50);7.7 (00:00);10.9;;;0.0;0.0;0.0;0.0
Sobrado;A Coruña;15.9 (17:10);2.6 (23:20);9.2;;;1.0;0.6;0.2;0.2
Santiago de Compostela Aeropuerto;A Coruña;14.2 (17:10);5.2 (23:30);9.7;28 (17:10);15 (18:30);0.0;0.0;0.0;0.0
Noia;A Coruña;14.1 (13:50);7.7 (02:30);10.9;15 (16:30);6 (03:50);0.0;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;0.0;0.0;0.0;0.0
Boiro;A Coruña;15.0 (17:00);5.5 (03:40);10.3;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;13.0 (16:10);5.8 (06:10);9.4;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;14.7 (16:00);5.1 (02:00);9.9;15 (15:40);10 (06:10);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;14.5 (15:40);5.6 (07:10);10.0;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;15.6 (15:50);6.1 (06:00);10.9;20 (06:10);13 (10:50);0.0;0.0;0.0;0.0
Santiago de Compostela;A Coruña;15.5 (16:20);7.5 (23:59);11.5;12 (14:10);6 (09:30);0.4;0.3;0.1;0.0
Rois, Casas do Porto;A Coruña;15.5 (16:40);6.8 (06:00);11.2;;;0.0;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;15.8 (16:50);6.9 (00:30);11.4;23 (17:50);14 (17:50);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;15.9 (17:10);6.4 (02:20);11.1;26 (14:00);17 (14:30);0.0;0.0;0.0;0.0
A Lama;Pontevedra;13.7 (13:40);0.9 (02:50);7.3;24 (14:50);15 (14:50);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;16.2 (14:00);4.7 (02:10);10.5;30 (18:00);16 (06:40);0.0;0.0;0.0;0.0
Vigo;Pontevedra;16.5 (14:00);7.2 (00:50);11.8;19 (17:50);6 (15:40);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;14.5 (16:40);3.9 (22:50);9.2;16 (16:20);8 (15:50);0.2;0.0;0.2;0.0
Lugo;Lugo;15.8 (17:00);5.7 (23:59);10.8;14 (20:30);6 (20:30);0.2;0.0;0.2;0.0
O Páramo;Lugo;14.6 (14:40);5.5 (23:59);10.1;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;8.0 (18:00);2.8 (00:00);5.4;28 (23:00);16 (20:40);0.4;0.2;0.2;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;15.1 (15:50);0.0 (00:00);7.6;27 (16:10);16 (20:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;;;;;;;;;
Ponferrada;León;15.8 (17:40);0.4 (06:00);8.1;23 (18:20);12 (18:20);0.0;0.0;0.0;0.0
Vega de Espinareda;León;15.1 (17:10);-1.9 (08:20);6.6;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;15.8 (16:30);-0.4 (09:20);7.7;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;13.5 (15:20);1.7 (06:00);7.6;30 (16:50);14 (17:20);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;13.9 (15:40);0.9 (05:30);7.4;22 (16:50);10 (22:30);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;14.4 (15:20);2.7 (03:40);8.5;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;16.6 (15:00);2.6 (00:30);9.6;19 (17:10);7 (17:00);0.0;0.0;0.0;0.0
Ourense;Ourense;18.0 (16:50);3.3 (05:30);10.6;16 (18:10);8 (18:00);0.0;0.0;0.0;0.0
Beariz;Ourense;14.3 (14:00);-0.6 (02:30);6.9;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;15.8 (14:30);2.3 (03:30);9.1;21 (17:20);10 (17:20);0.0;0.0;0.0;0.0
Ribadavia;Ourense;18.2 (17:00);3.4 (04:20);10.8;16 (22:50);8 (22:50);0.0;0.0;0.0;0.0
Allariz;Ourense;14.5 (15:30);-0.2 (05:20);7.1;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;14.7 (18:10);3.5 (04:20);9.1;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;18.0 (14:10);1.6 (08:20);9.8;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;17.4 (14:40);4.9 (06:40);11.1;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;13.1 (15:50);-2.6 (06:30);5.3;21 (12:00);14 (17:40);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;14.3 (15:20);7.4 (00:00);10.9;29 (12:30);14 (12:30);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;10.5 (15:20);-1.4 (23:59);4.6;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;8.6 (16:50);-0.3 (01:40);4.2;42 (00:50);28 (03:30);0.0;0.0;0.0;0.0
Soria;Soria;12.0 (15:20);-2.8 (08:20);4.6;23 (13:30);14 (15:40);0.0;0.0;0.0;0.0
Lubia;Soria;13.9 (16:10);-5.1 (07:00);4.4;24 (20:20);15 (20:20);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;13.7 (16:50);-8.2 (04:00);2.8;25 (14:40);16 (14:40);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;11.6 (16:30);-5.6 (05:10);3.0;30 (13:50);13 (14:20);0.0;0.0;0.0;0.0
Ucero;Soria;11.8 (15:50);-7.1 (06:50);2.4;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;13.2 (13:50);-7.4 (05:50);2.9;24 (19:30);18 (19:30);0.0;0.0;0.0;0.0
Liceras;Soria;10.5 (16:30);-2.5 (00:30);4.0;23 (03:30);19 (03:30);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;11.8 (16:30);-5.4 (07:10);3.2;25 (16:40);16 (12:40);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;10.8 (17:10);-3.8 (02:10);3.5;28 (15:00);12 (15:10);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;11.5 (16:50);-4.1 (07:50);3.7;21 (12:10);13 (23:50);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;9.2 (16:30);0.2 (08:10);4.7;29 (12:40);17 (12:10);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;6.4 (16:30);-3.2 (02:50);1.6;26 (09:10);15 (23:59);0.4;0.2;0.2;0.0
Peñafiel;Valladolid;12.6 (15:40);-4.6 (08:20);4.0;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;14.5 (15:10);-6.5 (07:40);4.0;15 (17:50);10 (17:50);0.0;0.0;0.0;0.0
Pedraza;Segovia;11.2 (16:40);-2.2 (01:20);4.5;20 (13:00);10 (13:00);0.0;0.0;0.0;0.0
Cuéllar;Segovia;14.8 (17:20);-8.1 (07:20);3.3;21 (13:00);10 (14:30);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;12.7 (13:50);-2.8 (07:40);4.9;30 (16:10);18 (15:40);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;11.0 (17:00);-5.8 (08:00);2.6;30 (23:30);16 (23:30);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;11.5 (16:40);-4.6 (08:20);3.5;24 (17:20);16 (17:10);0.0;0.0;0.0;0.0
Villadiego;Burgos;11.6 (15:30);-4.0 (05:30);3.8;22 (16:50);16 (23:59);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;12.7 (16:10);-6.8 (08:20);2.9;19 (17:00);12 (17:00);0.0;0.0;0.0;0.0
Ólvega;Soria;11.0 (16:50);-1.7 (00:00);4.6;32 (15:40);18 (09:50);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;12.8 (15:30);-6.7 (07:10);3.1;31 (13:00);18 (13:00);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;10.8 (16:40);-2.0 (00:00);4.4;30 (13:10);18 (14:20);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;11.4 (16:10);-2.4 (02:30);4.5;23 (23:50);18 (23:50);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;11.1 (16:00);-3.3 (01:10);3.9;22 (23:40);17 (23:40);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;11.5 (14:50);-0.8 (01:40);5.3;29 (14:30);21 (03:10);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;12.3 (17:00);-4.1 (08:10);4.1;20 (14:10);9 (14:30);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;11.5 (15:50);-3.9 (07:50);3.8;23 (23:30);20 (23:40);0.0;0.0;0.0;0.0
Palencia;Palencia;13.8 (16:00);-5.1 (08:00);4.4;16 (23:30);10 (23:40);0.0;0.0;0.0;0.0
Valladolid;Valladolid;12.9 (16:10);-2.7 (08:30);5.1;23 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Muñotello;Ávila;12.2 (15:10);-3.2 (06:50);4.5;17 (15:10);12 (23:40);0.0;0.0;0.0;0.0
Ávila;Ávila;11.2 (16:30);-3.6 (06:10);3.8;26 (16:30);13 (14:30);0.0;0.0;0.0;0.0
Arevalo;Ávila;13.4 (16:40);-4.4 (08:20);4.5;18 (13:10);12 (23:59);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;5.8 (12:40);-4.0 (04:00);0.9;32 (00:10);19 (23:20);0.0;0.0;0.0;0.0
Segovia;Segovia;11.7 (15:40);-1.0 (02:40);5.3;32 (14:10);15 (14:10);0.0;0.0;0.0;0.0
San Rafael;Segovia;10.3 (16:00);-3.2 (08:00);3.6;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;13.3 (16:50);-3.8 (07:40);4.8;20 (23:59);16 (23:59);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;7.7 (15:50);-3.3 (00:10);2.2;42 (04:30);31 (04:30);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;13.5 (15:50);-4.1 (08:10);4.7;18 (16:00);16 (23:59);0.0;0.0;0.0;0.0
Rueda;Valladolid;12.8 (17:00);-3.7 (08:20);4.6;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;11.8 (17:10);0.4 (07:20);6.1;23 (11:20);16 (10:30);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;15.7 (16:50);-5.2 (07:30);5.3;16 (23:59);13 (23:50);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;14.2 (15:10);-4.4 (07:40);4.9;15 (23:59);11 (22:20);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;13.3 (16:20);-2.5 (04:40);5.4;16 (13:30);9 (05:30);0.0;0.0;0.0;0.0
Coreses;Zamora;14.0 (16:50);-3.3 (08:00);5.4;16 (14:50);13 (23:50);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;10.5 (16:30);-3.5 (08:00);3.5;23 (17:10);14 (17:10);0.2;0.0;0.2;0.0
Villalón de Campos;Valladolid;13.5 (17:10);-5.1 (07:00);4.2;20 (14:20);13 (17:50);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;12.8 (15:10);-5.5 (05:50);3.7;18 (16:20);11 (16:20);0.0;0.0;0.0;0.0
Villafáfila;Zamora;13.3 (16:30);-5.4 (07:20);4.0;21 (17:30);13 (17:30);0.0;0.0;0.0;0.0
Zamora;Zamora;14.8 (15:50);-3.0 (08:50);5.9;15 (23:50);8 (23:50);0.0;0.0;0.0;0.0
