Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Castelló d'Empúries;Girona;13.0 (03:10);5.9 (01:20);9.5;43 (21:20);23 (11:40);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;10.8 (02:50);2.8 (22:40);6.8;63 (14:20);22 (11:40);0.6;0.0;0.0;0.6
Espolla;Girona;14.0 (00:00);10.3 (14:40);12.2;84 (05:20);42 (05:10);0.0;0.0;0.0;0.0
Figueres;Girona;13.3 (00:20);9.8 (14:40);11.6;67 (07:30);30 (07:40);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;14.5 (00:00);10.4 (14:30);12.4;;66 (12:10);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;11.9 (16:00);1.2 (23:59);6.5;32 (13:00);16 (13:10);2.6;0.4;1.8;0.4
Bera;Navarra;12.4 (16:20);2.4 (23:59);7.4;21 (12:20);10 (15:00);3.4;0.8;2.6;0.0
Irún;Gipuzkoa;11.6 (14:00);7.4 (07:50);9.5;32 (11:00);15 (11:00);5.8;0.8;4.6;0.4
San Sebastián Aeropuerto;Gipuzkoa;13.8 (16:50);7.1 (23:30);10.5;35 (10:50);20 (10:50);7.9;0.5;6.8;0.6
Renteria;Gipuzkoa;11.3 (15:20);3.7 (23:59);7.5;35 (11:30);15 (11:30);8.2;1.4;5.4;1.2
Segura - Lastala;Gipuzkoa;11.1 (14:30);2.1 (23:59);6.6;24 (14:40);10 (14:40);2.8;0.4;1.4;0.8
Beasain;Gipuzkoa;10.9 (14:10);2.1 (23:59);6.5;37 (11:40);15 (12:50);4.8;0.6;3.0;1.2
Ordizia;Gipuzkoa;10.2 (14:50);3.0 (23:50);6.6;35 (13:20);21 (15:30);3.6;0.6;2.4;0.6
Areso;Navarra;7.9 (14:00);0.9 (23:59);4.4;27 (12:00);11 (14:50);8.4;1.4;5.4;1.0
Legazpia;Gipuzkoa;8.3 (14:00);1.1 (23:59);4.7;;;4.6;1.6;2.2;0.6
Zumarraga;Gipuzkoa;8.4 (12:40);1.4 (23:20);4.9;29 (11:30);16 (11:30);4.3;2.1;1.2;0.5
Azpeitia;Gipuzkoa;10.7 (14:20);3.1 (23:50);6.9;30 (12:40);14 (12:40);6.2;2.6;2.0;1.6
Zumaia;Gipuzkoa;13.8 (15:00);5.9 (23:00);9.9;41 (12:10);26 (12:10);3.8;3.5;0.1;0.0
Aramaio;Araba/Álava;7.3 (13:30);1.1 (22:30);4.2;;;2.8;1.6;0.8;0.4
Aretxabaleta;Gipuzkoa;9.2 (13:10);1.0 (23:59);5.1;;;3.6;1.0;1.0;1.4
Elgeta;Gipuzkoa;7.8 (13:20);2.6 (23:00);5.2;29 (13:40);11 (13:40);6.0;2.0;2.0;2.0
Elgoibar;Gipuzkoa;9.9 (13:00);2.6 (23:59);6.2;24 (13:50);12 (13:10);5.4;3.2;2.0;0.2
Mutriku;Gipuzkoa;11.3 (13:10);7.0 (22:00);9.2;30 (17:20);18 (01:00);3.4;2.6;0.0;0.8
Forua;Bizkaia;12.2 (14:20);4.2 (22:40);8.2;40 (12:30);18 (12:30);3.6;1.2;1.6;0.8
Machichaco;Bizkaia;11.5 (11:10);7.8 (21:40);9.7;59 (00:10);39 (00:10);1.8;1.2;0.0;0.6
Punta Galea;Bizkaia;11.8 (15:40);5.9 (21:30);8.9;33 (01:30);18 (01:30);0.8;0.7;0.0;0.1
Amurrio;Araba/Álava;10.1 (14:20);1.9 (23:50);6.0;38 (14:30);18 (14:40);3.0;1.6;1.0;0.4
Orozko;Bizkaia;11.1 (15:10);1.6 (23:40);6.4;19 (15:40);8 (12:30);5.8;3.2;2.4;0.2
Abadiño;Bizkaia;6.2 (16:00);1.3 (21:00);3.7;;;2.2;1.4;0.4;0.4
Amorebieta--Etxano;Bizkaia;10.9 (12:00);2.8 (23:30);6.8;23 (17:30);15 (17:30);2.6;2.0;0.0;0.6
Balmaseda;Bizkaia;11.6 (13:10);2.1 (22:50);6.9;;;2.2;1.8;0.2;0.2
Güeñes;Bizkaia;10.6 (12:00);2.9 (23:50);6.8;22 (02:50);12 (06:10);1.5;1.3;0.0;0.2
Bilbao Aeropuerto;Bizkaia;12.4 (15:50);4.2 (22:30);8.3;37 (11:50);26 (11:50);2.5;2.4;0.1;0.0
Sopuerta;Bizkaia;12.5 (15:40);3.7 (22:20);8.1;24 (02:40);12 (01:10);1.6;1.4;0.0;0.2
Castro Urdiales;Cantabria;11.6 (14:00);5.9 (22:10);8.8;68 (03:20);28 (03:30);0.6;0.6;0.0;0.0
Ramales de la Victoria;Cantabria;11.2 (16:10);2.7 (22:10);6.9;28 (11:00);14 (14:20);4.4;4.0;0.4;0.0
Barcena de Cicero, Treto;Cantabria;12.0 (17:00);4.6 (21:50);8.3;23 (12:20);13 (12:20);0.4;0.2;0.0;0.2
Soba, Alto Miera;Cantabria;4.9 (17:00);2.3 (08:00);3.6;28 (01:00);14 (01:00);8.6;5.0;2.4;1.2
Santander Aeropuerto;Cantabria;12.3 (16:20);6.6 (07:30);9.5;37 (03:30);20 (13:40);3.0;1.0;1.8;0.2
Santander;Cantabria;11.5 (15:30);7.0 (08:30);9.3;48 (03:20);33 (03:20);5.0;2.0;2.8;0.2
Villacarriedo;Cantabria;11.0 (17:00);3.2 (22:10);7.1;36 (03:30);18 (03:30);4.4;3.8;0.4;0.2
Los Tojos, Bárcena Mayor;Cantabria;10.4 (16:30);1.0 (21:50);5.7;26 (14:40);12 (14:40);6.0;2.6;2.8;0.6
San Felices de Buelna;Cantabria;11.9 (16:10);3.8 (22:00);7.8;20 (12:50);12 (15:10);2.6;1.8;0.6;0.2
Torrelavega, Sierrapando;Cantabria;11.2 (14:50);5.5 (07:40);8.3;38 (00:50);25 (01:00);3.8;3.0;0.6;0.2
San Vicente de la Barquera;Cantabria;11.8 (13:50);6.1 (22:00);9.0;40 (02:40);24 (00:20);8.7;6.3;2.4;0.0
Camaleño, Fuente De;Cantabria;8.6 (16:00);-0.1 (07:40);4.3;18 (15:30);8 (14:00);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;12.1 (16:20);1.3 (23:59);6.7;25 (17:00);15 (17:00);0.4;0.4;0.0;0.0
Tresviso;Cantabria;7.6 (16:40);0.4 (06:10);4.0;42 (13:10);23 (17:30);3.0;2.6;0.4;0.0
Posada de Valdeón, Soto;León;8.0 (16:10);-0.3 (07:50);3.8;;;0.2;0.2;0.0;0.0
Cabrales;Asturias;10.1 (17:10);3.3 (07:00);6.7;33 (02:40);19 (16:00);4.6;3.2;1.4;0.0
Llanes;Asturias;11.9 (15:20);7.0 (06:40);9.4;26 (03:20);16 (15:40);4.0;3.6;0.4;0.0
Amieva, Panizales;Asturias;12.9 (16:30);3.8 (08:20);8.3;15 (15:10);9 (14:10);4.6;3.6;1.0;0.0
Piloña, Bargaéu;Asturias;13.0 (16:50);3.4 (08:00);8.2;22 (15:30);10 (12:40);5.2;4.4;0.8;0.0
Colunga;Asturias;13.5 (15:20);6.0 (06:20);9.8;22 (15:00);12 (15:00);1.6;1.6;0.0;0.0
Gijón, Campus;Asturias;13.9 (16:20);3.1 (07:40);8.5;22 (11:20);11 (12:00);2.2;1.6;0.6;0.0
Cabo Peñas;Asturias;11.5 (15:20);5.4 (07:40);8.5;25 (11:10);17 (11:10);0.9;0.0;0.9;0.0
Asturias Aeropuerto;Asturias;11.3 (16:40);5.3 (05:30);8.3;26 (10:50);15 (10:30);2.8;2.0;0.8;0.0
Pajares-Valgrande;Asturias;0.9 (17:00);-2.8 (08:50);-0.9;31 (00:10);15 (00:10);6.9;2.9;3.6;0.4
Lena, Ronzón;Asturias;10.8 (16:00);3.1 (07:50);7.0;18 (03:10);11 (17:50);3.4;3.0;0.4;0.0
Aller, Felechosa;Asturias;8.1 (15:20);1.7 (07:30);4.9;14 (11:00);9 (11:00);2.0;1.8;0.2;0.0
Mieres, Baiña;Asturias;13.7 (17:30);5.1 (04:40);9.4;18 (16:40);7 (11:50);4.4;3.2;1.2;0.0
Oviedo;Asturias;11.3 (16:50);3.9 (08:50);7.6;18 (02:20);11 (02:30);3.2;2.2;1.0;0.0
Tineo, Soutu;Asturias;11.8 (16:00);2.9 (07:50);7.4;12 (15:10);6 (15:10);2.6;2.6;0.0;0.0
Pola de Somiedo;Asturias;9.7 (15:20);2.1 (07:30);5.9;14 (03:20);6 (15:40);1.4;0.6;0.8;0.0
Salas, Camuño;Asturias;13.7 (16:30);3.3 (07:20);8.5;21 (12:30);13 (12:30);7.8;6.8;1.0;0.0
Cabo Busto;Asturias;13.9 (16:40);5.4 (08:30);9.6;40 (01:40);28 (01:40);0.4;0.2;0.2;0.0
Cervantes;Lugo;7.5 (17:10);-0.9 (08:10);3.3;26 (04:10);12 (02:50);0.6;0.4;0.2;0.0
Degaña;Asturias;5.3 (16:00);-2.3 (08:50);1.5;22 (15:20);9 (16:50);1.4;0.0;1.4;0.0
Ibias, San Antolin;Asturias;8.9 (16:50);0.4 (08:20);4.6;17 (06:40);11 (18:20);0.2;0.2;0.0;0.0
Villayón, Oneta;Asturias;11.1 (15:40);3.0 (06:40);7.1;29 (01:50);15 (17:00);4.8;4.8;0.0;0.0
Castropol;Asturias;14.7 (16:30);4.2 (07:00);9.4;28 (23:50);12 (09:40);1.8;0.9;0.9;0.0
Taramundi, Ouria;Asturias;11.6 (16:30);2.2 (07:30);6.9;24 (15:20);14 (15:30);2.8;2.4;0.4;0.0
Ribadeo;Lugo;14.1 (15:50);4.6 (06:20);9.4;30 (23:30);19 (23:50);0.2;0.2;0.0;0.0
Mondoñedo;Lugo;13.9 (16:20);2.1 (08:30);8.0;;;3.6;3.4;0.0;0.2
Burela;Lugo;12.9 (14:40);5.3 (07:50);9.1;;;2.0;2.0;0.0;0.0
Estaca de Bares;A Coruña;12.7 (14:40);7.0 (01:10);9.8;52 (21:10);44 (20:50);1.4;1.2;0.0;0.2
Ferrol;A Coruña;12.3 (14:10);4.0 (08:10);8.2;27 (14:20);15 (14:40);0.2;0.0;0.2;0.0
As Pontes;A Coruña;11.5 (14:40);-0.1 (05:20);5.7;;;1.0;0.4;0.0;0.2
A Coruña;A Coruña;13.1 (13:50);6.1 (08:20);9.6;42 (01:20);25 (02:30);0.4;0.0;0.4;0.0
A Coruña Bens;A Coruña;11.4 (14:10);5.1 (07:40);8.2;41 (00:20);30 (00:20);1.1;1.0;0.1;0.0
A Coruña Aeropuerto;A Coruña;12.9 (14:20);2.1 (09:00);7.5;30 (11:10);11 (09:30);3.9;3.9;0.0;0.0
Carballo, Depuradora;A Coruña;13.0 (14:30);2.3 (08:10);7.6;;;0.4;0.0;0.4;0.0
Cabo Vilán;A Coruña;13.4 (14:20);8.1 (00:50);10.8;48 (00:40);36 (00:40);0.0;0.0;0.0;0.0
Vimianzo;A Coruña;11.6 (14:30);1.0 (08:50);6.3;;;0.4;0.4;0.0;0.0
Fisterra;A Coruña;11.9 (16:00);6.6 (04:20);9.2;52 (02:20);35 (00:40);0.4;0.2;0.2;0.0
Mazaricos;A Coruña;10.5 (14:30);1.9 (08:40);6.2;;;0.4;0.2;0.2;0.0
Sobrado;A Coruña;12.6 (15:00);-2.7 (08:00);5.0;;;1.2;0.2;0.4;0.6
Santiago de Compostela Aeropuerto;A Coruña;11.4 (16:50);-0.4 (07:50);5.5;30 (00:20);19 (00:20);0.3;0.2;0.0;0.1
Noia;A Coruña;12.4 (15:30);3.1 (07:00);7.7;13 (15:40);5 (14:30);0.0;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;0.1;0.0;0.1;0.0
Boiro;A Coruña;13.2 (12:30);1.4 (07:10);7.3;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;11.1 (16:40);0.9 (06:20);6.0;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;12.7 (16:40);0.9 (07:30);6.8;17 (16:00);9 (15:50);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;12.3 (16:10);1.3 (08:40);6.8;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;13.6 (16:20);1.7 (08:10);7.7;21 (11:30);14 (10:40);0.1;0.0;0.1;0.0
Santiago de Compostela;A Coruña;13.7 (16:30);2.6 (09:00);8.1;16 (00:20);7 (00:20);0.2;0.1;0.1;0.0
Rois, Casas do Porto;A Coruña;12.6 (17:00);2.7 (08:30);7.7;;;0.0;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;13.6 (17:30);3.0 (08:10);8.3;28 (01:00);14 (02:10);0.2;0.2;0.0;0.0
Pontevedra;Pontevedra;13.4 (17:00);3.3 (08:20);8.3;24 (14:00);14 (16:00);0.0;0.0;0.0;0.0
A Lama;Pontevedra;11.8 (16:20);0.6 (08:40);6.2;25 (15:10);17 (15:10);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;12.1 (16:00);2.3 (08:30);7.2;30 (00:40);18 (00:40);0.0;0.0;0.0;0.0
Vigo;Pontevedra;13.5 (15:30);5.0 (08:00);9.3;26 (02:50);12 (02:00);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;12.0 (16:40);0.0 (08:40);6.0;16 (18:00);8 (18:10);0.4;0.2;0.0;0.0
Lugo;Lugo;12.7 (16:40);-0.5 (08:30);6.1;21 (18:20);8 (18:20);0.0;0.0;0.0;0.0
O Páramo;Lugo;12.1 (17:20);0.9 (09:20);6.5;;;0.2;0.0;0.0;0.2
Becerreá;Lugo;6.0 (17:20);-1.2 (07:10);2.4;23 (05:20);9 (01:50);0.2;0.0;0.2;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;11.6 (16:20);-1.3 (08:10);5.2;30 (14:50);18 (14:40);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;;;;;;;;;
Ponferrada;León;12.9 (17:20);0.0 (08:20);6.4;20 (16:30);10 (00:40);0.0;0.0;0.0;0.0
Vega de Espinareda;León;13.3 (16:40);-1.6 (08:40);5.9;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;12.8 (17:00);-0.1 (09:20);6.4;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;9.2 (16:10);-0.7 (08:30);4.2;27 (17:30);15 (17:50);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;7.5 (16:40);-0.5 (08:20);3.5;22 (14:40);9 (15:40);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;11.9 (15:40);0.6 (08:30);6.2;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;14.4 (15:30);-0.7 (08:10);6.8;21 (13:40);9 (12:30);0.0;0.0;0.0;0.0
Ourense;Ourense;16.2 (17:40);0.9 (09:10);8.6;23 (13:10);8 (13:10);0.0;0.0;0.0;0.0
Beariz;Ourense;12.9 (15:30);-0.5 (08:20);6.2;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;15.1 (15:50);-0.4 (08:50);7.4;23 (16:10);12 (16:10);0.1;0.1;0.0;0.0
Ribadavia;Ourense;16.0 (16:40);0.5 (07:40);8.3;17 (17:00);8 (21:10);0.0;0.0;0.0;0.0
Allariz;Ourense;11.6 (17:30);1.2 (08:50);6.4;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;13.5 (16:00);2.2 (08:00);7.9;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;14.9 (15:40);1.4 (08:20);8.1;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;14.2 (15:10);3.3 (08:50);8.7;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;9.1 (17:00);-0.6 (06:50);4.3;32 (17:10);20 (16:00);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;10.9 (15:50);5.3 (07:10);8.1;26 (01:50);12 (23:40);4.2;2.8;1.2;0.2
Vinuesa, Quintanarejo;Soria;5.5 (13:50);-0.9 (22:20);2.3;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;3.6 (15:30);-0.4 (21:50);1.6;44 (12:50);29 (03:20);0.0;0.0;0.0;0.0
Soria;Soria;7.5 (16:00);-0.7 (23:59);3.4;42 (13:00);25 (13:00);0.0;0.0;0.0;0.0
Lubia;Soria;7.9 (14:40);-3.7 (23:30);2.1;41 (13:00);24 (12:30);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;9.2 (15:10);-2.4 (23:59);3.4;49 (03:40);37 (14:00);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;9.8 (16:00);-3.2 (23:59);3.3;36 (02:40);26 (02:20);0.0;0.0;0.0;0.0
Ucero;Soria;12.3 (15:50);-3.6 (23:59);4.4;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;13.3 (17:20);-3.6 (23:59);4.9;22 (18:00);14 (18:00);0.0;0.0;0.0;0.0
Liceras;Soria;9.6 (14:30);-1.8 (23:59);3.9;23 (15:20);15 (01:20);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;9.9 (15:30);-0.9 (23:59);4.5;40 (15:00);22 (14:50);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;9.6 (15:30);-2.4 (23:59);3.6;39 (15:10);17 (15:40);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;10.4 (15:40);-3.3 (23:59);3.5;30 (16:50);20 (18:30);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;7.6 (15:20);-0.3 (22:40);3.6;28 (15:50);18 (16:10);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;3.2 (15:40);-3.2 (20:40);0.0;33 (16:40);18 (16:00);0.2;0.0;0.0;0.0
Peñafiel;Valladolid;9.7 (15:50);-1.6 (23:59);4.0;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;11.7 (15:10);-3.2 (23:50);4.2;35 (03:40);19 (12:50);0.0;0.0;0.0;0.0
Pedraza;Segovia;9.9 (16:00);-1.2 (23:40);4.3;26 (17:00);14 (17:00);0.0;0.0;0.0;0.0
Cuéllar;Segovia;11.4 (15:20);-5.2 (23:59);3.1;51 (04:20);35 (04:00);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;9.7 (16:20);-0.9 (08:20);4.4;42 (03:20);18 (03:50);0.2;0.0;0.0;0.2
Aguilar de Campoo;Palencia;7.1 (15:40);-2.5 (23:59);2.3;37 (11:10);20 (11:10);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;9.3 (16:20);-2.1 (23:10);3.6;32 (13:00);17 (13:10);0.2;0.2;0.0;0.0
Villadiego;Burgos;8.4 (15:40);-1.1 (23:50);3.6;46 (03:20);32 (06:40);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;9.5 (15:20);-2.3 (23:50);3.6;38 (10:50);23 (04:30);0.0;0.0;0.0;0.0
Ólvega;Soria;6.2 (17:30);-1.6 (23:59);2.3;47 (14:40);25 (13:40);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;8.2 (14:40);-3.5 (23:59);2.3;36 (12:40);22 (13:50);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;4.5 (16:00);-2.3 (23:50);1.1;42 (12:10);24 (14:40);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;8.1 (16:40);-1.3 (23:59);3.4;55 (00:10);30 (00:10);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;7.6 (16:50);-2.5 (23:30);2.5;42 (11:20);32 (11:50);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;8.9 (14:50);-2.9 (08:00);3.0;27 (17:20);18 (20:10);0.8;0.2;0.6;0.0
Carrión de los Condes;Palencia;9.6 (15:50);-1.9 (23:50);3.9;35 (10:50);18 (11:40);0.4;0.4;0.0;0.0
Autilla del Pino;Palencia;8.7 (15:40);-0.5 (23:10);4.1;42 (11:40);31 (10:10);0.0;0.0;0.0;0.0
Palencia;Palencia;10.3 (16:10);-1.6 (23:59);4.4;30 (13:40);14 (12:50);0.0;0.0;0.0;0.0
Valladolid;Valladolid;10.4 (16:20);2.3 (23:40);6.3;33 (13:50);10 (13:50);0.0;0.0;0.0;0.0
Muñotello;Ávila;7.2 (16:10);-0.2 (23:50);3.5;30 (17:00);18 (16:00);0.0;0.0;0.0;0.0
Ávila;Ávila;8.4 (16:10);-0.3 (23:59);4.0;33 (04:20);20 (04:30);0.0;0.0;0.0;0.0
Arevalo;Ávila;10.5 (15:40);-1.0 (23:59);4.8;40 (05:10);21 (05:10);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;1.5 (00:00);-3.7 (21:30);-1.1;;;0.0;0.0;0.0;0.0
Segovia;Segovia;9.3 (15:40);0.8 (23:59);5.1;30 (16:50);15 (17:10);0.0;0.0;0.0;0.0
San Rafael;Segovia;7.0 (15:40);-1.4 (23:40);2.8;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;10.0 (15:50);0.3 (23:59);5.2;42 (15:20);24 (05:30);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;1.0 (00:00);-4.2 (23:30);-1.6;47 (22:50);37 (21:10);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;10.6 (15:20);1.5 (23:59);6.1;46 (05:10);28 (03:30);0.0;0.0;0.0;0.0
Rueda;Valladolid;10.5 (16:10);0.8 (23:59);5.7;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;9.0 (15:30);1.4 (23:59);5.2;30 (03:10);22 (03:10);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;11.1 (16:30);-2.6 (23:59);4.3;40 (03:40);25 (12:00);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;11.4 (15:50);0.2 (22:30);5.8;44 (00:20);33 (00:20);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;9.7 (16:20);-0.9 (23:40);4.4;45 (01:40);31 (01:40);0.0;0.0;0.0;0.0
Coreses;Zamora;10.7 (17:40);2.1 (08:40);6.4;40 (02:40);29 (02:30);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;8.6 (16:50);-2.5 (23:59);3.1;19 (15:20);11 (17:00);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;11.2 (17:50);-2.3 (23:59);4.4;32 (11:10);15 (11:00);0.4;0.2;0.2;0.0
Medina de Rioseco;Valladolid;10.0 (17:00);-1.0 (23:59);4.5;37 (11:20);21 (00:20);0.0;0.0;0.0;0.0
Villafáfila;Zamora;11.6 (16:40);-1.3 (23:59);5.2;27 (00:10);19 (00:10);0.0;0.0;0.0;0.0
Zamora;Zamora;11.2 (15:30);2.3 (23:59);6.7;28 (13:30);16 (03:40);0.0;0.0;0.0;0.0
