Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Espolla;Girona;15.6 (13:30);5.1 (07:10);10.4;24 (14:50);15 (15:00);0.0;0.0;0.0;0.0
Figueres;Girona;16.2 (14:30);6.3 (07:10);11.3;23 (14:30);10 (15:40);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;;;;;17 (15:40);;0.0;;0.0
Baztan, Irurita;Navarra;21.2 (15:20);-0.2 (08:00);10.5;16 (16:40);8 (17:10);0.0;0.0;0.0;0.0
Bera;Navarra;21.2 (15:10);1.8 (06:10);11.5;21 (16:10);9 (16:20);0.0;0.0;0.0;0.0
Irún;Gipuzkoa;18.0 (14:30);7.0 (07:10);12.5;14 (17:00);9 (13:10);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;17.9 (16:10);5.3 (07:20);11.6;21 (13:00);17 (13:10);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;20.7 (16:00);2.9 (07:50);11.8;18 (16:40);10 (17:40);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;21.3 (16:20);1.5 (08:10);11.4;14 (14:10);7 (18:10);0.0;0.0;0.0;0.0
Beasain;Gipuzkoa;21.1 (16:30);1.8 (07:50);11.5;22 (17:40);12 (17:50);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;20.5 (15:20);2.7 (06:50);11.6;22 (17:30);13 (17:30);0.0;0.0;0.0;0.0
Areso;Navarra;19.0 (16:10);3.3 (07:10);11.1;21 (11:20);10 (11:20);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;18.5 (15:00);3.1 (05:00);10.8;;;0.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;17.0 (15:50);2.8 (07:30);9.9;18 (17:40);9 (17:40);0.0;0.0;0.0;0.0
Azpeitia;Gipuzkoa;21.4 (15:00);3.0 (07:00);12.2;21 (17:00);7 (17:00);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;18.9 (15:10);5.5 (07:40);12.2;27 (14:40);19 (14:00);0.0;0.0;0.0;0.0
Aramaio;Araba/Álava;17.4 (15:40);5.1 (07:10);11.2;;;0.0;0.0;0.0;0.0
Aretxabaleta;Gipuzkoa;19.3 (14:50);1.9 (07:40);10.6;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;19.0 (16:10);5.0 (07:10);12.0;20 (14:50);12 (09:00);0.0;0.0;0.0;0.0
Elgoibar;Gipuzkoa;19.7 (15:00);2.4 (07:50);11.1;22 (16:20);12 (16:20);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;16.6 (16:20);8.2 (07:40);12.4;21 (14:20);15 (14:20);0.0;0.0;0.0;0.0
Forua;Bizkaia;21.1 (14:10);3.1 (07:20);12.1;23 (16:10);14 (15:00);0.0;0.0;0.0;0.0
Machichaco;Bizkaia;15.9 (16:10);9.1 (05:00);12.5;31 (23:59);21 (23:59);0.0;0.0;0.0;0.0
Punta Galea;Bizkaia;19.8 (13:50);6.1 (05:50);12.9;23 (11:10);13 (18:30);0.0;0.0;0.0;0.0
Amurrio;Araba/Álava;19.6 (13:40);1.8 (07:30);10.7;16 (18:40);8 (15:40);0.0;0.0;0.0;0.0
Orozko;Bizkaia;22.0 (16:20);3.5 (08:10);12.8;17 (14:00);8 (14:10);0.0;0.0;0.0;0.0
Abadiño;Bizkaia;17.5 (15:10);3.3 (09:00);10.4;;;0.0;0.0;0.0;0.0
Amorebieta--Etxano;Bizkaia;21.4 (16:10);3.2 (07:00);12.3;26 (16:40);17 (16:50);0.0;0.0;0.0;0.0
Balmaseda;Bizkaia;21.2 (14:50);1.6 (07:40);11.4;;;0.0;0.0;0.0;0.0
Güeñes;Bizkaia;20.8 (15:10);3.4 (08:00);12.1;16 (14:20);9 (12:40);0.1;0.0;0.1;0.0
Bilbao Aeropuerto;Bizkaia;21.7 (15:00);4.6 (05:20);13.2;33 (15:10);20 (15:10);0.0;0.0;0.0;0.0
Sopuerta;Bizkaia;22.3 (14:10);4.5 (05:00);13.4;24 (18:20);15 (18:20);0.0;0.0;0.0;0.0
Castro Urdiales;Cantabria;18.2 (13:10);7.4 (04:40);12.8;28 (14:10);19 (11:00);0.0;0.0;0.0;0.0
Ramales de la Victoria;Cantabria;20.6 (16:00);1.9 (07:40);11.3;20 (14:20);11 (14:20);0.0;0.0;0.0;0.0
Barcena de Cicero, Treto;Cantabria;17.2 (14:30);4.9 (08:00);11.1;20 (07:10);12 (13:30);0.0;0.0;0.0;0.0
Soba, Alto Miera;Cantabria;18.0 (16:10);5.9 (02:10);12.0;27 (13:10);15 (16:40);0.0;0.0;0.0;0.0
Santander Aeropuerto;Cantabria;17.6 (13:40);3.0 (07:10);10.3;32 (12:10);22 (12:10);0.0;0.0;0.0;0.0
Santander;Cantabria;13.9 (13:00);8.6 (04:00);11.3;26 (12:30);19 (12:30);0.0;0.0;0.0;0.0
Villacarriedo;Cantabria;19.6 (15:10);1.9 (07:20);10.8;30 (10:50);20 (10:50);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;20.2 (14:50);0.0 (08:10);10.1;23 (15:50);12 (15:40);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;21.0 (14:30);3.1 (07:10);12.0;20 (15:30);13 (15:30);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;18.6 (14:20);7.1 (03:00);12.9;31 (11:40);21 (11:40);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;15.9 (15:40);6.0 (08:00);10.9;22 (11:10);14 (00:30);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;17.9 (16:20);2.5 (07:30);10.2;35 (10:40);14 (10:40);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;20.7 (14:50);-0.1 (07:30);10.3;30 (16:30);15 (16:30);0.0;0.0;0.0;0.0
Tresviso;Cantabria;16.6 (15:00);6.2 (00:00);11.4;15 (08:20);10 (04:50);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;16.8 (14:30);1.2 (07:30);9.0;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;20.0 (15:10);5.7 (04:50);12.8;22 (15:40);15 (19:40);0.0;0.0;0.0;0.0
Llanes;Asturias;17.0 (15:50);7.6 (08:00);12.3;16 (10:30);12 (02:40);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;21.6 (15:30);4.1 (06:10);12.9;26 (14:20);12 (14:50);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;20.2 (14:20);1.9 (08:30);11.1;21 (17:10);11 (17:00);0.0;0.0;0.0;0.0
Colunga;Asturias;15.0 (11:20);4.3 (08:00);9.7;15 (01:20);11 (08:40);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;17.9 (13:00);3.3 (07:50);10.6;16 (13:30);12 (16:20);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;15.8 (11:40);8.9 (08:20);12.3;25 (23:59);21 (23:59);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;16.3 (12:20);7.8 (06:20);12.0;26 (06:30);18 (07:40);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;11.6 (14:40);2.9 (04:50);7.3;36 (00:30);24 (07:00);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;19.9 (14:20);1.7 (08:10);10.8;24 (16:20);14 (15:40);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;19.2 (15:30);2.7 (05:10);11.0;17 (18:20);10 (18:10);0.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;19.5 (14:40);3.8 (08:10);11.6;19 (18:00);11 (16:20);0.0;0.0;0.0;0.0
Oviedo;Asturias;18.2 (14:20);5.7 (08:20);12.0;22 (17:20);11 (17:40);0.0;0.0;0.0;0.0
Tineo, Soutu;Asturias;19.3 (14:40);2.6 (06:00);10.9;23 (18:00);13 (18:30);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;19.3 (14:00);0.8 (06:20);10.0;26 (10:40);14 (15:40);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;18.9 (14:30);5.7 (05:00);12.3;18 (16:50);12 (16:40);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;15.4 (11:10);8.3 (05:10);11.8;28 (05:30);21 (05:40);0.0;0.0;0.0;0.0
Cervantes;Lugo;15.1 (15:10);4.9 (02:00);10.0;38 (10:50);19 (10:50);0.2;0.0;0.0;0.0
Degaña;Asturias;13.6 (14:30);1.3 (02:30);7.5;20 (06:40);13 (09:40);0.0;0.0;0.0;0.0
Ibias, San Antolin;Asturias;16.4 (15:10);4.6 (07:50);10.5;28 (14:40);18 (14:40);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;17.5 (15:00);6.8 (07:40);12.2;23 (15:40);15 (15:50);0.0;0.0;0.0;0.0
Castropol;Asturias;18.3 (13:40);7.5 (05:50);12.9;22 (19:40);9 (09:50);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;17.8 (14:00);7.1 (03:40);12.4;33 (14:40);21 (14:40);0.2;0.0;0.0;0.2
Ribadeo;Lugo;19.2 (13:50);7.9 (04:40);13.6;35 (13:20);18 (13:40);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;18.4 (15:40);6.3 (06:30);12.3;;;0.2;0.0;0.0;0.2
Burela;Lugo;15.4 (14:10);8.7 (05:00);12.0;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;15.4 (17:20);10.6 (02:50);13.0;20 (16:10);15 (23:00);0.0;0.0;0.0;0.0
Ferrol;A Coruña;18.2 (16:30);8.6 (05:20);13.4;31 (12:50);20 (12:40);0.0;0.0;0.0;0.0
As Pontes;A Coruña;16.8 (13:30);6.2 (04:50);11.5;;;0.0;0.0;0.0;0.0
A Coruña;A Coruña;18.3 (15:50);10.5 (05:10);14.4;32 (17:10);21 (17:10);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;17.4 (15:40);9.4 (04:30);13.4;27 (17:20);19 (11:50);0.0;0.0;0.0;0.0
A Coruña Aeropuerto;A Coruña;17.7 (15:20);8.4 (04:20);13.1;46 (14:30);26 (15:40);0.0;0.0;0.0;0.0
Carballo, Depuradora;A Coruña;17.1 (14:30);6.8 (04:00);12.0;;;0.0;0.0;0.0;0.0
Cabo Vilán;A Coruña;15.6 (13:50);10.2 (00:00);12.9;49 (13:50);36 (13:50);0.1;0.1;0.0;0.0
Vimianzo;A Coruña;13.8 (13:20);7.7 (00:00);10.8;;;0.0;0.0;0.0;0.0
Fisterra;A Coruña;14.0 (15:20);10.4 (00:30);12.2;45 (12:40);30 (12:40);0.0;0.0;0.0;0.0
Mazaricos;A Coruña;13.6 (13:00);8.1 (05:00);10.9;;;0.0;0.0;0.0;0.0
Sobrado;A Coruña;15.6 (15:10);3.5 (06:00);9.6;;;0.0;0.0;0.0;0.0
Santiago de Compostela Aeropuerto;A Coruña;15.2 (14:10);5.2 (05:20);10.2;32 (12:50);19 (12:50);0.0;0.0;0.0;0.0
Noia;A Coruña;16.1 (13:10);8.9 (01:00);12.5;20 (13:20);10 (23:59);0.0;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;0.0;0.0;0.0;0.0
Boiro;A Coruña;16.6 (13:10);8.6 (00:30);12.6;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;15.4 (17:00);6.6 (06:10);11.0;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;17.7 (13:00);7.1 (05:50);12.4;31 (15:00);13 (07:00);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;15.8 (14:20);6.2 (06:30);11.0;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;17.3 (14:10);6.1 (07:40);11.7;21 (14:00);14 (08:50);0.0;0.0;0.0;0.0
Santiago de Compostela;A Coruña;16.2 (14:20);9.0 (08:20);12.6;23 (14:30);9 (13:40);0.0;0.0;0.0;0.0
Rois, Casas do Porto;A Coruña;14.1 (14:00);8.5 (02:00);11.3;;;0.0;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;15.5 (14:10);8.6 (08:10);12.1;26 (14:00);17 (15:40);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;16.5 (13:50);7.8 (08:30);12.2;21 (16:10);10 (06:10);0.0;0.0;0.0;0.0
A Lama;Pontevedra;15.5 (15:30);3.1 (06:40);9.3;24 (13:20);13 (13:20);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;15.9 (14:20);7.5 (07:20);11.7;22 (06:40);17 (04:10);0.0;0.0;0.0;0.0
Vigo;Pontevedra;16.1 (14:50);9.2 (06:10);12.7;18 (16:10);7 (16:10);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;16.7 (14:50);3.7 (06:00);10.2;28 (15:30);15 (15:10);0.0;0.0;0.0;0.0
Lugo;Lugo;16.9 (13:20);4.6 (06:20);10.7;20 (14:00);7 (08:30);0.0;0.0;0.0;0.0
O Páramo;Lugo;17.4 (14:00);2.8 (06:50);10.1;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;12.8 (14:50);5.2 (00:40);9.0;27 (16:30);18 (16:30);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;17.7 (15:40);-2.6 (08:20);7.6;39 (15:50);23 (16:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;12.7 (15:50);0.2 (07:20);6.4;26 (15:30);16 (11:50);0.0;0.0;0.0;0.0
Ponferrada;León;17.0 (15:30);2.1 (08:00);9.5;15 (15:30);9 (15:20);0.0;0.0;0.0;0.0
Vega de Espinareda;León;15.8 (14:10);1.1 (06:00);8.5;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;17.9 (17:20);3.1 (08:10);10.5;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;15.7 (16:50);2.7 (07:30);9.2;21 (00:20);12 (00:20);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;15.5 (14:40);2.5 (04:20);9.0;30 (11:50);22 (11:50);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;17.1 (15:00);3.2 (07:30);10.2;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;18.1 (15:50);1.7 (07:10);9.9;13 (17:50);5 (19:20);0.0;0.0;0.0;0.0
Ourense;Ourense;19.4 (16:30);4.7 (06:40);12.0;18 (16:50);10 (16:50);0.0;0.0;0.0;0.0
Beariz;Ourense;17.1 (14:50);1.3 (05:30);9.2;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;17.3 (15:50);3.3 (07:00);10.3;17 (15:50);8 (16:00);0.0;0.0;0.0;0.0
Ribadavia;Ourense;19.4 (17:30);4.1 (07:30);11.7;24 (17:50);14 (17:50);0.0;0.0;0.0;0.0
Allariz;Ourense;17.8 (17:40);3.4 (06:10);10.6;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;15.1 (15:30);5.7 (06:40);10.4;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;19.1 (16:00);5.4 (07:50);12.3;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;17.0 (15:10);6.8 (08:10);11.9;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;16.6 (15:50);-1.0 (07:10);7.8;28 (11:30);17 (11:50);0.0;0.0;0.0;0.0
Santillana del Mar, Altamira;Cantabria;17.3 (14:00);6.1 (04:30);11.7;24 (11:30);13 (15:00);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;16.1 (15:30);-2.3 (07:20);6.9;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;14.5 (15:50);-0.9 (07:40);6.8;22 (16:50);13 (16:50);0.2;0.0;0.2;0.0
Soria;Soria;17.6 (16:10);-1.6 (08:30);8.0;21 (18:00);12 (18:10);0.0;0.0;0.0;0.0
Lubia;Soria;;;;;;;;;0.0
Morón de Almazán;Soria;16.4 (16:30);-2.2 (08:00);7.1;23 (14:20);13 (18:10);0.2;0.0;0.2;0.0
La Riba de Escalote;Soria;15.0 (16:00);-1.3 (07:30);6.9;27 (17:50);19 (17:50);0.0;0.0;0.0;0.0
Ucero;Soria;15.4 (16:20);-2.6 (08:00);6.4;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;15.6 (16:30);-3.1 (05:20);6.3;32 (16:00);20 (18:10);0.0;0.0;0.0;0.0
Liceras;Soria;14.2 (15:50);-0.7 (07:20);6.7;27 (17:30);16 (16:30);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;14.8 (16:50);-0.6 (08:10);7.1;26 (15:30);17 (17:10);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;15.3 (16:20);-3.3 (07:20);6.0;20 (15:00);9 (16:20);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;15.4 (16:30);-3.9 (08:00);5.7;34 (17:20);15 (17:10);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;13.0 (15:30);3.6 (07:20);8.3;27 (15:50);16 (15:30);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;8.4 (14:00);-0.8 (08:40);3.8;27 (15:20);12 (22:40);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;15.9 (16:30);-1.6 (07:50);7.1;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;18.1 (16:50);-1.8 (06:40);8.2;19 (13:40);9 (14:00);0.0;0.0;0.0;0.0
Pedraza;Segovia;14.1 (17:20);0.4 (06:00);7.3;23 (15:10);12 (14:40);0.0;0.0;0.0;0.0
Cuéllar;Segovia;18.2 (17:00);-5.0 (08:10);6.6;19 (14:50);9 (14:30);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;18.3 (15:30);0.7 (06:30);9.5;33 (16:10);18 (16:10);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;16.6 (16:30);-5.0 (07:20);5.8;33 (12:30);18 (12:30);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;15.1 (16:40);-2.2 (07:50);6.5;30 (13:00);21 (12:30);0.0;0.0;0.0;0.0
Villadiego;Burgos;16.9 (17:10);-1.2 (08:10);7.8;40 (15:00);22 (13:50);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;16.7 (16:50);-4.3 (07:20);6.2;28 (14:00);14 (13:40);0.0;0.0;0.0;0.0
Ólvega;Soria;15.2 (13:20);-0.2 (04:10);7.5;20 (15:40);12 (16:10);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;15.6 (15:50);-2.9 (06:50);6.4;35 (16:10);20 (17:30);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;13.9 (15:20);-3.5 (08:10);5.2;33 (16:30);23 (16:30);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;15.7 (17:20);-1.4 (07:40);7.1;20 (14:50);10 (15:20);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;15.4 (17:20);-2.9 (08:00);6.2;30 (15:00);20 (15:10);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;14.1 (15:00);1.1 (06:20);7.6;35 (11:10);21 (11:40);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;16.8 (15:50);-3.5 (07:30);6.6;26 (13:20);13 (13:20);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;15.2 (15:30);0.6 (03:10);7.9;36 (12:50);13 (12:40);0.0;0.0;0.0;0.0
Palencia;Palencia;17.4 (16:10);-2.8 (08:00);7.3;21 (13:00);10 (16:30);0.0;0.0;0.0;0.0
Valladolid;Valladolid;16.8 (16:10);0.5 (08:10);8.6;17 (16:20);8 (16:20);0.0;0.0;0.0;0.0
Muñotello;Ávila;14.7 (15:50);1.6 (08:10);8.1;27 (13:00);18 (12:50);0.0;0.0;0.0;0.0
Ávila;Ávila;14.3 (17:00);0.4 (07:20);7.4;22 (15:30);12 (14:10);0.0;0.0;0.0;0.0
Arevalo;Ávila;16.2 (16:20);-1.7 (07:50);7.3;17 (14:40);10 (14:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;9.2 (14:20);-0.2 (08:00);4.5;23 (16:30);15 (21:00);0.0;0.0;0.0;0.0
Segovia;Segovia;14.3 (16:00);2.4 (07:50);8.4;22 (15:30);12 (14:00);0.0;0.0;0.0;0.0
San Rafael;Segovia;12.8 (15:40);-0.2 (07:50);6.3;;;0.8;0.2;0.4;0.2
Miguelañez;Segovia;15.9 (17:40);0.3 (06:00);8.1;27 (03:00);19 (23:59);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;8.2 (14:50);-1.6 (02:40);3.3;25 (16:00);15 (14:10);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;16.3 (17:10);-1.4 (08:00);7.4;17 (14:20);11 (00:30);0.0;0.0;0.0;0.0
Rueda;Valladolid;16.6 (16:40);-0.6 (07:30);8.0;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;15.0 (16:30);0.4 (07:30);7.7;19 (17:40);12 (17:50);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;18.6 (15:40);-1.1 (05:40);8.8;17 (23:10);15 (23:10);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;18.7 (17:50);-0.7 (05:10);9.0;31 (17:10);13 (01:10);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;16.5 (16:50);-0.4 (08:20);8.0;20 (15:50);9 (18:10);0.0;0.0;0.0;0.0
Coreses;Zamora;17.6 (16:50);0.1 (08:00);8.9;21 (21:00);18 (21:00);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;14.2 (17:00);-0.7 (08:00);6.7;27 (13:10);17 (11:30);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;16.7 (17:40);-4.0 (07:50);6.4;25 (16:00);13 (16:10);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;16.2 (16:10);-2.8 (08:10);6.7;21 (16:10);13 (16:10);0.0;0.0;0.0;0.0
Villafáfila;Zamora;16.4 (16:30);-3.0 (07:30);6.7;23 (16:20);12 (10:40);0.0;0.0;0.0;0.0
Zamora;Zamora;17.7 (16:30);-0.6 (08:30);8.6;16 (18:00);7 (18:10);0.0;0.0;0.0;0.0
Riaño;León;16.1 (16:30);-2.7 (05:50);6.7;18 (16:20);9 (16:20);0.0;0.0;0.0;0.0
