Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Blanes;Girona;16.5 (14:30);6.2 (07:50);11.3;29 (05:30);19 (05:40);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;17.5 (14:00);3.6 (08:30);10.5;24 (11:10);13 (11:10);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;13.8 (14:50);-1.4 (02:50);6.2;17 (16:10);9 (13:30);0.0;0.0;0.0;0.0
Planoles;Girona;16.4 (14:50);-0.6 (00:50);7.9;57 (08:40);26 (06:30);0.0;0.0;0.0;0.0
Ripoll;Girona;14.8 (15:40);-1.4 (07:50);6.7;;;0.0;0.0;0.0;0.0
Tona;Barcelona;14.7 (17:00);-1.5 (07:00);6.6;17 (17:10);8 (10:40);0.0;0.0;0.0;0.0
Sant Julià  de Vilatorta;Barcelona;14.2 (16:40);-2.1 (06:10);6.0;13 (15:10);8 (10:20);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;17.8 (15:00);-1.7 (03:30);8.0;13 (15:30);6 (16:20);0.0;0.0;0.0;0.0
Sant Hilari;Girona;15.5 (14:40);-0.8 (00:00);7.3;30 (04:10);18 (06:20);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;20.0 (16:10);0.6 (07:50);10.3;28 (17:00);21 (17:00);0.0;0.0;0.0;0.0
Girona;Girona;20.0 (15:40);3.0 (08:00);11.5;20 (17:20);8 (17:20);0.0;0.0;0.0;0.0
Porqueres;Girona;19.3 (16:00);1.3 (07:40);10.3;16 (18:20);9 (18:20);0.0;0.0;0.0;0.0
L'Estartit;Girona;19.0 (15:50);5.1 (06:00);12.0;39 (18:10);20 (18:00);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;18.2 (15:00);-0.5 (02:50);8.9;15 (08:30);8 (08:30);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;19.2 (14:00);1.4 (06:10);10.3;68 (15:40);45 (15:30);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;19.0 (13:50);1.3 (00:20);10.1;55 (17:50);31 (21:20);0.0;0.0;0.0;0.0
Espolla;Girona;18.0 (13:40);3.1 (02:10);10.5;73 (21:00);43 (15:30);0.0;0.0;0.0;0.0
Figueres;Girona;18.8 (13:20);3.9 (04:40);11.3;62 (17:30);31 (20:10);0.0;0.0;0.0;0.0
Cabo de Creus;Girona;15.6 (11:00);10.3 (04:00);13.0;;73 (20:00);0.0;0.0;0.0;0.0
Baztan, Irurita;Navarra;11.3 (16:30);5.4 (01:20);8.4;18 (17:00);9 (17:00);1.8;0.0;1.6;0.2
Bera;Navarra;14.2 (14:20);6.2 (00:20);10.2;22 (15:30);10 (14:30);1.4;0.0;0.2;0.6
Irún;Gipuzkoa;12.2 (14:30);8.3 (08:40);10.3;33 (06:40);16 (11:00);2.8;0.0;1.8;1.0
San Sebastián Aeropuerto;Gipuzkoa;13.7 (14:10);9.7 (08:30);11.7;39 (06:00);23 (12:10);2.8;0.0;1.8;1.0
Renteria;Gipuzkoa;12.5 (15:00);5.0 (00:10);8.8;20 (17:10);12 (17:10);4.6;0.0;2.4;1.8
Segura - Lastala;Gipuzkoa;11.0 (16:30);2.7 (01:10);6.9;14 (16:40);5 (16:40);1.2;0.0;0.2;0.6
Beasain;Gipuzkoa;10.8 (16:40);3.1 (01:20);7.0;19 (17:50);10 (16:50);2.0;0.0;0.4;0.8
Ordizia;Gipuzkoa;10.6 (16:30);3.8 (01:20);7.2;17 (16:40);8 (23:50);2.0;0.0;1.0;0.6
Areso;Navarra;9.0 (15:50);2.9 (00:20);6.0;14 (14:50);6 (16:40);6.6;0.0;3.0;3.4
Legazpia;Gipuzkoa;8.8 (17:00);3.8 (00:20);6.3;;;1.0;0.0;0.4;0.2
Zumarraga;Gipuzkoa;9.1 (17:00);2.9 (01:40);6.0;22 (17:20);12 (13:30);;;;
Azpeitia;Gipuzkoa;11.2 (16:30);4.7 (00:00);7.9;22 (12:40);13 (12:50);3.2;0.0;1.0;0.8
Zumaia;Gipuzkoa;14.1 (15:40);6.8 (00:00);10.5;29 (17:10);20 (19:10);2.9;0.0;2.3;0.0
Aramaio;Araba/Álava;7.8 (15:20);3.2 (00:00);5.5;;;2.0;0.0;0.8;0.6
Aretxabaleta;Gipuzkoa;9.4 (16:10);2.4 (01:00);5.9;;;1.6;0.0;0.4;0.6
Elgeta;Gipuzkoa;8.6 (16:10);4.7 (00:00);6.7;21 (10:30);9 (13:00);3.2;0.0;0.8;0.8
Elgoibar;Gipuzkoa;11.0 (16:40);4.3 (01:40);7.7;17 (17:30);8 (17:30);0.5;0.0;0.2;0.1
Mutriku;Gipuzkoa;11.5 (14:40);8.7 (10:10);10.1;34 (04:40);22 (03:50);1.2;0.0;0.8;0.0
Forua;Bizkaia;12.3 (14:10);5.3 (00:30);8.8;18 (09:40);12 (02:30);1.4;0.0;0.6;0.6
Machichaco;Bizkaia;11.2 (16:10);9.3 (11:00);10.3;50 (04:40);30 (08:10);3.6;0.0;2.8;0.2
Punta Galea;Bizkaia;;;;33 (11:10);20 (11:00);1.0;0.0;0.0;0.3
Amurrio;Araba/Álava;11.3 (15:10);0.6 (03:20);6.0;18 (14:00);10 (14:20);0.0;0.0;0.0;0.0
Orozko;Bizkaia;10.4 (15:50);2.6 (02:30);6.5;10 (16:40);5 (22:30);0.2;0.0;0.0;0.2
Abadiño;Bizkaia;6.9 (15:00);4.5 (00:00);5.7;;;2.8;0.0;1.0;0.6
Amorebieta--Etxano;Bizkaia;11.4 (16:20);3.4 (01:50);7.4;15 (17:30);10 (17:10);0.2;0.0;0.0;0.2
Balmaseda;Bizkaia;11.9 (16:10);0.9 (02:50);6.4;;;0.4;0.0;0.0;0.4
Güeñes;Bizkaia;11.4 (15:20);1.9 (02:10);6.6;18 (15:50);7 (16:00);1.0;0.0;0.2;0.8
Bilbao Aeropuerto;Bizkaia;12.1 (16:20);3.8 (02:40);8.0;17 (17:10);11 (17:10);1.5;0.0;0.9;0.6
Sopuerta;Bizkaia;12.8 (14:40);3.3 (02:40);8.1;19 (16:00);8 (16:00);0.6;0.0;0.2;0.4
Castro Urdiales;Cantabria;13.4 (14:20);8.8 (21:50);11.1;36 (05:00);21 (05:10);0.4;0.0;0.1;0.0
Ramales de la Victoria;Cantabria;12.1 (15:50);1.2 (03:20);6.7;7 (11:20);4 (13:00);0.2;0.0;0.0;0.2
Barcena de Cicero, Treto;Cantabria;14.4 (15:10);4.2 (01:30);9.3;18 (10:40);10 (09:10);0.0;0.0;0.0;0.0
Soba, Alto Miera;Cantabria;7.8 (16:00);3.9 (23:50);5.9;18 (16:30);10 (14:50);1.0;0.0;0.6;0.4
Santander Aeropuerto;Cantabria;14.2 (14:40);4.7 (23:40);9.4;24 (12:10);16 (12:10);0.0;0.0;0.0;0.0
Santander;Cantabria;13.0 (14:10);9.0 (23:00);11.0;32 (09:40);18 (06:00);0.0;0.0;0.0;0.0
Villacarriedo;Cantabria;12.5 (14:50);2.4 (03:30);7.5;15 (17:20);11 (13:40);0.0;0.0;0.0;0.0
Los Tojos, Bárcena Mayor;Cantabria;12.6 (14:00);-1.0 (04:00);5.8;24 (16:20);11 (16:00);0.0;0.0;0.0;0.0
San Felices de Buelna;Cantabria;14.4 (15:10);2.0 (03:10);8.2;20 (14:20);10 (16:30);0.0;0.0;0.0;0.0
Torrelavega, Sierrapando;Cantabria;14.8 (15:10);5.7 (03:10);10.3;24 (16:20);18 (23:50);0.0;0.0;0.0;0.0
San Vicente de la Barquera;Cantabria;13.9 (14:50);6.3 (01:30);10.1;22 (09:20);13 (17:00);0.0;0.0;0.0;0.0
Camaleño, Fuente De;Cantabria;11.9 (15:00);-1.4 (08:10);5.2;14 (14:00);7 (14:00);0.0;0.0;0.0;0.0
Cillórigo de Liébana, Tama;Cantabria;14.7 (15:20);-3.1 (08:20);5.8;35 (16:30);22 (17:10);0.0;0.0;0.0;0.0
Tresviso;Cantabria;10.7 (14:30);1.8 (07:30);6.2;20 (16:10);9 (15:00);0.0;0.0;0.0;0.0
Posada de Valdeón, Soto;León;9.3 (15:10);-3.2 (08:30);3.1;;;0.0;0.0;0.0;0.0
Cabrales;Asturias;14.1 (14:30);3.2 (08:10);8.7;25 (21:00);15 (21:00);0.0;0.0;0.0;0.0
Llanes;Asturias;15.6 (15:40);8.5 (23:59);12.1;17 (01:40);11 (05:30);0.0;0.0;0.0;0.0
Amieva, Panizales;Asturias;16.1 (14:30);0.6 (08:00);8.4;24 (14:40);11 (13:30);0.0;0.0;0.0;0.0
Piloña, Bargaéu;Asturias;15.2 (14:10);0.1 (08:20);7.6;19 (16:30);12 (16:30);0.0;0.0;0.0;0.0
Colunga;Asturias;15.0 (11:50);5.9 (23:50);10.5;19 (05:40);13 (05:50);0.0;0.0;0.0;0.0
Gijón, Campus;Asturias;15.5 (13:50);4.0 (02:10);9.8;22 (14:10);15 (14:10);0.0;0.0;0.0;0.0
Cabo Peñas;Asturias;14.3 (12:40);8.5 (07:20);11.4;28 (23:50);19 (23:59);0.0;0.0;0.0;0.0
Asturias Aeropuerto;Asturias;14.1 (13:10);5.3 (08:40);9.7;30 (06:30);22 (06:40);0.0;0.0;0.0;0.0
Pajares-Valgrande;Asturias;8.6 (13:20);-0.8 (06:40);3.9;19 (16:00);10 (23:59);0.0;0.0;0.0;0.0
Lena, Ronzón;Asturias;13.7 (14:40);-1.2 (09:10);6.2;23 (15:50);13 (15:40);0.0;0.0;0.0;0.0
Aller, Felechosa;Asturias;12.6 (14:30);-0.8 (06:00);5.9;13 (07:20);8 (18:40);0.0;0.0;0.0;0.0
Mieres, Baiña;Asturias;15.6 (15:40);0.6 (08:50);8.1;19 (16:20);10 (16:10);0.0;0.0;0.0;0.0
Oviedo;Asturias;13.8 (15:30);3.1 (08:10);8.5;23 (16:50);14 (17:30);0.0;0.0;0.0;0.0
Tineo, Soutu;Asturias;14.8 (15:30);-1.2 (06:50);6.8;24 (17:40);13 (17:40);0.0;0.0;0.0;0.0
Pola de Somiedo;Asturias;13.5 (15:20);-2.7 (09:10);5.4;25 (15:40);11 (15:10);0.0;0.0;0.0;0.0
Salas, Camuño;Asturias;15.6 (15:00);2.8 (07:10);9.2;24 (16:00);15 (16:00);0.0;0.0;0.0;0.0
Cabo Busto;Asturias;14.8 (15:10);6.4 (08:50);10.6;32 (18:50);24 (06:30);0.0;0.0;0.0;0.0
Cervantes;Lugo;14.3 (12:10);1.0 (02:00);7.7;19 (23:30);;0.0;0.0;0.0;0.0
Degaña;Asturias;14.5 (12:30);-1.5 (00:40);6.5;22 (22:20);14 (22:20);0.0;0.0;0.0;0.0
Ibias, San Antolin;Asturias;13.6 (16:50);1.5 (05:30);7.6;23 (13:40);11 (13:10);0.0;0.0;0.0;0.0
Villayón, Oneta;Asturias;11.9 (14:50);5.3 (08:10);8.6;26 (16:00);14 (21:10);0.0;0.0;0.0;0.0
Castropol;Asturias;15.5 (14:50);5.3 (07:10);10.4;21 (05:50);10 (04:10);0.0;0.0;0.0;0.0
Taramundi, Ouria;Asturias;11.9 (14:30);4.8 (04:10);8.3;31 (16:40);24 (15:50);0.0;0.0;0.0;0.0
Ribadeo;Lugo;14.0 (13:40);6.2 (01:50);10.1;21 (19:00);14 (03:30);0.0;0.0;0.0;0.0
Mondoñedo;Lugo;13.5 (15:10);3.5 (05:00);8.5;;;0.0;0.0;0.0;0.0
Burela;Lugo;14.6 (15:30);7.8 (02:40);11.2;;;0.0;0.0;0.0;0.0
Estaca de Bares;A Coruña;13.5 (13:50);9.4 (09:10);11.4;48 (22:40);37 (23:59);0.6;0.2;0.4;0.0
Ferrol;A Coruña;15.7 (16:00);5.8 (04:10);10.8;28 (15:20);19 (16:00);0.0;0.0;0.0;0.0
As Pontes;A Coruña;15.1 (15:20);2.1 (03:50);8.6;;;0.0;0.0;0.0;0.0
A Coruña;A Coruña;14.3 (14:20);8.8 (04:00);11.6;30 (17:00);20 (17:10);0.0;0.0;0.0;0.0
A Coruña Bens;A Coruña;13.5 (14:10);7.6 (05:10);10.5;27 (17:40);22 (18:00);0.0;0.0;0.0;0.0
A Coruña Aeropuerto;A Coruña;14.5 (16:30);4.7 (06:00);9.6;24 (14:00);17 (15:10);0.0;0.0;0.0;0.0
Carballo, Depuradora;A Coruña;14.1 (13:30);3.5 (23:59);8.8;;;0.0;0.0;0.0;0.0
Cabo Vilán;A Coruña;13.2 (15:20);10.0 (22:40);11.6;57 (14:50);44 (14:50);0.0;0.0;0.0;0.0
Vimianzo;A Coruña;12.8 (15:00);7.3 (22:10);10.1;;;0.0;0.0;0.0;0.0
Fisterra;A Coruña;15.0 (23:10);8.5 (05:40);11.8;57 (11:20);41 (18:50);0.0;0.0;0.0;0.0
Mazaricos;A Coruña;13.5 (14:50);7.2 (03:00);10.3;;;0.0;0.0;0.0;0.0
Sobrado;A Coruña;18.6 (15:40);-2.3 (08:10);8.2;;;0.0;0.0;0.0;0.0
Santiago de Compostela Aeropuerto;A Coruña;14.9 (16:00);3.8 (07:40);9.3;26 (16:20);12 (15:40);0.0;0.0;0.0;0.0
Noia;A Coruña;16.4 (15:50);7.1 (07:40);11.7;22 (14:50);8 (12:40);0.0;0.0;0.0;0.0
Monte Iroite;A Coruña;;;;;;0.0;0.0;0.0;0.0
Boiro;A Coruña;18.0 (15:40);7.9 (23:59);13.0;;;0.0;0.0;0.0;0.0
Monterroso;Lugo;13.8 (16:00);2.9 (06:10);8.4;;;0.0;0.0;0.0;0.0
Silleda;Pontevedra;18.9 (16:50);3.1 (05:40);11.0;31 (23:20);19 (23:20);0.0;0.0;0.0;0.0
A Estrada;Pontevedra;16.3 (16:00);2.4 (07:40);9.3;;;0.0;0.0;0.0;0.0
Padrón;A Coruña;18.6 (15:30);2.8 (07:10);10.7;33 (19:20);21 (13:30);0.0;0.0;0.0;0.0
Santiago de Compostela;A Coruña;16.3 (15:00);4.6 (07:10);10.4;28 (16:10);11 (16:30);0.0;0.0;0.0;0.0
Rois, Casas do Porto;A Coruña;15.4 (15:50);5.3 (07:00);10.3;;;0.0;0.0;0.0;0.0
Vilagarcía de Arousa;Pontevedra;18.5 (15:50);7.7 (03:20);13.1;32 (16:30);18 (16:30);0.0;0.0;0.0;0.0
Pontevedra;Pontevedra;19.1 (17:00);5.7 (08:40);12.4;24 (18:00);15 (18:00);0.0;0.0;0.0;0.0
A Lama;Pontevedra;19.9 (16:40);7.1 (02:30);13.5;41 (02:50);26 (02:50);0.0;0.0;0.0;0.0
Vigo Aeropuerto;Pontevedra;18.7 (16:10);4.1 (05:50);11.4;26 (01:00);17 (01:40);0.0;0.0;0.0;0.0
Vigo;Pontevedra;19.0 (16:40);7.6 (08:00);13.3;19 (06:00);9 (01:30);0.0;0.0;0.0;0.0
Lugo Aeropuerto;Lugo;14.2 (14:40);-1.6 (08:20);6.3;26 (16:20);9 (16:30);0.0;0.0;0.0;0.0
Lugo;Lugo;13.7 (17:20);-0.7 (09:00);6.5;23 (17:10);10 (16:30);0.0;0.0;0.0;0.0
O Páramo;Lugo;15.6 (16:10);-2.1 (08:50);6.8;;;0.0;0.0;0.0;0.0
Becerreá;Lugo;11.9 (12:30);1.1 (01:40);6.5;22 (23:30);13 (23:30);0.0;0.0;0.0;0.0
O Saviñao;Lugo;;;;;;;;;
Villablino;León;19.8 (16:00);-5.1 (08:10);7.3;24 (15:20);15 (15:20);0.0;0.0;0.0;0.0
Puerto de Leitariegos;Asturias;13.1 (12:40);-1.5 (00:30);5.8;32 (13:00);18 (00:10);0.0;0.0;0.0;0.0
Ponferrada;León;16.7 (17:50);-2.2 (08:30);7.3;13 (00:20);8 (00:20);0.0;0.0;0.0;0.0
Vega de Espinareda;León;18.5 (16:40);-3.4 (08:40);7.5;;;0.0;0.0;0.0;0.0
O Barco de Valdeorras;Ourense;13.4 (16:40);-1.2 (08:20);6.1;;;0.0;0.0;0.0;0.0
A Pobra de Trives;Ourense;14.5 (16:30);-1.9 (08:20);6.3;24 (01:00);13 (18:30);0.0;0.0;0.0;0.0
Chandrexa de Queixa;Ourense;16.2 (15:10);-2.5 (08:40);6.9;21 (15:20);9 (14:30);0.0;0.0;0.0;0.0
Folgoso do Courel;Lugo;15.7 (16:40);-1.6 (08:50);7.0;;;0.0;0.0;0.0;0.0
Monforte de Lemos;Lugo;17.1 (16:30);-3.0 (07:00);7.1;9 (16:00);5 (18:00);0.0;0.0;0.0;0.0
Ourense;Ourense;18.7 (16:10);-0.7 (08:50);9.0;18 (17:10);7 (15:30);0.0;0.0;0.0;0.0
Beariz;Ourense;20.3 (16:30);-3.3 (08:20);8.5;;;0.0;0.0;0.0;0.0
O Carballiño;Ourense;19.6 (16:40);-1.0 (08:40);9.3;10 (14:10);4 (15:20);0.0;0.0;0.0;0.0
Ribadavia;Ourense;17.9 (16:50);0.4 (09:00);9.1;9 (12:50);6 (12:50);0.0;0.0;0.0;0.0
Allariz;Ourense;17.5 (17:30);-3.0 (08:50);7.3;;;0.0;0.0;0.0;0.0
A Cañiza;Pontevedra;19.6 (17:20);2.9 (08:40);11.3;;;0.0;0.0;0.0;0.0
Ponteareas, Canedo;Pontevedra;20.4 (17:10);1.1 (08:40);10.7;;;0.0;0.0;0.0;0.0
O Rosal;Pontevedra;21.4 (16:30);7.4 (08:30);14.4;;;0.0;0.0;0.0;0.0
Xinzo de Limia;Ourense;17.5 (16:20);-6.1 (07:20);5.7;17 (16:40);12 (19:10);0.0;0.0;0.0;0.0
Muiños;Ourense;;;;;;;;;
Santillana del Mar, Altamira;Cantabria;14.1 (15:10);6.8 (01:30);10.5;21 (16:30);13 (05:40);0.0;0.0;0.0;0.0
Vinuesa, Quintanarejo;Soria;10.0 (15:30);1.9 (08:50);5.9;;;0.0;0.0;0.0;0.0
La Póveda de Soria, Barriomartín;Soria;7.8 (15:10);0.8 (07:40);4.3;60 (17:50);39 (22:50);0.0;0.0;0.0;0.0
Soria;Soria;11.5 (15:50);-1.2 (08:30);5.1;45 (20:00);23 (13:10);0.0;0.0;0.0;0.0
Lubia;Soria;12.9 (14:00);-4.2 (08:00);4.3;38 (17:50);24 (17:50);0.0;0.0;0.0;0.0
Morón de Almazán;Soria;13.0 (14:30);-7.6 (08:30);2.7;41 (17:50);31 (17:50);0.0;0.0;0.0;0.0
La Riba de Escalote;Soria;12.7 (15:40);-4.9 (08:10);3.9;28 (16:10);19 (16:10);0.0;0.0;0.0;0.0
Ucero;Soria;14.4 (16:40);-6.9 (07:10);3.7;;;0.0;0.0;0.0;0.0
Burgo de Osma;Soria;14.7 (16:00);-6.8 (08:20);3.9;25 (19:30);22 (19:30);0.0;0.0;0.0;0.0
Liceras;Soria;12.0 (12:40);-0.6 (23:30);5.7;29 (08:00);20 (06:40);0.0;0.0;0.0;0.0
Coruña del Conde;Burgos;14.6 (16:20);-4.9 (08:20);4.9;28 (14:40);18 (19:00);0.0;0.0;0.0;0.0
Aranda de Duero;Burgos;12.5 (15:30);-4.9 (07:30);3.8;33 (18:00);15 (16:10);0.0;0.0;0.0;0.0
Fresno de Cantespino;Segovia;13.5 (14:50);-3.6 (01:50);5.0;28 (14:30);17 (10:50);0.0;0.0;0.0;0.0
Aldeanueva de Serrezuela;Segovia;10.3 (15:20);0.6 (00:50);5.5;23 (15:20);15 (17:30);0.0;0.0;0.0;0.0
La Pinilla, estación de esquí;Segovia;9.2 (23:10);-0.6 (06:40);4.3;62 (22:50);25 (22:40);0.0;0.0;0.0;0.0
Peñafiel;Valladolid;12.9 (16:00);-4.9 (08:20);4.0;;;0.0;0.0;0.0;0.0
Sardón de Duero;Valladolid;15.1 (17:30);-6.9 (08:20);4.1;27 (22:10);12 (22:10);0.0;0.0;0.0;0.0
Pedraza;Segovia;12.0 (15:50);-1.0 (04:10);5.5;22 (14:30);13 (13:20);0.0;0.0;0.0;0.0
Cuéllar;Segovia;15.4 (16:30);-8.4 (07:40);3.5;33 (14:10);24 (14:10);0.0;0.0;0.0;0.0
Cervera de Pisuerga;Palencia;15.3 (15:30);-3.1 (08:40);6.1;32 (18:10);15 (18:10);0.0;0.0;0.0;0.0
Aguilar de Campoo;Palencia;11.2 (14:30);-5.4 (08:00);2.9;42 (17:20);25 (17:20);0.0;0.0;0.0;0.0
Villaeles de Valdavia;Palencia;13.0 (16:00);-4.8 (09:10);4.1;34 (20:00);21 (20:00);0.0;0.0;0.0;0.0
Villadiego;Burgos;11.9 (15:00);0.8 (04:20);6.3;41 (16:40);33 (16:40);0.0;0.0;0.0;0.0
Pedrosa del Príncipe;Burgos;13.3 (16:20);-6.8 (08:10);3.3;33 (18:10);23 (19:10);0.0;0.0;0.0;0.0
Ólvega;Soria;9.8 (14:50);-1.1 (01:30);4.4;47 (13:40);32 (17:40);0.0;0.0;0.0;0.0
Palacios de la Sierra;Burgos;13.5 (14:10);-6.2 (05:40);3.7;42 (20:40);23 (14:30);0.0;0.0;0.0;0.0
Monterrubio de la Demanda;Burgos;9.7 (15:20);-1.7 (06:20);4.0;41 (21:30);28 (21:40);0.0;0.0;0.0;0.0
Villamayor de los Montes;Burgos;11.0 (15:40);-1.7 (06:30);4.6;46 (12:20);31 (18:50);0.0;0.0;0.0;0.0
Burgos Aeropuerto;Burgos;10.2 (15:20);-2.8 (04:50);3.7;40 (21:30);30 (20:20);0.0;0.0;0.0;0.0
Velilla del Río Carrión, Camporredondo de Alba;Palencia;15.3 (14:20);1.6 (04:00);8.5;28 (19:20);23 (19:20);0.0;0.0;0.0;0.0
Carrión de los Condes;Palencia;13.7 (16:50);-5.5 (07:30);4.1;36 (20:30);18 (20:30);0.0;0.0;0.0;0.0
Autilla del Pino;Palencia;12.3 (17:00);-3.9 (05:30);4.2;46 (00:30);25 (23:10);0.0;0.0;0.0;0.0
Palencia;Palencia;14.3 (16:20);-5.0 (08:30);4.7;22 (19:30);11 (19:30);0.0;0.0;0.0;0.0
Valladolid;Valladolid;12.6 (15:50);-1.8 (09:00);5.4;27 (20:10);9 (20:10);0.0;0.0;0.0;0.0
Muñotello;Ávila;13.3 (15:30);-1.8 (04:30);5.8;24 (16:10);15 (16:40);0.0;0.0;0.0;0.0
Ávila;Ávila;12.1 (14:50);-3.4 (07:20);4.4;32 (16:50);20 (16:50);0.0;0.0;0.0;0.0
Arevalo;Ávila;13.2 (16:50);-5.1 (08:10);4.0;24 (15:50);12 (15:00);0.0;0.0;0.0;0.0
Puerto de Navacerrada;Madrid;6.6 (14:10);0.5 (20:20);3.5;35 (16:20);19 (03:20);0.0;0.0;0.0;0.0
Segovia;Segovia;12.2 (16:40);-0.8 (04:20);5.7;24 (17:00);13 (19:50);0.0;0.0;0.0;0.0
San Rafael;Segovia;10.9 (16:20);-2.7 (03:20);4.1;;;0.0;0.0;0.0;0.0
Miguelañez;Segovia;13.4 (16:00);-3.0 (06:10);5.2;29 (16:20);19 (16:30);0.0;0.0;0.0;0.0
La Covatilla, estación de esquí;Salamanca;8.2 (12:20);2.3 (07:40);5.2;55 (09:00);37 (09:00);0.0;0.0;0.0;0.0
Olmedo, Depósito de Agua;Valladolid;13.2 (15:50);-5.2 (08:30);4.0;22 (16:30);15 (21:10);0.0;0.0;0.0;0.0
Rueda;Valladolid;13.2 (16:40);-3.6 (08:40);4.8;;;0.0;0.0;0.0;0.0
Rivilla de Barajas;Ávila;12.2 (15:20);0.0 (04:30);6.1;23 (14:10);17 (16:00);0.0;0.0;0.0;0.0
Fuente el Sol;Valladolid;13.8 (17:00);-5.9 (07:30);4.0;21 (15:20);14 (22:10);0.0;0.0;0.0;0.0
Morales del Toro;Zamora;17.0 (15:50);-4.4 (08:00);6.3;36 (21:40);23 (21:50);0.0;0.0;0.0;0.0
Fuentesauco;Zamora;12.4 (17:00);-4.5 (06:50);3.9;30 (22:00);22 (22:00);0.0;0.0;0.0;0.0
Coreses;Zamora;14.2 (17:00);-4.3 (08:20);4.9;23 (20:20);18 (19:50);0.0;0.0;0.0;0.0
Santervás de la Vega, Villapún;Palencia;12.3 (16:10);-2.7 (07:00);4.8;23 (20:10);15 (20:00);0.0;0.0;0.0;0.0
Villalón de Campos;Valladolid;13.1 (17:00);-5.6 (08:20);3.8;26 (21:20);13 (21:20);0.0;0.0;0.0;0.0
Medina de Rioseco;Valladolid;12.7 (16:50);-5.5 (07:40);3.6;41 (21:00);24 (20:10);0.0;0.0;0.0;0.0
Villafáfila;Zamora;14.1 (17:30);-5.0 (07:50);4.6;24 (20:50);18 (22:20);0.0;0.0;0.0;0.0
